names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Astro-NT NN (for_DEGs),mean_expr_Rest (for_DEGs)
Eny2,-3.4419296,-3.022078,0.0005775805321691841,0.01135302772449596,0.027777777777777776,0.3675569098404732,0.033465095,0.2440823
4930578G10Rik,-3.4424675,-1.3710123,0.0005764333840120712,0.01133877381288752,0.16666666666666666,0.5676286072772898,0.28573105,0.6181275
Nploc4,-3.4425294,-1.5655719,0.0005763011573615357,0.01133877381288752,0.08333333333333333,0.446495787775587,0.12195827,0.32492396
Tpst1,-3.4427156,-2.8176227,0.0005759046468403211,0.01133877381288752,0.027777777777777776,0.3682021867718229,0.040198572,0.25400046
Paip2,-3.4436877,-0.9316177,0.0005738381045764721,0.011312567769603672,0.19444444444444445,0.6310091414231941,0.38065657,0.63318443
Icam5,-3.444422,-2.1959662,0.0005722817852521318,0.01129017002182436,0.05555555555555555,0.40519806416920595,0.07688907,0.312033
Syt13,-3.4455285,-1.484578,0.0005699437697356759,0.011252306460541962,0.05555555555555555,0.4085319949811794,0.11701858,0.29816782
Cul2,-3.4459527,-1.4982439,0.0005690502540992072,0.01124292671150419,0.08333333333333333,0.4474995518910199,0.13013145,0.33118042
Ctdspl,-3.4461076,-1.2413564,0.0005687236841797028,0.01124292671150419,0.1388888888888889,0.5352572145545796,0.22715431,0.471831
Kcnj9,-3.4479072,-27.798428,0.0005649482058858165,0.011178319802762807,0.0,0.33199498117942283,0.0,0.20980048
Hdx,-3.4480312,-1.8472859,0.0005646886903679572,0.011178319802762807,0.05555555555555555,0.4078508693314214,0.091216855,0.2953928
Gapvd1,-3.4480622,-1.1279685,0.0005646238288377378,0.011178319802762807,0.2222222222222222,0.6855708908406525,0.4383012,0.78945017
Nsmce2,-3.4489827,-1.1495024,0.0005627027566613705,0.011158541012170498,0.19444444444444445,0.6134791181215271,0.3224372,0.6119738
Cyb5r4,-3.450782,-1.8366361,0.0005589645247448075,0.011092597326361135,0.05555555555555555,0.40856784369958776,0.08903115,0.28711975
Dip2b,-3.451227,-1.2944258,0.0005580442798899756,0.011082520177859309,0.2777777777777778,0.7183724681842624,0.45794958,0.8856879
Arhgef25,-3.45193,-1.6177827,0.0005565918887015818,0.011061852107552887,0.05555555555555555,0.40942821294138737,0.11179282,0.30969417
Fhip1b,-3.4523747,-27.776138,0.0005556752828228585,0.01105180965910452,0.0,0.33242516580032266,0.0,0.20689501
Esrrg,-3.4537709,-1.5000798,0.0005528066948326256,0.011002900659372332,0.1388888888888889,0.5272271016311166,0.24762048,0.5848689
Tecpr1,-3.4547327,-2.5862029,0.0005508385873164146,0.010971855330757643,0.027777777777777776,0.3700663201290554,0.04493917,0.2437479
Krit1,-3.4552808,-1.2059505,0.0005497198994017031,0.010965830509965675,0.2222222222222222,0.6497580211507439,0.36669403,0.7040149
Synj2bp,-3.4563563,-1.2161561,0.0005475308866060565,0.010930278546140221,0.1388888888888889,0.5333930811973472,0.22115974,0.45429587
1700087I21Rik,-3.457587,-27.913385,0.0005450361134040324,0.010888565328748216,0.0,0.33292704785803906,0.0,0.22537583
Uggt2,-3.459314,-1.19924,0.0005415528998771146,0.010827028586084874,0.19444444444444445,0.6101451873095537,0.3365862,0.6517213
Ttc39c,-3.461062,-2.892284,0.0005380490933866479,0.010764988190096223,0.027777777777777776,0.370138017565872,0.03849776,0.25572523
Rgl1,-3.4615996,-1.2080331,0.0005369752557094579,0.010751509031977,0.16666666666666666,0.580426599749059,0.3054984,0.60182464
Cdk7,-3.4618995,-1.7572925,0.0005363772523887264,0.010747544199616018,0.027777777777777776,0.3713927227101631,0.07907974,0.24544808
Garre1,-3.4637818,-2.1544077,0.0005326384105177283,0.01068059260493385,0.05555555555555555,0.40731313855529666,0.07538936,0.29906616
Cox16,-3.4638956,-1.2316579,0.000532413216619143,0.01068059260493385,0.2777777777777778,0.7287685965226743,0.53817815,0.98361874
Psmc6,-3.464299,-1.6961732,0.0005316155165648906,0.010676015642824074,0.05555555555555555,0.40946406165979565,0.100667015,0.29504445
Scaf4,-3.4645472,-1.2776767,0.0005311251779247462,0.01067414624595208,0.1388888888888889,0.5331421401684889,0.20899576,0.44695687
Ephb2,-3.4654467,-2.0966284,0.000529351230987251,0.010646457766936703,0.027777777777777776,0.37164366373902136,0.06588724,0.2556469
Spast,-3.4659948,-1.4614764,0.00052827325858009,0.010632735923630725,0.1111111111111111,0.4877576626635598,0.15924671,0.38892743
Uxs1,-3.466688,-0.9591409,0.0005269134662781799,0.010613316970685677,0.1111111111111111,0.4968632371392723,0.22223446,0.3946257
Kcnk9,-3.4675772,-2.2128537,0.0005251728415399706,0.010586192237193556,0.027777777777777776,0.3717870586126546,0.062251866,0.26064464
Vcp,-3.4683735,-1.1881623,0.0005236189235099731,0.010562793149183918,0.1111111111111111,0.48858218318695107,0.20329581,0.41454524
Kif3a,-3.4684355,-1.1126766,0.0005234980191222905,0.010562793149183918,0.16666666666666666,0.5736870406882953,0.27889955,0.52804214
Rab40b,-3.4690146,-1.8436985,0.0005223708321332042,0.010553461849187366,0.08333333333333333,0.4474995518910199,0.108498685,0.34454283
Itpka,-3.4690146,-2.2340698,0.0005223708321332042,0.010553461849187366,0.05555555555555555,0.4080659616418713,0.07586526,0.31539676
Dhx30,-3.4705763,-1.1753213,0.0005193427155195397,0.010508086420188276,0.1388888888888889,0.536081735077971,0.2248088,0.45063847
Vps13a,-3.4706383,-1.420912,0.0005192227316364555,0.010508086420188276,0.2777777777777778,0.7095895321742248,0.48177767,0.9772972
Skic3,-3.470721,-1.3250207,0.0005190627933147444,0.010508086420188276,0.1111111111111111,0.4939236422297903,0.17486323,0.3911851
Mtcl1,-3.4715278,-2.0362823,0.000517505799288239,0.01049462703915093,0.05555555555555555,0.41050367449363684,0.08750038,0.31851617
Btbd9,-3.4736996,-1.3444942,0.0005133355022248423,0.010417919142584223,0.3888888888888889,0.7595984943538269,0.66617924,1.2250309
Ip6k1,-3.4755816,-1.0058342,0.0005097466053169082,0.01036073470867271,0.19444444444444445,0.6298261337157197,0.36103523,0.62762284
Cds1,-3.475985,-2.227227,0.0005089806052857323,0.01035299686905952,0.027777777777777776,0.37253988169922925,0.06588724,0.27679473
Cyria,-3.4759953,-1.3692456,0.0005089609783763499,0.01035299686905952,0.19444444444444445,0.6092131206309375,0.2941438,0.6331026
Pabpc4,-3.4780638,-27.85361,0.0005050497467792938,0.01028861766183444,0.0,0.33489872737049653,0.0,0.2171527
Ubac2,-3.4790668,-1.1605477,0.000503162906971261,0.010257956988101505,0.1388888888888889,0.5369779530381789,0.23655473,0.46786594
Glyr1,-3.4802976,-1.4280449,0.0005008571010734464,0.010218701826760445,0.1111111111111111,0.49127083706757485,0.16286539,0.3893003
Map3k13,-3.488178,-1.7296686,0.00048632414098979444,0.009944847540636055,0.05555555555555555,0.4132998745294856,0.09849044,0.29510868
Bsn,-3.48854,-1.1557673,0.0004856661577410664,0.009938956327876964,0.19444444444444445,0.6219752643842983,0.3618776,0.67878044
Asxl1,-3.4889433,-0.977958,0.0004849339544513841,0.00993153609459504,0.16666666666666666,0.5837963792794407,0.31344122,0.5452777
Rspry1,-3.4889743,-1.2503045,0.0004848776737856195,0.00993153609459504,0.1111111111111111,0.4935293063272988,0.18771745,0.39960036
Kcnc3,-3.4894915,-2.1273654,0.0004839405590815981,0.009928243363185794,0.05555555555555555,0.40993009499910377,0.08091733,0.3135256
Rsbn1,-3.4907117,-1.6894367,0.0004817356614241159,0.00989620582757339,0.1111111111111111,0.4867538985481269,0.1348343,0.38223943
Guf1,-3.491839,-27.764555,0.00047970726222692914,0.009862076615177955,0.0,0.33622512995160425,0.0,0.20539954
Mapre2,-3.4942176,-1.2432404,0.000475453265778308,0.009782105093003932,0.16666666666666666,0.5797813228177092,0.2691139,0.5487179
Dtd1,-3.4959447,-1.0365545,0.0004723865739700079,0.009726457657144914,0.1388888888888889,0.5375515325327119,0.26628676,0.48604724
Cacng2,-3.4986854,-2.0699596,0.00046755811367474846,0.009634422173650682,0.05555555555555555,0.41132819501702816,0.08479527,0.31595215
Dagla,-3.4991817,-2.3159301,0.0004666884652422556,0.009623882625525255,0.05555555555555555,0.41050367449363684,0.06708646,0.29676586
Cdc42bpb,-3.5005467,-1.7237837,0.0004643047070376546,0.009582079476268648,0.05555555555555555,0.41380175658720203,0.098864384,0.29508314
Casc3,-3.5037735,-1.334924,0.0004587154536637774,0.009474007870826823,0.08333333333333333,0.4544542032622334,0.14782622,0.33781528
Zkscan16,-3.504125,-27.825563,0.00045811017673341806,0.00946878496063611,0.0,0.3374081376590787,0.0,0.21338774
Snx30,-3.504487,-1.421249,0.00045748787605143405,0.0094632018702864,0.08333333333333333,0.4534504391468005,0.15611304,0.37328613
Rap1gap,-3.5061522,-1.7730421,0.000454635439535449,0.009411443960182985,0.05555555555555555,0.4145545796737767,0.0960676,0.29611403
Nr6a1,-3.5068035,-1.2016886,0.00045352379331810945,0.009398226552831235,0.19444444444444445,0.6275318157375874,0.37206975,0.71134543
Tcerg1,-3.5081997,-1.1255748,0.00045115023036158055,0.009360931806807466,0.1388888888888889,0.5429646890123678,0.23981693,0.46456775
Kdm5a,-3.509265,-1.0445794,0.00044934709201883624,0.00933072361866007,0.16666666666666666,0.5822907331062914,0.2918122,0.53002316
Mtif2,-3.5118606,-1.1620839,0.00044498116354655385,0.009247211032092731,0.08333333333333333,0.45782398279261516,0.16854618,0.3441736
Stx6,-3.513143,-1.2638896,0.0004428389322544898,0.009209815874363887,0.08333333333333333,0.45631833661946586,0.16082849,0.34995952
Heatr3,-3.5145495,-2.0923193,0.0004405004591336674,0.009168278339985781,0.05555555555555555,0.4135866642767521,0.07633118,0.2913593
Pibf1,-3.514922,-0.9990861,0.00043988338382006364,0.009162532188562101,0.16666666666666666,0.586986915217781,0.31755984,0.5579401
Ndufaf7,-3.5182726,-27.833578,0.00043436590429817755,0.009061655161872694,0.0,0.33877038895859474,0.0,0.21445768
Ogfrl1,-3.5184484,-1.4730247,0.00043407819842728303,0.009061655161872694,0.08333333333333333,0.4506900878293601,0.15303548,0.377794
Fam118b,-3.5187275,-1.9144217,0.00043362161944558876,0.009060196667576183,0.05555555555555555,0.4154866463523929,0.08805229,0.29786265
Kdm7a,-3.5199583,-1.2180724,0.00043161462743623554,0.009025280186156925,0.16666666666666666,0.5804982971858756,0.28683302,0.5725725
Ccdc57,-3.5206409,-1.876189,0.0004305052480712914,0.009009093470152336,0.05555555555555555,0.4157375873812511,0.08959058,0.29570484
Kcnab2,-3.5217474,-1.9665,0.0004287123637984301,0.008978566808467512,0.05555555555555555,0.4148772181394515,0.08772474,0.30625764
Rmdn1,-3.5231435,-1.2187723,0.0004264602597980131,0.008938367535704065,0.1388888888888889,0.5392364222979028,0.22582023,0.46352628
Faxc,-3.5236814,-1.8804189,0.00042559573343234667,0.008927211051777639,0.027777777777777776,0.377487004839577,0.07255553,0.24456587
Tnks2,-3.5246844,-1.0697634,0.000423987431098867,0.008900423651270747,0.19444444444444445,0.6214733823265818,0.34418097,0.62185645
N4bp2l1,-3.5265048,-1.5731888,0.0004210837555400493,0.008846380384176017,0.05555555555555555,0.4176375694568919,0.11026099,0.2977799
Syt14,-3.5275078,-1.4692707,0.0004194913825617832,0.008819822730387415,0.19444444444444445,0.6085678436995877,0.29023707,0.65875554
Rsf1,-3.527632,-1.2890944,0.00041929477931023566,0.008819822730387415,0.25,0.6871482344506183,0.39854747,0.78691304
Basp1,-3.527725,-1.1048837,0.0004191473833443593,0.008819822730387415,0.2777777777777778,0.7507797096253809,0.58954614,1.003375
Rybp,-3.528056,-1.0712545,0.00041862370058945756,0.008819822730387415,0.08333333333333333,0.4580390751030651,0.19184273,0.36767584
Slc12a2,-3.5298555,-1.5097712,0.000415786853672476,0.008769382070784482,0.1388888888888889,0.5235705323534684,0.2192565,0.529512
Gria1,-3.5299485,-1.0736728,0.00041564060967987814,0.008769382070784482,0.7222222222222222,0.8498297185875605,1.6228173,2.25768
Mdn1,-3.5314274,-1.322245,0.00041332339128207635,0.008731131701060843,0.1388888888888889,0.5428571428571428,0.21513304,0.4701275
Ptpn3,-3.5332475,-1.6182808,0.0004104879938176208,0.008678058531769844,0.08333333333333333,0.4568560673955906,0.14231233,0.384941
Lrp11,-3.5343127,-2.068465,0.0004088370799189723,0.008649962470411643,0.05555555555555555,0.4159168309732927,0.08088121,0.30258012
Phf24,-3.5370429,-1.5070649,0.00040463388788658576,0.008567779801034325,0.16666666666666666,0.5743681663380534,0.24213804,0.5758876
Dgke,-3.5372808,-1.5763339,0.0004042696187848902,0.008566817552641956,0.05555555555555555,0.4180319053593834,0.10966863,0.29687774
Smg7,-3.5379014,-1.1068447,0.0004033207929999489,0.008553456754466162,0.16666666666666666,0.592866105036745,0.2968502,0.55638987
Gm49336,-3.5408072,-1.6761003,0.0003989047475087943,0.008466485438831993,0.08333333333333333,0.4569994622692239,0.11751507,0.33539328
Carf,-3.5419862,-2.6523662,0.00039712609905350404,0.008435397851041623,0.027777777777777776,0.3786341638286431,0.045552213,0.2569719
Grik2,-3.5420587,-1.0425208,0.00039701712561961556,0.008435397851041623,0.7777777777777778,0.917081914321563,2.0198216,2.6717288
Faf2,-3.542886,-1.5175076,0.0003957736975730818,0.008419983573862793,0.05555555555555555,0.41885642588277466,0.114924245,0.29912338
Robo2,-3.5434859,-1.5955747,0.00039487448854765375,0.008407509910677858,0.3888888888888889,0.7868435203441477,0.8938463,1.6799928
Zfp831,-3.545006,-2.343889,0.00039260400165019974,0.008365796609310758,0.027777777777777776,0.37949453307044273,0.05725067,0.26169077
Kif5a,-3.545006,-1.3618472,0.00039260400165019974,0.008365796609310758,0.1388888888888889,0.5375156838143036,0.21934868,0.4888053
Rbm28,-3.546361,-1.3798745,0.0003905909276702731,0.008336122499205907,0.1111111111111111,0.49854812690446315,0.17277236,0.39932126
Tmem150c,-3.5474777,-2.1605222,0.00038893855233732266,0.00830745540644186,0.05555555555555555,0.41742247714644204,0.078800164,0.31228843
Atp2b1,-3.5476537,-1.1140237,0.00038867905203754475,0.00830745540644186,0.6666666666666666,0.8993009499910378,1.3912902,2.0197957
Acvr1,-3.549422,-1.3367449,0.0003860777681402389,0.008259482189433294,0.16666666666666666,0.5815737587381251,0.26940444,0.57714176
Sympk,-3.5499804,-1.7489011,0.00038525969616981076,0.008248548235922562,0.05555555555555555,0.41821114895142497,0.09495531,0.28877416
Btbd8,-3.5506735,-1.5231965,0.00038424693287812184,0.008233425108799947,0.08333333333333333,0.45886359562645634,0.13934284,0.35750428
Dnah9,-3.552173,-2.4163296,0.0003820636450116133,0.008193176489594613,0.05555555555555555,0.41512815916830975,0.08575079,0.39065373
Nmnat2,-3.5531244,-1.3882608,0.0003806844043547998,0.008170119764387756,0.2222222222222222,0.6384298261337157,0.3472334,0.7355834
Efl1,-3.5566819,-1.7672879,0.00037556836864512756,0.008066764241002859,0.05555555555555555,0.42003943359024914,0.09775484,0.2997926
Pi4ka,-3.5570853,-1.4734925,0.00037499242673610277,0.008060837205119265,0.2777777777777778,0.7225309195196272,0.46910727,0.9791437
Rap1b,-3.5571268,-3.1238184,0.00037493340247593565,0.008060837205119265,0.027777777777777776,0.37845492023660154,0.035190795,0.2717176
Vps41,-3.560405,-0.96314013,0.00037028324889745614,0.007985161234249315,0.19444444444444445,0.648861803190536,0.40933666,0.68618256
Aagab,-3.5626388,-2.8571954,0.0003671456368003925,0.007923858040824535,0.027777777777777776,0.38017565872020076,0.03849776,0.25028843
Ewsr1,-3.570447,-1.3485034,0.0003563727343512249,0.0077037291810276845,0.19444444444444445,0.6292167055027783,0.29357502,0.62534755
Sdk1,-3.5720499,-2.3138313,0.0003541979721322251,0.007662882054100554,0.1111111111111111,0.4648861803190536,0.14914554,0.58762485
Rev1,-3.5737977,-1.2846711,0.00035184092737516653,0.007618022335673429,0.16666666666666666,0.5899265101272629,0.26681873,0.5567652
Fam81a,-3.574015,-1.4262744,0.00035154906704358584,0.007617841476984799,0.05555555555555555,0.4224771464420147,0.13239466,0.32240406
Fsd1l,-3.577531,-1.3372409,0.00034685510880445153,0.007522192714750292,0.08333333333333333,0.46269940849614627,0.15492934,0.35305515
Mtss1,-3.578193,-1.9771818,0.0003459781228487938,0.007509234378794095,0.08333333333333333,0.4535221365836171,0.12085107,0.40930033
5530601H04Rik,-3.5782135,-27.871506,0.00034595075048854943,0.007509234378794095,0.0,0.34454203262233374,0.0,0.21958587
Kcnc2,-3.5830638,-1.6950154,0.0003395875720231166,0.007388435676324812,0.25,0.6042659974905897,0.45080027,1.0452613
Disp2,-3.5844185,-2.0626824,0.0003378298862864829,0.007356149955038732,0.05555555555555555,0.42111489514249867,0.082004674,0.30529398
Tnrc6c,-3.585908,-1.4130011,0.00033590759641549976,0.007320224749135831,0.3888888888888889,0.7837963792794408,0.7002937,1.3086271
Rars2,-3.5881002,-1.4473115,0.00033309617561101614,0.007270750803142164,0.1111111111111111,0.503065065423911,0.16869543,0.40620485
Fam120c,-3.5895379,-1.3509662,0.00033126480566712075,0.007236654738435395,0.16666666666666666,0.5886718049829719,0.2593044,0.56253666
Bptf,-3.5900962,-1.2475253,0.00033055588279183086,0.00722704358878478,0.2222222222222222,0.6767162573937981,0.3814338,0.7431764
Txlng,-3.5910478,-1.5605695,0.0003293513571029578,0.007206572447358694,0.1388888888888889,0.5384835992113282,0.1850434,0.46974558
Zfp398,-3.5911717,-1.6133239,0.0003291945482250064,0.007206572447358694,0.08333333333333333,0.46352392901953754,0.12699862,0.34664345
Pip5k1a,-3.5915854,-1.4298577,0.0003286723564155794,0.007203447158961353,0.16666666666666666,0.5834737408137659,0.24241127,0.55335003
Rptor,-3.591844,-1.366188,0.00032834638029016495,0.007202177337466721,0.19444444444444445,0.6313676286072772,0.29760697,0.63846815
Slc44a5,-3.5919888,-1.5729883,0.000328163965842443,0.007202177337466721,0.2222222222222222,0.610073489872737,0.35287845,0.81491435
Ranbp17,-3.593023,-1.5999893,0.0003268637609783928,0.007181381240792654,0.1111111111111111,0.49725757304176377,0.168349,0.44199517
Nfx1,-3.5968184,-1.3590896,0.0003221332084407994,0.007083240025208086,0.1388888888888889,0.5449722172432335,0.20665401,0.46302152
Cbl,-3.5968597,-1.3530414,0.00032208200409984867,0.007083240025208086,0.1388888888888889,0.5461910736691163,0.2177556,0.48333144
Far2,-3.597201,-1.8846712,0.0003216598588730455,0.007083240025208086,0.05555555555555555,0.42437712851765547,0.10072891,0.3302673
Sema3e,-3.5976148,-2.5078294,0.00032114886200853,0.007078974505471042,0.08333333333333333,0.4391826492202904,0.11500704,0.52663046
Pitpnm2,-3.5983076,-1.2799269,0.00032029464418142787,0.007065941780915408,0.1111111111111111,0.5074027603513175,0.21387836,0.4568388
Pikfyve,-3.599952,-1.2429056,0.00031827597534048754,0.00702717786146171,0.1388888888888889,0.5503495250044811,0.23444104,0.48569196
Marchf11,-3.6012964,-28.002333,0.00031663434723198583,0.006996681669509424,0.0,0.3467646531636494,0.0,0.23812683
Atg4c,-3.6018548,-1.1358992,0.00031595477305958685,0.006987411318609958,0.1111111111111111,0.5094102885821832,0.21372849,0.42110687
Zfp804b,-3.603675,-2.3475485,0.00031374932988324187,0.006944352960430567,0.1111111111111111,0.46768238035490234,0.18263394,0.7030087
Ino80d,-3.603737,-1.3202609,0.00031367439896747126,0.006944352960430567,0.1111111111111111,0.5056820218677183,0.18458055,0.40958983
Tada2a,-3.604947,-1.8320729,0.0003122165905073393,0.006921831507369808,0.08333333333333333,0.46244846746728807,0.110708565,0.3484168
