names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ABC NN (for_DEGs),mean_expr_Rest (for_DEGs)
Mgat4a,-5.2696047,-1.7276258,1.3671800596865998e-07,3.1506113382314698e-06,0.08045977011494253,0.43341473926160035,0.11819237,0.34748593
Ptpro,-5.2712827,-2.1657174,1.3547377092592348e-07,3.1246182186949045e-06,0.06896551724137931,0.41448786093952017,0.101422496,0.3913317
Hectd4,-5.274239,-1.3151004,1.3330814883851262e-07,3.077310961590064e-06,0.3103448275862069,0.7041732509696883,0.4440798,0.8717284
Adarb2,-5.2746253,-1.8649893,1.3302773739684416e-07,3.0734783352134156e-06,0.26436781609195403,0.5832136187329406,0.4333285,1.0904812
Kcnip3,-5.277468,-1.4810007,1.3098082083071712e-07,3.028790581515808e-06,0.13793103448275862,0.5071828760235598,0.20288599,0.48728028
Thsd7b,-5.2788534,-1.6333286,1.299947969112878e-07,3.0085789776109413e-06,0.20689655172413793,0.5568165493463583,0.35811463,0.8484107
Frmd3,-5.2792263,-3.108821,1.297305582611962e-07,3.0050518107571917e-06,0.034482758620689655,0.36790690992673464,0.036869075,0.28065476
Sod2,-5.2796526,-1.6567717,1.2942920748187746e-07,3.0006581579275647e-06,0.09195402298850575,0.4451587415601207,0.117371984,0.3312291
Trim46,-5.284007,-1.7029295,1.263883427002007e-07,2.935224518888844e-06,0.05747126436781609,0.4049705502083034,0.09234686,0.27381003
Kcnmb4,-5.286171,-3.423909,1.2490303359945782e-07,2.903239197938955e-06,0.022988505747126436,0.35601925010774316,0.02614561,0.25021878
Ntng2,-5.286624,-4.0494466,1.2459440466040845e-07,2.8985728599352163e-06,0.011494252873563218,0.34276684384427525,0.017959785,0.26241246
Iqcj,-5.286684,-2.9425516,1.2455361204297373e-07,2.8985728599352163e-06,0.04597701149425287,0.3808001723890246,0.055055246,0.3612456
Disp2,-5.2871165,-1.6814638,1.2425938211747527e-07,2.8957932328677885e-06,0.06896551724137931,0.42174256572331564,0.10566507,0.305629
Syngr1,-5.2900796,-2.9324954,1.2226302398346062e-07,2.854220203679919e-06,0.022988505747126436,0.3575635684528085,0.039316367,0.26707044
Fam117b,-5.2906127,-1.2977824,1.219074343788705e-07,2.8483937058784782e-06,0.16091954022988506,0.5432409136618302,0.22163157,0.47622412
Lpin2,-5.2906523,-1.355462,1.2188080553429355e-07,2.8483937058784782e-06,0.13793103448275862,0.517705789398075,0.19555292,0.43996674
Gm44257,-5.294295,-4.898664,1.1947664288593556e-07,2.796461144899903e-06,0.011494252873563218,0.3411147823588565,0.009285263,0.24550354
Ddhd2,-5.294734,-1.3710024,1.1918968230374328e-07,2.792176777246366e-06,0.16091954022988506,0.545252118948427,0.20873228,0.47023353
Fbxo41,-5.2996416,-1.5045744,1.1603025255491156e-07,2.7205348046688253e-06,0.10344827586206896,0.47044246516305127,0.1392651,0.35346326
Gabra1,-5.303164,-1.3550198,1.1381261399029632e-07,2.6708689414142025e-06,0.22988505747126436,0.6223243786812239,0.3357229,0.70335394
Sfswap,-5.3047156,-1.2945002,1.1284890978821053e-07,2.652887319343147e-06,0.20689655172413793,0.6014581238327826,0.28131542,0.58605516
Adgrb2,-5.3085575,-1.1199813,1.1049626547662437e-07,2.5998552130971076e-06,0.10344827586206896,0.4780203993679069,0.19486171,0.38362938
Hectd2,-5.3132453,-1.4510221,1.0769003209835707e-07,2.536048345734316e-06,0.13793103448275862,0.515730498491596,0.20328777,0.48014998
Nvl,-5.3141575,-1.2290877,1.0715200826510925e-07,2.5255916334065665e-06,0.13793103448275862,0.5247450079011636,0.20571482,0.42880356
Lnpk,-5.314397,-1.2716386,1.0701106191939562e-07,2.5244839629272696e-06,0.1724137931034483,0.5591509840540152,0.23886757,0.50163496
Timm9,-5.3166943,-1.4506309,1.0566939390192105e-07,2.4950233867703152e-06,0.09195402298850575,0.45783651774170375,0.13841593,0.34058025
Ube2v2,-5.326942,-1.5279751,9.988010253301927e-08,2.3645624273676017e-06,0.06896551724137931,0.42429248671167935,0.11849154,0.3095235
C2cd5,-5.3368235,-1.3583893,9.458915086033448e-08,2.2432572670937224e-06,0.28735632183908044,0.6914236460278695,0.4332507,0.8714397
Sorcs1,-5.342157,-2.1681216,9.184713713926277e-08,2.184011128258399e-06,0.12643678160919541,0.4660609107886798,0.18964168,0.66191584
Fam219a,-5.3429494,-1.2838172,9.144639460464072e-08,2.1764079920519894e-06,0.16091954022988506,0.5610185318201408,0.24137804,0.5096525
Lrrc4b,-5.3456993,-1.9161416,9.00686722215447e-08,2.1455188143554132e-06,0.09195402298850575,0.4482832926303692,0.10318595,0.3437585
Tmem150c,-5.3485756,-2.0037456,8.864907732624329e-08,2.1135764931288e-06,0.06896551724137931,0.4180433845711823,0.087586045,0.31268865
Cpeb1,-5.3509398,-1.3377697,8.749874964609297e-08,2.0880030221940657e-06,0.14942528735632185,0.532538428386726,0.2223808,0.48826873
Tcerg1,-5.3553877,-1.2852894,8.537324949297599e-08,2.040906773911268e-06,0.14942528735632185,0.5436718862232438,0.21747063,0.4650492
Med27,-5.3561864,-1.5639924,8.499675761175375e-08,2.0337158299446334e-06,0.11494252873563218,0.48886654216348224,0.14623359,0.3822517
Itpka,-5.3589563,-2.177253,8.370399201791353e-08,2.0045688641010133e-06,0.05747126436781609,0.4087056457405545,0.07891584,0.31582594
Syt13,-5.363211,-1.8973646,8.175523676004521e-08,1.9596460408050087e-06,0.05747126436781609,0.4091725326820859,0.08929393,0.29858625
Hdx,-5.3661942,-2.2117875,8.041524843958835e-08,1.929247969260481e-06,0.05747126436781609,0.40849015945984773,0.0716783,0.2958278
Mef2c,-5.368898,-1.2623761,7.921927330428368e-08,1.9022536851529068e-06,0.5057471264367817,0.7816405688837811,0.90637743,1.5127472
Rufy2,-5.3701096,-1.4277749,7.868875508599913e-08,1.8912046951348807e-06,0.12643678160919541,0.508403964947565,0.17126232,0.4071692
Osbpl10,-5.3707223,-2.0225632,7.842189185638702e-08,1.8864782759007335e-06,0.06896551724137931,0.42450797299238613,0.09554116,0.34169927
Prune2,-5.3723135,-2.843568,7.77327170536937e-08,1.8715753649038974e-06,0.022988505747126436,0.3637049274529522,0.039571855,0.2544402
Nuak1,-5.37788,-2.7058744,7.536788575042375e-08,1.8162646548106603e-06,0.04597701149425287,0.39143082890389314,0.05149431,0.29622844
Gm12940,-5.378373,-2.0237148,7.516194812158656e-08,1.8145566451276107e-06,0.05747126436781609,0.4112914811090361,0.07606983,0.2786856
Pdzrn4,-5.3784595,-1.7097158,7.512582621453495e-08,1.8145566451276107e-06,0.19540229885057472,0.5422353110185318,0.29479662,0.75210476
Btbd10,-5.378639,-1.2149173,7.50508575067543e-08,1.8145566451276107e-06,0.19540229885057472,0.603182014078437,0.301183,0.5965415
Spink10,-5.386816,-2.0805624,7.171671069562114e-08,1.736061276028234e-06,0.06896551724137931,0.42386151415026574,0.088022634,0.32871962
Klf8,-5.3882613,-1.7909343,7.114264446693592e-08,1.7252733364860723e-06,0.05747126436781609,0.4125125700330412,0.103584774,0.3203903
Mast1,-5.388301,-1.9197478,7.112683507370283e-08,1.7252733364860723e-06,0.04597701149425287,0.3961356126993248,0.078153744,0.2681642
2610035D17Rik,-5.388734,-1.517439,7.095578461820808e-08,1.723853465362795e-06,0.13793103448275862,0.5128214337020544,0.19298367,0.47585505
Cpeb4,-5.3894196,-1.3316126,7.068555108043188e-08,1.7188423145078775e-06,0.3218390804597701,0.7308217210170952,0.5020957,0.9713204
Adcy1,-5.397936,-1.3380859,6.741187309380186e-08,1.6436996642744608e-06,0.21839080459770116,0.6110831777043528,0.35549024,0.7319944
Dym,-5.406559,-1.2937669,6.424707233068736e-08,1.567955343801607e-06,0.21839080459770116,0.6281065938801896,0.3245168,0.66262513
Srgap1,-5.415728,-1.7908398,6.103986403615595e-08,1.4910374060468275e-06,0.09195402298850575,0.456184456256285,0.1477873,0.43895638
Rpgr,-5.4164605,-1.7837995,6.079045993550543e-08,1.48629632253597e-06,0.08045977011494253,0.4440094813963511,0.10663284,0.32747614
St3gal5,-5.4198165,-1.4732786,5.966030568986512e-08,1.4613239871346179e-06,0.16091954022988506,0.5525068237322224,0.22113562,0.52305084
Cpne6,-5.4255095,-1.8873937,5.778948051296968e-08,1.416791369875452e-06,0.06896551724137931,0.42845855480534406,0.10431101,0.34129086
Nrxn2,-5.426335,-1.3501351,5.752292100297042e-08,1.4115441893605619e-06,0.25287356321839083,0.6670018675477661,0.35682532,0.73866206
Ptpn5,-5.428599,-1.8119472,5.679812975014329e-08,1.3950326749418192e-06,0.08045977011494253,0.44487142651917827,0.11176933,0.34728014
Dnm1l,-5.4303236,-1.216461,5.62519556264523e-08,1.382882019837853e-06,0.22988505747126436,0.6416463151845999,0.3369288,0.658032
Slc1a2,-5.431296,-1.5093628,5.594632045155222e-08,1.376627866788652e-06,0.3563218390804598,0.7318991524206292,0.6020044,1.2092129
Prelid3a,-5.4320946,-27.77278,5.569631892807722e-08,1.3717324377611685e-06,0.0,0.3367691423646028,0.0,0.20646021
Rnf182,-5.432448,-4.1760907,5.55862465744507e-08,1.3702774728949454e-06,0.011494252873563218,0.35178135325384285,0.017743688,0.280368
Nsmf,-5.4333534,-1.9260985,5.53047604061184e-08,1.3645903692492207e-06,0.06896551724137931,0.4275966096825169,0.09419348,0.3187156
Gm2824,-5.436576,-4.019504,5.4314163064246524e-08,1.3413801117061618e-06,0.011494252873563218,0.3522482401953742,0.017952938,0.25757235
Klhl29,-5.438394,-1.3839273,5.37630247732941e-08,1.32899031799302e-06,0.3218390804597701,0.6665708949863526,0.48283654,0.9631002
Pcdh19,-5.4388866,-1.6474687,5.3614568125637726e-08,1.3265409259078137e-06,0.14942528735632185,0.5131805775032323,0.20058003,0.52817667
Trim37,-5.439679,-1.3823928,5.337666656011293e-08,1.321871917484087e-06,0.19540229885057472,0.6031460996983192,0.27052137,0.5932487
Mtcl1,-5.443807,-2.2331522,5.2153636230758934e-08,1.2927750973436278e-06,0.05747126436781609,0.4111478235885649,0.07687944,0.31897256
Syngap1,-5.4442267,-2.4073298,5.203089167555835e-08,1.2909234158100211e-06,0.04597701149425287,0.39760810228415455,0.057126313,0.27145657
Pus7,-5.4453654,-2.675391,5.169913756436913e-08,1.2838778432112743e-06,0.034482758620689655,0.38284729205573914,0.0437341,0.25120822
Speg,-5.4543147,-2.0019178,4.916209457198318e-08,1.2220032203045218e-06,0.06896551724137931,0.4307570751328832,0.08446191,0.3023202
Cdin1,-5.455167,-1.8902435,4.892686449900241e-08,1.2172822676742544e-06,0.06896551724137931,0.42838672604510847,0.099513024,0.327772
Camkmt,-5.463723,-1.3505204,4.662502717535939e-08,1.1621655660500064e-06,0.21839080459770116,0.6278192788392473,0.33971974,0.70883673
Eefsec,-5.465055,-1.4934014,4.627633946794907e-08,1.1545452567351826e-06,0.11494252873563218,0.49777330843269646,0.16243863,0.40318978
Cstpp1,-5.468018,-1.3836257,4.5509555203894385e-08,1.1364700263277341e-06,0.2988505747126437,0.6954460566010631,0.4129445,0.84758776
Slc24a4,-5.4698424,-3.0637362,4.50435651728481e-08,1.1258796243669102e-06,0.022988505747126436,0.37006177273380264,0.038479615,0.28368333
Syt4,-5.4729056,-1.6318464,4.4271628556836774e-08,1.1076151390337098e-06,0.10344827586206896,0.48010343341473927,0.15546034,0.41953495
Ldb2,-5.4767942,-1.7736114,4.331006521334733e-08,1.0845679890798161e-06,0.21839080459770116,0.5574630081884787,0.32840672,0.8455198
Scn3b,-5.4791646,-2.081163,4.273387374914417e-08,1.0711373019025222e-06,0.06896551724137931,0.4300028731504094,0.08873033,0.33118823
Mapk4,-5.481848,-1.6391762,4.209057964763503e-08,1.0559980159962215e-06,0.11494252873563218,0.48868697026289326,0.18367723,0.4873816
Dnal1,-5.483686,-1.9828281,4.165543874323755e-08,1.0460576065708345e-06,0.06896551724137931,0.43233730785806634,0.087036125,0.30707338
Map7d2,-5.48567,-1.3762541,4.119051022218489e-08,1.0353498687278841e-06,0.1839080459770115,0.5887444332710817,0.26259658,0.57636994
Aatk,-5.492635,-1.9515017,3.9598072570439247e-08,9.962548782469125e-07,0.06896551724137931,0.4310803045539434,0.10339122,0.3515707
Gm10125,-5.4969764,-2.4276946,3.863584198034676e-08,9.738696754333187e-07,0.034482758620689655,0.38640281568740126,0.060718097,0.29028234
B4galt6,-5.4984345,-1.6173571,3.8317755673004043e-08,9.667587745855574e-07,0.10344827586206896,0.48125269357850886,0.14360219,0.38784027
Cfap69,-5.49952,-4.7356935,3.8082656532544815e-08,9.61730245328458e-07,0.011494252873563218,0.3546904180433846,0.009946827,0.23612943
Arsb,-5.5153074,-1.3725389,3.481705324309942e-08,8.800886365400577e-07,0.2413793103448276,0.6347148398218647,0.34407043,0.7243338
Uxs1,-5.515394,-1.5813603,3.4799919783814436e-08,8.800886365400577e-07,0.11494252873563218,0.4975578221519897,0.15009804,0.3951669
Atp2b1,-5.5161333,-0.9224703,3.46539590370564e-08,8.776172283936903e-07,0.7701149425287356,0.8994038212900445,1.4933908,2.020628
Sema4d,-5.5183907,-1.8354502,3.421185358456251e-08,8.680571348604293e-07,0.06896551724137931,0.43459991380548774,0.1073374,0.33959785
Abca5,-5.5192027,-1.2741147,3.405409044443498e-08,8.651330830261039e-07,0.13793103448275862,0.5367044964803908,0.22503057,0.4764433
Mast4,-5.522765,-1.3276457,3.3370553088447056e-08,8.49116251407739e-07,0.41379310344827586,0.7639706938658238,0.70538586,1.273054
Tbc1d9,-5.525009,-2.4760978,3.294684040474451e-08,8.391294802611231e-07,0.034482758620689655,0.38708518890963944,0.056972235,0.28231215
Nav1,-5.5368347,-1.2472092,3.079866640978376e-08,7.859070906276256e-07,0.25287356321839083,0.6960925154431834,0.45839047,0.8672839
Ints10,-5.5396113,-1.7265456,3.031433520580415e-08,7.750201588772194e-07,0.10344827586206896,0.48441315902887516,0.12736377,0.37122452
A230057D06Rik,-5.5402575,-1.3056427,3.02027368979633e-08,7.736392187304803e-07,0.5057471264367817,0.7898290475506393,0.9327435,1.5707815
Dgke,-5.5414624,-2.4209905,2.9995561593260925e-08,7.690655916134743e-07,0.05747126436781609,0.4186898434133027,0.06266096,0.2973675
Bcl9,-5.56006,-1.7764426,2.6968170459050837e-08,6.921057690875797e-07,0.09195402298850575,0.4683594311162189,0.12702322,0.38117427
Ap3b2,-5.5601068,-1.9039023,2.6960969044175292e-08,6.921057690875797e-07,0.08045977011494253,0.45090504237896856,0.10124419,0.33556104
Jakmip1,-5.563782,-2.1113822,2.639892357760841e-08,6.787933746701798e-07,0.04597701149425287,0.4064071254130154,0.072927855,0.28284547
Cpne7,-5.5642753,-2.7888753,2.6324446666362283e-08,6.775267068248607e-07,0.06896551724137931,0.41872575779342047,0.07861835,0.44804865
Cdh9,-5.5648675,-1.9384909,2.623514314206212e-08,6.758756435543712e-07,0.19540229885057472,0.5370995546616866,0.2773451,0.7998145
Chchd6,-5.566006,-1.566127,2.6064384324238337e-08,6.721209278236892e-07,0.12643678160919541,0.5165565292343054,0.17262138,0.4433507
Mphosph9,-5.5661726,-1.405454,2.603951012941798e-08,6.721209278236892e-07,0.12643678160919541,0.5247090935210458,0.19289064,0.4469776
A330102I10Rik,-5.5662527,-2.2770975,2.6027578699970598e-08,6.721209278236892e-07,0.05747126436781609,0.4190489872144807,0.08125763,0.3438039
Ipo11,-5.567864,-1.3108709,2.5788090782567415e-08,6.669162649928646e-07,0.1724137931034483,0.5928027582243931,0.27144083,0.57305783
Ttll5,-5.572112,-1.3520781,2.5166918644136508e-08,6.5147890555679e-07,0.1839080459770115,0.5959273092946415,0.27977368,0.60109746
Lrp8,-5.5752816,-2.2371683,2.4712957011749962e-08,6.403444116737913e-07,0.04597701149425287,0.4064430397931332,0.06834726,0.28781092
Mapre3,-5.57684,-1.4915961,2.4492714679275565e-08,6.352502349731027e-07,0.09195402298850575,0.47162763970693866,0.1439281,0.36137348
Fam81a,-5.577646,-2.1598542,2.4379577101576474e-08,6.329267987626666e-07,0.05747126436781609,0.42314322654790976,0.0818483,0.32291004
Cdkl5,-5.581674,-1.4498913,2.3821454587569548e-08,6.208365516663373e-07,0.27586206896551724,0.6875448929751472,0.43011245,0.90348935
Neto2,-5.5817738,-2.0996726,2.3807775607263802e-08,6.208365516663373e-07,0.08045977011494253,0.4494684671742566,0.12343242,0.44666
Gnal,-5.5859423,-2.3434484,2.324365492065345e-08,6.069553039047213e-07,0.04597701149425287,0.40777187185749175,0.07386983,0.328652
Cnih3,-5.5904965,-2.7380288,2.2642100436134618e-08,5.918222166526626e-07,0.034482758620689655,0.3930828903893119,0.052484207,0.30712074
Agap1,-5.592088,-1.4238849,2.2435492543555607e-08,5.869928769672241e-07,0.2988505747126437,0.7093449217066513,0.44719237,0.92148715
Tmod2,-5.5927873,-1.3451267,2.2345303070413243e-08,5.852030151091655e-07,0.22988505747126436,0.6647392616003448,0.3539607,0.73186725
Npas2,-5.5958834,-1.8962349,2.1950105171388695e-08,5.754139765416724e-07,0.11494252873563218,0.48825599770147965,0.1593947,0.4966664
Nsd2,-5.602975,-1.2950373,2.1070369773967903e-08,5.528914412368336e-07,0.20689655172413793,0.6304410285878466,0.31852427,0.65254754
Marchf11,-5.6035676,-28.0053,2.099842176245998e-08,5.515421239074288e-07,0.0,0.34739979887947137,0.0,0.23856299
Luzp2,-5.6123104,-1.8621182,1.9964299189823272e-08,5.264383898238973e-07,0.19540229885057472,0.5603002442177848,0.35801646,0.94196045
Gm14636,-5.6128097,-2.7583919,1.9906746276701523e-08,5.254364169498722e-07,0.034482758620689655,0.3924364315471915,0.048572004,0.2902567
Gucy1b1,-5.618556,-1.9765575,1.9255986394540584e-08,5.087594438754233e-07,0.09195402298850575,0.46731791409280277,0.112615146,0.38466278
Sv2b,-5.6229773,-1.562355,1.876939300339789e-08,4.963913287414383e-07,0.28735632183908044,0.6228990087631088,0.444458,0.97562677
Rps6ka2,-5.624569,-2.2031538,1.8597187946026963e-08,4.923216158716694e-07,0.05747126436781609,0.42497485993391754,0.08099287,0.32820877
ENSMUSG00000095041,-5.625488,-1.6419008,1.849845541617718e-08,4.901908254760166e-07,0.1724137931034483,0.5639635109898004,0.26352224,0.6631683
Grin3a,-5.6310277,-3.0189347,1.7913894770781516e-08,4.751691534954584e-07,0.04597701149425287,0.40339031748312026,0.0661722,0.4411649
Sipa1l3,-5.6314006,-1.6615273,1.787520029570668e-08,4.7461129638897085e-07,0.13793103448275862,0.5361657807786238,0.19810072,0.5265478
Cabp1,-5.636448,-3.701656,1.7359360427436495e-08,4.618277373120976e-07,0.022988505747126436,0.37785519321936506,0.022798108,0.26238924
Fam131a,-5.637087,-2.1298664,1.7295070273124526e-08,4.6057337783831123e-07,0.05747126436781609,0.4259804625772159,0.083421454,0.32264802
Txndc16,-5.6375065,-1.5422804,1.7253005581311526e-08,4.599089880653182e-07,0.11494252873563218,0.508044821146387,0.17103119,0.43390372
Nol4l,-5.6399636,-1.7977535,1.7008614628101784e-08,4.5409033205439815e-07,0.09195402298850575,0.47241775606953024,0.12358124,0.37661445
Pou2f2,-5.6429067,-3.6614227,1.6720298598760234e-08,4.470392272126244e-07,0.022988505747126436,0.37796293635971845,0.025619792,0.28394416
D130043K22Rik,-5.6451573,-2.6113555,1.650302981857291e-08,4.416697322958706e-07,0.034482758620689655,0.395920126418618,0.051078305,0.27781165
Lmtk3,-5.6578155,-2.272762,1.5331196832819602e-08,4.107171075751373e-07,0.04597701149425287,0.4135181726763396,0.06644625,0.28668764
Septin3,-5.6594467,-1.659286,1.5186181347305064e-08,4.072382163693483e-07,0.09195402298850575,0.4781281425082603,0.13474052,0.37541506
Stmn2,-5.66195,-1.5507767,1.4966214955452756e-08,4.021421958530156e-07,0.16091954022988506,0.5706435856917109,0.24725132,0.5998274
Mfhas1,-5.6638746,-1.9608816,1.4799251690903706e-08,3.9805394688146406e-07,0.08045977011494253,0.4579442608820572,0.10527989,0.3592152
Grik3,-5.665892,-5.302709,1.4626143436719246e-08,3.937920582611685e-07,0.011494252873563218,0.3630943829909496,0.0109266145,0.36022115
Slc6a15,-5.674875,-1.8774532,1.387901989165757e-08,3.7442697237835233e-07,0.06896551724137931,0.4474931762677776,0.11173853,0.36072794
Pkia,-5.680175,-1.43835,1.3455702209403785e-08,3.6337157624791935e-07,0.22988505747126436,0.6342479528803333,0.31807157,0.7005519
Gdpd1,-5.685375,-1.7560552,1.3052565806417838e-08,3.5283948009904155e-07,0.08045977011494253,0.46458842120385,0.121004544,0.36080083
Immp2l,-5.6883783,-1.4799343,1.2825139519354091e-08,3.4704078437567415e-07,0.26436781609195403,0.6716348225829623,0.4356753,0.9254473
Chrm1,-5.702681,-2.1708014,1.1793750023408693e-08,3.1945369267035444e-07,0.05747126436781609,0.4299669587702916,0.08074732,0.32111758
Mblac2,-5.707848,-1.7921085,1.1441339555599149e-08,3.102207808869315e-07,0.08045977011494253,0.46315184599913806,0.11765456,0.359352
Ptprz1,-5.7086406,-1.7671716,1.1388210248418226e-08,3.090921306818159e-07,0.1839080459770115,0.5684168941244074,0.3250433,0.8361185
Kif5a,-5.709626,-1.603855,1.1322467897186215e-08,3.0761851607420995e-07,0.13793103448275862,0.5382488148254562,0.18872158,0.48939458
Arhgef7,-5.7125025,-1.6376697,1.1132673745764164e-08,3.0276816148652133e-07,0.13793103448275862,0.5324306852463726,0.16756366,0.44956192
Map1b,-5.7133946,-1.2093585,1.107443325741936e-08,3.0148938361383813e-07,0.5862068965517241,0.8581022841545755,1.0541654,1.6720632
C78859,-5.713428,-2.7407491,1.1072265845174506e-08,3.0148938361383813e-07,0.034482758620689655,0.4013072834362879,0.04611033,0.2741598
Lingo1,-5.7158585,-1.5656179,1.0915153302688446e-08,2.977565169982117e-07,0.12643678160919541,0.5189627927021979,0.18571927,0.47256163
Madd,-5.7246213,-1.7066654,1.0366474739759891e-08,2.8307639863551657e-07,0.10344827586206896,0.4955825312455107,0.14000955,0.3991385
Dpm1,-5.725127,-1.5741731,1.0335620559513702e-08,2.825209811130551e-07,0.10344827586206896,0.4938945553799741,0.14692736,0.3861271
Acot7,-5.725407,-1.888779,1.0318607876200208e-08,2.823431707062114e-07,0.08045977011494253,0.46207441459560405,0.112636015,0.36569405
Cdh13,-5.736487,-2.008829,9.666051582314988e-09,2.652980653899936e-07,0.19540229885057472,0.5451084614279558,0.27242976,0.81549466
Prkd1,-5.7406883,-1.936844,9.429239661050852e-09,2.590630569452315e-07,0.12643678160919541,0.5083680505674472,0.20270063,0.6207511
Syp,-5.7481594,-1.4484566,9.022012826545662e-09,2.4812843874030906e-07,0.20689655172413793,0.6294354259445482,0.29601294,0.66276777
Kcnk9,-5.757322,-4.042627,8.545894033609907e-09,2.3527476709333834e-07,0.011494252873563218,0.37246803620169516,0.017946094,0.2611465
Acsl4,-5.7622223,-1.6222754,8.301347330773955e-09,2.2877661823373967e-07,0.11494252873563218,0.5088708518890964,0.1672498,0.44498008
Clstn3,-5.7666836,-2.146234,8.084655561699617e-09,2.2303356770315064e-07,0.08045977011494253,0.4621821577359575,0.098240614,0.37635258
Lonrf2,-5.768102,-2.3189807,8.016926469617411e-09,2.2139240928943455e-07,0.06896551724137931,0.44731360436718864,0.075279534,0.32939774
Baiap2,-5.7709317,-1.5767803,7.88343092430446e-09,2.1792982400829303e-07,0.13793103448275862,0.538464301106163,0.19789553,0.50246716
Ablim2,-5.7744412,-1.5189501,7.720895857100316e-09,2.136565104843311e-07,0.16091954022988506,0.585476224680362,0.2471147,0.5896547
Efr3b,-5.783357,-2.2370522,7.322446572631168e-09,2.0304864747843083e-07,0.08045977011494253,0.45945266484700475,0.10247242,0.41125184
Kif3a,-5.784103,-1.3935333,7.290039857233532e-09,2.0235885430151344e-07,0.16091954022988506,0.5744505099841977,0.23519368,0.528635
Plekha1,-5.7899356,-1.3977007,7.041339689470178e-09,1.9565749478393347e-07,0.1839080459770115,0.6163625915816693,0.29157162,0.6376133
Shank3,-5.791534,-2.61236,6.974655383354226e-09,1.9400516578750317e-07,0.04597701149425287,0.41998276109754346,0.053639613,0.29040164
Rnf112,-5.7930717,-2.144373,6.911052013089814e-09,1.9243519957691533e-07,0.10344827586206896,0.4841617583680506,0.11858334,0.4425083
Gm26691,-5.801801,-3.3570917,6.56062764873154e-09,1.8286728726288014e-07,0.034482758620689655,0.4010558827754633,0.03994112,0.34892994
Nlgn3,-5.805903,-4.4882736,6.402001328869885e-09,1.7881681466396445e-07,0.011494252873563218,0.3746947277689987,0.013160202,0.26030308
Galnt14,-5.8174357,-3.2502103,5.975722119823917e-09,1.6725797224965487e-07,0.034482758620689655,0.40292343054158886,0.048337463,0.38609895
Tmem63c,-5.81922,-3.9126182,5.91227845698011e-09,1.6565476761111112e-07,0.011494252873563218,0.3764545323947709,0.017952938,0.24122475
Nckap5,-5.8209248,-1.6683447,5.852287702160397e-09,1.6414506321195185e-07,0.1724137931034483,0.5752047119666714,0.27947775,0.7055088
Osbpl1a,-5.8219967,-1.6811782,5.814862891147705e-09,1.632657950732903e-07,0.16091954022988506,0.5644303979313317,0.21084717,0.5611779
Epha10,-5.8234553,-4.796877,5.764329373278001e-09,1.6201624504181995e-07,0.011494252873563218,0.3749820428099411,0.012764196,0.30533934
Zswim5,-5.8263783,-1.9495434,5.664314874224072e-09,1.5937187504754012e-07,0.09195402298850575,0.483012498204281,0.12829044,0.42442712
Satb1,-5.83044,-2.0196934,5.528140483871286e-09,1.557034955991839e-07,0.08045977011494253,0.46699468467174254,0.14477159,0.48960057
Dgkz,-5.8355274,-1.6547773,5.362074405708954e-09,1.511846162449104e-07,0.11494252873563218,0.5112412009768711,0.17098247,0.46193808
Ptk2,-5.839316,-1.2462147,5.241557970353126e-09,1.4794187254557617e-07,0.5057471264367817,0.7985562419192644,0.78074056,1.3367128
Cdh20,-5.839702,-2.4374585,5.229422392297571e-09,1.4775455276659907e-07,0.11494252873563218,0.48074989225685966,0.16644688,0.6836004
Rtn4rl1,-5.8407874,-2.5950353,5.1954634154261905e-09,1.4694958102368605e-07,0.04597701149425287,0.4232509696882632,0.06676281,0.34865007
Pank1,-5.8462543,-3.3067722,5.027654227791645e-09,1.4250323744806066e-07,0.022988505747126436,0.39322654790978306,0.03145894,0.27478734
Hace1,-5.8557296,-1.493371,4.749207878551798e-09,1.3475313167548767e-07,0.19540229885057472,0.6227912656227553,0.29547554,0.6769465
Asxl3,-5.855763,-1.652522,4.748256470286443e-09,1.3475313167548767e-07,0.12643678160919541,0.534872863094383,0.18457003,0.49302292
Mdn1,-5.857794,-1.5069816,4.690569956734398e-09,1.3337102088619396e-07,0.12643678160919541,0.543635971843126,0.19184439,0.47066727
Rragb,-5.8596845,-2.2336037,4.637468823668476e-09,1.3200083399573302e-07,0.05747126436781609,0.44210601925010773,0.080996305,0.33417237
Acsl6,-5.8656044,-2.2691164,4.4750014219923345e-09,1.2751144030639875e-07,0.05747126436781609,0.440453957764689,0.079341054,0.3350622
Greb1l,-5.870958,-2.307191,4.332847587338823e-09,1.2359194763460103e-07,0.06896551724137931,0.45503519609251547,0.099304855,0.41654357
Far2,-5.8715105,-2.6254025,4.318425257586365e-09,1.233114629876149e-07,0.04597701149425287,0.4250826030742709,0.061605513,0.33080998
Pvt1,-5.871917,-1.6457614,4.307855510860683e-09,1.2314050806045377e-07,0.12643678160919541,0.5364530958195661,0.19750242,0.52073604
Sdk2,-5.8797603,-3.8399494,4.1086072398253065e-09,1.1757004955708839e-07,0.022988505747126436,0.3918258870851889,0.027583813,0.33682665
Rasgrf2,-5.8870983,-2.2456977,3.930351642938597e-09,1.1270923014488806e-07,0.11494252873563218,0.4939663841402097,0.15062048,0.5715129
