names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Lamp5 (DG) (for_DEGs),mean_expr_Rest (for_DEGs)
Gm2164,6.5085816,1.520543,7.586373304398472e-11,1.0041667521634824e-08,0.7261904761904762,0.3055615202920335,0.8240922,0.3688584
Mirg,6.4980264,1.0980122,8.138051843890168e-11,1.0719090835555334e-08,0.9404761904761905,0.5020041514565886,0.8056637,0.45642906
Zfp608,6.4951496,1.0410928,8.295094663989352e-11,1.0872643591287506e-08,0.9880952380952381,0.6572543125044735,1.2985194,0.83052987
Lgi2,6.4851007,1.3267788,8.867238813230282e-11,1.1566150820946489e-08,0.6190476190476191,0.1830577625080524,0.26334378,0.113422535
F730043M19Rik,6.482994,1.1836644,8.992008277143937e-11,1.1672234898882008e-08,0.75,0.3164054112089328,0.47011462,0.23445328
Cntnap4,6.4691906,1.6882308,9.852923415291891e-11,1.2728271738889091e-08,0.7261904761904762,0.34990337126905735,1.0208839,0.43889824
Bckdhb,6.4627886,0.96112674,1.0279079587883026e-10,1.3215256867292675e-08,0.9642857142857143,0.5396893565242288,0.805,0.4917861
Osbpl8,6.449654,1.0171326,1.1210588615518143e-10,1.4304885907024318e-08,0.9880952380952381,0.6581132345572973,1.2088602,0.7705555
Ror1,6.44935,1.224876,1.1233088672802869e-10,1.4304885907024318e-08,0.7738095238095238,0.3319375849974948,0.64400345,0.32699898
Msra,6.431603,1.1344146,1.2626533459870185e-10,1.600353556918452e-08,1.0,0.7392813685491375,2.005715,1.3685422
Ctxnd1,6.412127,1.3751779,1.4350336656340534e-10,1.8102983378209867e-08,0.6785714285714286,0.2493379142509484,0.51783335,0.2323189
Epha3,6.402031,1.1945325,1.533235938454759e-10,1.925142507770064e-08,0.9880952380952381,0.5918688712332689,1.4256899,0.8675245
Fyco1,6.401261,0.9608131,1.5409880971410225e-10,1.9258767521013618e-08,0.8690476190476191,0.4191897501968363,0.52754205,0.30523625
Ghr,6.398452,1.0373209,1.569602921874466e-10,1.9525569680910603e-08,0.8452380952380952,0.3968935652422876,0.63760024,0.36087203
Kcnd2,6.3957505,1.0251001,1.597606512809092e-10,1.9782344239253596e-08,1.0,0.9120678548421731,3.5408573,2.8598723
Nos1,6.3890314,1.3793819,1.6694000840086075e-10,2.057650470518866e-08,0.6428571428571429,0.2205282370624866,0.33586383,0.14273666
Gm44257,6.388295,1.1898588,1.677453916540531e-10,2.0581363807052086e-08,0.7619047619047619,0.33795003936726076,0.48857117,0.24384952
A830019P07Rik,6.3837166,2.1410291,1.7284095184924065e-10,2.111016534631407e-08,0.5,0.08939947033140076,0.24049026,0.059813343
Frmd3,6.3563595,1.0190656,2.0659103787798786e-10,2.5118104922088388e-08,0.8214285714285714,0.3646839882613986,0.50199026,0.27893567
Klhl29,6.342448,1.1282966,2.2614221921919371e-10,2.737135779468349e-08,1.0,0.6629804595232983,1.5070488,0.9582874
Hmgcll1,6.3343244,1.0656574,2.3838374639927283e-10,2.8723637962997584e-08,0.9642857142857143,0.5607687352372772,0.98886156,0.5914092
Nkain3,6.326511,1.3275391,2.5076662155557636e-10,3.008079964820686e-08,1.0,0.6680266265836375,1.9218345,1.2012701
A630089N07Rik,6.3240123,1.0522053,2.548575373841129e-10,3.043565346449384e-08,0.7738095238095238,0.32295469186171355,0.3956559,0.21030481
Il1rap,6.3164487,1.1583463,2.676421546163668e-10,3.1820994223636175e-08,0.9404761904761905,0.6384296041800873,1.4656832,0.9131456
Gng7,6.2793875,1.1804342,3.3990907472915737e-10,4.0235052149658406e-08,0.7023809523809523,0.29239138214873667,0.39967,0.19621226
St8sia4,6.270683,1.262537,3.594680019247395e-10,4.2363619349639255e-08,0.6904761904761905,0.27950755135638106,0.46589515,0.22102284
Gab2,6.2693524,1.0068915,3.625524353951298e-10,4.254054121863379e-08,0.9642857142857143,0.5967003077804023,1.141929,0.7233451
Mei4,6.264031,1.3765345,3.7515061919615716e-10,4.3827378860003226e-08,0.6666666666666666,0.25903657576408273,0.45317304,0.19950713
Slc44a5,6.2627344,1.1041951,3.7828439507304645e-10,4.4002171842479474e-08,0.9761904761904762,0.6069715839954191,1.305383,0.81131595
Bach2,6.251896,1.0042951,4.05500043117636e-10,4.6964595511081374e-08,0.9761904761904762,0.6148092477274354,1.167552,0.7437308
Ctif,6.248681,0.9475161,4.1393263008647146e-10,4.773549257692484e-08,0.9523809523809523,0.5475270202562451,0.8108691,0.4996146
Ablim3,6.2369986,1.1821177,4.460465848009485e-10,5.121910997265592e-08,0.7142857142857143,0.2980817407486937,0.4314784,0.21331453
Gm46102,6.235114,2.1918204,4.514484306346393e-10,5.161880566447982e-08,0.5119047619047619,0.11781547491231838,0.28970313,0.070969835
Tet2,6.226018,0.918729,4.784396476633104e-10,5.4473192087767584e-08,0.9285714285714286,0.5419798153317587,0.7726779,0.48029467
Wdr41,6.2210407,0.9651714,4.938677537945616e-10,5.5992517065231515e-08,0.7976190476190477,0.369300694295326,0.4419208,0.2504749
Trim24,6.199181,0.91828495,5.675774340949464e-10,6.407901535349249e-08,0.8690476190476191,0.45755493522296187,0.5973304,0.3593813
Gpr155,6.197398,0.9635652,5.740416387028778e-10,6.453765201651182e-08,0.8333333333333334,0.42298332259680765,0.5554223,0.32268938
Fmn1,6.1934676,1.0155729,5.885470557516354e-10,6.577139475002735e-08,0.9642857142857143,0.5278076014601675,0.94256604,0.5737261
Plcl2,6.1931033,0.9764344,5.899109093694303e-10,6.577139475002735e-08,0.9761904761904762,0.6485219383007659,1.2733786,0.83622473
Usp13,6.1886935,1.1018298,6.066495402088377e-10,6.735815349343583e-08,0.7857142857142857,0.3651134492878105,0.47889987,0.25170466
Ints6l,6.1799345,0.9534249,6.412816434507672e-10,7.064212286155011e-08,0.9047619047619048,0.507766086894281,0.7598003,0.4622169
Pard3b,6.179813,1.1091034,6.417755910648561e-10,7.064212286155011e-08,0.7380952380952381,0.32599670746546416,0.6352279,0.344587
Htr7,6.179239,1.7058314,6.441131410896829e-10,7.064212286155011e-08,0.5714285714285714,0.17493379142509483,0.3346661,0.11497312
Rcan2,6.166638,0.83328843,6.975732851581224e-10,7.619428525284045e-08,0.8452380952380952,0.36507766086894283,0.5384526,0.33673644
Cadps2,6.1599793,1.2091552,7.275452325917028e-10,7.914631740785043e-08,0.9166666666666666,0.5475270202562451,1.3344816,0.79308826
Atp11b,6.1573725,0.98639625,7.396176902135592e-10,8.013519087112234e-08,0.9761904761904762,0.6312361319876888,1.0984477,0.6977502
Mctp1,6.1538677,1.2012975,7.561582656129379e-10,8.159828352216723e-08,0.9880952380952381,0.7409634242359172,2.160011,1.4669728
Tbl1x,6.141003,0.98171294,8.200208423246765e-10,8.813584013305624e-08,0.9166666666666666,0.5485290959845394,0.8773928,0.5372364
Pde4d,6.1365256,1.192221,8.434578191183262e-10,9.029367171198974e-08,1.0,0.8235988834013314,2.6185431,1.881715
A330102I10Rik,6.135641,1.0970577,8.481653437331812e-10,9.043731264329595e-08,0.8214285714285714,0.41546775463460023,0.6259234,0.34123603
Fam120b,6.134209,0.89704114,8.558379701414513e-10,9.089472829130748e-08,0.9642857142857143,0.5115596592942524,0.67876375,0.419796
2700097O09Rik,6.12073,1.0452032,9.314758663443762e-10,9.85384115302102e-08,0.7142857142857143,0.2917471906091189,0.3388392,0.17851283
Hsd17b12,6.1183662,0.83737993,9.453945032650826e-10,9.961862863816773e-08,0.7976190476190477,0.36357454727650135,0.4321463,0.2643081
Arid5b,6.1174345,1.0520715,9.509379933249817e-10,9.981134328375882e-08,0.9880952380952381,0.5789492520220456,1.0538428,0.6424875
Atp2c1,6.107258,0.907881,1.013575762000663e-09,1.0585413071605784e-07,1.0,0.7163767804738387,1.3604306,0.93391967
Mtcl1,6.1067443,1.0345638,1.0168390190957584e-09,1.0585413071605784e-07,0.8214285714285714,0.4076300909025839,0.567126,0.31667936
Galnt7,6.1061974,0.9618046,1.0203282417364713e-09,1.0585413071605784e-07,0.8452380952380952,0.42938944957411784,0.60843325,0.35768235
Dscaml1,6.10459,1.0547158,1.03064821091323e-09,1.0651352856630188e-07,1.0,0.735702526662372,1.8027468,1.235143
Scarb1,6.098384,1.2864437,1.0714609642886222e-09,1.1030711153423477e-07,0.6309523809523809,0.2336983752057834,0.2883352,0.12840277
Hacd1,6.097182,0.95937306,1.0795461190086558e-09,1.1071528327390298e-07,0.8214285714285714,0.3896643046310214,0.48402554,0.277774
Fmr1,6.0876737,0.8330056,1.1456314040837488e-09,1.1704606778604689e-07,0.9047619047619048,0.4527950755135638,0.5441179,0.3406852
Cttnbp2,6.0627885,1.0214636,1.3378165211759607e-09,1.361633709242351e-07,1.0,0.8141149524014029,2.4080548,1.7886701
Acat1,6.061775,0.8420607,1.3462712728610887e-09,1.365068267991602e-07,0.9285714285714286,0.4796363896643046,0.60482997,0.38085657
Kirrel,6.0291915,2.3397255,1.6478180372984758e-09,1.6645440098575205e-07,0.4523809523809524,0.06574332545988118,0.18079518,0.038401198
Zdhhc2,6.026443,0.9785131,1.676072622273397e-09,1.6867442457110926e-07,0.8809523809523809,0.47648700880395106,0.71323556,0.424025
Mfsd4a,6.011269,0.9601091,1.8407680792635824e-09,1.8455760555900172e-07,0.7857142857142857,0.3743468613556653,0.4528899,0.25809076
Slc6a17,6.0088716,0.92966104,1.86819093731161e-09,1.8661074529949055e-07,0.9047619047619048,0.5055114165056188,0.6996698,0.42647755
2610008E11Rik,6.0068593,0.88196665,1.891517651331132e-09,1.882410344121019e-07,0.7857142857142857,0.3579199770954119,0.4019323,0.23779033
6720407P12Rik,5.999667,1.4574975,1.9772255078377005e-09,1.960444627143875e-07,0.5238095238095238,0.12547419654999642,0.1859432,0.07177181
Gm10649,5.9911513,0.9768379,2.0836060644115645e-09,2.0583270202477478e-07,0.8928571428571429,0.4402691289098848,0.6987643,0.41463408
Mtss1,5.9901857,0.8846185,2.096016205803625e-09,2.0630020311334578e-07,0.8690476190476191,0.4505761935437692,0.65664655,0.40733218
Ust,5.988862,1.0146298,2.1131429595900794e-09,2.0722682965031182e-07,0.9523809523809523,0.588755278791783,1.151925,0.72813964
B3gat1,5.9795494,0.88083625,2.237555482969751e-09,2.1862951209962619e-07,0.9285714285714286,0.4872235344642474,0.64673334,0.4013188
Ranbp17,5.9628286,0.91535884,2.4790811908543823e-09,2.4135112897919295e-07,0.9166666666666666,0.4941306993057047,0.71385795,0.4398044
Efna5,5.952355,1.1731256,2.6431171374353844e-09,2.5639190427035656e-07,0.8095238095238095,0.41178154749123186,0.9314778,0.52007604
Marchf4,5.950349,1.1626872,2.6757123632954688e-09,2.5862011223650807e-07,0.7142857142857143,0.3447498389521151,0.45643815,0.22982366
Htr4,5.942272,1.0205442,2.8109790762294107e-09,2.7072045798668194e-07,0.8452380952380952,0.4201918259251306,0.7378055,0.43045396
Fat1,5.928408,1.3756969,3.0588534599275267e-09,2.9354068738661657e-07,0.5833333333333334,0.19164698303628946,0.32686058,0.13887978
Ankrd55,5.919913,1.7801539,3.2211239799319463e-09,3.080128161593288e-07,0.5119047619047619,0.12862357741035002,0.2505982,0.07965961
Cep112,5.9176574,1.0591685,3.265596114337519e-09,3.1115804110726643e-07,0.8809523809523809,0.4874382649774533,0.89932704,0.530441
C87487,5.912484,5.8746686,3.36985857481456e-09,3.199579501952906e-07,0.38095238095238093,0.00841027843389879,0.2804564,0.005502261
Phka2,5.9044685,1.0031563,3.537856423626743e-09,3.347260637424316e-07,0.8214285714285714,0.46736096199269916,0.63098824,0.36379004
Pank1,5.900369,0.9666181,3.626888878836273e-09,3.41945628681862e-07,0.7976190476190477,0.38977166988762435,0.4780026,0.2727701
Hectd2,5.887275,0.9392578,3.926151521260858e-09,3.688660537632142e-07,0.9285714285714286,0.5120249087395319,0.77646416,0.47755283
Crtc3,5.883176,0.8747952,4.024679031416898e-09,3.7680531558944964e-07,0.9047619047619048,0.5020041514565886,0.6642884,0.41495717
Ftx,5.8736672,0.94700897,4.2625798636531156e-09,3.9769278102902505e-07,1.0,0.6906806957268627,1.3553512,0.91344905
Dpysl5,5.8718104,1.1524819,4.31061665970851e-09,4.0042743256265693e-07,0.6428571428571429,0.2359888340133133,0.3031289,0.14780515
Ap3b2,5.871385,0.88823664,4.321695401681076e-09,4.0042743256265693e-07,0.8571428571428571,0.44742681268341566,0.55009055,0.33378538
Snhg11,5.8634367,1.233108,4.533842618215482e-09,4.186403819637457e-07,1.0,0.8268914179371555,2.9809396,2.1925054
Slc7a8,5.862842,0.8518087,4.5501050599723106e-09,4.1870316082690404e-07,0.8690476190476191,0.4564812826569322,0.58943546,0.3680525
A230057D06Rik,5.8580947,1.0374912,4.682073815596249e-09,4.293765304609939e-07,1.0,0.7866652351299119,2.1699598,1.5643244
A330076H08Rik,5.8568454,0.9889312,4.717416888167562e-09,4.3114623056143665e-07,0.9880952380952381,0.6552143726290173,1.2722228,0.8304181
Mthfd1l,5.851902,1.0570992,4.859824080840763e-09,4.4265584085488576e-07,0.6666666666666666,0.2576050390093766,0.31034508,0.16117235
Sez6,5.8317375,0.87653536,5.485319796224653e-09,4.979410233937717e-07,0.8214285714285714,0.39828931357812614,0.50572807,0.30638075
Tafa5,5.828246,0.90105885,5.601295473166748e-09,5.0675693388549e-07,0.9404761904761905,0.5919046596521366,0.9570307,0.619989
Grb10,5.8214254,0.94940037,5.834784818350851e-09,5.261096243929106e-07,0.7738095238095238,0.35412640469544054,0.4640621,0.2668163
Cnnm1,5.8142467,0.92440385,6.090748339190109e-09,5.473525346957801e-07,0.9285714285714286,0.49731586858492594,0.676357,0.41168174
Myo5b,5.8118024,1.2061058,6.180383520194862e-09,5.535563506254532e-07,0.6666666666666666,0.28691575406198555,0.4368047,0.21302588
Mtmr7,5.79889,0.9056637,6.67551946402813e-09,5.959176345462986e-07,0.8809523809523809,0.4670030778040226,0.5933591,0.35935107
Dgkd,5.793812,0.85240453,6.88065090210726e-09,6.11133313387415e-07,0.9404761904761905,0.5774819268484719,0.84653485,0.5524452
Disp3,5.7935486,1.4574163,6.89145492952686e-09,6.11133313387415e-07,0.5714285714285714,0.2050318516927922,0.30120456,0.12043869
Plppr5,5.7777867,0.88357204,7.568963579763567e-09,6.673486161913055e-07,0.9761904761904762,0.6051821630520363,0.9683847,0.6341939
Cdc14b,5.777652,0.91740763,7.575040116797475e-09,6.673486161913055e-07,0.7857142857142857,0.3709111731443705,0.4684672,0.27488172
Fam114a2,5.7752275,0.8440221,7.68492419736906e-09,6.748167097493682e-07,0.7023809523809523,0.28741679192613273,0.3097439,0.18420772
Fam110b,5.7745657,0.93605787,7.715188718406882e-09,6.752674946696838e-07,0.8928571428571429,0.5358957841242574,0.79530245,0.49169713
Akap13,5.769683,0.848366,7.942076242758864e-09,6.928687942952294e-07,0.9761904761904762,0.5033998997924272,0.82334065,0.5364184
Sertm1,5.7606273,1.1405115,8.380198058766785e-09,7.287246661458366e-07,0.6190476190476191,0.22940376494166487,0.28859967,0.14128664
Id2,5.7596617,1.3692755,8.428281476440283e-09,7.305416879740335e-07,0.5238095238095238,0.14515782692720636,0.26411003,0.11065088
Clstn3,5.757149,0.8090751,8.554625528178527e-09,7.391086429008265e-07,0.8690476190476191,0.45862858778899146,0.58518666,0.37427023
Abcd2,5.7560215,1.234352,8.611941561141597e-09,7.416758645765215e-07,0.5595238095238095,0.1831293393457877,0.2872078,0.13226353
Arhgap6,5.740368,1.1231037,9.447114516724413e-09,8.110030896625718e-07,0.6547619047619048,0.25348937083959633,0.45602494,0.23528212
Pdlim5,5.7361674,1.0980965,9.684296744380847e-09,8.287167309602335e-07,0.6309523809523809,0.23963925273781406,0.42460692,0.2208273
Mir670hg,5.7326627,1.2498302,9.886623803598853e-09,8.433447035006387e-07,0.6190476190476191,0.24393386300193257,0.38260114,0.17897524
Gpr158,5.7309,1.0237064,9.989918822942982e-09,8.494592366217655e-07,1.0,0.7506620857490516,1.9545801,1.3815546
Serpini1,5.723134,0.9285341,1.0457680276470077e-08,8.864286089235047e-07,0.8928571428571429,0.526304487867726,0.90070987,0.5697267
Bcr,5.7200274,0.88004106,1.0650685898601614e-08,8.999494657088848e-07,0.8928571428571429,0.4520793071362107,0.56536084,0.34570974
B830012L14Rik,5.7085,1.0275629,1.1397626792848624e-08,9.600446141813245e-07,0.9761904761904762,0.6115167131916112,1.2309377,0.78357255
Cpne7,5.7063255,1.026217,1.1544123211960559e-08,9.693455959543132e-07,0.8214285714285714,0.4153603893779973,0.76153415,0.44500837
Eml6,5.7045965,0.95612156,1.1661896507920983e-08,9.761842964730119e-07,1.0,0.7718846181375707,1.94367,1.4072113
Lrrc8b,5.6978436,0.8418049,1.2133238029036142e-08,1.0124848007459662e-06,0.8571428571428571,0.477524872951113,0.6098466,0.38441694
Mrps9,5.692603,0.81840503,1.2511704378281711e-08,1.0408343549363144e-06,0.8928571428571429,0.48364469257748194,0.5946343,0.37889466
Sesn3,5.6913133,0.8365812,1.2606602564129072e-08,1.0454920089449017e-06,0.8809523809523809,0.4617421802304774,0.6159204,0.389833
Kcnh1,5.6900706,0.9498307,1.269868398220573e-08,1.0498881187749784e-06,0.9166666666666666,0.5145300980602677,0.84882045,0.5259705
Socs6,5.687923,0.8684859,1.2859367589697197e-08,1.059911678328723e-06,0.7261904761904762,0.3160117386013886,0.3575803,0.21143243
Myo16,5.685181,0.90424,1.306739031083321e-08,1.0737638460308512e-06,0.9166666666666666,0.4831078662944671,0.82313436,0.5203718
Sgk1,5.6840873,0.8866169,1.3151303813555162e-08,1.0773644313116684e-06,0.9047619047619048,0.4699377281511703,0.69224775,0.43172312
Nhs,5.66838,1.1346865,1.4415428858234847e-08,1.1758948980137892e-06,0.6547619047619048,0.2685205067640112,0.50072396,0.2592777
Ppm1h,5.668069,0.9282715,1.444158229789916e-08,1.1758948980137892e-06,0.9761904761904762,0.6728938515496385,1.2457794,0.8333105
2700054A10Rik,5.666597,1.0156703,1.4566154986263108e-08,1.1824549380087303e-06,0.7142857142857143,0.32130842459380143,0.40293908,0.21947914
Xkr6,5.646378,0.9570635,1.6386335954538805e-08,1.3262073707784872e-06,0.9761904761904762,0.5827786128408847,1.0502481,0.6715398
Cdc40,5.643839,0.8804766,1.6629976891888152e-08,1.3418843215766806e-06,0.9285714285714286,0.4977453296113378,0.6910517,0.43237585
4930419G24Rik,5.632615,1.1619307,1.774972541298627e-08,1.4279494666076083e-06,0.6190476190476191,0.2396750411566817,0.3140889,0.15264945
Cacng8,5.6304812,0.90009403,1.797075648978339e-08,1.4414156026282974e-06,0.8809523809523809,0.5190752272564598,0.7584775,0.47511894
Rassf8,5.6292386,0.9861735,1.8100686925163607e-08,1.4475162430926968e-06,0.5833333333333334,0.19383007658721638,0.24846289,0.13311812
Phf8,5.6279283,0.82885474,1.823866662971638e-08,1.4542224698530537e-06,0.8690476190476191,0.46002433612483,0.5606381,0.35293594
Adam22,5.621229,0.8580366,1.8960330030207476e-08,1.5072901417505174e-06,1.0,0.7540977739603464,1.5752108,1.1359088
Clmp,5.61659,0.88063836,1.9476280692746205e-08,1.5429916960674901e-06,0.7261904761904762,0.31576121966931503,0.4002883,0.23693374
Pou2f1,5.6161647,0.8493654,1.9524271554259272e-08,1.5429916960674901e-06,0.9761904761904762,0.6344570896857776,1.0022172,0.6714338
Sipa1l1,5.6139092,0.9314588,1.9780623407973805e-08,1.558666718393713e-06,1.0,0.7515210078018754,1.7854506,1.2814493
Lztfl1,5.6130853,0.8681039,1.987507332473824e-08,1.5615298837301651e-06,0.8571428571428571,0.4363324028344428,0.5162715,0.3149785
Kansl1l,5.60563,0.8429343,2.074991504033256e-08,1.6224927874142894e-06,0.9166666666666666,0.548564884403407,0.8034065,0.52323884
3110039M20Rik,5.6054473,0.87040925,2.077177219466005e-08,1.6224927874142894e-06,0.9166666666666666,0.5113449287810464,0.7074694,0.44646135
Gm5820,5.597762,1.4118135,2.1713613182507672e-08,1.691144307866612e-06,0.5476190476190477,0.17972943955336054,0.26058584,0.10605541
Hps4,5.5867076,0.7603421,2.3141501071936092e-08,1.7933593716356573e-06,0.7142857142857143,0.30065850690716484,0.29987752,0.18767749
Rprd1a,5.5865726,0.8488538,2.3159497653798777e-08,1.7933593716356573e-06,0.9404761904761905,0.5930498890559015,0.8652411,0.56744605
Shisa7,5.5815415,0.83437365,2.3839633747168953e-08,1.8407211459380167e-06,0.7857142857142857,0.3803235273065636,0.41663545,0.25453597
Socs5,5.570169,0.89685434,2.5449217796630293e-08,1.959371009156034e-06,0.7023809523809523,0.3195547920692864,0.3624373,0.21074761
Kdm2b,5.5691495,0.85889155,2.5598591548361002e-08,1.9652404425841717e-06,0.7857142857142857,0.38837592155178585,0.47303054,0.28780726
Mfap3,5.567049,0.80334556,2.590892771950772e-08,1.9833985408067592e-06,0.75,0.34589506835588,0.37250084,0.23002978
Dtx1,5.564733,0.88384044,2.625542960850281e-08,2.0042141863081546e-06,0.6547619047619048,0.25642402118674396,0.26153362,0.15013549
Pdss1,5.56268,0.81328285,2.6566289132288855e-08,2.0221988356504294e-06,0.8571428571428571,0.42785054756280866,0.4937705,0.30994514
Sh3bgrl,5.5613766,0.8734852,2.6765494398245183e-08,2.0316068770645427e-06,0.7261904761904762,0.32914608832581776,0.4081941,0.2430645
Mthfs,5.559013,0.94959337,2.7130451464790785e-08,2.0535076925603617e-06,0.6666666666666666,0.28487581418652924,0.3529175,0.19813862
