names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_nIPC (for_DEGs),mean_expr_Rest (for_DEGs)
Rad51,3.613806,4.557092,0.0003017348803197601,0.012492474937121653,0.2857142857142857,0.02617744877159103,0.25647983,0.0123433275
Prpf39,3.6118572,0.74612856,0.0003040118923817542,0.012567383920458053,0.7142857142857143,0.5613489253656617,0.72979623,0.4951302
Chic2,3.6074922,1.0467017,0.00030917091978310124,0.012743359176306913,0.6349206349206349,0.4723384472338447,0.65456593,0.36979094
Spdl1,3.607453,6.007047,0.00030921734957023103,0.012743359176306913,0.2698412698412698,0.008439723920895469,0.24791847,0.004365214
Eea1,3.6067438,0.8155865,0.00031006351319080606,0.012758662479995343,0.7142857142857143,0.5430390158423631,0.7406144,0.48453385
Hnrnph3,3.6014433,1.0213003,0.0003164554614284727,0.013001771022298257,0.6507936507936508,0.4814218789114187,0.65049666,0.37261903
Ptbp2,3.5970938,0.68278444,0.0003217925426385833,0.013200863543051502,0.873015873015873,0.7225619568715803,1.2266492,0.91677195
H2az1,3.5962987,1.1354407,0.0003227772003477251,0.01322107221546246,0.5079365079365079,0.26105925687515646,0.43265298,0.22027265
B130055M24Rik,3.5909824,1.7497772,0.00032943370651772135,0.013452710781354366,0.42857142857142855,0.19583020419840502,0.30671358,0.10141298
Hp1bp3,3.5773492,1.0131868,0.00034709624682649606,0.014152467605808725,0.6190476190476191,0.4454815291635375,0.5960344,0.33914444
Cstf3,3.5708406,0.74158573,0.00035583749291442907,0.01448689914334956,0.7936507936507936,0.6587991274183743,1.0271149,0.7286883
Sae1,3.569375,1.0816993,0.0003578337730974576,0.014546132349665182,0.5714285714285714,0.3710617601830991,0.4677842,0.24827105
2610307P16Rik,3.564815,3.521369,0.0003641128046085011,0.014779019727840521,0.30158730158730157,0.04763437399420663,0.41171557,0.043407574
Pcm1,3.5627494,0.6782741,0.00036699092472130304,0.014873372771133353,0.8253968253968254,0.724350033973465,1.1885763,0.8863666
Sema6a,3.5602942,0.8405355,0.0003704397526854757,0.014990536377498092,0.6349206349206349,0.38733326181024924,0.6316755,0.40001646
Ska3,3.5586104,5.2176185,0.00037282214998572087,0.015059501436335512,0.2698412698412698,0.011586739620212423,0.18355402,0.0054000644
Jmjd1c,3.5582986,0.60636103,0.00037326490348341834,0.015059501436335512,0.9206349206349206,0.7963380180953402,1.5630007,1.2465639
Bcas1,3.556646,1.0952051,0.0003756197144943036,0.015131786699343236,0.4603174603174603,0.1915388191538819,0.464756,0.24445254
Ppig,3.5517118,0.66984016,0.0003827337214144621,0.015395292057494906,0.746031746031746,0.5941422594142259,0.8034994,0.5739428
Pwwp2a,3.5489914,0.8123882,0.0003867096347173812,0.015531969932520227,0.7142857142857143,0.5577370096198548,0.7691552,0.5064417
Golim4,3.5484068,1.425536,0.00038756908088668536,0.015543255527500351,0.47619047619047616,0.24775596323713478,0.41408136,0.17477062
Entpd1,3.546801,1.4424759,0.00038993888647585804,0.015614989388384957,0.3968253968253968,0.13786074455530523,0.34539723,0.14131898
Tgfbr1,3.545694,0.91483206,0.00039158031824819043,0.015657385641858448,0.5555555555555556,0.3008976147051461,0.58569795,0.35229778
Etv1,3.543917,0.90354234,0.00039422936865998205,0.015739885788846535,0.6825396825396826,0.46397024639702467,0.8012051,0.5047533
Cks2,3.5426152,5.464106,0.00039618029582820833,0.01579430941973881,0.2698412698412698,0.014304616815077066,0.26913187,0.006971751
Bend7,3.5348516,2.7341363,0.0004080043588625018,0.016241595737237664,0.31746031746031744,0.06812573758180453,0.25008768,0.041817717
Rora,3.532934,0.72108644,0.0004109751009224163,0.016335652310333324,0.9365079365079365,0.8004148338876372,2.0559075,1.6358064
Setbp1,3.5228474,0.71487725,0.0004269371364632618,0.016945052964206564,0.8412698412698413,0.7765261238064586,1.8175071,1.4210948
Thoc2l,3.520353,0.7738057,0.00043097278661307405,0.017054843558605745,0.7301587301587301,0.6139541537031077,0.9044766,0.6206502
Rbm25,3.5174768,0.5605828,0.0004356705998105871,0.017215395613103642,0.9047619047619048,0.7810678396452455,1.3777074,1.1022385
Sppl3,3.513587,0.7660564,0.0004420995324069131,0.01744378037558554,0.7301587301587301,0.5871329971748381,0.80431134,0.5459793
Fndc3b,3.5116773,0.8343488,0.00044528833340203586,0.017518151564440268,0.7142857142857143,0.5353145227622215,0.7654309,0.49768957
Rlbp1,3.507094,3.596051,0.0004530292542123449,0.017796631667669163,0.2857142857142857,0.03272181096448879,0.30651212,0.029229613
Cnot2,3.4983401,0.65194786,0.0004681634823335282,0.018364310613579418,0.7777777777777778,0.69606265422165,1.0957354,0.81861496
Grk5,3.4957678,1.344169,0.0004726996365973732,0.018515217544273203,0.5079365079365079,0.2910631906447806,0.4634849,0.20882866
Zhx2,3.4945831,1.4106085,0.00047480277918167727,0.01857052500234595,0.5238095238095238,0.32439294782391015,0.5402724,0.23862651
Acaca,3.4912858,0.754446,0.00048070163886962717,0.018728393453823135,0.7777777777777778,0.681865322032686,1.1351303,0.81168056
Pclaf,3.4902804,4.6028924,0.00048251413873526006,0.018728393453823135,0.2698412698412698,0.017451632514394022,0.19001073,0.008574709
Magi1,3.490179,0.7179072,0.00048269714686488655,0.018728393453823135,0.873015873015873,0.7472731824196259,1.5420493,1.1736599
Rab8b,3.4899998,1.0819885,0.0004830210890770165,0.018728393453823135,0.5873015873015873,0.38293459213961306,0.5563899,0.30130485
Srgap1,3.4841926,0.95462745,0.000493624309023562,0.019084439112896562,0.6190476190476191,0.4538854915423953,0.72446364,0.43748277
Hat1,3.4827192,1.8935691,0.0004963485585860292,0.019162192197135927,0.4126984126984127,0.17365804813503558,0.33739161,0.10255909
Hsp90b1,3.4803808,0.6963228,0.000500701566671146,0.019302512333506015,0.7301587301587301,0.5413582233665916,0.7696897,0.53960574
Cse1l,3.4794142,1.2442551,0.0005025111852004515,0.01934452084002311,0.5238095238095238,0.32070950899402784,0.43287808,0.20592445
Pbk,3.478253,8.952828,0.0005046937114865665,0.019400743959433534,0.25396825396825395,0.0007152308407538533,0.21071832,0.0004732479
Pcdh17,3.4776604,0.7812602,0.0005058103467321863,0.019415891452419783,0.7936507936507936,0.6459607338268426,1.178659,0.83689606
Actr3,3.4770834,0.7906852,0.0005068998095690552,0.019429954184194742,0.6984126984126984,0.5615992561599256,0.7752547,0.5170087
Gtpbp2,3.4752908,1.3931944,0.0005102999600234325,0.019532421546765856,0.5079365079365079,0.2985015913886207,0.41373357,0.17823184
Nav2,3.4716194,0.6997915,0.0005173293279476029,0.01976529972240068,0.9365079365079365,0.818367127990559,2.0638785,1.655089
Nrxn1,3.470489,0.5410434,0.0005195114615079928,0.01980038719251031,1.0,0.9666344812788328,3.9868977,3.6202803
Arid4b,3.468595,0.6466861,0.0005231876617487495,0.019912255624913455,0.8412698412698413,0.7151950792118156,1.1566929,0.8721663
Tipin,3.4669814,1.7685518,0.0005263383473896403,0.020003835069815606,0.4126984126984127,0.1877838572399242,0.32567352,0.107048236
Elp4,3.4663343,0.7443647,0.0005276066249970354,0.020023714708573927,0.7619047619047619,0.6438508028466188,0.98891,0.69703996
Mtbp,3.4637387,3.2657928,0.0005327237044362326,0.020160966110143053,0.30158730158730157,0.05847012123162751,0.28156665,0.033251744
Topbp1,3.4603167,2.095058,0.000539540327671758,0.020390223072489645,0.3968253968253968,0.16811500911919322,0.34838656,0.09308126
Tmed10,3.4489284,0.9419297,0.0005628158987750726,0.021121317318556147,0.6190476190476191,0.42295175767979115,0.5569811,0.3278671
Ostf1,3.440011,1.979301,0.0005816904354506273,0.021710864917805838,0.3492063492063492,0.10349390265708257,0.26495144,0.074121684
Nlgn3,3.4399798,1.1107022,0.0005817574522076741,0.021710864917805838,0.5555555555555556,0.37217036798626757,0.49326745,0.25872678
Shprh,3.4373608,0.72366744,0.0005874125922636011,0.02189150673248677,0.746031746031746,0.6056217144083252,0.8431211,0.58862984
Bub3,3.4328008,1.6846151,0.0005973808783005617,0.022232166481905947,0.4126984126984127,0.1905374959768265,0.32140294,0.11147038
Zfp516,3.4290748,1.4730142,0.0006056425530774462,0.022508458369558757,0.42857142857142855,0.19808318134677969,0.30642438,0.121476844
Rptor,3.4275002,0.6270542,0.0006091657491308355,0.022608126628654076,0.7777777777777778,0.6287951936487501,0.8643182,0.63618743
Srsf4,3.427087,1.0173541,0.0006100933056353376,0.022611320168857273,0.5873015873015873,0.4217716267925473,0.53282326,0.29837015
Mark2,3.4262218,0.63654584,0.0006120401843653423,0.022643156114699855,0.7936507936507936,0.6530415191503057,0.95869195,0.710264
Wsb1,3.425957,0.7734425,0.000612637681257417,0.022643156114699855,0.6666666666666666,0.491041733719558,0.61484826,0.40339735
Creb1,3.4248579,0.83002853,0.0006151213336613556,0.022679225786238204,0.7142857142857143,0.5435039158888532,0.7709114,0.50289255
Gpatch2,3.421701,0.8360191,0.0006223074316910909,0.02287469314574502,0.6507936507936508,0.5051675428244465,0.6596379,0.42085698
Nucks1,3.4139216,0.83288443,0.0006403501279882152,0.02350574855060566,0.6349206349206349,0.49036226442084185,0.6639431,0.42467266
Trerf1,3.409455,0.7501093,0.0006509279912756976,0.023828930688798357,0.8571428571428571,0.6662375281622144,1.1668884,0.8394772
Gapvd1,3.4068906,0.6205973,0.0006570747023091914,0.024021220749725132,0.8412698412698413,0.6829024067517792,1.0437702,0.78694504
Calcrl,3.4033048,1.8144932,0.0006657594152505797,0.02430564604318353,0.36507936507936506,0.12423559703894432,0.3241028,0.103304155
Lpcat1,3.401403,1.1506422,0.0006704092940387863,0.024442195021468372,0.47619047619047616,0.24561027071487324,0.30889124,0.15101568
Pcdh10,3.3991425,0.90413237,0.0006759750534744846,0.024611720442898916,0.6666666666666666,0.5000536423130565,0.8058148,0.50790703
Adamts10,3.3971314,1.6163025,0.0006809627373881257,0.02475976827282671,0.4126984126984127,0.1828845259807603,0.27551943,0.09845628
Pip4k2a,3.3965468,0.69207454,0.0006824190505152069,0.024779189036950824,0.7142857142857143,0.5505847012123163,0.8040289,0.5676565
Abhd2,3.3954866,1.0878426,0.0006850672188123192,0.024841776207134975,0.5873015873015873,0.43257161248793047,0.59909105,0.326421
Rab11fip3,3.3922205,0.6825289,0.0006932860822718477,0.025053400490687244,0.7301587301587301,0.6075528376783607,0.8471037,0.6045778
Brca2,3.392057,1.7083076,0.000693700408078575,0.025053400490687244,0.38095238095238093,0.1413653756749991,0.22198007,0.07330611
Anapc1,3.391519,0.85228354,0.0006950633851623456,0.025068930415184196,0.6825396825396826,0.5034152272645996,0.641441,0.4041844
Svil,3.3836539,1.3716125,0.0007152808802235444,0.02576353518982123,0.42857142857142855,0.18789114186603725,0.3874125,0.16793388
Taf1d,3.3821964,1.0785924,0.0007190873252561933,0.025838716741444293,0.5396825396825397,0.35142867360440583,0.4344069,0.22920625
E130114P18Rik,3.3821185,2.3407671,0.0007192914076144522,0.025838716741444293,0.3333333333333333,0.09587669420305403,0.28304794,0.06258493
Dennd5b,3.3784626,0.65606153,0.0007289235354276509,0.026114900529254644,0.8412698412698413,0.6664163358724028,1.0319589,0.76381826
Asap1,3.3780339,0.7239647,0.0007300609186465636,0.026120821416821788,0.9047619047619048,0.6998533776776454,1.3962257,1.0439698
0610040J01Rik,3.3775349,1.6000347,0.0007313864943246891,0.026129383278751236,0.4126984126984127,0.18646068018452955,0.4282262,0.16239603
Ntn1,3.376927,2.8624442,0.000733005062431849,0.026129383278751236,0.30158730158730157,0.060544290669813684,0.31159917,0.049049933
Ncaph,3.3765996,5.651748,0.0007338779765981161,0.026129383278751236,0.25396825396825395,0.009047670135536244,0.20400009,0.0044911723
Ttll5,3.3764827,0.75029314,0.0007341899655920053,0.026129383278751236,0.746031746031746,0.5927833208167936,0.8661071,0.59827626
Pcbp2,3.3723047,0.6761376,0.0007454195631700707,0.02645894803484782,0.7142857142857143,0.5468297392983585,0.6850235,0.47977656
Sephs1,3.3675108,1.8098025,0.0007585006932342023,0.026852323619503314,0.3968253968253968,0.18545935700747415,0.31208783,0.09936783
Eya4,3.3634496,1.9258019,0.000769748871176422,0.027214673905934815,0.3333333333333333,0.08793763187068626,0.27011046,0.07845892
Fancc,3.3602302,1.3353513,0.0007787751979514341,0.02747356046174702,0.49206349206349204,0.2809069127060759,0.3895995,0.17293665
A630089N07Rik,3.3599496,1.3752129,0.0007795666341331631,0.02747356046174702,0.5079365079365079,0.32389228623538246,0.4743874,0.2102667
Tyms,3.359747,3.1060083,0.0007801386911914022,0.02747356046174702,0.30158730158730157,0.06601580660158066,0.24106038,0.031169843
Zfp608,3.351952,0.6969169,0.0008024388870664067,0.02822190169564705,0.8253968253968254,0.6578693273253943,1.1317854,0.8312572
Platr25,3.3504167,1.3860141,0.0008069011852053332,0.028341744897342883,0.47619047619047616,0.2741122197189143,0.4022938,0.17352681
Ccnb2,3.3498008,3.6713257,0.0008086970945021673,0.028367742727510754,0.2857142857142857,0.04988735114258127,0.24452507,0.021510202
Suco,3.3484054,0.889409,0.0008127800383234527,0.028473793519884192,0.6349206349206349,0.4596430998104638,0.58435297,0.35665056
Elavl1,3.3477974,0.982412,0.0008145651745130979,0.028499174790581956,0.6349206349206349,0.47534241676501093,0.6284283,0.36651254
Spop,3.3470023,0.6743704,0.000816905072631957,0.028543874254383206,0.7777777777777778,0.6602653506419197,0.99527264,0.7268961
Itfg1,3.3456383,0.6241793,0.0008209341375458142,0.02864740295565718,0.7777777777777778,0.634981940421271,0.90042406,0.66662467
Ptpa,3.3390985,1.2559115,0.0008405079636506126,0.029292411132674397,0.5238095238095238,0.3378750491721203,0.466643,0.22233485
4632427E13Rik,3.3355126,0.7091322,0.0008514226060614537,0.02960432089150264,0.7301587301587301,0.5874548510531774,0.7936238,0.5544576
Ambra1,3.3354347,0.6017972,0.0008516613341693911,0.02960432089150264,0.9047619047619048,0.7485248363909451,1.3003837,1.0151649
Cdkn1b,3.3336496,2.237289,0.0008571452245844044,0.02975644985088236,0.3333333333333333,0.09780781747308943,0.27257305,0.064339556
Chek2,3.333112,3.507556,0.0008588039844453928,0.029775565241351876,0.2698412698412698,0.028931087508493367,0.17028545,0.016191196
Ednrb,3.3314593,1.9106839,0.0008639191057261354,0.029901760243536035,0.3333333333333333,0.09026213210313629,0.30666712,0.091167375
Naa16,3.3312178,0.8993066,0.0008646694346567733,0.029901760243536035,0.6031746031746031,0.42241533454922575,0.5112345,0.30586275
Itgb1,3.3190577,0.8696098,0.0009032176613434005,0.0311946768127213,0.6349206349206349,0.4391874977649036,0.55634195,0.34170258
Srsf10,3.3175066,0.87158597,0.0009082479894468897,0.03132814310197423,0.6190476190476191,0.4655795157887208,0.57438695,0.35356992
Cdca8,3.3167973,5.153389,0.0009105569304524784,0.03135807054805096,0.25396825396825395,0.014376139899152452,0.20658424,0.006426984
Galnt3,3.316267,1.6942756,0.0009122858428059274,0.03135807054805096,0.4126984126984127,0.19547258877802812,0.34702852,0.12061899
Plch1,3.3161657,1.7605649,0.0009126167163593542,0.03135807054805096,0.38095238095238093,0.1560991309945285,0.3574113,0.11937825
Nedd4,3.3133986,0.5642382,0.0009216952066673262,0.031629566032121394,0.8095238095238095,0.7538175446125237,1.2466002,0.98441195
Tnks,3.31152,0.73101735,0.0009279059617137228,0.031802083152101694,0.7777777777777778,0.6337302864499518,0.9237948,0.6497503
5530601H04Rik,3.3023143,1.0888631,0.0009589057019653073,0.03278091121095141,0.5396825396825397,0.34259557272109575,0.4178745,0.21822843
Egfr,3.3009346,2.1914203,0.0009636335307423249,0.03278484490235734,0.3492063492063492,0.11808461180846118,0.5010079,0.13312453
Atp1a2,3.3008566,0.51511085,0.0009639012829498438,0.03278484490235734,0.5714285714285714,0.3144512391374316,0.5572255,0.41994733
Kif20a,3.2997808,5.21379,0.0009676033066078708,0.03286915404368329,0.25396825396825395,0.016664878589564783,0.23156963,0.006996949
5031425E22Rik,3.2989314,0.6444349,0.0009705366717434325,0.03292717218402277,0.7619047619047619,0.6177091156170654,0.87315863,0.6376843
Ndc1,3.2967799,1.7712035,0.0009780011421059657,0.03310878208375049,0.38095238095238093,0.15903157744161928,0.26122177,0.08383962
H2bc6,3.2966785,1.8174459,0.0009783540370114584,0.03310878208375049,0.3968253968253968,0.17730572542288023,0.32368934,0.10295729
Sox4,3.2933033,1.591288,0.000990175740563362,0.03338271285939465,0.3968253968253968,0.18302757214891105,0.33893958,0.12566108
Gon4l,3.2923913,0.7485247,0.0009933926780824253,0.03344919957402853,0.6825396825396826,0.5197940135178629,0.64482516,0.43116927
Msrb3,3.2880964,1.3847858,0.0010086730241468948,0.03392120670691748,0.4603174603174603,0.25143940206701715,0.3749645,0.16060174
Chd2,3.2842612,0.6447482,0.0010225007610004005,0.03430036884903965,0.7777777777777778,0.6826520759575153,1.0844678,0.8119364
Gtdc1,3.2812681,0.6445423,0.001033414819132759,0.03458683545909627,0.8888888888888888,0.7277473804670458,1.4000213,1.0833143
Fam135a,3.2799976,0.64519703,0.0010380801213425266,0.03469305082148469,0.7936507936507936,0.6306190322926725,0.9130602,0.6698547
Crebbp,3.2785711,0.57054573,0.001043341072375166,0.03482555852760336,0.8888888888888888,0.7677645460072239,1.343722,1.0674074
Rnf169,3.275835,0.7559228,0.0010535008534779974,0.03512105202599726,0.7619047619047619,0.5889210742767228,0.84314084,0.5787612
Mcm9,3.2748294,1.8385441,0.0010572577364136295,0.03520262128554427,0.36507936507936506,0.1414368987590745,0.28034654,0.08661479
Brd4,3.2730756,0.657811,0.0010638401168740648,0.035377950421294706,0.7777777777777778,0.6580481350355827,0.95683306,0.70127565
Adgrl3,3.2720623,0.6378442,0.0010676605298760215,0.03546111055348418,0.9841269841269841,0.882129957443765,2.7990851,2.3902392
Lnpk,3.2692015,0.85436064,0.0010785144467004499,0.03577738664548283,0.6984126984126984,0.5563065479383471,0.77553314,0.49962768
Map3k20,3.2609859,2.1139202,0.0011102562354296816,0.03671692716991977,0.3492063492063492,0.1278475127847513,0.3069871,0.079744495
Carnmt1,3.260596,1.0632558,0.001111783261290382,0.03671692716991977,0.5555555555555556,0.3641597825698244,0.4519046,0.24168795
Wdhd1,3.2604635,1.8269247,0.0011123028923079527,0.03671692716991977,0.38095238095238093,0.15381039230411617,0.260196,0.08044186
Wac,3.2533624,0.5862908,0.001140479712861484,0.037554767015426566,0.8095238095238095,0.6935951078210493,1.0464326,0.80223393
Irs1,3.2505171,0.98880994,0.0011519530048342815,0.037886141052505685,0.5396825396825397,0.3272181096448879,0.39946318,0.22108075
Zfand6,3.2468147,0.825489,0.0011670437642293866,0.03833553293990662,0.6190476190476191,0.4290669813682366,0.55525506,0.3498971
Ankle1,3.2446477,7.908943,0.0011759603678874265,0.03858126384021386,0.23809523809523808,0.002038407896148482,0.19749437,0.00090806896
Kazn,3.2440162,0.7987007,0.0011785701894336399,0.03861973291473403,0.6984126984126984,0.573078711154025,0.99441195,0.6826281
Tbl1xr1,3.2418804,0.6472031,0.0011874381986207892,0.038848573634826696,0.7777777777777778,0.6505024496656295,0.96392137,0.7108144
Cd9,3.241639,1.4832164,0.001188445386223578,0.038848573634826696,0.3492063492063492,0.11250581125058112,0.2854095,0.11167327
Mtrex,3.238973,0.98476887,0.0011996094481316357,0.039165863756132506,0.5555555555555556,0.41851732646711726,0.5306949,0.30289498
Ddhd1,3.2366345,0.73153764,0.0012094821699479281,0.0394226036325593,0.6825396825396826,0.5970031827772414,0.8517718,0.59295017
Rsbn1,3.2364163,0.85045016,0.0012104074431284488,0.0394226036325593,0.6190476190476191,0.4847119407788864,0.60746497,0.3808497
Ube2e3,3.234787,0.8196745,0.0012173346289925647,0.03960021971069033,0.6349206349206349,0.4920430568966134,0.655867,0.4220611
Foxp2,3.2339997,1.3345598,0.0012206953235425614,0.039646574992033556,0.42857142857142855,0.20158781246647356,0.48163623,0.21940142
Ap1s2,3.233423,1.334118,0.001223163051625023,0.039646574992033556,0.4126984126984127,0.18216929514000643,0.3044422,0.13203636
Mtf2,3.2330565,0.60150445,0.001224732784138193,0.039646574992033556,0.7777777777777778,0.6191038157565354,0.8536495,0.6358111
Ppwd1,3.233041,0.95390373,0.0012247996225194643,0.039646574992033556,0.5873015873015873,0.418660372635268,0.5059188,0.292629
Sltm,3.2327292,0.529247,0.0012261370978183805,0.039646574992033556,0.8571428571428571,0.7151235561277403,1.1002097,0.87094045
Nsd1,3.2274678,0.46387464,0.001248911402816077,0.04033443436738941,0.8888888888888888,0.7993777491685441,1.4044024,1.1718959
Ubr7,3.2266102,1.7544632,0.001252659573113003,0.04040691804267273,0.38095238095238093,0.16164217001037084,0.27011567,0.08793139
Zfp148,3.2234612,0.5512808,0.0012665148836135654,0.04080486201762171,0.873015873015873,0.7460572899903444,1.2401232,0.98433834
Rnf216,3.222206,0.7947062,0.0012720757509738468,0.04093494063313445,0.7777777777777778,0.5934270285734721,0.845607,0.5689117
Fbxo11,3.2199612,0.5651653,0.0012820793991279202,0.04120750413225743,0.8095238095238095,0.7080427708042771,1.1013236,0.8575025
Cdkal1,3.2176461,0.64807224,0.0012924716779960958,0.04149189245848876,0.7777777777777778,0.6680613668061367,1.0087583,0.7475187
Gm56750,3.2168744,1.5928705,0.0012959530123018228,0.04155400649230308,0.3968253968253968,0.17705539462861639,0.42006543,0.15962356
Tank,3.2151673,1.0220653,0.0013036849158688513,0.04175210213277239,0.5555555555555556,0.37753459929192146,0.49575877,0.27459833
Zfp438,3.2132733,1.2967241,0.0013123139646340522,0.04192850919110224,0.47619047619047616,0.25869899510066874,0.36574778,0.1653025
2610020C07Rik,3.2120495,1.2808088,0.0013179171066185077,0.04205752096774264,0.4444444444444444,0.22612023030433073,0.29620975,0.132683
Epc2,3.2108333,0.6505885,0.001323506417972053,0.042185785825514896,0.6984126984126984,0.5566999249007617,0.6984345,0.49699593
Afap1l2,3.2086508,2.5322068,0.001333593409955963,0.042456937115541146,0.30158730158730157,0.07256016879447842,0.31029487,0.06099757
Sh3bp4,3.2009728,1.7364157,0.0013696443296805096,0.043501587634178836,0.4126984126984127,0.21245932124593211,0.38995183,0.133768
Ppm1d,3.1987202,1.4225899,0.0013803910140892943,0.043791152949916576,0.4444444444444444,0.2496870865071702,0.36290595,0.15117998
Nsl1,3.1924374,6.1212654,0.0014107749614589112,0.04470226794151055,0.23809523809523808,0.00604370060437006,0.18803501,0.0029674296
Hs2st1,3.1902783,0.60886717,0.0014213586525563553,0.04498457832059984,0.7777777777777778,0.6352322712155348,0.9103432,0.67998517
Senp6,3.1893897,0.5428159,0.0014257356188382912,0.04507001891551163,0.8095238095238095,0.6973143081929692,1.0353171,0.8093974
Dhx9,3.1876981,0.82675385,0.0014341015678585554,0.045281209316521014,0.6507936507936508,0.47323248578478705,0.5908896,0.37445
Jam2,3.1854377,1.9650009,0.0014453525208193974,0.045582889946499075,0.31746031746031744,0.0882237242069878,0.2511122,0.07056656
Nde1,3.180449,3.9295335,0.0014704706823488204,0.046259601003987176,0.25396825396825395,0.02403175624932947,0.2548035,0.01886682
Rsrc1,3.1782587,0.6707402,0.0014816256941134992,0.046508507477604814,0.746031746031746,0.6548295962521904,0.9715418,0.7087673
Ybx1,3.1708767,0.8348143,0.001519795975344072,0.04759547535838603,0.6349206349206349,0.47702320924078245,0.5943842,0.3751457
Pcdh7,3.1682422,0.7077781,0.0015336374906423013,0.0479730376874955,0.873015873015873,0.7842506168866001,2.095813,1.6802039
Atp11b,3.1661375,0.5975439,0.001544777638153186,0.04816365987582998,0.8095238095238095,0.6318706862639917,0.92789507,0.69843554
Rbbp6,3.16528,0.70283747,0.00154933754455659,0.04819659135361586,0.746031746031746,0.5970747058613167,0.8022564,0.563047
