names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ENT CTX (for_DEGs),mean_expr_Rest (for_DEGs)
Abtb2,-8.762615,-2.0299933,1.9077200778433344e-18,1.2499497315691393e-17,0.08152580403889305,0.1626067041432438,0.045958005,0.17569439
Lhx9,-8.765059,-1.627039,1.8667758216266002e-18,1.2237195981240974e-17,0.05385190725504862,0.13982927337080991,0.02931069,0.08789571
Gm4221,-8.765397,-1.3156295,1.861194466614669e-18,1.2203585973142059e-17,0.1169284467713787,0.19925046845721425,0.060384337,0.14404307
Ptprz1,-8.771723,-0.7574163,1.7595267453446924e-18,1.1548237334492401e-17,0.56245325355273,0.5671871746824901,0.6018063,0.87352145
Bcas1,-8.774792,-1.7764777,1.7122043367304221e-18,1.1243140402723959e-17,0.12715033657442035,0.20299812617114305,0.087076776,0.27131554
Afap1,-8.778343,-1.1748353,1.6590038257619936e-18,1.0899127823526838e-17,0.1680378957865869,0.24447220487195503,0.082667135,0.17778328
Creb5,-8.81274,-1.6340171,1.2212325199401328e-18,8.056596565379664e-18,0.13213662428322115,0.20928586300229024,0.08466308,0.2423327
Sipa1l2,-8.821347,-1.0638832,1.1309049648341708e-18,7.471703074771126e-18,0.2281226626776365,0.2974391005621487,0.12245606,0.24085398
Gng7,-8.871263,-0.86339045,7.23210664880625e-19,4.8124493722987595e-18,0.2286212914485166,0.3044763689360816,0.120573044,0.20955716
mt-Co1,-8.894786,-0.9941858,5.853184054905912e-19,3.908425833879767e-18,0.5078534031413613,0.5153029356652092,0.37513897,0.64538777
Gm12296,-8.895881,-0.82476634,5.795793072167957e-19,3.871065370349316e-18,0.1455996010969833,0.23260462211118052,0.07771425,0.13377984
Creb3l2,-8.957883,-1.7189466,3.3097217671094793e-19,2.2277611192943814e-18,0.0850162054350536,0.17064334790755778,0.039925124,0.1258313
Tspan2,-9.003895,-1.4156969,2.178494301872948e-19,1.4740907048936314e-18,0.1944652206432311,0.26904018321882156,0.12131173,0.29572162
Dgkg,-9.06819,-0.30033764,1.2101087040094757e-19,8.258984220659032e-19,0.8030416355023685,0.632438059546117,0.8721329,0.99848646
Wscd1,-9.0894985,-1.2276865,9.949712198623827e-20,6.813169387793634e-19,0.17427075542258788,0.2560483031438684,0.09137244,0.20217916
Atp6v0c,-9.215685,-0.73332125,3.092973107303847e-20,2.14362103155157e-19,0.7242582897033158,0.6741203414532584,0.6468227,0.92105925
Myo5b,-9.225333,-0.8920835,2.8267958140592294e-20,1.9606609066538847e-19,0.22114185988531537,0.2992296481365813,0.12915288,0.22781725
Dlx1as,-9.238292,-2.0660849,2.5046488509459888e-20,1.738566639755069e-19,0.05634505110944901,0.14515927545284196,0.027464105,0.11028799
Kctd8,-9.27193,-1.0473127,1.8280867658931855e-20,1.2742072995992189e-19,0.20543505360259287,0.2810326879033937,0.16870454,0.32193446
Zhx2,-9.294816,-0.8761773,1.474608175282755e-20,1.0296965090916742e-19,0.2617801047120419,0.33537372475536126,0.14676175,0.2547611
Tgfbr3,-9.319189,-0.6905925,1.172326189025318e-20,8.218211505116173e-20,0.32460732984293195,0.38480116593795544,0.20207763,0.30853704
Tbc1d4,-9.351111,-1.7377006,8.673164803212619e-21,6.100731368123641e-20,0.07653951633009225,0.16647928378097024,0.03844771,0.12285569
Rerg,-9.368565,-0.8320391,7.352541039401334e-21,5.186736091591332e-20,0.1343804537521815,0.22590047886737455,0.102526955,0.17580305
Ust,-9.385735,-0.48445523,6.247915646689556e-21,4.423754767497981e-20,0.62503116429818,0.583968353112638,0.5892643,0.7528145
Pygo1,-9.3923855,-0.8991614,5.8656381429412405e-21,4.158567200549634e-20,0.23659935178259786,0.31580262336039977,0.12336147,0.21902302
Wnk1,-9.471304,-0.33356303,2.7637188972075285e-21,1.973979977883208e-20,0.8668661181750187,0.7427441182594212,0.91706926,1.0621659
Notch2,-9.518479,-1.6707761,1.757313671116801e-21,1.2608549624274616e-20,0.10845175766641735,0.19633562356860296,0.054135133,0.16306157
Daam2,-9.518917,-2.0823677,1.7499323582507185e-21,1.2558942966398718e-20,0.0775367738718524,0.16677076826983137,0.041351758,0.16449437
Scg2,-9.527363,-1.4354738,1.6132929190413386e-21,1.15968915823009e-20,0.18075292944402893,0.26279408702894025,0.09603528,0.24108474
Scd2,-9.535244,-0.9373188,1.495338921861742e-21,1.0763395882781946e-20,0.5395163300922463,0.5440766187799292,0.37744457,0.63026744
Stim2,-9.560774,-0.5264357,1.1687891686183103e-21,8.442302408810214e-21,0.6195462478184991,0.5682698313554029,0.4849201,0.6412506
Pantr1,-9.566623,-0.87279814,1.1045484650639143e-21,7.986872243344289e-21,0.3136374968835702,0.3767228815323756,0.19646543,0.3347159
Tcf7l2,-9.770596,-2.270342,1.50564377604405e-22,1.1087050770705296e-21,0.08950386437297432,0.17818030397668125,0.048614588,0.2153769
Akain1,-9.776856,-1.4600283,1.4153871356247322e-22,1.043673225418127e-21,0.0713039142358514,0.16714553404122423,0.03710314,0.09893372
Ccbe1,-9.780321,-0.948346,1.367757985297778e-22,1.0088294555298186e-21,0.25853901770132137,0.3277951280449719,0.1844989,0.33000773
Ankrd55,-9.807796,-1.7964362,1.0422031681861975e-22,7.720981287334747e-22,0.04712041884816754,0.1435769310847387,0.026486227,0.08913856
Eef1a1,-9.828395,-0.9633811,8.496207643627694e-23,6.308181801168171e-22,0.5489902767389678,0.5505725588174057,0.3718372,0.6303227
Col11a1,-9.86223,-1.3771348,6.068626535258509e-23,4.520765040266043e-22,0.12141610570929942,0.21295023943368727,0.07263907,0.17873421
Spidr,-9.897543,-1.6733881,4.2662610702715506e-23,3.1922705362906313e-22,0.08127648965345301,0.17663960024984385,0.040424913,0.12361686
Trf,-9.916484,-1.6348686,3.5297026503713656e-23,2.6470307065441977e-22,0.20718025430067316,0.2836976889444097,0.13164999,0.3625477
Apoe,-9.96112,-1.5930507,2.2550909886730562e-23,1.7040015429034035e-22,0.2956868611318873,0.355194669997918,0.18712755,0.48292816
Cd81,-10.043013,-1.2263703,9.861549940400242e-24,7.512896141155501e-23,0.35552231363749687,0.41078492608786177,0.2166654,0.44856262
Arhgef26,-10.10181,-1.2952622,5.423176303555117e-24,4.16107216666265e-23,0.1705310396409873,0.2585883822610868,0.10261289,0.2352362
Klf3,-10.103288,-1.1282299,5.3420383854239015e-24,4.099987758250221e-23,0.20518573921715283,0.29369144284821985,0.105876446,0.21843737
mt-Nd2,-10.161164,-1.1297226,2.9552570134627907e-24,2.2870897451539513e-23,0.39740713039142356,0.44359775140537167,0.27169856,0.52065164
Itga6,-10.174886,-1.8335857,2.5670228333003775e-24,1.9929472271245635e-23,0.10147095487409624,0.19687695190505933,0.05557477,0.18538995
Ston2,-10.186117,-1.3677762,2.2871721166881837e-24,1.7767075679506068e-23,0.15233108950386437,0.24372267332916928,0.0804142,0.1956487
Kit,-10.348486,-1.0681113,4.2515689669371195e-25,3.370895784644449e-24,0.17352281226626776,0.2679575265459088,0.10744638,0.21335976
Tbc1d8b,-10.415401,-1.642982,2.1090596933072774e-25,1.687122178004363e-24,0.07853403141361257,0.17905475744326463,0.03802476,0.11425862
Wipf1,-10.440555,-1.7579666,1.6186225267610204e-25,1.2994438988368275e-24,0.14859137372226378,0.23793462419321257,0.08637304,0.266295
Golim4,-10.452042,-1.1736307,1.4340421444384787e-25,1.1550573267704413e-24,0.16529543754674644,0.26212783676868623,0.08860456,0.18979003
Gm44257,-10.463887,-0.9216113,1.2655464143645912e-25,1.0205651906955752e-24,0.2754923959112441,0.3498646679158859,0.1462175,0.26101217
Olfml2b,-10.480529,-1.870728,1.0614804260604949e-25,8.583201639556272e-25,0.05858888057840937,0.16094107849260877,0.02794999,0.098631814
Itm2b,-10.5687275,-0.603816,4.1610309262265385e-26,3.3911707912559023e-25,0.7885814011468462,0.7123048094940662,0.69412994,0.92533743
Il16,-10.574949,-2.0767224,3.89389685888021e-26,3.175387210868323e-25,0.04662179007728746,0.14978138663335416,0.022063494,0.08994006
Car2,-10.615059,-1.5582756,2.536355881282621e-26,2.0765351166990866e-25,0.15706806282722513,0.25230064542993963,0.09332619,0.25315368
Gab1,-10.764898,-1.6914706,5.041721834125546e-27,4.196749246683811e-26,0.16928446771378708,0.25800541328336457,0.10935337,0.31716633
Gpr161,-10.765984,-1.4892025,4.982638482768309e-27,4.1488533012700485e-26,0.09149837945649464,0.19512804497189257,0.042777907,0.11573449
Ncdn,-10.770656,-1.0662935,4.736143047400936e-27,3.9472755485007185e-26,0.4161057092994266,0.4620445554861545,0.2518485,0.46984005
Fgf13,-10.854052,-0.6919076,1.907774299882503e-27,1.6039391563780617e-26,0.6801296434804288,0.6307307932542161,0.6488005,0.9063508
Dennd2b,-10.918527,-0.98084056,9.400837670518356e-28,7.935925485605662e-27,0.25205684367988035,0.338455132209036,0.13308467,0.24759229
Specc1,-10.967284,-0.40391043,5.489636306662841e-28,4.669405747389381e-27,0.7579157317377213,0.6687486987299605,0.72695154,0.8813159
Pcdh20,-11.025095,-1.4923122,2.892115035059619e-28,2.473301431955823e-27,0.12415856394913986,0.22760774515927545,0.059581682,0.15932678
Car12,-11.030025,-1.1315247,2.7378987880809716e-28,2.3436553181183725e-27,0.13961605584642234,0.24355611076410577,0.08169427,0.17100653
Cplx2,-11.132518,-0.8798592,8.713851053492579e-29,7.55050557263288e-28,0.5380204437796061,0.5502394336872788,0.3910509,0.6315891
Hpca,-11.216379,-1.1984295,3.388616240185811e-29,2.9687681243492903e-28,0.2954375467464473,0.37497397459920884,0.16412988,0.34311777
Acss1,-11.3133,-1.557788,1.1276624231411188e-29,1.0023251508369786e-28,0.13637496883570183,0.24059962523422862,0.07347818,0.2025059
Dock1,-11.370658,-1.6250418,5.854444876719797e-30,5.250631970542755e-29,0.2099227125405136,0.2977722256922757,0.13058886,0.3578753
Grik1,-11.442819,-1.0343167,2.554502001709748e-30,2.3110932251158564e-29,0.48042882074295684,0.5023943368727879,0.4726949,0.80545807
Pard3b,-11.500979,-1.2190074,1.3042725749409374e-30,1.194879102920661e-29,0.2508102717526801,0.3399958359358734,0.17772786,0.37347215
Nek7,-11.52535,-1.4265268,9.831280745343514e-31,9.043701253932907e-30,0.20643231114435304,0.3007703518634187,0.11758356,0.28922775
Rplp1,-11.556996,-0.8781745,6.804782153313684e-31,6.2833160295374126e-30,0.6666666666666666,0.6511347074744951,0.55445135,0.8594933
Epha4,-11.592231,-0.35818857,4.512232539803606e-31,4.186591448360597e-30,0.8015457491897282,0.6824901103476994,0.9998965,1.1638253
Kcnip1,-11.616463,-1.6598651,3.399195314241584e-31,3.159335112198941e-30,0.1455996010969833,0.24572142410993128,0.08915357,0.25824276
Slc1a3,-11.708597,-1.5032754,1.1516921990631374e-31,1.086160998331989e-30,0.23659935178259786,0.3275869248386425,0.1753239,0.43389067
Mertk,-11.984487,-2.1634328,4.284905950648495e-33,4.1730852806786905e-32,0.10172026925953627,0.2115760982719134,0.08181161,0.32346553
Nrgn,-11.99944,-0.70782435,3.5770922735064256e-33,3.5002355931943793e-32,0.8097731239092496,0.7221320008328128,0.78318393,1.0787872
Kcng2,-12.074608,-2.007598,1.438490858681908e-33,1.4153148799993727e-32,0.05484916479680878,0.17293358317718094,0.026213514,0.10147435
Arhgef6,-12.081784,-1.6340876,1.3182785622905751e-33,1.2984657246608415e-32,0.09149837945649464,0.2082864876119092,0.04808033,0.14226572
Fth1,-12.219694,-1.0916895,2.440013150813575e-34,2.448213344374935e-33,0.5736724008975318,0.5809702269414949,0.444702,0.7855208
Eps8,-12.23675,-1.4637129,1.9779722409049426e-34,1.9950493285704133e-33,0.16704063824482673,0.27520299812617116,0.10249337,0.26058558
Itpr2,-12.284616,-1.9241155,1.095636107436832e-34,1.1130627481152426e-33,0.13213662428322115,0.24168228190714136,0.08363278,0.28596053
Bcan,-12.324686,-2.0988219,6.670295245294562e-35,6.8200469269811595e-34,0.0962353527798554,0.21195086404330626,0.05133002,0.20344497
Cecr2,-12.37234,-1.3466659,3.689150080011357e-35,3.790725149135953e-34,0.17452006980802792,0.28311471996668747,0.09919988,0.2352515
Syt11,-12.4324045,-0.43462715,1.743106699159361e-35,1.8076911233659604e-34,0.8805784093742209,0.7774724130751614,0.9244916,1.1168374
Col25a1,-12.471546,-0.999746,1.0673420568053358e-35,1.111177104469561e-34,0.3994016454749439,0.45921299188007497,0.32248777,0.56587195
Plekhg1,-12.472191,-1.4939322,1.0587484526850517e-35,1.102657787738269e-34,0.18349538768386936,0.291984176556319,0.13424747,0.3398031
Ksr1,-12.518717,-0.7180938,5.8980942494713014e-36,6.181037148334394e-35,0.48840688107703817,0.5078492608786175,0.32277048,0.48652887
Alk,-12.554753,-1.9489933,3.743468790568496e-36,3.932252009483014e-35,0.1505858888057841,0.25529877160108266,0.08549768,0.29612154
Sipa1l3,-12.609997,-0.70246714,1.8599957070549716e-36,1.962233398059171e-35,0.5524806781351284,0.5304601290859879,0.37210938,0.5501805
Tgfb2,-12.928475,-1.5624211,3.109227324411456e-38,3.40582707733126e-37,0.12166542009473946,0.24288986050385175,0.06515643,0.18135974
Vav3,-12.976245,-0.98176,1.6686365489840138e-38,1.8367990197132507e-37,0.32211418598853153,0.4095357068498855,0.22392827,0.40256464
mt-Co3,-13.026767,-1.0244325,8.618249406845005e-39,9.573061660269751e-38,0.600598354525056,0.6087445346658339,0.4938567,0.8325023
Stox2,-13.213381,-0.28528532,7.344961366344547e-40,8.38042938062327e-39,0.8783345799052605,0.7243389548199042,0.95847017,1.0849315
Slc9a2,-13.330639,-2.0969224,1.5357649216800313e-40,1.780241736218397e-39,0.05609573672400898,0.1860503851759317,0.027709438,0.11350489
Nrp1,-13.398475,-0.59654146,6.171831064508588e-41,7.216584016681713e-40,0.6484667165295438,0.6169893816364772,0.70792246,0.9388765
Gad2,-13.509389,-2.209654,1.3765913396052039e-41,1.6359579520208681e-40,0.12266267763649963,0.24047470331043097,0.06301936,0.26304603
Onecut2,-13.57206,-1.3661225,5.865050034614917e-42,7.029165674848475e-41,0.13462976813762154,0.26200291484488863,0.07148685,0.17481287
Tspan18,-13.647292,-2.477336,2.0951912737653292e-42,2.527965403056776e-41,0.05385190725504862,0.1850510097855507,0.02572962,0.1355264
Gfra1,-13.700028,-1.480769,1.014839856762924e-42,1.2349975974284315e-41,0.17576664173522813,0.2937747241307516,0.10277836,0.26398715
Emx2os,-13.711844,-2.5956357,8.623689390174312e-43,1.0508777048253231e-41,0.0443779606083271,0.17780553820528835,0.02000821,0.11525426
Stxbp6,-13.7200775,-0.99204177,7.698273472494702e-43,9.393851417163154e-42,0.4098728496634256,0.473245887986675,0.40580654,0.69090337
Slc44a5,-13.838551,-0.65962785,1.4918532026257832e-43,1.854978970594854e-42,0.6756419845425081,0.5967936706225276,0.6112899,0.8464517
Adam12,-13.85764,-1.4097109,1.1437342877186662e-43,1.4267474610492368e-42,0.19496384941411118,0.3138871538621695,0.12227304,0.2968068
B3galt5,-13.884556,-1.644288,7.858626872204055e-44,9.826026247376592e-43,0.11019695836449764,0.24272329793878825,0.054184858,0.16046073
Tns3,-13.925666,-1.8141812,4.424010951288991e-44,5.5548212271558496e-43,0.1717776115681875,0.291984176556319,0.094192035,0.29813057
Akap13,-13.944289,-0.8754035,3.408260110512496e-44,4.289458977492776e-43,0.4702069309399152,0.5105975432021653,0.34894043,0.56873477
Tead1,-14.018985,-0.95117843,1.1930935149282051e-44,1.5207980429848612e-43,0.37496883570182,0.45459088069956277,0.2670625,0.46491048
Tgfbr1,-14.050091,-1.6915814,7.693544109038107e-45,9.848762754161692e-44,0.20044876589379207,0.31834270247761814,0.13726367,0.38882506
Calm2,-14.225239,-0.44360405,6.388604419293177e-46,8.398326846693134e-45,0.9476439790575916,0.8415157193420779,1.2137755,1.4393562
Sox6,-14.346255,-1.8621522,1.1244641552667669e-46,1.505448522771202e-45,0.2161555721765146,0.324422236102436,0.17275819,0.5221074
Dlx6os1,-14.607513,-2.3293133,2.5153214458534034e-48,3.4713244607129406e-47,0.17950635751682872,0.2946908182386009,0.107750446,0.45220065
Pip5k1b,-14.608233,-0.7389971,2.4888836428423674e-48,3.4383703590321034e-47,0.6133133881824981,0.5886737455756819,0.57549036,0.832256
Prkca,-14.640328,-0.3770311,1.5531669730501885e-48,2.1623625163657285e-47,0.8603839441535777,0.7419945867166354,1.1167679,1.2998408
Maf,-14.728952,-2.3105931,4.2017053454045756e-49,5.920284354012634e-48,0.11618050361505859,0.24701228398917344,0.06640837,0.29313874
Gm20754,-14.742285,-0.39156753,3.449138233089416e-49,4.870117936054262e-48,0.8546497132884567,0.725421611492817,1.416958,1.6290128
Pdlim5,-15.115815,-2.0086756,1.2738407983881729e-51,1.9057963392366484e-50,0.12291199202193967,0.2605038517593171,0.06735925,0.24717233
Dnah9,-15.149341,-1.0444303,7.653023706016191e-52,1.150093663202769e-50,0.3335826477187734,0.4267332916926921,0.22371396,0.41680598
Stard13,-15.190187,-1.3518194,4.107442513509504e-52,6.214357001013534e-51,0.23834455248067812,0.36352279825109307,0.15899314,0.3645349
Hspa8,-15.352322,-1.098149,3.4173390552343206e-53,5.283308424289194e-52,0.6671652954375468,0.6717884655423694,0.52177405,0.9027884
Zfpm2,-15.464375,-0.7132255,6.035694333406269e-54,9.434503009809566e-53,0.6427324856644229,0.6777014366021237,0.9758655,1.3112411
Fgfr1,-15.487226,-1.3123462,4.2316416371132306e-54,6.649369052001902e-53,0.22737471952131638,0.35656881115969186,0.12735291,0.29065022
Gm10649,-15.495561,-0.9618106,3.7170575448659916e-54,5.851044887554141e-53,0.3667414609822987,0.45413283364563817,0.2515761,0.442861
Cst3,-15.645238,-1.3933645,3.5802933721506874e-55,5.729748833215543e-54,0.5542258788332087,0.5915469498230272,0.42446408,0.87088853
Gm2164,-15.78781,-1.8276888,3.774573126510628e-56,6.165518535522223e-55,0.20693093991523312,0.3235061419945867,0.13338122,0.409781
Nkain3,-16.105276,-0.6487479,2.342483874222925e-58,4.011634270259401e-57,0.7147843430565943,0.6613783052259005,0.94772685,1.2461374
Luzp2,-16.160564,-1.0110031,9.568249482232517e-59,1.645959433979435e-57,0.5081027175268013,0.5664792837809702,0.6120501,0.99375033
Nxph1,-16.165604,-1.952502,8.817137691332553e-59,1.522599548625358e-57,0.35228122662677636,0.4336872787840933,0.27837527,0.80752116
2310002F09Rik,-16.233322,-2.2876875,2.9315685993351636e-59,5.105071177196102e-58,0.06631762652705062,0.22231938371850926,0.03612123,0.16517064
Golm1,-16.248596,-2.2054915,2.2853704468022886e-59,3.9875262276349026e-58,0.09748192470705559,0.2500936914428482,0.043147717,0.1851233
Abca1,-16.33943,-2.060264,5.173445204106788e-60,9.145425831207198e-59,0.1306407379705809,0.280616281490735,0.06952862,0.26259238
Erbin,-16.487593,-1.3364435,4.505478475782708e-61,8.190947675526479e-60,0.3575168287210172,0.46042057047678536,0.26622844,0.571145
Ror1,-16.59125,-1.2502259,8.062522331413799e-62,1.4818055748638083e-60,0.20892545499875342,0.3540287320424735,0.16489415,0.35518283
Wipf3,-16.594528,-0.9616427,7.6341512085655245e-62,1.4040358862022974e-60,0.4968835701819995,0.5329169269206746,0.36601683,0.62098813
Dscaml1,-16.605131,-0.4013599,6.3979464613075466e-62,1.1791002840557873e-60,0.8304662179007729,0.7207995003123048,1.0727707,1.2642474
Hexb,-16.82882,-0.94249946,1.5006720659411699e-63,2.859791376726187e-62,0.6808775866367489,0.6781594836560483,0.5852325,0.9276884
Lpp,-16.907772,-0.91053236,3.9433399541428976e-64,7.590081989098829e-63,0.46173024183495387,0.5409535706849885,0.3619623,0.5987479
Prdm5,-17.069862,-1.8765011,2.4878918873859696e-65,4.926282609731835e-64,0.14235851408626277,0.2958151155527795,0.07702692,0.25774446
Rnf182,-17.349577,-1.415747,1.987002073319728e-67,4.0325336639049166e-66,0.23111443530291698,0.369560691234645,0.12529415,0.3046324
Gad1,-17.93436,-2.2227666,6.359196392424958e-72,1.4040394992971128e-70,0.12715033657442035,0.28823651884239015,0.06656572,0.27861294
Arhgap12,-17.990978,-1.0551437,2.292737166316837e-72,5.099821826070647e-71,0.4951383694839192,0.540162398500937,0.33567706,0.60369116
Lars2,-18.07068,-0.63352907,5.4241062389151117e-73,1.219629578574469e-71,0.8561455996010969,0.786633354153654,0.9269352,1.2144761
Pitpnc1,-18.130144,-1.1382186,1.8427652839817245e-73,4.1820188497119035e-72,0.4143605086013463,0.5218821569852176,0.35174328,0.65640867
Chd7,-18.471346,-1.9160649,3.512200343852215e-76,8.278317828009564e-75,0.18947893293443033,0.3465750572558817,0.113793984,0.37489402
Cacnb2,-18.631857,-0.36136392,1.772639349907039e-77,4.279498592273328e-76,0.9167289952630266,0.7576931084738705,1.55032,1.7526392
Synpr,-18.752657,-1.2161148,1.8415830765044324e-78,4.502578459115022e-77,0.505858888057841,0.5518634186966479,0.5125277,0.93821096
Slc24a3,-18.762405,-0.54563427,1.5329974439213737e-78,3.751515602747478e-77,0.7878334579905261,0.7186341869664793,0.9792013,1.231525
Actb,-18.763273,-1.1156025,1.5081758520036812e-78,3.6941372054091985e-77,0.681625529793069,0.6829065167603581,0.51725954,0.9033593
Tmcc3,-19.189445,-1.3642331,4.5345889697705246e-82,1.1693321076557966e-80,0.38219895287958117,0.5031022277743077,0.27166355,0.5897765
Tmsb4x,-19.201513,-1.1042728,3.594620119859004e-82,9.287254098135716e-81,0.7013213662428323,0.7246304393087654,0.6947229,1.1495223
St18,-19.62301,-1.7488996,9.835057555214082e-86,2.7188065484424112e-84,0.27274993767140365,0.4228190714136998,0.26312456,0.6989443
Calm1,-19.694773,-0.8108044,2.3906547776558882e-86,6.677431795801841e-85,0.8930441286462228,0.8271496981053508,1.0068512,1.3979671
Sema5a,-19.736965,-1.4907321,1.0383113446949814e-86,2.9244681165570386e-85,0.3223635003739716,0.4536331459504476,0.29132268,0.6680529
Pard3,-19.968199,-0.9305239,1.0414354864765927e-88,3.0122036083558715e-87,0.5544751932186487,0.6182386008744535,0.4597502,0.74785984
Plp1,-20.115147,-1.2876289,5.437861836893856e-90,1.6091998629662764e-88,0.7092994265769135,0.7197584842806579,0.73283935,1.2916981
Ctxnd1,-20.147017,-2.697259,2.8583005497788382e-90,8.505264205155856e-89,0.09199700822737472,0.2771184676244014,0.045627076,0.2644988
Trpc4,-20.236172,-1.1181228,4.703049754127339e-91,1.413545267264e-89,0.5026178010471204,0.5477409952113262,0.41415954,0.7484666
Tanc1,-20.289139,-1.0468594,1.603801993929154e-91,4.836606013117438e-90,0.4819247070555971,0.5546533416614616,0.40798846,0.7133625
Htr4,-20.325426,-1.3229718,7.662125859767953e-92,2.3184833541887936e-90,0.2924457741211668,0.4430147824276494,0.21379182,0.4677159
Pkp2,-20.357122,-1.7699199,4.014828256124208e-92,1.2231115106809237e-90,0.1800049862877088,0.3535706849885488,0.09707137,0.29835993
Slc6a1,-20.674904,-2.2084,5.828160251031742e-95,1.855481823995532e-93,0.1593118922961855,0.3384967728503019,0.08636546,0.3484659
Dpf3,-20.74284,-2.251273,1.4227301590516622e-95,4.600332054599057e-94,0.1256544502617801,0.3125962939829273,0.06886234,0.29222754
Sparcl1,-21.04769,-1.4202373,2.401050085055362e-98,8.044415933346331e-97,0.5160807778608826,0.6026233603997502,0.3607032,0.7712242
Prox1,-21.606953,-2.3274193,1.5451361192383705e-103,5.557939427568275e-102,0.14709548740962353,0.33504059962523425,0.09329487,0.39930752
Dock11,-22.26501,-2.0520415,8.070477000020301e-110,3.115714324576803e-108,0.14983794564946398,0.35115552779512804,0.087561615,0.32170898
Camk1d,-22.323992,-0.36221907,2.1611152245060096e-110,8.4158211713734025e-109,0.9942657691348791,0.9467416198209453,2.1330075,2.3574152
Zfp536,-22.773302,-1.6284419,8.4347041936511e-115,3.502944384596678e-113,0.35602094240837695,0.49643972517176765,0.308627,0.75040257
Adarb2,-22.919449,-1.7343175,2.9731205063782737e-116,1.2600591168199403e-114,0.5243081525804039,0.5910472621278368,0.5191127,1.1830395
Tcf12,-23.560581,-0.4818025,9.779848404020705e-123,4.416546665815736e-121,0.9040139616055847,0.795294607536956,1.152402,1.3923993
Cmss1,-23.665098,-0.69872946,8.252742858778459e-124,3.7648760715683734e-122,0.894041386187983,0.8320632937747241,1.0811375,1.4259449
Lsamp,-23.938318,-0.3670912,1.2228613125612807e-126,5.714484081482019e-125,0.9985041136873598,0.9684363939204663,3.8572333,4.1069417
Ubash3b,-24.264368,-1.7607627,4.663544308044449e-130,2.270098470238303e-128,0.2837197706307654,0.4665833853841349,0.18708585,0.528965
Slc24a2,-24.289648,-0.63292366,2.521924632071644e-130,1.2298387452588943e-128,0.9077536773871853,0.798667499479492,1.5164827,1.8740373
Frmd4b,-24.412413,-1.4009742,1.2625484963502738e-131,6.201952120097232e-130,0.46472201446023437,0.5845513220903602,0.37634805,0.79150856
Iqgap2,-24.436758,-1.3753104,6.959375500678952e-132,3.424879481744385e-130,0.48666168037895785,0.5611076410576723,0.41018572,0.8396414
Hsp90aa1,-24.897589,-1.1714759,7.901159024855522e-137,4.082771980728228e-135,0.7930690600847669,0.795669373308349,0.698356,1.1866063
Nebl,-25.029327,-0.5286657,2.932052247660307e-138,1.5508709428077255e-136,0.8449264522562951,0.7297105975432021,1.146864,1.4107732
Dock4,-25.96799,-0.33093715,1.1390493509961124e-148,6.567866107567712e-147,0.974819247070556,0.8394336872787841,1.8352667,2.0314019
Gria1,-26.361538,-0.34040895,3.784954705695389e-153,2.2450713673738433e-151,0.9795562203939168,0.8269414948990215,2.0755541,2.2847772
Sox2ot,-26.409065,-2.108395,1.0781064139818864e-153,6.451830588795832e-152,0.30964846671652957,0.491984176556319,0.28566992,0.88616455
Galntl6,-26.484037,-1.1188542,1.4802718047401879e-154,8.958311575083073e-153,0.8835701819995013,0.8008328128253175,1.4305414,2.0679076
Nfia,-26.9612,-1.0481833,4.216051747197832e-160,2.665536716404841e-158,0.700074794315632,0.7446595877576515,0.8984871,1.3889538
Qki,-27.068357,-1.1203487,2.3225754043089778e-161,1.4894415540282155e-159,0.8606332585390177,0.8229023526962316,1.1001838,1.6786377
Tcf4,-27.21213,-0.28564888,4.667179886144394e-163,3.0291575734468565e-161,0.9902767389678384,0.9234228607120549,2.6202612,2.8050916
Mir99ahg,-27.41666,-0.48810473,1.7360845803591598e-165,1.1489801151293256e-163,0.9660932435801546,0.8582552571309598,1.8603472,2.1529777
Dock10,-27.739817,-1.6741537,2.3121875099981943e-169,1.5808773128155593e-167,0.47643979057591623,0.6105350822402665,0.50579685,1.1316804
Erbb4,-27.968994,-1.725381,3.873526764613786e-172,2.7104600043013654e-170,0.6801296434804288,0.7259212991880075,0.84737504,1.6881608
Hsp90ab1,-28.311419,-1.256088,2.500451947418466e-176,1.8207898056133923e-174,0.7983046621790078,0.8107849260878618,0.71109843,1.2455939
Zfp608,-28.497528,-1.0912806,1.2570228490350558e-178,9.330443081097223e-177,0.600099725754176,0.6679575265459088,0.5118182,0.8853995
Atp1b1,-29.348608,-0.76447856,2.489332375902153e-189,2.0517902128984922e-187,0.9354275741710296,0.8470539246304393,1.1624066,1.5546039
Maml2,-29.944822,-1.9078236,5.1386738743914596e-197,4.572058510095977e-195,0.38643729743206184,0.5666458463460338,0.33432624,0.9121629
Shisa6,-35.406067,-1.8151432,1.3772822410646903e-274,2.033383176780672e-272,0.5013712291199203,0.6356443889235894,0.47335297,1.1411127
Nr3c2,-41.384632,-1.4600365,0.0,0.0,0.8115183246073299,0.7676452217364147,0.98696494,1.7281865
Zeb2,-48.748196,-1.2800785,0.0,0.0,0.8643729743206183,0.8575057255881741,1.4349512,2.1713178
Zbtb20,-64.21324,-2.740683,0.0,0.0,0.8012964348042882,0.878617530709973,1.0019484,2.5273411
