names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OEC (for_DEGs),mean_expr_Rest (for_DEGs)
4930578G10Rik,-4.811788,-2.5320392,1.4958597101093133e-06,7.912155592645128e-05,0.1,0.5662723796590787,0.13758667,0.6168754
Hmbox1,-4.821626,-2.2543623,1.423925675093324e-06,7.546525224804264e-05,0.125,0.6106922059822035,0.16234109,0.6103005
Kazn,-4.8272104,-2.5714257,1.3845885543667717e-06,7.352548311429873e-05,0.125,0.574062823857342,0.15291683,0.68416023
Peg3,-4.8394837,-2.217009,1.30176885700878e-06,6.940184362663874e-05,0.15,0.6356001858271093,0.21137016,0.739221
Iqsec1,-4.8394837,-2.0541067,1.30176885700878e-06,6.940184362663874e-05,0.2,0.6925633420290891,0.30246,0.9028936
Nyap2,-4.8399043,-2.4150443,1.2990173796374279e-06,6.940184362663874e-05,0.175,0.603187649644427,0.21652839,0.82828313
Bcl11a,-4.8417625,-2.023053,1.286926512083125e-06,6.902138798338037e-05,0.275,0.6788764607082872,0.3890857,1.0760791
Rbfox3,-4.8475614,-1.7263949,1.2498824663882645e-06,6.716868374370534e-05,0.375,0.7193295929671586,0.5061264,1.1569264
Nkain3,-4.862006,-2.18832,1.1620212773059325e-06,6.269781470122571e-05,0.225,0.6696923131901512,0.41369525,1.2045833
Slc44a5,-4.8640695,-2.398574,1.1499654186912756e-06,6.21721746483593e-05,0.15,0.6087981989064789,0.2137117,0.8137404
Kcnj6,-4.8726263,-2.265212,1.1012427944400602e-06,5.965805219073472e-05,0.175,0.6316692277454169,0.23780015,0.8287864
Chsy3,-4.8770957,-2.0815775,1.076591656328111e-06,5.8558740497037126e-05,0.3,0.7034985526927063,0.46495396,1.2543364
Prkce,-4.877301,-1.01713,1.0754717484639078e-06,5.8558740497037126e-05,0.8,0.8351141764642819,1.2818992,1.8356409
Mlip,-4.879355,-2.5210624,1.0643341585733451e-06,5.823697148035474e-05,0.125,0.5877854411607047,0.17598194,0.7440691
Elavl4,-4.883306,-2.9210823,1.0432189567059816e-06,5.7323708316338904e-05,0.075,0.5388986170174749,0.10187058,0.5945705
Unc5d,-4.887609,-2.53567,1.0206809675412101e-06,5.620019999555803e-05,0.25,0.6382089125540507,0.33608142,1.1988238
Cdh12,-4.8890367,-2.0844483,1.013306559967674e-06,5.5908721286101444e-05,0.325,0.6846299539005825,0.47023907,1.2658987
Syt7,-4.89599,-2.2522478,9.78121126296587e-07,5.4078425233722827e-05,0.175,0.63520709001894,0.22120436,0.77910674
Pknox2,-4.9002733,-2.70184,9.570343438670046e-07,5.3021675916920436e-05,0.1,0.5611621341528785,0.11760149,0.5944109
Car10,-4.902239,-2.3953805,9.475046828794547e-07,5.26021711342375e-05,0.275,0.6382089125540507,0.36667138,1.203058
Cracdl,-4.906014,-2.5219302,9.294594884205919e-07,5.170719762704204e-05,0.125,0.592895686666905,0.16740105,0.7161963
Lpgat1,-4.9068255,-2.1454926,9.25622758860371e-07,5.1600588237714046e-05,0.15,0.6565772075903227,0.22220647,0.7423784
Rnf150,-4.9077935,-2.0860891,9.210663579811482e-07,5.1453332721316946e-05,0.225,0.6725869277775792,0.3099614,0.93329
Runx2,-4.908175,-3.2033777,9.192773478942906e-07,5.1453332721316946e-05,0.05,0.5154200764750027,0.079004675,0.56374425
Cdh11,-4.9099355,-1.8847685,9.110636424548809e-07,5.110705651933748e-05,0.325,0.7274416610084694,0.48853922,1.2018614
Elavl2,-4.9220524,-3.1204462,8.564130554191908e-07,4.8141880332873756e-05,0.1,0.5423292713433155,0.11249457,0.71072537
Slc24a2,-4.925475,-1.657733,8.415559806924349e-07,4.7405889310703824e-05,0.55,0.8147446664046027,0.97362995,1.8242754
Kif5c,-4.927969,-2.0274458,8.30888170229232e-07,4.690328809676358e-05,0.225,0.7061072794196477,0.31077084,0.9106386
Myo16,-4.9326534,-3.9339166,8.112004662745135e-07,4.5888329534307745e-05,0.025,0.48511596326340994,0.043870475,0.5220176
3110039M20Rik,-4.94479,-3.2190588,7.622608398781981e-07,4.321086237874933e-05,0.05,0.5132759175213523,0.058900047,0.44784662
Actn1,-4.9453177,-28.648382,7.601972190383064e-07,4.318498789758836e-05,0.0,0.4517742915341457,0.0,0.35118446
Galnt18,-4.95055,-2.3076847,7.400407542673224e-07,4.212901497280287e-05,0.175,0.6523246256655827,0.28296474,0.96287745
Fmn2,-4.956652,-1.7407142,7.171813813846802e-07,4.0914360335045346e-05,0.375,0.7540292320337347,0.5229678,1.1927196
Rab27b,-4.974265,-28.883806,6.549556351028153e-07,3.7523790863992845e-05,0.0,0.4544187542436479,0.0,0.40234458
Pcdh15,-4.9845047,-2.1568396,6.212080914972473e-07,3.574274393689729e-05,0.425,0.74234356573634,0.6452124,1.6177832
Ptpn3,-4.9899125,-28.805265,6.040663057219095e-07,3.483103355096075e-05,0.0,0.4558481935460815,0.0,0.38463676
Gpr45,-4.9903917,-3.545118,6.02569598301704e-07,3.4819451841649e-05,0.05,0.5083800879105171,0.046919394,0.4451653
Srrm4,-4.992719,-2.768801,5.953505783508222e-07,3.447644405234179e-05,0.1,0.5688096344208984,0.11310315,0.59670794
Csrnp3,-4.9931006,-1.9010015,5.94175607768576e-07,3.447644405234179e-05,0.275,0.7182217775077726,0.41101146,1.064204
Jazf1,-4.9971495,-2.0336127,5.818398574715574e-07,3.398703689187118e-05,0.25,0.6747310867312297,0.30981666,0.9110567
Lrrtm4,-5.000602,-1.0717651,5.715170249342047e-07,3.345678095856663e-05,1.0,0.9199513990637173,2.347596,3.0390856
Syne1,-5.006606,-1.7840574,5.539809293455079e-07,3.250102089850174e-05,0.425,0.8181038487653218,0.76009226,1.5934776
Ntm,-5.012288,-1.679877,5.378657928507937e-07,3.162462550087708e-05,0.625,0.8146731944394812,1.0864495,1.9867449
Pip5k1b,-5.0271726,-2.667971,4.977642918951254e-07,2.9356409185925538e-05,0.125,0.5929314226494657,0.17530152,0.7964798
Shtn1,-5.028385,-2.241517,4.946273170177583e-07,2.927452865257085e-05,0.15,0.6566844155380053,0.22446828,0.78393507
Iqgap2,-5.0398564,-3.15705,4.6588062393352954e-07,2.7634022881002072e-05,0.1,0.5511560590358432,0.12421095,0.77919805
Rapgef5,-5.0483847,-1.9033986,4.455618797070788e-07,2.6487273689666388e-05,0.3,0.7157202587285137,0.43939337,1.1197582
Vsnl1,-5.0599046,-2.2400281,4.194660173669487e-07,2.5046781970333138e-05,0.2,0.6694778972947861,0.2666821,0.8935529
Esrrg,-5.0643153,-3.4149246,4.0987079987704427e-07,2.4528348313354518e-05,0.05,0.526105135260694,0.071730055,0.58398277
Rasgrp1,-5.0794835,-3.6218996,3.7846265877770713e-07,2.2699311699457566e-05,0.025,0.5002322838866454,0.05397605,0.5204429
Gse1,-5.0864563,-2.8138444,3.648159650906977e-07,2.192976506037371e-05,0.1,0.5754565271772147,0.10419439,0.5722094
Cntnap5c,-5.089703,-4.275842,3.586247870977579e-07,2.1605937285463575e-05,0.05,0.5078797841546653,0.056706596,0.75622594
Sh3rf3,-5.0956,-2.5273035,3.4763836693293094e-07,2.1038384953801472e-05,0.125,0.6173390987385198,0.17612946,0.7468204
Nwd2,-5.098876,-3.5744123,3.416759265286813e-07,2.072422606281189e-05,0.075,0.5331093878426187,0.07576177,0.66144186
Mirg,-5.1063085,-3.0066724,3.2851295435874703e-07,1.9970911953890347e-05,0.025,0.5040560340206554,0.06980049,0.45807892
Arhgap44,-5.1258874,-2.758708,2.9613974530197024e-07,1.812591106210465e-05,0.1,0.5833899153057214,0.11256011,0.5912943
Focad,-5.12931,-2.1923852,2.908059254162996e-07,1.7840080401680297e-05,0.2,0.6948147089304221,0.31837094,0.99822634
Tafa1,-5.131266,-2.0242515,2.877998063059505e-07,1.7696065893457413e-05,0.55,0.7907658221062788,0.8984741,1.9347184
5330434G04Rik,-5.132234,-2.3599124,2.8632290291816077e-07,1.764563394819032e-05,0.175,0.645320373083658,0.23411927,0.85618675
Ptchd4,-5.1362143,-29.594456,2.8032771869119075e-07,1.7315875405131715e-05,0.0,0.4692134510238359,0.0,0.5936707
Bicdl1,-5.142581,-3.88197,2.709896029189746e-07,1.6777628180720846e-05,0.025,0.5058070971661366,0.035081405,0.42290404
Rtl4,-5.145515,-2.5175533,2.667881363482099e-07,1.659397505480648e-05,0.175,0.6278812135939678,0.2413344,0.94115025
Rab3c,-5.1512847,-2.4536145,2.5870803729320103e-07,1.612873541083135e-05,0.175,0.6455347889790229,0.22630957,0.87178683
Wasf1,-5.163998,-2.0853326,2.417300834097924e-07,1.5140529932916367e-05,0.25,0.7173998499088733,0.365255,1.0546559
Gabbr2,-5.1644087,-2.0311863,2.4119992149622297e-07,1.5140529932916367e-05,0.3,0.7262981095665225,0.4149118,1.1320153
Sybu,-5.1684184,-2.0334399,2.3608319177875432e-07,1.4856101552915994e-05,0.275,0.7012471857913734,0.333484,0.96333456
Rapgef4,-5.170482,-1.998641,2.3349098081442328e-07,1.4727471019914446e-05,0.3,0.7249044062466498,0.4569808,1.1984586
Gls,-5.1711664,-1.4596963,2.326370966102299e-07,1.4708138319804417e-05,0.55,0.8028445842118429,0.8447477,1.5370796
Clstn2,-5.1756454,-1.9840444,2.271242455155389e-07,1.4427490489367686e-05,0.425,0.7510988814637458,0.6945943,1.6029104
Atp6v0a1,-5.189063,-1.9872227,2.1135475885930714e-07,1.3489554324345803e-05,0.275,0.7420576778758532,0.36176234,1.0035931
Slc1a1,-5.195244,-2.8517344,2.0445174306866137e-07,1.3080043657749835e-05,0.075,0.5713826251652789,0.09726022,0.5523706
Lmo7,-5.2050333,-3.1319807,1.939620282349264e-07,1.2438567299934302e-05,0.075,0.5652717721473752,0.101167895,0.6592218
Ripor2,-5.2161527,-2.8734524,1.8267785569639787e-07,1.1742952111392848e-05,0.1,0.5871064574920487,0.115624525,0.6409304
Gda,-5.2207,-2.9398162,1.782481617894855e-07,1.1485678914348862e-05,0.075,0.5748847514562413,0.1039471,0.6100544
Slc6a6,-5.223614,-3.153848,1.754641390690115e-07,1.1333464944193123e-05,0.075,0.560161526641175,0.0713464,0.50573486
Trpc1,-5.223937,-3.3428805,1.7515843925172635e-07,1.1333464944193123e-05,0.05,0.5441518064539185,0.060660165,0.49135426
Adcy9,-5.225805,-2.1565185,1.7339917500085977e-07,1.125419283157754e-05,0.25,0.6964228281456598,0.31731462,0.98017114
Msra,-5.231487,-2.1044195,1.6815208249596552e-07,1.0940064059725408e-05,0.3,0.7407711825036629,0.52132857,1.3718127
Cacna1b,-5.2327094,-2.4640281,1.6704342797764014e-07,1.0894312887765025e-05,0.15,0.6523960976307044,0.2171044,0.849234
Sez6l,-5.2393203,-2.2036538,1.6116921155823791e-07,1.0562479791633787e-05,0.125,0.6449987492406104,0.23226006,0.79043424
Aff2,-5.248689,-2.8167617,1.5318545444319602e-07,1.0063797459385519e-05,0.125,0.602079834185041,0.14110672,0.726471
Cdkl5,-5.2509384,-2.2800336,1.513263966571985e-07,9.966030093575793e-06,0.2,0.6855590894471644,0.2634622,0.9017906
Dock3,-5.2613144,-1.5031815,1.4302925497724102e-07,9.442742214345126e-06,0.55,0.8053461029911018,0.8366313,1.5495573
Tmem108,-5.2620087,-2.613593,1.4249002019969622e-07,9.43031242060551e-06,0.175,0.6354929778794268,0.23880868,0.97487944
Egfem1,-5.2712502,-1.9439027,1.354974853471359e-07,8.989672669821091e-06,0.55,0.7724689990351284,0.8866531,1.8702981
Cntn5,-5.280717,-2.1768527,1.2867934431888992e-07,8.579687299872387e-06,0.5,0.7664296179823464,0.76079744,1.8172078
Epb41l1,-5.301088,-2.7311792,1.1511474178521505e-07,7.810942201436183e-06,0.1,0.6082264231855055,0.12249102,0.62339336
Ksr2,-5.3066034,-2.4211156,1.1168681348236991e-07,7.5975308310665304e-06,0.175,0.6598291820033592,0.22274451,0.848564
Dtd1,-5.307953,-3.7344453,1.108632286995476e-07,7.56064709430671e-06,0.05,0.5362898902905335,0.04588147,0.48545292
Galnt17,-5.313048,-2.1657615,1.0780655348834349e-07,7.389699214877014e-06,0.35,0.7177929457170424,0.48142844,1.3283247
Srrm3,-5.3187103,-2.6935678,1.0450527796506428e-07,7.200145689541737e-06,0.1,0.599149483615052,0.12553982,0.623428
Ptprr,-5.319571,-3.1851933,1.0401217400494707e-07,7.184594127282591e-06,0.075,0.5739556159096595,0.09575325,0.64920163
Ptk2b,-5.321018,-2.9021213,1.0318793697497495e-07,7.1460305838081875e-06,0.1,0.6030447057141836,0.13973725,0.7519222
Gria4,-5.3224854,-2.0322964,1.0235901362020403e-07,7.106942366860161e-06,0.45,0.7916949576528607,0.7339115,1.6921024
Npas2,-5.3263288,-29.256008,1.0021768268285765e-07,6.976293092456956e-06,0.0,0.4865811385484044,0.0,0.49537596
Cacna1e,-5.33382,-1.8408629,9.616792676314353e-08,6.729250500327257e-06,0.5,0.7735410785119536,0.8240038,1.7198774
Ica1,-5.33425,-2.4077451,9.594017945044398e-08,6.729250500327257e-06,0.15,0.6578994389450737,0.21287875,0.81486624
Slit1,-5.340646,-4.825303,9.261596094098641e-08,6.5317345682002755e-06,0.025,0.5130972376085481,0.024202334,0.5273993
Entrep2,-5.3462496,-2.3712876,8.979532933692811e-08,6.383070103923964e-06,0.225,0.6850945216738734,0.33823326,1.1257007
Rimbp2,-5.3510613,-2.6161306,8.743994411750872e-08,6.232125460046312e-06,0.15,0.6360290176178394,0.18299857,0.80253243
Zbtb16,-5.357085,-3.016947,8.457515492178955e-08,6.043974501990652e-06,0.075,0.5788871815030554,0.113110185,0.67770904
Akap6,-5.3648114,-1.5747516,8.103392207583492e-08,5.806350629807158e-06,0.55,0.8250723653646858,0.86347246,1.6263175
Zmat4,-5.387891,-3.1019113,7.128928550194398e-08,5.12177299849528e-06,0.125,0.6003287710395597,0.1488959,0.8664408
Rnf157,-5.3964577,-3.0496967,6.79693809006345e-08,4.909508776344218e-06,0.1,0.5898938641317943,0.08933802,0.5731252
Ano4,-5.4060125,-2.7354655,6.444332563023658e-08,4.667364311817943e-06,0.15,0.6416753028624522,0.21943824,0.9685585
Ralgps1,-5.4096212,-2.3059022,6.315823747250608e-08,4.601344310097664e-06,0.15,0.6917056784476289,0.23582728,0.83944696
Camkv,-5.410374,-3.526703,6.289322397114099e-08,4.601344310097664e-06,0.05,0.5569452882106993,0.059813567,0.53672135
Adar,-5.4164276,-3.2789402,6.080157995458045e-08,4.4637662660644175e-06,0.025,0.5327520280170104,0.057627726,0.45475745
A330076H08Rik,-5.4201145,-2.5219278,5.956086615149015e-08,4.388498234091213e-06,0.15,0.6570060393810527,0.20397823,0.83272874
Gabrg3,-5.4322214,-2.795413,5.565674529360445e-08,4.1198257466643296e-06,0.225,0.6533252331772862,0.28585988,1.1930894
Plcl2,-5.4351554,-2.667789,5.4748677669512354e-08,4.063803781712146e-06,0.15,0.6502876746596148,0.18782863,0.8385532
Bin1,-5.438226,-2.680986,5.381361628353256e-08,4.0165885264958886e-06,0.1,0.6231640638959368,0.13614003,0.66025305
Adcy8,-5.448299,-3.6879098,5.085377072577052e-08,3.8062418367728517e-06,0.05,0.5569810241932602,0.074562155,0.6919757
Cpne4,-5.459878,-4.182941,4.7646150549638194e-08,3.576123087342956e-06,0.05,0.5449379980702569,0.062445085,0.774895
Reps2,-5.4712715,-2.4637632,4.4681866926389624e-08,3.3630301521347036e-06,0.175,0.6858807132902119,0.23368672,0.89699554
Clvs1,-5.4776087,-2.9258811,4.3111279677575576e-08,3.253932822855213e-06,0.1,0.6133724046742666,0.123835206,0.69405985
Dync1i1,-5.4851193,-2.305207,4.1319086873433034e-08,3.1274475050398467e-06,0.25,0.7174713218739949,0.37562877,1.179659
Slc35f4,-5.4932556,-3.2566433,3.9459080492519664e-08,2.9951002622429475e-06,0.1,0.5925383268412965,0.11987774,0.79626286
Fam135b,-5.4936957,-2.2241104,3.936082840553119e-08,2.9951002622429475e-06,0.3,0.6999606904191831,0.3947503,1.1821645
Adcy2,-5.502742,-2.3911903,3.739297233379423e-08,2.854401041502986e-06,0.25,0.698852874959797,0.3425939,1.145324
Tafa2,-5.507671,-2.427792,3.6361265984832336e-08,2.78355332482178e-06,0.325,0.7284065325376121,0.5302404,1.5608618
Unc13a,-5.5110445,-4.2396264,3.567101260084431e-08,2.746361342649532e-06,0.025,0.5382911053139406,0.03158499,0.47386855
Kcnab1,-5.518311,-2.6481907,3.422735259171192e-08,2.6427843797106303e-06,0.175,0.6758746381731766,0.2798534,1.1067183
Elavl3,-5.519944,-2.2162573,3.391075717511056e-08,2.625884856758561e-06,0.25,0.7346245935031984,0.3255619,1.0253829
Kcnt2,-5.531005,-2.4736824,3.184017316906682e-08,2.4870507356186788e-06,0.25,0.6865596969588679,0.32528976,1.1427441
Fam13c,-5.541557,-2.7331574,2.9979419905261616e-08,2.3485335651731184e-06,0.125,0.6332773469606546,0.15116714,0.73480225
Scn2a,-5.5470724,-1.616133,2.9049227979700985e-08,2.2823179994577937e-06,0.5,0.7967694671765,0.7522394,1.4903713
Dmxl2,-5.5476203,-2.2991939,2.8958411751720795e-08,2.2818549084127206e-06,0.225,0.7264767894793267,0.30656308,1.0172917
Dgkb,-5.555023,-2.1279647,2.7757475738271393e-08,2.1936569796686836e-06,0.45,0.7791158917914448,0.66386366,1.6328992
Ryr3,-5.5559816,-2.3414886,2.760558273068239e-08,2.1880885190956807e-06,0.35,0.7189722331415502,0.4932208,1.4425361
Asic2,-5.5618105,-1.9760553,2.6699045238373978e-08,2.1224951051926296e-06,0.575,0.7912661258621306,0.847047,1.8314958
Gm26871,-5.5630326,-1.9794868,2.6512614319837798e-08,2.11392862544226e-06,0.525,0.7989136261301505,0.9009851,1.9118462
Nol4,-5.577379,-2.2467117,2.4416907021715013e-08,1.9526258680758408e-06,0.275,0.7310867312296752,0.3610856,1.1197124
Pkp4,-5.592313,-2.1426644,2.2406484673455853e-08,1.8025815663944875e-06,0.275,0.7523139048708144,0.39053917,1.1345441
Cacnb4,-5.5941806,-2.004336,2.216661742514579e-08,1.7886396703113134e-06,0.4,0.7686452489011185,0.5549652,1.3803885
Wnk2,-5.607735,-3.380666,2.0499156617279116e-08,1.6590733081514754e-06,0.05,0.5797091091019547,0.07201302,0.57533264
Syt14,-5.613016,-2.7638848,1.9883025558758828e-08,1.618960293223787e-06,0.075,0.6072972876389237,0.1283674,0.6576949
Mapt,-5.6221304,-2.1448324,1.886167021527208e-08,1.540465284754896e-06,0.325,0.8062752385376836,0.49382776,1.341308
Robo2,-5.631118,-1.9133475,1.7904528850287674e-08,1.466752104290335e-06,0.5,0.7857270485652003,0.76885563,1.6788346
Ppm1e,-5.640017,-1.7841681,1.700331118319618e-08,1.397183399059576e-06,0.5,0.8095986849158417,0.811983,1.6702332
Mir124a-1hg,-5.6422567,-3.438255,1.678355324844915e-08,1.3833560606927258e-06,0.05,0.5864274738233928,0.070290186,0.581849
Ttll11,-5.6467457,-3.6736143,1.63513521602966e-08,1.356051952306079e-06,0.05,0.5737054640317335,0.05717083,0.5600633
Cadm2,-5.6500707,-1.0425334,1.6038192106188682e-08,1.3341988293909904e-06,1.0,0.9628345781367259,2.7768283,3.4669163
Kcnd3,-5.6526523,-3.0061066,1.579905769895024e-08,1.3183872061204749e-06,0.125,0.6310259800593218,0.1489545,0.82873243
Shisa9,-5.654882,-2.7946436,1.5595322447737707e-08,1.3071508667430497e-06,0.2,0.6632598363291998,0.25593802,1.106513
Caln1,-5.6568284,-2.3377576,1.5419588327219067e-08,1.2988223772801766e-06,0.3,0.7022835292856378,0.37445185,1.192714
Kalrn,-5.6603003,-1.332051,1.5110857179337038e-08,1.2768199132351767e-06,0.8,0.8457992352499732,1.499034,2.2777333
A230006K03Rik,-5.664466,-2.5994487,1.4748299916868451e-08,1.2501161475276193e-06,0.275,0.6657256191258979,0.3219548,1.1945058
Hcn1,-5.6647496,-2.3900628,1.4723928374635117e-08,1.2501161475276193e-06,0.35,0.7485258907193654,0.5332491,1.5459973
Slc7a14,-5.6819715,-3.729852,1.3315085709606275e-08,1.1357979460860973e-06,0.075,0.5833184433405997,0.065628804,0.64183164
Zfp385b,-5.6845727,-2.7703245,1.3114001152698485e-08,1.1222076782579882e-06,0.225,0.6659042990387021,0.27279896,1.144165
Gm20754,-5.698186,-2.3105,1.2108892347480951e-08,1.042839542874401e-06,0.4,0.7444877246899904,0.58621705,1.6002814
Celf4,-5.7006407,-2.2824795,1.1935801514770671e-08,1.0312378993629838e-06,0.325,0.7919808455133474,0.58999574,1.591576
Dlgap1,-5.7008753,-0.98042196,1.1919377497505356e-08,1.0312378993629838e-06,0.9,0.9185934317264053,2.3068335,2.9360638
Rgs7bp,-5.7024794,-2.3034787,1.1807733006400388e-08,1.0267760060905451e-06,0.275,0.7552442554408033,0.39944428,1.2307423
Nova2,-5.716728,-29.03813,1.0859474433954542e-08,9.473833702609043e-07,0.0,0.5222456491441232,0.0,0.4390615
Actr3b,-5.721207,-4.6701436,1.0576993022291767e-08,9.257452850455367e-07,0.025,0.5527999142336418,0.026765417,0.5251087
Dpp6,-5.728581,-1.6411847,1.0127432289735814e-08,8.892944628274553e-07,0.6,0.8211056713004324,0.988342,1.8344046
St6galnac3,-5.746839,-2.6585855,9.092713225285795e-09,8.036881722481227e-07,0.175,0.7025694171461244,0.27050084,1.085631
Snap91,-5.767464,-2.567472,8.047315570446723e-09,7.13634882435325e-07,0.175,0.7216524318336133,0.25952554,1.0139463
Mtus2,-5.7767057,-3.2240338,7.617726722259276e-09,6.777758841957177e-07,0.1,0.6218060965586248,0.11310838,0.7509305
Rims2,-5.7792974,-1.8313391,7.501319009318283e-09,6.718681392679409e-07,0.5,0.8087052853518207,0.83873767,1.7359158
Lrrfip1,-5.784246,-2.9877696,7.283831935855835e-09,6.567669936793499e-07,0.1,0.6257727906228782,0.11565633,0.6793533
Lrrtm3,-5.784461,-3.3186686,7.274516419145044e-09,6.567669936793499e-07,0.1,0.6269878140299467,0.15539184,0.9848323
Tnr,-5.80269,-2.4043167,6.5259324710782205e-09,5.924047483036209e-07,0.3,0.7374834721080656,0.43398792,1.3549708
Hdac9,-5.80537,-2.044662,6.4224121629165066e-09,5.849837790425985e-07,0.45,0.799449665868563,0.6735687,1.6025732
B830012L14Rik,-5.819325,-3.4822528,5.908570099868254e-09,5.437098581625341e-07,0.075,0.6134081406568274,0.101536274,0.7858694
Sh3gl2,-5.839344,-2.5626848,5.240680716304377e-09,4.855761753348228e-07,0.2,0.7127541721759639,0.28885138,1.0914457
D430041D05Rik,-5.8517246,-2.778254,4.86501283136932e-09,4.538989402044918e-07,0.175,0.6787692527606046,0.22199722,0.99518955
Trank1,-5.8576317,-3.3774757,4.695147495055894e-09,4.411140321403912e-07,0.075,0.6189829539363185,0.09787532,0.72688013
Apba2,-5.8808484,-2.5660608,4.0816932035053156e-09,3.8800277626211444e-07,0.15,0.718579137333381,0.26152042,1.0188742
Nfasc,-5.893405,-2.6472056,3.783172899574704e-09,3.630494850413296e-07,0.15,0.7222956795197084,0.23430905,0.9760927
Pakap,-5.908583,-2.9348943,3.4506294775296965e-09,3.335194750403703e-07,0.15,0.6644391237537076,0.16339466,0.85754186
Hecw1,-5.9251494,-2.5711727,3.120133267174701e-09,3.0266419093496105e-07,0.225,0.7137905156702283,0.3173511,1.1692542
Khdrbs2,-5.9288855,-2.7758272,3.049979865117743e-09,2.9693101078157155e-07,0.2,0.7130757960190115,0.3209353,1.2786133
Ldlrad4,-5.929687,-2.5345345,3.0351222296975612e-09,2.965590338617217e-07,0.225,0.7433799092306043,0.32577053,1.1728578
Gfod1,-5.932494,-5.6305776,2.9836734272300915e-09,2.9259600361194363e-07,0.025,0.5579816317049637,0.014173078,0.5348314
Grip1,-5.945432,-2.520617,2.757281821240789e-09,2.7338805364110703e-07,0.35,0.7802951792159526,0.54672897,1.6438636
Eml5,-5.9545565,-2.5644634,2.6077784181039956e-09,2.595222447942754e-07,0.2,0.7182575134903334,0.28292373,1.076487
Ablim2,-5.960669,-3.853996,2.5120761183899967e-09,2.509274546510751e-07,0.025,0.5833899153057214,0.05387632,0.5880203
Lingo2,-5.9625955,-1.8607467,2.4826261745133243e-09,2.489110645864665e-07,0.8,0.8829289211306864,1.5134785,2.6294494
Grin1,-5.9785557,-2.678141,2.2512476536414874e-09,2.2655814402002534e-07,0.2,0.7052853518207484,0.24791917,1.0298947
Scn1a,-5.98102,-2.9547603,2.2174457101346945e-09,2.2399536177187685e-07,0.15,0.6835936104063182,0.18931873,0.96161914
Plxna4,-5.982575,-2.4485276,2.1963732169002765e-09,2.2270395599286952e-07,0.3,0.7457742200621806,0.4340476,1.377938
Syt16,-5.983064,-2.9851577,2.189787056713526e-09,2.2270395599286952e-07,0.15,0.6694421613122252,0.17510922,0.9224089
Gpm6a,-5.9854894,-1.4825039,2.157403023600693e-09,2.204160427534244e-07,0.7,0.8918629167708966,1.1880298,1.9977874
Frmd5,-5.9900565,-2.7697587,2.0976834691280082e-09,2.1513265196744115e-07,0.225,0.7395561590965943,0.35662133,1.366678
Ank2,-5.996325,-1.1882098,2.018328507660277e-09,2.0858648846473708e-07,0.925,0.93324518457635,1.9678266,2.7097452
Cntnap2,-6.0025644,-1.556184,1.9422520908667265e-09,2.0149928062389552e-07,0.925,0.9141621698888611,1.8194876,2.7850006
Tenm1,-6.0293117,-2.5586355,1.6465972434578315e-09,1.714886353942323e-07,0.3,0.7520994889754494,0.45482445,1.4799852
Kcnh7,-6.0319324,-2.3863745,1.6201061484360226e-09,1.6938619536371955e-07,0.45,0.7965907872636958,0.71139324,1.8595666
Fgf12,-6.0398145,-1.742544,1.5429136162122678e-09,1.6194565963915483e-07,0.675,0.8546617589250617,1.2054977,2.1775796
Epha6,-6.0546894,-1.7289733,1.406889180640757e-09,1.4824749915222408e-07,0.8,0.8855376478576279,1.5242937,2.5577607
Dgki,-6.0568213,-2.1358972,1.3883770288723743e-09,1.4687279829055393e-07,0.425,0.7781510202623021,0.6115109,1.5488415
Fat3,-6.0766835,-2.781315,1.2269357585611982e-09,1.308244596529341e-07,0.2,0.7380909838115999,0.34178466,1.3353072
Brinp1,-6.078943,-1.9854373,1.2097766133879963e-09,1.2950875538540024e-07,0.5,0.7797948754601007,0.678748,1.5782787
Kctd16,-6.0829816,-2.238501,1.1796793602831121e-09,1.267919376432289e-07,0.5,0.8038094557409856,0.83801335,1.9727257
Prickle1,-6.0937,-2.5608277,1.1033039813002866e-09,1.1905934930738434e-07,0.25,0.7416288460851231,0.3620103,1.2736443
Cacnb2,-6.097993,-2.5135872,1.074083600652893e-09,1.163734933449324e-07,0.375,0.7811171068148519,0.59234536,1.72549
Cap2,-6.105406,-3.6614876,1.02539674270129e-09,1.1154822055216057e-07,0.075,0.6330986670478504,0.091891274,0.7965445
Epha5,-6.1128187,-1.9638468,9.78864259521354e-10,1.0735543940138279e-07,0.575,0.8531251116749455,0.976682,2.0093706
Dock9,-6.1207304,-2.7937057,9.3147294606111e-10,1.0257654942894274e-07,0.175,0.7135046278097417,0.23672898,1.0480484
Sptbn4,-6.1378837,-3.6146936,8.362795453371429e-10,9.28546751372274e-08,0.075,0.6369581531644213,0.084536776,0.73265547
Kcnj3,-6.14337,-2.2467766,8.078869494618574e-10,9.007436652298801e-08,0.425,0.7842976092627667,0.63981694,1.6588377
Rian,-6.1443186,-2.4451945,8.030739938591971e-10,8.991082589581928e-08,0.375,0.7611764285459028,0.5319139,1.5736272
Sobp,-6.145942,-2.603584,7.949021958005157e-10,8.936829289188224e-08,0.225,0.7393060072186685,0.3116535,1.1701844
9530059O14Rik,-6.146519,-4.1079097,7.92017343719423e-10,8.936829289188224e-08,0.075,0.6130150448486581,0.07040839,0.8143838
