names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_HPF CR Glut (for_DEGs),mean_expr_Rest (for_DEGs)
2610005L07Rik,-3.309791,-0.65384793,0.0009336565940847119,0.011159854396377318,0.0958904109589041,0.35106612104242946,0.14374113,0.2177032
Fam184a,-3.3101907,-0.57467556,0.0009323242933561105,0.011148889079874805,0.136986301369863,0.40792590997200084,0.2145709,0.30486694
Vps54,-3.3102634,-0.5974625,0.0009320822461833868,0.011148889079874805,0.2602739726027397,0.5894895541675641,0.40183446,0.5586442
Tspan7,-3.311208,-0.7783679,0.0009289409264662106,0.011118326367103375,0.3972602739726027,0.7494077105319836,0.7581849,1.0803474
Rundc3a,-3.3122618,-0.82559973,0.0009254487204910972,0.011081464848304716,0.0958904109589041,0.34833799985641467,0.14003699,0.23617907
Pstk,-3.3123274,-0.80653703,0.0009252323643327802,0.011081464848304716,0.1095890410958904,0.3680091894608371,0.14331093,0.23862544
Ralgapb,-3.3124144,-0.6210109,0.0009249439623583263,0.011081464848304716,0.273972602739726,0.615693876085864,0.4342409,0.6077664
Gad2,-3.3125236,-27.97412,0.0009245835770255258,0.011081464848304716,0.0,0.2241366932299519,0.0,0.23401465
Arcn1,-3.312865,-0.4950288,0.0009234552119902082,0.011077339975971828,0.1095890410958904,0.3696963170363989,0.18437697,0.2510308
Pfn2,-3.3138607,-0.3536989,0.0009201734241811269,0.011042903040530095,0.1232876712328767,0.386926556105966,0.23900868,0.29639485
Rab18,-3.3139696,-1.0494994,0.0009198147615098922,0.011042903040530095,0.0821917808219178,0.32741043865316966,0.110872336,0.21727863
Apbb1,-3.313977,-0.8792299,0.0009197908552716604,0.011042903040530095,0.0821917808219178,0.32845143226362267,0.12809506,0.2242415
Smpd3,-3.3149436,-0.5014991,0.0009166164510946323,0.011014974973574584,0.2191780821917808,0.5293631990810539,0.3604211,0.47890946
Gpr107,-3.315445,-0.66675794,0.0009149735823120188,0.011000152195402213,0.136986301369863,0.40631057505922896,0.18461719,0.2790539
Brsk2,-3.3167021,-1.0046175,0.0009108664952481024,0.0109556771384586,0.0547945205479452,0.2932012348338,0.09056431,0.17411457
Arfgap1,-3.3183808,-0.5362064,0.0009054091000320762,0.010894913801102503,0.1232876712328767,0.3911982195419628,0.18602562,0.25965947
Pik3c2b,-3.3193185,-1.8169829,0.0009023746660342282,0.01086326490875435,0.0410958904109589,0.2740325938689066,0.05747868,0.18934304
Agpat3,-3.3195436,-0.8429269,0.000901646867003524,0.010859368586456607,0.1095890410958904,0.3667169215306196,0.14887014,0.25303373
Cap1,-3.3217676,-0.74705446,0.000894491919403135,0.010778025952628806,0.136986301369863,0.4051259961231962,0.1873403,0.29699248
Paxip1,-3.321833,-3.0774016,0.0008942822786635381,0.010778025952628806,0.0136986301369863,0.24140282863091392,0.016753998,0.13331553
Tubgcp3,-3.3218548,-1.6697114,0.0008942124085381246,0.010778025952628806,0.0410958904109589,0.2757197214444684,0.0536379,0.16153127
Ndufaf5,-3.3231628,-0.81774545,0.0008900294488382669,0.010738702869458569,0.0958904109589041,0.349737956780817,0.13228968,0.22258969
Gna12,-3.3239622,-0.98570955,0.0008874821323520665,0.010712778479919149,0.1095890410958904,0.3616196424725393,0.15524791,0.28712037
Cux2,-3.3241222,-1.3315483,0.0008869734807425844,0.010711450529237412,0.0684931506849315,0.3102160959149975,0.12346547,0.28572422
Cxadr,-3.324311,-0.78976446,0.0008863726954433475,0.010709008240360947,0.0958904109589041,0.34844568885059946,0.13900286,0.22937204
Ints3,-3.3248851,-0.580506,0.0008845495460932805,0.010691788710538214,0.0958904109589041,0.35027640175174096,0.15717576,0.2267489
Nol4,-3.325045,-0.87247336,0.0008840424528088768,0.010690468364975033,0.410958904109589,0.7326441237705507,0.7559116,1.1210213
Cemip2,-3.3255103,-1.5710812,0.0008825688042624235,0.01067745329605192,0.0547945205479452,0.2924474118745064,0.065596916,0.18352148
Smurf1,-3.325641,-0.45385528,0.0008821547511079373,0.010677251424446069,0.1643835616438356,0.45186301959939695,0.2718793,0.3562271
Atl3,-3.3264332,-0.44519284,0.0008796512738034302,0.010651748412392146,0.136986301369863,0.40986431186732714,0.22214918,0.29168633
Phkb,-3.3265421,-0.64897144,0.0008793072746130238,0.010651748412392146,0.2328767123287671,0.537224495656544,0.3588584,0.51695824
Tmed10,-3.3268037,-0.5289278,0.0008784821853354265,0.010647188236338706,0.1506849315068493,0.4250843563787781,0.23894268,0.3288969
Zfp451,-3.327712,-0.5574265,0.0008756228617190192,0.010617322335013559,0.2328767123287671,0.5563572402900424,0.35886395,0.49183407
Sorcs3,-3.327763,-0.8636181,0.0008754629950039615,0.010617322335013559,0.3013698630136986,0.5854332687199368,0.6007738,0.91568935
Rims4,-3.3279083,-26.96836,0.0008750063820587384,0.010617322335013559,0.0,0.2251776868404049,0.0,0.123372845
Cep126,-3.3287659,-0.58082193,0.0008723168570309258,0.010591574310176672,0.1095890410958904,0.3714193409433556,0.17912506,0.25728363
Zc3h15,-3.3292384,-0.50824374,0.0008708386149290087,0.010578405778997498,0.1643835616438356,0.4457606432622586,0.26169407,0.35449213
Tpd52l1,-3.3294854,-3.280038,0.0008700663061313673,0.01057380445307546,0.0136986301369863,0.24176179194486325,0.016753998,0.15196216
Gm30382,-3.330859,-1.5224633,0.0008657847423094169,0.01052653213839549,0.0958904109589041,0.3371024481298011,0.12889878,0.33305702
Pak6,-3.3309026,-1.7546847,0.0008656491401394192,0.01052653213839549,0.0273972602739726,0.2595663723167492,0.046272762,0.14826304
Uhrf1bp1l,-3.3326612,-0.47961822,0.0008601962397801433,0.010468058407107088,0.2054794520547945,0.5155431114940053,0.3334196,0.43941626
Zmiz2,-3.3331046,-1.4089216,0.0008588267836486431,0.01045612853495199,0.0410958904109589,0.27715557470026564,0.06383488,0.16129656
Wdr1,-3.3340638,-1.9812353,0.0008558702886007541,0.010424857051088969,0.0410958904109589,0.2752530691363343,0.047355816,0.17519072
Agap2,-3.335212,-0.47404197,0.0008523438643724328,0.01039132469858769,0.1232876712328767,0.39205973149544115,0.20440777,0.27385327
Ap4e1,-3.336186,-0.69971144,0.0008493636647029533,0.010359692088319725,0.1232876712328767,0.38861368368152777,0.16965458,0.2625977
4930419G24Rik,-3.3373487,-3.3449457,0.0008458178767331148,0.010321129131616166,0.0136986301369863,0.2421925479216024,0.016243583,0.15391876
Tnpo3,-3.3379009,-0.52866304,0.0008441384412580847,0.010305315727671393,0.2465753424657534,0.5787565510804795,0.3944222,0.5291767
Mbtps1,-3.3382425,-0.71975595,0.0008431013913274469,0.010297333811349316,0.0821917808219178,0.33279488836240934,0.13353251,0.21129324
Myt1,-3.3382862,-2.203899,0.0008429690870636124,0.010297333811349316,0.0273972602739726,0.25927920166558976,0.038413294,0.16587186
Eif4e3,-3.3384097,-0.96551365,0.0008425943295508856,0.010297333811349316,0.0821917808219178,0.3316821020891665,0.1086595,0.20224021
Cachd1,-3.3391073,-1.2155328,0.0008404809504558371,0.010279345989416632,0.0958904109589041,0.3435996841122837,0.13566743,0.29074797
Pgr,-3.3397758,-1.1743731,0.0008384602434059572,0.010259301794316063,0.0684931506849315,0.31402110704286024,0.09031367,0.1933613
Peds1,-3.341651,-0.6218278,0.0008328174910924859,0.010199546939678712,0.0547945205479452,0.29657548998492356,0.124620475,0.18584064
Nmd3,-3.3417962,-0.7211625,0.0008323815429551899,0.010198856388146809,0.0958904109589041,0.35149687701916865,0.14251895,0.22514935
Kif5b,-3.3418252,-0.60182786,0.0008322943787342363,0.010198856388146809,0.2876712328767123,0.638200875870486,0.4750249,0.6537849
Dsel,-3.3422322,-26.995209,0.000831074968344572,0.010192142583029964,0.0,0.22614688778806805,0.0,0.12555082
Bin3,-3.3425593,-2.3500197,0.0008300962861961315,0.010184788680406417,0.0273972602739726,0.25938689065977455,0.030324172,0.14580469
Ago1,-3.3426247,-0.7430981,0.0008299006781075102,0.010184788680406417,0.0958904109589041,0.35138918802498387,0.14110047,0.22605392
Vstm2b,-3.3432932,-27.129126,0.0008279035799142444,0.010167170563206466,0.0,0.2262186804508579,0.0,0.13696215
Atr,-3.344129,-0.53080446,0.0008254134767538061,0.010141225477994866,0.136986301369863,0.41244884772776225,0.21740647,0.30073586
Plpp1,-3.3443978,-2.04223,0.0008246137916715567,0.0101360350330351,0.0273972602739726,0.2601048172876732,0.041596267,0.16121781
Bbs4,-3.3448849,-1.2849113,0.0008231675422014888,0.010122888722633411,0.0547945205479452,0.29420633211285807,0.07581274,0.17556036
Nek7,-3.344972,-2.0678675,0.0008229087610585852,0.010122888722633411,0.0547945205479452,0.2884270227582741,0.069913834,0.26514146
Arid1a,-3.3454008,-0.5289209,0.0008216375178861855,0.010113330327806598,0.2465753424657534,0.5792949960514036,0.4038362,0.5411046
Ep400,-3.3456988,-0.6425495,0.000820755184856873,0.010107099824520705,0.2602739726027397,0.5853973723885418,0.37459618,0.53612214
Hmg20a,-3.3467598,-0.565541,0.0008176203522491484,0.010073112730368922,0.2465753424657534,0.5891305908536147,0.40751436,0.5564819
Ctxn1,-3.347988,-0.6660013,0.0008140055495167106,0.010033178493355053,0.1095890410958904,0.3644913489841338,0.18993169,0.2865902
Tpst1,-3.3483295,-0.9028325,0.0008130028879577724,0.010025418815706903,0.1095890410958904,0.3684399454375763,0.1438134,0.2540129
E2f3,-3.3486638,-0.94580203,0.000812022669369463,0.010017928891624183,0.1506849315068493,0.4203819369660421,0.17744939,0.317739
Kctd4,-3.3491216,-1.7338372,0.0008106819753860223,0.01000598285651007,0.0410958904109589,0.2761145810898126,0.0623222,0.1938271
Kndc1,-3.3499937,-0.9926972,0.0008081339529718579,0.00997911733288319,0.1095890410958904,0.3657118242515615,0.15515313,0.28816608
Ei24,-3.3502843,-0.8981476,0.000807286264934096,0.009973233075300764,0.0684931506849315,0.3150262043219183,0.110107265,0.19632928
Lypd1,-3.3503208,-1.2685335,0.0008071803619636259,0.009973233075300764,0.0273972602739726,0.26121760356091606,0.084691755,0.19303524
Lrrtm1,-3.3509457,-1.898959,0.0008053608474777928,0.009958603760574456,0.0273972602739726,0.26028429894464783,0.047527224,0.16680981
Eny2,-3.3524792,-0.96649003,0.0008009128018894624,0.009908161596118717,0.1095890410958904,0.36779381147246754,0.13233113,0.24410294
Fam20b,-3.3533003,-0.83162737,0.0007985400578628177,0.009883358523617646,0.0684931506849315,0.31542106396726255,0.11550879,0.1971394
Lgi3,-3.3533075,-2.3112383,0.0007985190892791664,0.009883358523617646,0.0273972602739726,0.25981764663651374,0.040456686,0.18640251
Cul4a,-3.3535693,-0.80296963,0.0007977645604974276,0.009882864795097226,0.136986301369863,0.4058439227510948,0.16975334,0.27974293
Slc6a6,-3.3539908,-0.5853898,0.0007965503224063937,0.009872374152702859,0.2328767123287671,0.5617416899992821,0.36424002,0.50641125
Fhip2a,-3.3544848,-2.236657,0.0007951289172656815,0.00985930503319283,0.0136986301369863,0.24395146815995405,0.031012548,0.13841613
Oip5os1,-3.354565,-0.40983525,0.000794899205401385,0.00985930503319283,0.1917808219178082,0.49070285016871273,0.3356138,0.42514762
Mfn2,-3.3560982,-1.3147165,0.0007905048185017464,0.009811022851335763,0.0410958904109589,0.278519635293273,0.07125007,0.16864835
Cox7c,-3.3563962,-0.35326245,0.0007896535535365073,0.009804986591278167,0.1780821917808219,0.46406777227367363,0.3929383,0.4792535
Rhou,-3.3565562,-27.19495,0.0007891971280500175,0.009803849667454446,0.0,0.22711608873573122,0.0,0.1429194
Zfp949,-3.3565707,-0.8032591,0.0007891556469682983,0.009803849667454446,0.0958904109589041,0.3528250412807811,0.13778895,0.22936444
Mef2d,-3.357181,-0.5004445,0.0007874152677951938,0.009790767351067495,0.1780821917808219,0.47095986790150046,0.26780263,0.36076263
Mmaa,-3.3583076,-0.7881584,0.0007842132022776482,0.009755467011666855,0.1095890410958904,0.3709885849666164,0.14565654,0.2396237
L3mbtl3,-3.3586128,-0.98962384,0.0007833476294423757,0.00974921297041067,0.0821917808219178,0.3332615406705435,0.13031086,0.24401988
Atg2b,-3.358809,-1.2531917,0.0007827916581400684,0.009746808088148118,0.0684931506849315,0.3133031804149616,0.08547357,0.1928516
Klf9,-3.3591433,-0.6432949,0.0007818452912895859,0.009739537773273608,0.1780821917808219,0.4618063033957929,0.26685756,0.39049464
Rps6kb2,-3.3600008,-1.0324509,0.0007794225088528839,0.009713860302818641,0.0547945205479452,0.2976882762581664,0.08875281,0.17382212
Cdk10,-3.3602698,-26.941227,0.0007786642592621113,0.00970891352499904,0.0,0.22736736305549574,0.0,0.121208124
Lrpap1,-3.360822,-1.5048972,0.0007771089209424028,0.009694018897735546,0.0821917808219178,0.32626175604853186,0.09111847,0.23960403
Wsb1,-3.3621447,-0.54476935,0.0007733960100835501,0.009652183367833252,0.1917808219178082,0.4935027640175174,0.29432225,0.40494525
Lamb1,-3.3623335,-3.2866938,0.0007728669406546453,0.009650062590794758,0.0136986301369863,0.24405915715413884,0.016328419,0.14898263
Asxl1,-3.3648553,-0.5107484,0.0007658379900993206,0.00956674420919049,0.2465753424657534,0.5841410007897193,0.41142744,0.54532886
E230016M11Rik,-3.3649497,-1.697365,0.0007655758147061299,0.00956674420919049,0.0547945205479452,0.2942781247756479,0.07051206,0.21263364
Zfp426,-3.3650515,-1.3380089,0.000765293565169428,0.00956674420919049,0.0410958904109589,0.27941704357814634,0.06943296,0.1670093
Abca3,-3.3651388,-0.61332005,0.0007650517138952004,0.00956674420919049,0.1232876712328767,0.3935673774140283,0.18601185,0.2721183
Fhip1b,-3.3657856,-1.0222777,0.0007632601972793835,0.009552306241684691,0.0821917808219178,0.33265130303682966,0.107204586,0.20688893
Cr1l,-3.3660762,-0.5285592,0.000762456290664047,0.009551142438295078,0.1095890410958904,0.37368080982123625,0.18758497,0.26054117
Pabpc1,-3.3665414,-0.62663895,0.0007611716751487788,0.00953949762651478,0.1506849315068493,0.4260894536578362,0.23120505,0.33762318
Elmo1,-3.3672535,-0.9199738,0.0007592085017824728,0.009519333851094281,0.2876712328767123,0.5735156866968196,0.4963221,0.79569453
Ptpn1,-3.3672898,-0.5930536,0.0007591084660409039,0.009519333851094281,0.1643835616438356,0.45380142149472324,0.2414352,0.34494868
Nudcd3,-3.3688378,-0.65556866,0.0007548582921670694,0.009478057154452876,0.2465753424657534,0.5758489482374901,0.36331522,0.5247841
Fam118b,-3.3701096,-0.5676424,0.0007513829119573174,0.009438830689244095,0.136986301369863,0.4157513102160959,0.21032031,0.29782096
Ctsb,-3.3704803,-0.49066454,0.0007503728864958046,0.009430551665174121,0.1643835616438356,0.44619139923899775,0.30016944,0.40005288
Gk,-3.3709817,-0.61722213,0.0007490083882317373,0.009417807857644728,0.1095890410958904,0.37447052911192474,0.17807885,0.26158738
Slc25a25,-3.372544,-0.9227055,0.0007447714526104353,0.009368918039158425,0.0547945205479452,0.29840620288606506,0.10042579,0.18253954
Ttc21b,-3.3740268,-0.8861341,0.0007407718801469047,0.009322969751544416,0.1506849315068493,0.42903295283222054,0.18253313,0.31489307
Strada,-3.3743901,-0.47582173,0.0007397946413138634,0.009315033745128168,0.1780821917808219,0.4749802570177328,0.27793872,0.36851868
Chp1,-3.3753712,-0.6524017,0.0007371620741537567,0.009286237661749387,0.1232876712328767,0.39213152415823105,0.18421759,0.2760669
Prkaa2,-3.375858,-0.5915504,0.000735858774061641,0.009274167569904453,0.1780821917808219,0.4784622011630411,0.27629754,0.39173406
Snx3,-3.3763087,-0.66717756,0.000734654642113459,0.009263336571369612,0.1506849315068493,0.4301098427740685,0.21441898,0.3219012
Socs2,-3.3773768,-1.0373462,0.0007318069942479622,0.009231762411005982,0.0684931506849315,0.31682102089166486,0.12109716,0.23445657
Ano6,-3.3782272,-0.61816746,0.0007295478305511261,0.009207585818181662,0.2191780821917808,0.5323425945868332,0.34422487,0.4890053
Timm44,-3.3786705,-0.7981854,0.0007283725469714717,0.009197072526843724,0.0684931506849315,0.3172158805370091,0.116097696,0.19397853
Supt16,-3.380916,-0.87868315,0.0007224460345348391,0.009126527949201282,0.1232876712328767,0.3864958001292268,0.16065416,0.27796903
Nfkb1,-3.3825731,-0.5439727,0.0007181018308127796,0.009075915425183155,0.1917808219178082,0.49752315313374973,0.3082868,0.42295387
Mkrn1,-3.3828127,-1.2491586,0.0007174750788410104,0.009072261349862564,0.0684931506849315,0.31481082633354873,0.09066251,0.20341332
Mtor,-3.3829436,-0.40048116,0.0007171334283778385,0.009072210555796855,0.1643835616438356,0.4550936894249408,0.26440558,0.3361082
Zbtb11,-3.3835032,-0.6645529,0.0007156736292066938,0.009058007732823298,0.2191780821917808,0.5399885131739536,0.32426822,0.47443956
Med13l,-3.3837068,-0.79280895,0.0007151434780135785,0.00905556326777797,0.3561643835616438,0.7242443822241367,0.62557864,0.91871446
Map7,-3.3843172,-0.83687097,0.0007135552129190932,0.009039711726136745,0.3561643835616438,0.6974657190035178,0.63976103,0.9556891
Arfgef2,-3.3851748,-0.42532498,0.0007113296138075827,0.009015767322174408,0.1917808219178082,0.5038409074592577,0.32424396,0.41495398
Tsga10,-3.3851893,-0.6208792,0.0007112919474364338,0.009015767322174408,0.2054794520547945,0.511558618709168,0.31013495,0.44414833
Drosha,-3.3861268,-0.38680908,0.0007088663774946849,0.008993030955279596,0.1643835616438356,0.46008327948883626,0.27029923,0.34060094
Celf1,-3.3863957,-0.9055041,0.0007081720910663621,0.00898846673923153,0.4657534246575342,0.781642616124632,0.81386536,1.2101194
Fbxl5,-3.3866718,-0.7328798,0.0007074596978913407,0.00898366828087917,0.2602739726027397,0.5939048029291406,0.3775861,0.56669796
Desi2,-3.387137,-0.5455512,0.0007062613828365882,0.008972691894477127,0.2465753424657534,0.5812333979467298,0.3989386,0.53973067
Lrrcc1,-3.387166,-0.610852,0.0007061865508054631,0.008972691894477127,0.136986301369863,0.4102232751812765,0.19847175,0.28913257
Kcnh3,-3.3873258,-27.017738,0.0007057751063153402,0.008972691894477127,0.0,0.22919807595663724,0.0,0.12740627
Polb,-3.3874784,-0.74111164,0.0007053825716554524,0.008972691894477127,0.3013698630136986,0.640318759422787,0.45580515,0.6755833
Abcc4,-3.3878562,-27.186548,0.0007044114540235222,0.00896614674069732,0.0,0.22923397228803216,0.0,0.14214596
Gm46123,-3.3878562,-27.131884,0.0007044114540235222,0.00896614674069732,0.0,0.22923397228803216,0.0,0.13720724
Retreg3,-3.38798,-0.8863422,0.0007040942428286327,0.00896614674069732,0.0821917808219178,0.33591786919376837,0.12126784,0.21375562
Cplx2,-3.3893316,-0.5817373,0.0007006322398468731,0.008930734480401083,0.2465753424657534,0.5504343456098787,0.43616787,0.5979147
Grin3a,-3.3899348,-0.888555,0.0006990924778044784,0.008915336914383643,0.136986301369863,0.4029722162395003,0.26154578,0.44046456
Chst8,-3.3899713,-2.2645056,0.0006989998215564722,0.008915336914383643,0.0273972602739726,0.26315600545624235,0.038807426,0.17406313
U2surp,-3.3900437,-0.5602959,0.0006988145432971789,0.008915336914383643,0.2602739726027397,0.6018019958360256,0.42041752,0.57132256
Cers4,-3.3904798,-0.5607084,0.0006977038318307302,0.008910314620385799,0.1780821917808219,0.47541101299447197,0.26382583,0.36831847
Atp5g2,-3.3912501,-1.6090841,0.0006957455835516772,0.008889531065160992,0.0273972602739726,0.2635149687701917,0.07050516,0.20118062
