names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Sst Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Shisa9,-10.021824,-0.9051378,1.2222628595621964e-23,5.44646816524647e-22,0.5764872521246459,0.6662993572084481,0.74080294,1.1169542
Fras1,-10.073141,-1.7020966,7.262101015081386e-24,3.268553672952041e-22,0.21954674220963172,0.40723599632690544,0.16669509,0.46386573
B3galt1,-10.093269,-0.35656053,5.916542471883168e-24,2.671890692764718e-22,0.9079320113314447,0.8520477502295684,1.7029414,1.909384
Pex5l,-10.098555,-0.7591133,5.6062129860698874e-24,2.5387610747728843e-22,0.8229461756373938,0.7794674012855831,1.298102,1.7058206
Raver2,-10.154718,-1.5428365,3.1572101034246127e-24,1.442759106786043e-22,0.24645892351274787,0.4266299357208448,0.1626905,0.41526142
Palmd,-10.193072,-1.8938099,2.1292744539587533e-24,9.763413750490051e-23,0.13739376770538245,0.3474012855831038,0.074615,0.2530035
Maml2,-10.344754,-1.437945,4.420487385346475e-25,2.0729231421336786e-23,0.40368271954674223,0.545564738292011,0.3970792,0.84188217
Sorcs3,-10.352165,-1.1617833,4.0912764464529237e-25,1.9218985684648613e-23,0.45892351274787535,0.5879522497704316,0.5190078,0.9251321
Lzts1,-10.417871,-1.546359,2.0550153050693132e-25,9.82531338918371e-24,0.19405099150141644,0.40168962350780535,0.114154235,0.30246955
B3gat1,-10.427235,-1.2208508,1.8622984330547384e-25,8.935706945746575e-24,0.3101983002832861,0.4945821854912764,0.19588995,0.40837893
Neurod2,-10.45127,-1.7917295,1.4457576287808703e-25,6.949464666429693e-24,0.1643059490084986,0.3748025711662075,0.08816965,0.276973
Mast3,-10.50766,-1.5150996,7.964494383222415e-26,3.869908934487998e-24,0.26487252124645894,0.45447199265381083,0.15158303,0.3837726
Ldlrad4,-10.539298,-0.6968344,5.692201180615975e-26,2.78596440297179e-24,0.7407932011331445,0.7444628099173554,0.873004,1.1816487
Slit1,-10.546615,-1.2452298,5.26605207567978e-26,2.5963086105232236e-24,0.3668555240793201,0.5176124885215795,0.261087,0.5348758
Ppfia2,-10.5590105,-0.2985645,4.615002838771149e-26,2.279505997753323e-24,0.9390934844192634,0.8439669421487603,1.8833591,2.061469
Gm14636,-10.565119,-1.6593556,4.324205871367599e-26,2.1398050048553846e-24,0.18980169971671387,0.3965472910927456,0.102870844,0.29434362
Btbd9,-10.574889,-0.62563115,3.8963979027181686e-26,1.9316644215136013e-24,0.7932011331444759,0.758236914600551,0.9449716,1.2315531
Fstl4,-10.586479,-1.291051,3.443007070780953e-26,1.713214814664522e-24,0.3626062322946176,0.5219467401285584,0.3142622,0.6437338
Rasgrp1,-10.616592,-1.2653433,2.495042498807345e-26,1.2461299617649322e-24,0.330028328611898,0.5050505050505051,0.25371706,0.5272397
Nrn1,-10.711199,-1.673865,9.018628317657229e-27,4.555085392771611e-25,0.21388101983002833,0.42152433425160696,0.1283324,0.3624906
Satb2,-10.713253,-1.7681655,8.82067697026102e-27,4.480370324970011e-25,0.23512747875354106,0.4254545454545455,0.17520829,0.50215024
D430041D05Rik,-10.716175,-0.8144201,8.546525856889704e-27,4.349339957852772e-25,0.6175637393767706,0.6812121212121212,0.6847508,1.0040048
Ntng2,-10.720522,-2.1539319,8.154188698663313e-27,4.1575531372501555e-25,0.13031161473087818,0.3472176308539945,0.06642708,0.26671362
Foxp1,-10.733968,-0.49228552,7.050257077898573e-27,3.615274955785013e-25,0.8569405099150141,0.7940128558310376,1.190006,1.4391643
Slc24a4,-10.7521715,-1.8617507,5.788245822132862e-27,2.9795050812396554e-25,0.16005665722379603,0.3743985307621671,0.087848425,0.28797805
Prex2,-10.766821,-1.9396122,4.937581558895409e-27,2.5563163099714765e-25,0.17847025495750707,0.39540863177226815,0.12064981,0.40004432
Prkca,-10.822229,-0.7538333,2.7012440449803674e-27,1.4066361916399706e-25,0.7308781869688386,0.7614325068870523,0.9362314,1.284901
Tmem108,-10.828111,-1.0433439,2.5332723806021114e-27,1.3217287158597813e-25,0.546742209631728,0.6387878787878788,0.5962853,0.98598695
6530403H02Rik,-10.833004,-1.6534154,2.4014466490491282e-27,1.2553866042791844e-25,0.28611898016997167,0.4668503213957759,0.25785252,0.65509176
Adamts3,-10.870897,-1.5129939,1.5863337350230568e-27,8.341445686902062e-26,0.24929178470254956,0.4479338842975207,0.16320792,0.40943342
Dlg1,-10.876171,-0.6236966,1.497210411098166e-27,7.888243871805434e-26,0.7804532577903682,0.7747658402203856,0.94644994,1.2323172
Slc4a4,-10.920451,-1.6325579,9.20378108377241e-28,4.877822440255714e-26,0.34419263456090654,0.5119926538108356,0.32341087,0.78112245
Olfm1,-10.928451,-0.81482327,8.427546084029149e-28,4.475260143831289e-26,0.7294617563739377,0.7486134067952249,0.7276398,1.0586776
Plcl1,-11.003356,-1.135191,3.6816796330312206e-28,1.970652026684241e-26,0.5694050991501416,0.6892194674012856,0.73783785,1.2229664
Rfx3,-11.20442,-0.8254444,3.878860233227297e-29,2.1313900708960624e-27,0.8385269121813032,0.7946005509641874,1.1238997,1.5433699
Fat3,-11.347174,-0.83066636,7.659850558651145e-30,4.287920510644923e-28,0.7181303116147308,0.7391368227731864,0.9543637,1.3455468
Itpka,-11.391624,-1.7043691,4.603280655779329e-30,2.593084931253471e-28,0.18555240793201133,0.4133700642791552,0.109660454,0.32041508
Ankrd33b,-11.456205,-1.6369565,2.1889741978068363e-30,1.259480443149244e-28,0.23512747875354106,0.4477502295684114,0.1433097,0.39151925
Pde4b,-11.46069,-1.0971013,2.078538053710994e-30,1.2010820968433204e-28,0.6912181303116147,0.7655463728191001,1.1027555,1.6686783
St6galnac3,-11.486713,-0.97323704,1.5385497361659598e-30,8.987137263212899e-29,0.6784702549575071,0.7042056932966024,0.70120895,1.0969537
Ube2e2,-11.538664,-0.29785198,8.422324330459176e-31,4.962891551742062e-29,0.9135977337110481,0.8362167125803489,1.6432794,1.8130015
Kcnj3,-11.60488,-0.5615349,3.8923053200711424e-31,2.318985453443716e-29,0.8271954674220963,0.7839118457300276,1.3639616,1.6671613
Sorl1,-11.811684,-1.06013,3.396901806769814e-32,2.0838984371667786e-30,0.5283286118980169,0.6338292011019284,0.42604536,0.74554896
Cacnb2,-11.857855,-0.647793,1.9593096982863512e-32,1.2130564883169184e-30,0.8937677053824362,0.7788062442607897,1.3812815,1.7350087
Sphkap,-11.878021,-1.0392683,1.5396968659791498e-32,9.621315067176688e-31,0.5949008498583569,0.6647933884297521,0.63659155,1.0399833
Kcnq5,-11.895533,-0.97340965,1.2485423768897423e-32,7.8751956964853e-31,0.7691218130311614,0.7826262626262627,1.3020717,1.8335501
Meis2,-11.986972,-1.7572674,4.158315890149892e-33,2.6666813357596084e-31,0.29603399433427763,0.494949494949495,0.2542731,0.6824687
Gm26652,-12.177724,-1.6660109,4.085238168607478e-34,2.6838716281291674e-32,0.22946175637393768,0.4559779614325069,0.1370448,0.382607
Ak5,-12.211915,-0.9972427,2.684943794212559e-34,1.7725906572602325e-32,0.6416430594900849,0.6716253443526171,0.64742947,1.0359455
Cttnbp2,-12.263306,-0.4631348,1.4256356299973878e-34,9.576707344507453e-33,0.8980169971671388,0.8137373737373738,1.5392817,1.7995865
Nrgn,-12.329014,-1.1269243,6.321559029598355e-35,4.2894012910431263e-33,0.6147308781869688,0.7384389348025712,0.6126685,1.0459789
Gabra2,-12.369152,-0.75411165,3.8385063200053375e-35,2.6244443974184075e-33,0.7847025495750708,0.7693296602387512,1.0679804,1.4399629
Dgkb,-12.464145,-0.8204993,1.1712201939429639e-35,8.09015079980654e-34,0.8016997167138811,0.778989898989899,1.2129173,1.6435642
Cadps2,-12.49855,-1.5721122,7.602478657225421e-36,5.264912410300182e-34,0.3626062322946176,0.5547474747474748,0.34922028,0.80771154
Snca,-12.552333,-1.0024658,3.859667263298964e-36,2.693746996489433e-34,0.6147308781869688,0.6864646464646464,0.5785388,0.9437316
Zdhhc14,-12.601084,-0.99606776,2.0826414133884037e-36,1.4649365125064504e-34,0.603399433427762,0.6888154269972452,0.5686253,0.92723167
Chsy3,-12.72444,-1.1527647,4.3256794006746204e-37,3.091250146173592e-35,0.5977337110481586,0.7068870523415978,0.76452804,1.2676288
Hs3st4,-12.741083,-1.6813984,3.4950707785162867e-37,2.517762783344038e-35,0.46742209631728043,0.6087786960514233,0.5126548,1.146781
Nckap5,-12.904072,-1.5508686,4.269265837528226e-38,3.117260137347376e-36,0.3696883852691218,0.579247015610652,0.3045876,0.7145443
Ptprk,-13.1181965,-1.214326,2.5902730279434337e-39,1.971689412488387e-37,0.5269121813031161,0.6831221303948577,0.6637212,1.1586913
C1ql3,-13.1448345,-1.897794,1.822036011210775e-39,1.3908553301486798e-37,0.2804532577903683,0.5150780532598714,0.20155379,0.60547376
Kcnip3,-13.188226,-1.6452085,1.0257097470736904e-39,7.919776121801742e-38,0.2776203966005666,0.5119559228650138,0.18593219,0.4941859
Nrg1,-13.271434,-1.0697858,3.390306712059867e-40,2.6481843416583904e-38,0.8441926345609065,0.848852157943067,1.6488347,2.2842462
Ext1,-13.337244,-0.8019442,1.405605787384572e-40,1.107584384370189e-38,0.8002832861189801,0.7752800734618917,1.0715272,1.4695141
Prkce,-13.385006,-0.40128103,7.39914296421831e-41,5.934775267120776e-39,0.9178470254957507,0.8341597796143251,1.6144133,1.8430307
Akt3,-13.393291,-0.30470937,6.618165256542185e-41,5.3242545042900754e-39,0.9206798866855525,0.8389348025711663,1.6602621,1.8346058
Rasgef1b,-13.558547,-1.6509397,7.051915875809961e-42,5.830307064092728e-40,0.34560906515580736,0.5504499540863177,0.3074172,0.7562411
Ust,-13.708953,-1.4835641,8.974364844949899e-43,7.67965552177719e-41,0.41076487252124644,0.5961432506887052,0.3314068,0.7413546
Mlip,-13.762211,-1.4542116,4.30168069098538e-43,3.704684620730037e-41,0.40226628895184136,0.5935720844811754,0.34488255,0.7553828
Dock4,-13.769555,-0.7597075,3.885974111007017e-43,3.3574316515356444e-41,0.8725212464589235,0.8600550964187328,1.5794479,2.017898
Wasf1,-14.169908,-0.98960865,1.406862435718259e-45,1.294602522183206e-43,0.6586402266288952,0.7199265381083563,0.67201793,1.0656139
Galnt17,-14.223955,-1.157866,6.506934786282535e-46,6.04987327707307e-44,0.6798866855524079,0.7197796143250689,0.8190141,1.3428239
Mbnl2,-14.227543,-0.6576174,6.1815663131413e-46,5.787410691083859e-44,0.8257790368271954,0.8097337006427916,1.0460497,1.3642112
Gabra5,-14.27209,-1.5959957,3.266397042411674e-46,3.0904256524507636e-44,0.3087818696883853,0.5543801652892562,0.246114,0.611701
Psd3,-14.422028,-0.8714174,3.7612608981721525e-47,3.6485588568189793e-45,0.7422096317280453,0.7825160697887971,0.845377,1.2328745
Tanc1,-14.425116,-1.8121138,3.596688602954981e-47,3.501558795702911e-45,0.33994334277620397,0.55089072543618,0.24563293,0.68194634
R3hdm1,-14.558733,-0.51137257,5.14017521713003e-48,5.04074847022934e-46,0.9121813031161473,0.838751147842057,1.5578729,1.8474205
Itga8,-14.591252,-1.7965456,3.192810401411427e-48,3.189249646316916e-46,0.31444759206798867,0.5498989898989899,0.2646942,0.7191558
Sipa1l1,-14.616272,-0.8323848,2.211851204637547e-48,2.217628427933242e-46,0.7450424929178471,0.7541230486685032,0.91178304,1.294977
Msra,-14.633431,-1.0057493,1.7189518400781243e-48,1.7298964772621423e-46,0.6997167138810199,0.7426629935720844,0.9126255,1.3846927
Ppm1e,-14.653758,-0.6385203,1.2746610429626472e-48,1.2875993317445988e-46,0.8611898016997167,0.80910927456382,1.3360268,1.6798804
Nptn,-14.68971,-0.43079367,7.5034124452854e-49,7.666033931742155e-47,0.9178470254957507,0.8391551882460974,1.4077054,1.6410546
Prkcb,-14.719963,-0.894567,4.79923657004514e-49,4.959826409119727e-47,0.7719546742209632,0.7988613406795225,1.0689529,1.5162531
Dpyd,-14.827619,-1.502795,9.711817568970343e-50,1.0233589728558161e-47,0.5014164305949008,0.6551331496786043,0.5156789,1.0689213
Brinp1,-14.836005,-0.8596379,8.571035192761419e-50,9.067075418484225e-48,0.7861189801699717,0.780238751147842,1.147538,1.5896676
Cracdl,-14.904007,-1.595366,3.1039472529133547e-50,3.336122507431274e-48,0.3980169971671388,0.5987144168962351,0.30308518,0.7274434
Baiap2,-14.955934,-1.7716451,1.4246939842280083e-50,1.5498594071338696e-48,0.28328611898017,0.543801652892562,0.17798029,0.50990844
Gabrb1,-14.963514,-0.62351954,1.2713078212641293e-50,1.394287394178251e-48,0.8895184135977338,0.8441873278236914,1.7188905,2.0861113
Fry,-15.232887,-0.6951092,2.1393265751043732e-52,2.435750214959937e-50,0.8257790368271954,0.8039302112029385,1.1155869,1.463524
Ryr3,-15.273278,-1.2991544,1.152313447507019e-52,1.3175600993410043e-50,0.6402266288951841,0.722020202020202,0.8510967,1.4593052
Nr3c2,-15.313152,-1.2031589,6.246202393741554e-53,7.234286996544635e-51,0.7549575070821529,0.7755371900826447,1.0307144,1.6392807
Slc1a2,-15.354993,-1.4980747,3.279473735529253e-53,3.8648885646346936e-51,0.5977337110481586,0.734178145087236,0.6143036,1.2227012
Csmd2,-15.399348,-1.0640916,1.653275195495241e-53,1.965641792166244e-51,0.6558073654390935,0.7274563820018366,0.7541531,1.210128
Clstn2,-15.588962,-1.2809509,8.652926565730473e-55,1.0665327377118247e-52,0.660056657223796,0.7542699724517906,0.9815445,1.6203039
Lmo7,-15.612196,-1.7601792,6.013152692742907e-55,7.48025059509268e-53,0.32577903682719545,0.5722681359044995,0.24835691,0.6703726
Kalrn,-15.637522,-0.4326566,4.0415104735890446e-55,5.050948205829657e-53,0.943342776203966,0.8445179063360881,2.0220144,2.2869995
Crim1,-15.905571,-1.784147,5.797270149548861e-57,7.45323679035301e-55,0.3271954674220963,0.5838383838383838,0.24184985,0.66388893
Prickle1,-15.953224,-1.0519422,2.705621338494325e-57,3.529128415793326e-55,0.6869688385269122,0.7437649219467402,0.8167371,1.2861459
Epha4,-16.02991,-1.3969215,7.899698596645109e-58,1.0405142220188924e-55,0.5481586402266289,0.7048668503213957,0.60233104,1.1556734
Galnt18,-16.069094,-1.4615794,4.2018562154934684e-58,5.6171082840949995e-56,0.48158640226628896,0.6576675849403122,0.47069004,0.97662616
Camk2a,-16.164272,-0.89986104,9.009538953005271e-59,1.222658139733594e-56,0.8101983002832861,0.7870339761248852,1.0598178,1.5082418
Il1rap,-16.365074,-1.7114633,3.3961729045095564e-60,4.8029034707458834e-58,0.42776203966005666,0.6465381083562902,0.38470086,0.9307907
Pcsk2,-16.791279,-1.1462517,2.826864786185771e-63,4.173508615648993e-61,0.7407932011331445,0.7710560146923783,0.94437754,1.4991063
Cacna1e,-16.808878,-1.0246518,2.1011049814239815e-63,3.13648282504791e-61,0.773371104815864,0.7743250688705234,1.1921747,1.7347536
Lrp1b,-16.83956,-0.8919759,1.2516647997878982e-63,1.878895707838035e-61,0.9405099150141643,0.9389164370982552,2.5150836,3.0953634
Nkain2,-16.846292,-0.7895765,1.1169994424643215e-63,1.6861671358997932e-61,0.9617563739376771,0.9294031221303949,2.716169,3.2351954
Nrp1,-16.9185,-1.8391576,3.286952830089219e-64,5.046881288256989e-62,0.38243626062322944,0.6292745638200183,0.3529924,0.92213464
Nlgn1,-16.94416,-0.89889807,2.1254879479834308e-64,3.3204570443206273e-62,0.9518413597733711,0.9546005509641873,2.822047,3.417143
Slit3,-17.003876,-1.412536,7.686543256754007e-65,1.2078211538536852e-62,0.6784702549575071,0.7280073461891644,0.9607192,1.6668413
Cnksr2,-17.21796,-0.7166685,1.9473298789156364e-66,3.152093605208624e-64,0.93342776203966,0.8594306703397613,1.7998719,2.2297087
Sv2b,-17.406765,-1.9227163,7.3312239561836645e-68,1.2011584616015553e-65,0.41359773371104813,0.6272543617998163,0.3686907,0.9896684
Tafa1,-17.862587,-1.6851312,2.3069627428658786e-71,3.999231541987494e-69,0.6883852691218131,0.7940863177226813,1.0619637,1.9578693
Ptk2b,-17.962587,-2.0186405,3.825503699864501e-72,6.807369828831731e-70,0.3342776203966006,0.6108356290174471,0.24990298,0.76563984
Nfix,-18.093517,-2.0705414,3.5845919181371275e-73,6.55224386669011e-71,0.28895184135977336,0.6012488521579431,0.18513411,0.6174987
Zbtb20,-18.50414,-1.5398442,1.9120452613645887e-76,3.643734480345142e-74,0.8215297450424929,0.8697520661157024,1.4365076,2.3342597
Caln1,-18.56752,-1.5999142,5.8858851795741686e-77,1.1296695341082709e-74,0.5325779036827195,0.7075482093663912,0.5744679,1.2097981
Dab1,-18.585314,-1.1647757,4.225246542812943e-77,8.235324884780434e-75,0.8796033994334278,0.877722681359045,1.8983738,2.6191
Gpm6b,-19.244356,-1.1302468,1.5740981011958312e-82,3.356826665010475e-80,0.7847025495750708,0.8339761248852158,0.9749743,1.5291426
Slc17a7,-19.375269,-1.6509869,1.2480853093993026e-83,2.748856742914694e-81,0.5042492917847026,0.7201101928374656,0.43093002,0.9901894
Phactr1,-19.403915,-0.9198522,7.151043786595173e-84,1.5880045169075397e-81,0.9235127478753541,0.8890725436179981,1.8479035,2.4083173
Ppp3ca,-20.72478,-0.71778727,2.0707215672649347e-95,5.508939456674138e-93,0.9730878186968839,0.9395775941230486,2.1434026,2.5938811
Nell2,-20.810455,-1.6398293,3.48019451707363e-96,9.445740068057418e-94,0.6515580736543909,0.7705417814508724,0.7761302,1.5380611
Nfia,-21.015808,-2.066039,4.701764726600711e-98,1.3160043562891782e-95,0.4830028328611898,0.7463728191000918,0.51550865,1.3413802
Ptprd,-22.121235,-1.4167913,1.9744780141886893e-108,6.470027346493913e-106,0.9560906515580736,0.9656932966023876,2.7432764,3.6842368
Celf2,-23.142511,-0.90698516,1.7294451464929514e-118,6.11449882714021e-116,0.9815864022662889,0.9662442607897154,3.1161685,3.723934
Kcnip4,-23.59045,-1.7571077,4.8301097324920906e-123,1.9370902762994398e-120,0.9447592067988668,0.9530578512396695,2.5658667,3.7281704
Atp2b1,-23.771544,-1.2632816,6.579390109460391e-125,2.8514227780838826e-122,0.8753541076487252,0.8996143250688705,1.3290099,2.0368776
Csmd3,-23.926846,-1.3977742,1.6099834206105044e-126,7.33224652742445e-124,0.8626062322946175,0.9014876033057851,1.7314137,2.5839155
Arpp21,-24.322132,-2.1513097,1.1435753966250432e-130,5.690346464317575e-128,0.6062322946175638,0.8043709825528007,0.8436837,1.929441
Cacna2d1,-25.451694,-2.0285995,6.761102915769877e-143,3.8653369222709915e-140,0.6614730878186968,0.8316620752984389,0.8892433,1.9239421
Nfib,-26.453735,-2.2293804,3.30495679215909e-154,2.5372625430089928e-151,0.5637393767705382,0.8250137741046832,0.69081503,1.7347453
