names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OB-in Frmd7 Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Sh3rf1,-4.672648,-1.1899314,2.973409672689171e-06,0.00013630353765484087,0.23376623376623376,0.5572987721691678,0.32660082,0.6319059
Dnajc6,-4.675351,-1.0761974,2.9345079655275584e-06,0.00013478671629696667,0.38961038961038963,0.7078337043153586,0.56906015,0.96178555
Tbc1d23,-4.6755705,-1.2136194,2.931372532708959e-06,0.00013478671629696667,0.14285714285714285,0.481905650893947,0.18190162,0.38026315
C1ql3,-4.675896,-1.3652465,2.9267258776572967e-06,0.00013478671629696667,0.18181818181818182,0.5100524161700294,0.2749022,0.5961496
Ythdc2,-4.68356,-1.2974428,2.819347226738447e-06,0.00013016470787364617,0.16883116883116883,0.49931787175989084,0.18484347,0.4048215
Riok3,-4.6843596,-1.1068574,2.8083637075368734e-06,0.0001298807793829876,0.18181818181818182,0.5354347669993538,0.23561567,0.45249346
Mdm2,-4.684954,-1.4104617,2.800225585196236e-06,0.00012972769219693597,0.09090909090909091,0.4184318230774754,0.1241372,0.30109662
Btrc,-4.6879544,-1.132238,2.7594916434989967e-06,0.00012806138248845948,0.36363636363636365,0.7079414087743232,0.4931295,0.8743213
Cyth3,-4.6912313,-1.2820013,2.715660538340197e-06,0.00012624532641038254,0.1038961038961039,0.4439936813384074,0.15580644,0.343586
Asap2,-4.692505,-1.7578952,2.6988013863789342e-06,0.0001256790177677677,0.12987012987012986,0.45085086522582035,0.13238117,0.39116737
Arhgap17,-4.6935945,-1.7209742,2.6844572166935714e-06,0.00012522806495235463,0.12987012987012986,0.45950312342931,0.12559377,0.36544406
Aopep,-4.6939344,-1.0807047,2.6800012834661835e-06,0.00012522806495235463,0.4155844155844156,0.7126804049687657,0.57090384,0.9663427
Txnl1,-4.6979465,-1.945429,2.6278998389322588e-06,0.0001230168443764979,0.09090909090909091,0.41441085660946364,0.08674844,0.29938814
Nol4l,-4.6989446,-1.2981671,2.6150951284210947e-06,0.00012263107521932778,0.12987012987012986,0.4721763481008114,0.17045511,0.37639397
Spopl,-4.699461,-1.4472167,2.608489288295339e-06,0.00012253515240646113,0.18181818181818182,0.5259926760967905,0.18645008,0.44398046
Me3,-4.699468,-1.2867875,2.6083989086306115e-06,0.00012253515240646113,0.2857142857142857,0.630430099806132,0.42723054,0.83310145
Sbf1,-4.6996946,-1.5387268,2.6055083458011995e-06,0.00012253515240646113,0.12987012987012986,0.45436921088533067,0.14502224,0.37392554
Srgap1,-4.7035728,-1.6032672,2.5564820286816684e-06,0.00012072525854248933,0.12987012987012986,0.45594887628347813,0.16661541,0.43879986
Tbc1d1,-4.7039332,-1.7496808,2.55196466988669e-06,0.00012072410330960451,0.07792207792207792,0.404143031521505,0.10576507,0.31857085
Pex5l,-4.705108,-1.3183949,2.5373141050813788e-06,0.0001202427336923045,0.5194805194805194,0.7812881453292166,1.0253916,1.6973667
Cntn4,-4.706191,-1.4604517,2.523882397127529e-06,0.00011981752652087758,0.36363636363636365,0.652294104975946,0.63825065,1.2406745
Ppp2r2c,-4.7068987,-1.18539,2.515140414228943e-06,0.0001196138458943924,0.19480519480519481,0.53557837294464,0.23120835,0.46472842
Pdss2,-4.7075706,-1.1522955,2.506862457810219e-06,0.00011943155007333436,0.2987012987012987,0.6227830832196453,0.3396303,0.64128256
Tmem200a,-4.709085,-1.648441,2.4883109745626575e-06,0.0001187582875426263,0.1038961038961039,0.43135635815322754,0.1498255,0.40992644
Wipf2,-4.709354,-1.5060755,2.4850305941805744e-06,0.0001187582875426263,0.11688311688311688,0.4493430028003159,0.1324274,0.33803177
Ptpre,-4.710104,-0.7904531,2.475901986100563e-06,0.0001185873197264209,0.18181818181818182,0.545271774251454,0.34461722,0.5374585
Thsd7a,-4.710543,-1.4749357,2.4705775414407285e-06,0.00011854360453305782,0.2727272727272727,0.579916708551734,0.39454293,0.85209936
Gas2,-4.711074,-3.0763469,2.46415137081309e-06,0.00011844677519453976,0.03896103896103896,0.35438357147985927,0.032257613,0.24413893
Wdr37,-4.712291,-1.2319435,2.449474558781695e-06,0.00011795229640584972,0.24675324675324675,0.5885330652689021,0.27051887,0.5479194
Gm10419,-4.7144704,-1.7150247,2.423402259470231e-06,0.00011690631725666985,0.1038961038961039,0.4430961441803691,0.10866031,0.31978905
Miga1,-4.719863,-1.5631827,2.3600386332470576e-06,0.00011405438502760511,0.16883116883116883,0.501077044589646,0.15541868,0.40338483
Epc2,-4.7200465,-1.1126217,2.357904931946178e-06,0.00011405438502760511,0.22077922077922077,0.5593092554031737,0.26172343,0.49890393
Elovl6,-4.7203794,-1.1809003,2.3540525558074625e-06,0.00011405438502760511,0.19480519480519481,0.5485747109930351,0.25876373,0.51256126
Wwc1,-4.722644,-1.7636403,2.327983793871303e-06,0.00011332051547340926,0.12987012987012986,0.45562576290658435,0.12749213,0.37960744
Ankib1,-4.7250996,-0.9652039,2.300028777382493e-06,0.00011216292785529508,0.2857142857142857,0.6547354060458103,0.4317704,0.71989715
Clstn2,-4.7272787,-1.319137,2.2754859419834677e-06,0.0001111678313838105,0.4675324675324675,0.7526746607309542,0.9540221,1.6059551
Rab40c,-4.7316027,-1.3537784,2.2275408569211024e-06,0.00010902372099357017,0.2077922077922078,0.5463488188411,0.21851899,0.48502192
Hunk,-4.733138,-3.4044223,2.210747521818249e-06,0.00010839924436360647,0.05194805194805195,0.3597328929417678,0.030962557,0.28741252
Ahcyl2,-4.7349286,-1.2071252,2.1913216896286326e-06,0.00010764316965323832,0.4805194805194805,0.7478997630501902,0.71050996,1.2207246
Meg3,-4.7351055,-0.7826629,2.189411065070603e-06,0.00010764316965323832,0.8441558441558441,0.9140877432325698,2.7365232,3.25151
Slc2a13,-4.736252,-1.241391,2.1770689343913293e-06,0.00010733549039833949,0.3116883116883117,0.6643211028936598,0.51597244,0.9541692
Ttc7b,-4.7368536,-1.1009288,2.1706198794277057e-06,0.00010721425764746774,0.36363636363636365,0.6769584260788397,0.4707169,0.8282958
Malat1,-4.7371297,-0.77418923,2.167667045087394e-06,0.00010721425764746774,0.974025974025974,0.9937890428663747,4.4561744,4.987977
Phtf1,-4.7438593,-1.4273758,2.0968457943570666e-06,0.00010395248430696379,0.18181818181818182,0.5071443957779852,0.17468436,0.4143329
Slc10a7,-4.7443194,-3.3719966,2.0920872394866927e-06,0.00010390828858596568,0.03896103896103896,0.3537014432397501,0.027125934,0.2505114
Pgbd5,-4.745197,-1.2927719,2.083038132560034e-06,0.000103650434484978,0.19480519480519481,0.5345372298413155,0.23195076,0.49444348
Kpna1,-4.7463574,-0.8859512,2.0711276854263993e-06,0.0001032489812753383,0.22077922077922077,0.6024987434479787,0.3554601,0.5815381
Brdt,-4.7463927,-1.6488452,2.0707655915570723e-06,0.0001032489812753383,0.1038961038961039,0.43185897896172903,0.110609315,0.31244364
Ptbp2,-4.747362,-1.0840949,2.0608678441452215e-06,0.00010312014706179163,0.4025974025974026,0.7252459251813025,0.53733695,0.91960144
Vps13c,-4.7477303,-1.152375,2.057122945118394e-06,0.00010312014706179163,0.3116883116883117,0.6739067997415092,0.44282892,0.80573255
Fat3,-4.748445,-1.2366319,2.0498678678479232e-06,0.00010295317683939008,0.42857142857142855,0.7394629137646298,0.7846974,1.3371824
Spon1,-4.7499948,-1.2758337,2.034220889700448e-06,0.0001023586428956012,0.15584415584415584,0.49533280677820063,0.26749945,0.55539006
Rfx3,-4.750568,-1.2738421,2.028462766388594e-06,0.0001022604025006783,0.5324675324675324,0.7964385725569039,0.9182331,1.5344648
Mier1,-4.7523155,-1.2238785,2.011000547560125e-06,0.00010157064795665519,0.19480519480519481,0.5393121275220795,0.22675379,0.4665564
Ogfod1,-4.7541203,-1.4827313,1.9931242820955693e-06,0.00010085734361564585,0.09090909090909091,0.42690457384935737,0.119884655,0.30451056
Irf2,-4.756024,-1.1786821,1.9744320578787863e-06,0.00010009997999094903,0.23376623376623376,0.5636174337617578,0.26545984,0.523684
Atp11b,-4.7571774,-1.063015,1.9631876049424593e-06,9.97180547160754e-05,0.2987012987012987,0.634810081137359,0.39636073,0.70123744
Aifm3,-4.75746,-27.736744,1.9604376451528945e-06,9.97180547160754e-05,0.0,0.31345587707331085,0.0,0.20184803
Sanbr,-4.75746,-1.3197794,1.9604376451528945e-06,9.97180547160754e-05,0.23376623376623376,0.5583399152724923,0.23911397,0.51539636
Golm2,-4.7589393,-1.14107,1.9461291809074885e-06,9.941538230225136e-05,0.3116883116883117,0.6519709915990523,0.39276344,0.72317624
Kdm1a,-4.759293,-1.2503278,1.9427210048233364e-06,9.941538230225136e-05,0.14285714285714285,0.49483018596969913,0.18357281,0.39161262
Opcml,-4.7611756,-0.77921903,1.9246856875058924e-06,9.869523744901399e-05,0.8701298701298701,0.9261506426366052,2.6063871,3.1152253
Fbxw11,-4.766391,-1.1370851,1.8755519911433592e-06,9.635962141878023e-05,0.2077922077922078,0.5703310117038846,0.27075592,0.5211153
Camkv,-4.7667236,-1.21498,1.8724598563667027e-06,9.635962141878023e-05,0.2077922077922078,0.5585553241904215,0.26750007,0.5376343
Ddx50,-4.774338,-1.3181171,1.8029947444227983e-06,9.29874640741662e-05,0.24675324675324675,0.5805988367918432,0.2491816,0.5339004
Anks3,-4.776595,-1.6625288,1.7828810053447296e-06,9.212694733387094e-05,0.1038961038961039,0.43433618151791487,0.10838657,0.3092525
Stxbp5,-4.777593,-1.0991919,1.7740594844189754e-06,9.1847742478493e-05,0.4025974025974026,0.7359445681051195,0.6327364,1.0616609
Pitpnc1,-4.779249,-1.5282862,1.7595120049868054e-06,9.127043933203757e-05,0.16883116883116883,0.5086522582034896,0.25804263,0.6147319
Cdc40,-4.781181,-1.2072756,1.742684820470815e-06,9.057241997301897e-05,0.15584415584415584,0.5014001579665398,0.21171756,0.43467602
Pde7a,-4.7814283,-1.3462427,1.7405387067726706e-06,9.057241997301897e-05,0.2077922077922078,0.554821569612982,0.22432265,0.4943135
Cxadr,-4.7850094,-2.996318,1.7097944055712524e-06,8.920810811203796e-05,0.025974025974025976,0.3486752351547354,0.031844903,0.22968121
Hook3,-4.787182,-1.0222074,1.6913963542142982e-06,8.841988334190309e-05,0.2987012987012987,0.6792202197170963,0.44335592,0.75760645
Mon2,-4.7904863,-1.3214132,1.6637741237331433e-06,8.714543997019407e-05,0.24675324675324675,0.5906512529618726,0.25796148,0.55127305
Fat4,-4.7929564,-3.3498187,1.6434150121317145e-06,8.624719018745932e-05,0.025974025974025976,0.3470955697565879,0.030762326,0.27649602
Dop1b,-4.794782,-1.3708342,1.6285186046821964e-06,8.563267105246697e-05,0.16883116883116883,0.5100165146837079,0.18678522,0.42600062
Tnrc6c,-4.8012924,-1.1093996,1.5764490667816714e-06,8.305722828318335e-05,0.4935064935064935,0.7840884612622963,0.81223214,1.3092129
Ppp1r14c,-4.801455,-1.3908488,1.5751680589347938e-06,8.305722828318335e-05,0.11688311688311688,0.45652330006462266,0.15865777,0.37216648
Ephb1,-4.8030543,-2.2685385,1.562633873768186e-06,8.265348855935268e-05,0.1038961038961039,0.4267250664177497,0.11580418,0.46472633
Adcy1,-4.8035145,-1.1933206,1.5590466996551555e-06,8.262640003892313e-05,0.2857142857142857,0.6107560853019315,0.3864432,0.73177385
Map3k12,-4.8039813,-2.4379532,1.5554124388909418e-06,8.259670401778578e-05,0.06493506493506493,0.3916852157679328,0.053983986,0.26279846
Arl8b,-4.8051705,-1.6603694,1.5461983064955366e-06,8.226999702086152e-05,0.11688311688311688,0.4552308465570475,0.12714101,0.35666385
Taok3,-4.806076,-1.0961883,1.53921325988558e-06,8.206083391493163e-05,0.18181818181818182,0.5305880663459467,0.24222547,0.46118724
Chchd6,-4.8062882,-1.29859,1.5375805333334442e-06,8.206083391493163e-05,0.15584415584415584,0.5163351762762979,0.20431869,0.44316593
Adcy9,-4.8161745,-1.0842124,1.463366979140024e-06,7.832802934161842e-05,0.38961038961038963,0.6983557119264737,0.581195,0.9824906
Pik3ca,-4.816181,-1.5124338,1.46331511028223e-06,7.832802934161842e-05,0.16883116883116883,0.5133912543979321,0.17097606,0.4265486
Specc1,-4.8163724,-1.0884308,1.4619153191450355e-06,7.832802934161842e-05,0.33766233766233766,0.6841387233431464,0.49663424,0.86190885
Pdpk1,-4.816875,-1.3151199,1.4582405285719248e-06,7.832802934161842e-05,0.2077922077922078,0.5524161700294392,0.22519746,0.48762935
4933412O06Rik,-4.8173985,-27.68886,1.4544199186050215e-06,7.832802934161842e-05,0.0,0.3174050405686795,0.0,0.1958631
Cnot4,-4.8201017,-1.1576256,1.4348499024457797e-06,7.757427943404044e-05,0.37662337662337664,0.7472176348100812,0.57894856,1.0113761
Epb41,-4.821616,-2.7528358,1.4239975123825441e-06,7.714276846314307e-05,0.03896103896103896,0.3598764988870539,0.05139317,0.30414572
Trappc8,-4.8217154,-1.4224721,1.4232903004497709e-06,7.714276846314307e-05,0.24675324675324675,0.578767860989445,0.23012681,0.52685165
Wdr26,-4.8225646,-1.0283105,1.4172423225736543e-06,7.708765426630383e-05,0.3116883116883117,0.6347382781647161,0.3628882,0.63778806
Cdc42bpa,-4.8254023,-1.1497467,1.3972107539335083e-06,7.615223723771474e-05,0.5454545454545454,0.8284267968693904,1.006328,1.5791273
Scaper,-4.828983,-1.1851904,1.3723223289833636e-06,7.49477662190711e-05,0.33766233766233766,0.718747756157105,0.5118476,0.92419153
Smchd1,-4.829563,-1.1386819,1.3683293855125264e-06,7.488189529271199e-05,0.2077922077922078,0.5738852588497164,0.27112982,0.52220553
Zfp40,-4.830122,-1.6139902,1.364493094399474e-06,7.482434580921197e-05,0.11688311688311688,0.4501687369857112,0.12257271,0.33586907
Ankrd27,-4.832401,-2.4564445,1.348963298780141e-06,7.412401602908463e-05,0.025974025974025976,0.3506857183887413,0.04479122,0.22428802
Mast2,-4.8367033,-1.090283,1.3201022430176395e-06,7.26867771923852e-05,0.3116883116883117,0.6465139656781791,0.41215515,0.73525727
Zranb1,-4.83705,-1.3278342,1.3178023097508228e-06,7.26867771923852e-05,0.23376623376623376,0.5795217922021971,0.24527758,0.52932805
Nuak1,-4.8384156,-2.2030342,1.3087808186076519e-06,7.235996007404857e-05,0.06493506493506493,0.3912543979320744,0.07216855,0.29608333
Cyth1,-4.839987,-1.2661566,1.298477225471754e-06,7.193831556376501e-05,0.18181818181818182,0.5311265886407698,0.2189597,0.46294564
Ube4a,-4.8404326,-1.306589,1.295567474442904e-06,7.192540917000173e-05,0.15584415584415584,0.5028362174194012,0.18400171,0.40526545
Rps6kc1,-4.8405952,-1.532616,1.2945067480273858e-06,7.192540917000173e-05,0.14285714285714285,0.4903065986931859,0.15292631,0.39072517
Map4,-4.8424635,-0.99062455,1.2823911208098816e-06,7.148931414141394e-05,0.36363636363636365,0.7136138436131256,0.5309283,0.8721064
Klf7,-4.8429165,-1.1796407,1.2794704669459865e-06,7.147478471276227e-05,0.2857142857142857,0.6345228692467868,0.3574375,0.67969143
Brd4,-4.843023,-1.1068639,1.2787868648275109e-06,7.147478471276227e-05,0.2987012987012987,0.6609104616931141,0.38822317,0.7039191
Tmem108,-4.8455915,-1.2819324,1.262350415696188e-06,7.081285108508679e-05,0.2987012987012987,0.6373949881525095,0.51977736,0.9773987
Spire1,-4.8468084,-1.0626631,1.2546334881428508e-06,7.052720047363682e-05,0.3116883116883117,0.6721476269117541,0.43124455,0.7543438
Flnb,-4.8485637,-1.1643803,1.2435865956783874e-06,7.005277112343453e-05,0.23376623376623376,0.5982982695483593,0.31483716,0.60398155
Exoc5,-4.8488255,-1.2210742,1.2419465131485317e-06,7.005277112343453e-05,0.24675324675324675,0.5968981115818195,0.2839567,0.5684396
Enox1,-4.8518257,-1.1272556,1.2232999796228352e-06,6.920014832098017e-05,0.5454545454545454,0.7874272994901989,1.02297,1.5874803
Lrfn2,-4.852838,-1.4034188,1.2170721292662146e-06,6.899309728561853e-05,0.2077922077922078,0.5576218855460616,0.24458933,0.54985344
Cog5,-4.853687,-1.1485177,1.2118695099343845e-06,6.884341169542687e-05,0.35064935064935066,0.6944424499174265,0.47237232,0.84951967
Rars2,-4.854034,-1.2421558,1.2097512648873607e-06,6.884341169542687e-05,0.14285714285714285,0.5035542471458319,0.19228879,0.4064892
Rabgap1,-4.8554068,-1.1551453,1.2013996598034389e-06,6.853844768347857e-05,0.35064935064935066,0.7378832483664823,0.5513731,0.9701398
Slc6a17,-4.861047,-1.2475914,1.167667569877539e-06,6.67558034098074e-05,0.15584415584415584,0.5089753715803834,0.20325018,0.4286283
Mindy3,-4.861981,-1.1475333,1.1621695220651053e-06,6.658314511277052e-05,0.15584415584415584,0.5189200832914482,0.22815487,0.44964108
Slc35f1,-4.863679,-1.3587416,1.1522368232462854e-06,6.615513555689677e-05,0.35064935064935066,0.6560637610397071,0.54129165,1.0445001
Mbnl2,-4.866722,-1.2010252,1.1346446567911354e-06,6.528458656954563e-05,0.4675324675324675,0.8110863789760896,0.8135034,1.3576661
E2f3,-4.867274,-2.3445973,1.1314813360032902e-06,6.524228218542577e-05,0.09090909090909091,0.42058591225676745,0.0711313,0.31805295
Phf14,-4.869107,-1.155575,1.1210382473751849e-06,6.477913485370154e-05,0.45454545454545453,0.7951461190493286,0.7427951,1.2396789
Gpatch2,-4.8702884,-1.2954634,1.1143539218339068e-06,6.453165922344197e-05,0.15584415584415584,0.5078265240180944,0.19432321,0.4229612
Stmn2,-4.8711305,-0.80425566,1.10961425914313e-06,6.439597223148143e-05,0.19480519480519481,0.5704028146765276,0.38531548,0.5993191
Rreb1,-4.873487,-3.1917245,1.0964540400853283e-06,6.376995683353414e-05,0.05194805194805195,0.37531413800531344,0.04667889,0.36229172
Trappc9,-4.8748107,-1.2763015,1.0891297601174073e-06,6.348138102896905e-05,0.24675324675324675,0.6114023120557192,0.3003249,0.61436397
Abca5,-4.8756456,-1.2079041,1.0845322759306576e-06,6.335083098751472e-05,0.16883116883116883,0.5364759101026783,0.23438552,0.47632718
Gnaq,-4.877931,-1.1492182,1.072042969004199e-06,6.275772239028939e-05,0.5064935064935064,0.8277446686292812,0.8803241,1.418526
D630045J12Rik,-4.8802595,-1.1347641,1.0594640126625668e-06,6.21567642363388e-05,0.18181818181818182,0.5299059381058375,0.24345143,0.47329217
Slc25a27,-4.8823967,-1.5216669,1.0480425078865448e-06,6.162123016829641e-05,0.15584415584415584,0.5122783083219645,0.16657892,0.41899204
Cdh9,-4.8826513,-1.5815036,1.046688935729008e-06,6.162123016829641e-05,0.19480519480519481,0.5369785309111798,0.3429376,0.79944545
Diaph2,-4.8840313,-1.2166928,1.0393862769492806e-06,6.138089947610366e-05,0.4155844155844156,0.7737847346880161,0.748452,1.2777199
Nbeal1,-4.8856516,-1.1194309,1.0308729365031994e-06,6.1012237453394205e-05,0.2597402597402597,0.6114023120557192,0.34166303,0.6338619
Lmo4,-4.888334,-1.048827,1.0169304320313466e-06,6.03199132641993e-05,0.15584415584415584,0.515401737631938,0.26978242,0.49510977
Gpm6b,-4.888376,-1.2655896,1.0167111726126429e-06,6.03199132641993e-05,0.5064935064935064,0.8336325123860128,0.90815103,1.5168121
Cyfip2,-4.8897066,-0.9931454,1.0098640481799313e-06,6.016640127404602e-05,0.36363636363636365,0.7002943921878366,0.5250894,0.86486036
Kansl1,-4.8929405,-1.2233007,9.934042946949988e-07,5.931727421878804e-05,0.5194805194805194,0.8388741293889567,0.92695636,1.5183681
Prr14l,-4.8932023,-1.3155277,9.920830268988869e-07,5.931727421878804e-05,0.2987012987012987,0.6247217634810082,0.3080392,0.6407446
Myh10,-4.8948936,-1.4390714,9.835890171888685e-07,5.8993385919341286e-05,0.2077922077922078,0.5541753428591943,0.21954603,0.5102426
Uimc1,-4.896139,-1.6650862,9.773788180367593e-07,5.875205557191885e-05,0.07792207792207792,0.4255762188554606,0.10880739,0.3108153
Raph1,-4.901199,-1.0843298,9.525358183661533e-07,5.7387079460759056e-05,0.24675324675324675,0.6023551375026927,0.36527064,0.6600513
Asap1,-4.9013476,-1.2141684,9.518154329657135e-07,5.7387079460759056e-05,0.36363636363636365,0.7029152006893086,0.5870069,1.0483031
Dpyd,-4.901595,-1.4062718,9.506159560507294e-07,5.7387079460759056e-05,0.3246753246753247,0.6521504990306599,0.5351854,1.0563738
Gapvd1,-4.902515,-1.0794134,9.461734840321882e-07,5.7387079460759056e-05,0.3246753246753247,0.6859696991455446,0.45069528,0.78993267
Cnot3,-4.904022,-1.9067543,9.389378349316127e-07,5.7079772906362976e-05,0.09090909090909091,0.42647375601349896,0.09224175,0.30919507
Mtus2,-4.9133635,-1.2517296,8.952711316871829e-07,5.454860614157507e-05,0.2987012987012987,0.6232498025418253,0.3858399,0.75199074
Setd5,-4.9180055,-1.1184222,8.743040775171405e-07,5.3392160370194466e-05,0.45454545454545453,0.7764414446758096,0.657856,1.1054331
Cntn3,-4.9215083,-1.3806578,8.587967483785547e-07,5.256462102262361e-05,0.33766233766233766,0.6646442162705536,0.5702924,1.0992235
Uggt2,-4.929866,-1.2338995,8.228609039909371e-07,5.059558922250911e-05,0.24675324675324675,0.6106124793566453,0.3300616,0.6522035
Tcp11l1,-4.9352794,-1.7026063,8.003608951396357e-07,4.9324993698169746e-05,0.11688311688311688,0.46402671070582324,0.12366099,0.35658836
Slc35f3,-4.9390864,-1.4620883,7.848935274803669e-07,4.84829634101091e-05,0.2597402597402597,0.5918001005241617,0.33555514,0.7412178
Ncoa1,-4.9401054,-1.1078501,7.808026589099268e-07,4.834139964264916e-05,0.4675324675324675,0.7878940188123789,0.74611425,1.220747
Sh3bp5,-4.940233,-1.2901126,7.802927467291044e-07,4.834139964264916e-05,0.1038961038961039,0.4539742945357938,0.16214916,0.35801727
Vps13d,-4.942108,-1.2126299,7.72822728172217e-07,4.8068858115711736e-05,0.2727272727272727,0.6541250807783442,0.37131384,0.71396685
Rsu1,-4.9429293,-1.5411605,7.695745538980027e-07,4.797788460148337e-05,0.1038961038961039,0.45666690600990884,0.14219041,0.36788818
D430041D05Rik,-4.9443164,-1.3125396,7.64116119995524e-07,4.7748372428557514e-05,0.35064935064935066,0.6805126732246715,0.524007,0.99724054
Cnr1,-4.946064,-1.9890658,7.572904767622997e-07,4.7432156434972014e-05,0.1038961038961039,0.44230631148129534,0.12432353,0.42234293
Kif5c,-4.9507914,-0.9430672,7.391237823044155e-07,4.6402467361027206e-05,0.33766233766233766,0.7078696058016802,0.5734255,0.91177994
Dnah9,-4.953473,-2.573167,7.290040771737446e-07,4.5874331507397e-05,0.09090909090909091,0.4155597041717527,0.07735816,0.39112568
Parm1,-4.9536004,-1.9778353,7.285267934519695e-07,4.5874331507397e-05,0.06493506493506493,0.4011991096431392,0.10788935,0.37070188
Map4k4,-4.953834,-1.2697859,7.276525550845886e-07,4.5874331507397e-05,0.2857142857142857,0.6364974509944712,0.33829322,0.6783693
Epn2,-4.954584,-1.098048,7.248512277045682e-07,4.5874331507397e-05,0.2857142857142857,0.6478064191857543,0.41142556,0.7369355
Ranbp9,-4.9582005,-1.2096709,7.114918553697714e-07,4.5195711947484063e-05,0.2987012987012987,0.6639261865441229,0.3922437,0.74709886
Usp15,-4.958823,-1.0943192,7.092152942520171e-07,4.5157855347278914e-05,0.35064935064935066,0.6996122639477275,0.47250876,0.8283972
Synj1,-4.962255,-1.1206919,6.967937273020581e-07,4.447232174015749e-05,0.37662337662337664,0.7226251166798305,0.53542364,0.9321367
Kcnip3,-4.9631042,-1.2898004,6.937528528165628e-07,4.4383664655192956e-05,0.15584415584415584,0.507000789832699,0.22848418,0.4871074
Sgcd,-4.963543,-1.4501808,6.921867484209088e-07,4.4383664655192956e-05,0.38961038961038963,0.7062899404035327,0.743546,1.3900139
Map4k5,-4.965737,-1.233823,6.844071870489894e-07,4.3995265827766376e-05,0.2727272727272727,0.6283837150858046,0.31968158,0.634425
Dok6,-4.9670105,-1.1977502,6.799287575789056e-07,4.381219596197888e-05,0.5714285714285714,0.8138148919365261,1.1302973,1.7594368
Mbnl1,-4.967428,-1.0245389,6.784669826004388e-07,4.381219596197888e-05,0.3116883116883117,0.7081209162059309,0.5328124,0.888542
Senp6,-4.971497,-1.1823871,6.643785380749642e-07,4.301650920017901e-05,0.35064935064935066,0.700114884756229,0.4395261,0.812133
Cep350,-4.9738607,-1.3146201,6.563248778147913e-07,4.2597704026288506e-05,0.24675324675324675,0.621885546061607,0.29316238,0.6137519
Zfp697,-4.9814396,-1.6320866,6.3112970842636e-07,4.106163502522105e-05,0.1038961038961039,0.4604006605873483,0.13641353,0.37364826
Gm19938,-4.98185,-3.3460863,6.297922136724955e-07,4.106163502522105e-05,0.025974025974025976,0.35786601565304804,0.025141371,0.23023866
Tbcd,-4.986181,-1.4627514,6.158448078804639e-07,4.026216542031159e-05,0.18181818181818182,0.5362964026710706,0.19401656,0.46384493
Stum,-4.994326,-2.2163143,5.904159279297958e-07,3.869384386213076e-05,0.05194805194805195,0.3925468514396496,0.07345399,0.30320618
Phf20,-4.994949,-1.3944104,5.885139700552097e-07,3.866349725032637e-05,0.2077922077922078,0.5694334745458463,0.23403613,0.5266155
Lpp,-4.998749,-1.4712032,5.770350597683339e-07,3.800228445091944e-05,0.18181818181818182,0.5318087168808788,0.24289991,0.56661004
Htt,-4.9990673,-1.0885156,5.760830028390776e-07,3.800228445091944e-05,0.2597402597402597,0.6265886407697279,0.34640804,0.63145757
Prickle2,-5.000348,-1.2548941,5.722688905533242e-07,3.78740519437631e-05,0.5454545454545454,0.8123429309973433,1.0317248,1.6695552
Mmd,-5.00073,-1.6608536,5.711357014160363e-07,3.78740519437631e-05,0.11688311688311688,0.45961082788827456,0.1362314,0.3794565
Prkdc,-5.0029664,-1.4776227,5.645476898125074e-07,3.7548010953618994e-05,0.12987012987012986,0.48133122711280246,0.15895708,0.39190927
Gap43,-5.007333,-1.6083231,5.518949355073977e-07,3.679756058829721e-05,0.15584415584415584,0.5015078624255044,0.18359214,0.47899342
Nipa1,-5.0121164,-1.5585247,5.383461903603313e-07,3.598348789796542e-05,0.15584415584415584,0.5086522582034896,0.1617221,0.41675952
Med27,-5.015782,-1.41639,5.281817724238208e-07,3.539213023697772e-05,0.12987012987012986,0.48869103180871687,0.16072454,0.38212687
Slain1,-5.0162773,-1.3716954,5.268224773622864e-07,3.538929991681158e-05,0.12987012987012986,0.49651755582681123,0.19185902,0.43651563
Nlgn1,-5.0182304,-1.0059087,5.214957669008008e-07,3.511927633239228e-05,0.8571428571428571,0.9548000287211891,2.7396586,3.403929
Cfdp1,-5.0194616,-2.1237519,5.181643551781563e-07,3.498260357697753e-05,0.1038961038961039,0.4509585696847849,0.09055124,0.34576115
Map7,-5.0200353,-1.2526999,5.166205347939375e-07,3.496623115847129e-05,0.3246753246753247,0.6976017807137216,0.5140691,0.956082
Prkd1,-5.020594,-1.7775904,5.151191065134243e-07,3.4952652505090175e-05,0.16883116883116883,0.5081137359086666,0.2237977,0.6205427
Fbxl5,-5.0213017,-1.0014963,5.132245977999915e-07,3.491226567819183e-05,0.22077922077922077,0.5940618941624183,0.32279345,0.5668765
Gpr45,-5.021847,-1.6175814,5.117704065552478e-07,3.4901702599338854e-05,0.15584415584415584,0.5100165146837079,0.16835433,0.44638088
Col25a1,-5.0259933,-2.25967,5.008328915510296e-07,3.42426966818732e-05,0.11688311688311688,0.4522869246786817,0.13689318,0.53212625
Pals2,-5.030841,-1.2112896,4.883332406395459e-07,3.34732504489403e-05,0.23376623376623376,0.5923027213326632,0.32410848,0.6346417
Apba1,-5.031322,-1.1615547,4.871089455892705e-07,3.34732504489403e-05,0.37662337662337664,0.7302721332663172,0.5928012,1.033125
