names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CLA-EPd-CTX Car3 Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Rock2,4.936352,0.7035433,7.959741696928545e-07,4.7954766680822874e-05,0.9418604651162791,0.7708744837493267,1.4852985,1.130696
Cdh20,4.930412,0.8959442,8.205654017227103e-07,4.932570994248149e-05,0.8255813953488372,0.47854192853295024,1.0351483,0.6808987
Neurod6,4.919147,0.89965934,8.692213702960875e-07,5.2133879955035416e-05,0.6395348837209303,0.32181720237026396,0.43528703,0.25645837
Eml1,4.913676,0.80830497,8.938462271792356e-07,5.349142121226294e-05,0.7790697674418605,0.48310289100377085,0.65584797,0.42476946
Cdh11,4.9105415,0.8954545,9.082531903447639e-07,5.4232807165697343e-05,0.9651162790697675,0.7274196444604059,1.6718551,1.2009972
Rabgap1l,4.905177,0.68521935,9.334315920374729e-07,5.561265383158957e-05,0.9651162790697675,0.8304183875022446,1.9979205,1.6021904
Ano10,4.8855476,1.2581625,1.031417130667682e-06,6.104444559700577e-05,0.5348837209302325,0.2442449272759921,0.32209843,0.14745195
2700054A10Rik,4.8798084,1.0129007,1.0618899590994853e-06,6.270985318901797e-05,0.6162790697674418,0.32242772490572813,0.4029772,0.21988042
A230057D06Rik,4.8728766,0.88860595,1.099848038556495e-06,6.480902806143205e-05,0.9767441860465116,0.7883641587358592,2.0822878,1.5672082
6530402F18Rik,4.869046,3.0470572,1.1213825894749066e-06,6.593337019516573e-05,0.3488372093023256,0.050026934817741064,0.17212512,0.022470484
Dennd11,4.864988,1.185067,1.1446396207981428e-06,6.715385722892161e-05,0.5465116279069767,0.2578919015981325,0.32678044,0.15698943
D630045J12Rik,4.8620744,0.8255315,1.161619440510701e-06,6.80015563540796e-05,0.8604651162790697,0.5279224277249057,0.7268787,0.4718733
Dync1i2,4.8593016,0.7712508,1.1780044576037015e-06,6.881082559959012e-05,0.9418604651162791,0.734494523253726,1.3922429,1.019466
ENSMUSG00000121395,4.854875,0.888389,1.2046269619810867e-06,7.021328951937484e-05,0.8255813953488372,0.5218890285509068,0.7367418,0.4627021
Kcna6,4.8537564,1.0541967,1.2114441188685937e-06,7.045779972727081e-05,0.5930232558139535,0.2844316753456635,0.3762772,0.19885436
Ypel2,4.8531876,0.6741676,1.214928167308365e-06,7.050781826258264e-05,0.7790697674418605,0.4662955647333453,0.6459175,0.4503563
Fstl4,4.8522696,0.90672094,1.2205639317985743e-06,7.068222596428381e-05,0.8488372093023255,0.5168971089962291,0.9785732,0.6343459
Frmd4a,4.8505287,0.74339604,1.2313287772797632e-06,7.115226719463922e-05,0.9767441860465116,0.8560244209014186,2.6515484,2.1827228
4930500G05Rik,4.8342214,1.7833723,1.336679186791657e-06,7.707418401092667e-05,0.46511627906976744,0.1812174537618962,0.35518464,0.11679026
Umad1,4.833605,0.7467771,1.3408248780078183e-06,7.714767552905798e-05,0.8488372093023255,0.6034117435805351,0.8758187,0.6069383
Stambpl1,4.83254,0.8622131,1.3480188851973397e-06,7.724904162509583e-05,0.6395348837209303,0.32260729035733526,0.3709624,0.2207959
Cr1l,4.8324933,0.90369296,1.3483364541187178e-06,7.724904162509583e-05,0.6627906976744186,0.372095528820255,0.44147873,0.25979117
Tspan14,4.83173,0.8873741,1.3535184296577877e-06,7.738093660618033e-05,0.5813953488372093,0.2659723469204525,0.31581143,0.18295673
Sox11,4.8253875,1.0029382,1.3973119177433045e-06,7.971501322667218e-05,0.627906976744186,0.3227509427186209,0.4113436,0.22626215
Lrfn2,4.8241153,0.8819735,1.4062609978532606e-06,8.00555784159261e-05,0.813953488372093,0.5558628119949721,0.8523549,0.548075
Cast,4.8154025,2.3747048,1.4690361908624524e-06,8.321819975559347e-05,0.37209302325581395,0.07394505297180823,0.21282682,0.044715393
Fbxl3,4.815121,0.79365635,1.4711069923299923e-06,8.321819975559347e-05,0.7209302325581395,0.41691506554138985,0.47653952,0.3017185
Azin2,4.8071446,1.3053466,1.5310111460276794e-06,8.642493591126838e-05,0.5232558139534884,0.23196265038606573,0.28817943,0.1267587
Commd10,4.8015394,0.86319536,1.574505895032479e-06,8.869386456923e-05,0.8023255813953488,0.5237565092476207,0.7338607,0.4671386
Asap1,4.7706456,0.8365122,1.8363639772359656e-06,0.00010322824282077489,0.9418604651162791,0.7012390016160891,1.4576092,1.0457635
Fat1,4.7668014,1.346391,1.8717359317583548e-06,0.00010499696134936742,0.4883720930232558,0.1923864248518585,0.3215796,0.13904083
Scn9a,4.762703,1.389128,1.9101703927981707e-06,0.00010692974678018094,0.4883720930232558,0.19540312443885796,0.2907403,0.12117676
Pkn2,4.761484,0.76098657,1.921745765282462e-06,0.0001073540721686897,0.8488372093023255,0.5874304183875022,0.80331117,0.5466974
Ociad2,4.7541842,0.9775417,1.9924939687734217e-06,0.00011107533805174655,0.627906976744186,0.3324474771054049,0.41960374,0.23488928
Sdk1,4.752483,0.9674653,2.009336128850206e-06,0.00011178232253044522,0.7441860465116279,0.46356616986891724,0.9392028,0.58597195
Synj1,4.748833,0.7342217,2.045936562605382e-06,0.00011339790267676797,0.9069767441860465,0.7210989405638355,1.2676983,0.9300029
Dgkh,4.748746,0.81195945,2.0468173724686442e-06,0.00011339790267676797,0.9418604651162791,0.672903573352487,1.4050028,1.012275
Prss12,4.7467504,1.5884197,2.0671084050598026e-06,0.00011428642560484958,0.46511627906976744,0.17604596875561143,0.2927532,0.10714828
Nln,4.7460403,0.8168226,2.074372497993333e-06,0.00011445254419113113,0.7209302325581395,0.42258933381217456,0.51046795,0.3207219
Ppm1l,4.7446275,0.8356633,2.0889052011793492e-06,0.00011501820236821541,0.9418604651162791,0.6747710540492009,1.2980701,0.91297054
Slc49a4,4.7291903,0.9562694,2.254167532941471e-06,0.00012361118695946392,0.6162790697674418,0.33057999640869096,0.3823018,0.21510538
Stt3b,4.7270474,0.95867354,2.278080214082705e-06,0.00012466805570754029,0.7093023255813954,0.46108816663673907,0.61576223,0.3631834
Rab40b,4.7215824,0.8670165,2.3401651273503153e-06,0.0001278053596989898,0.7325581395348837,0.4461483210630275,0.5583365,0.34357736
Atp1b3,4.719908,0.7347409,2.359509138407324e-06,0.00012858963035686713,0.7558139534883721,0.4492368468306698,0.5426014,0.359737
Rian,4.7195134,0.9868626,2.3640966652881416e-06,0.00012858963035686713,0.9883720930232558,0.7611061231818999,2.147573,1.5720742
Slf1,4.7149525,0.7977199,2.417671327909516e-06,0.0001312380375372297,0.8488372093023255,0.5371161788471898,0.74370176,0.49159074
Cacul1,4.7023487,0.79425895,2.571859539265443e-06,0.00013932634237915817,0.7558139534883721,0.47268809481055846,0.5621323,0.3611795
Gm26652,4.6955376,0.8798958,2.6590642674583144e-06,0.00014376067780000988,0.7790697674418605,0.4492368468306698,0.60928565,0.3756806
Ppm1h,4.693341,0.74645656,2.687789508218655e-06,0.0001450218957546893,0.9186046511627907,0.6747351409588795,1.1599633,0.8352012
Trpc1,4.6798263,0.8036903,2.8711817666097204e-06,0.00015429730813760638,0.813953488372093,0.54393966600826,0.7448156,0.49081048
Inpp4a,4.678634,0.78082985,2.8879221799634974e-06,0.00015488716362399037,0.813953488372093,0.5504758484467589,0.73541003,0.48997912
Tcte2,4.6759353,0.9371184,2.9261699574270175e-06,0.00015662587003199992,0.6395348837209303,0.3450529718082241,0.39025372,0.2225917
Cdh6,4.673638,1.0597651,2.959105698049098e-06,0.00015807389683216555,0.5813953488372093,0.2831388040940923,0.4619315,0.24815254
3110039M20Rik,4.6723056,0.8495492,2.9783769111442492e-06,0.00015847324277712074,0.8255813953488372,0.5130903214221584,0.7018493,0.44766784
Xkr7,4.670008,3.3610933,3.011876075234082e-06,0.00015993895284889285,0.32558139534883723,0.035805351050457894,0.15337645,0.016003681
Grid2,4.6688027,0.9061464,3.029600127391852e-06,0.0001605628312091106,0.9767441860465116,0.8123541030705692,2.3199995,1.7743127
Cflar,4.667316,1.2208467,3.0515976193028084e-06,0.00016141029139894974,0.4418604651162791,0.14792601903393787,0.25094697,0.11544921
Slc7a8,4.6661305,0.73993754,3.069245859332804e-06,0.00016202482561939575,0.7441860465116279,0.4580714670497396,0.55675757,0.36885902
Map3k5,4.663887,0.796529,3.1029162700008796e-06,0.0001634810983822032,0.7674418604651163,0.4623451247979889,0.6372219,0.41416427
Ptprr,4.662059,0.81760263,3.1306168882602233e-06,0.00016461776083669707,0.8837209302325582,0.573711617884719,0.95913464,0.6487628
Vgll4,4.660646,0.9377141,3.152188881518294e-06,0.00016542835009061827,0.686046511627907,0.4188543724187466,0.58798194,0.34912798
Gng4,4.655623,1.9137316,3.2300265762772854e-06,0.00016894157182928724,0.3953488372093023,0.105656311725624,0.2004325,0.057232205
Smyd3,4.6555157,0.7492113,3.2317070308989076e-06,0.00016894157182928724,0.9302325581395349,0.727347818279763,1.4198902,1.0529492
Ncald,4.652877,0.82867104,3.2733537773958073e-06,0.00017078643883228223,0.9534883720930233,0.7012030885257676,1.4509575,1.0436608
Iqsec1,4.644626,0.72826827,3.406926361333911e-06,0.00017741106846713603,0.9069767441860465,0.6926198599389477,1.2318008,0.9022943
Zdhhc17,4.6439834,0.69938457,3.41755129526579e-06,0.00017762012244447155,0.813953488372093,0.5906266834261088,0.7804171,0.5470544
Znrf3,4.642892,0.8492316,3.4356643635667747e-06,0.00017821679816416841,0.7558139534883721,0.5075237924223379,0.73967457,0.47496274
Tmem167,4.641733,0.779503,3.4549893513729414e-06,0.00017887391882734284,0.7674418604651163,0.5017058717902676,0.6228706,0.40779305
Arhgef9,4.6388535,0.75363696,3.5034751104917472e-06,0.0001810353388825255,0.9418604651162791,0.6918297719518764,1.2253561,0.8865119
Fbxo3,4.6367507,0.79380757,3.539292443810608e-06,0.0001825351016606354,0.7093023255813954,0.40237026396121384,0.44632766,0.28103384
Dhx57,4.625888,0.7687846,3.7299722948593644e-06,0.00019193104748253554,0.7558139534883721,0.49991021727419643,0.61176705,0.40223926
Cep164,4.6255665,1.1445994,3.73576247984243e-06,0.00019193104748253554,0.5697674418604651,0.2889926378164841,0.3423482,0.16945402
2610316D01Rik,4.619874,1.019694,3.8397355602721806e-06,0.00019689636355823187,0.5930232558139535,0.29667803914526847,0.40889338,0.22246431
Frrs1l,4.617255,0.7807753,3.888489346079268e-06,0.0001990165880555237,0.8837209302325582,0.6169868917220327,0.9523699,0.65572464
Fam219a,4.607424,0.82394844,4.076883874053711e-06,0.0002082621096878768,0.813953488372093,0.5589872508529359,0.7755638,0.5079929
Gas2,4.6062584,0.8954261,4.09978536242927e-06,0.00020903459713183013,0.6395348837209303,0.35263063386604415,0.4132634,0.2430306
Sh3rf3,4.604102,0.7900421,4.142491854822847e-06,0.0002108120381422157,0.9186046511627907,0.6173460226252468,1.0714582,0.7467705
Fut9,4.6026087,0.76031303,4.1723175938215115e-06,0.00021192849479392063,0.9418604651162791,0.7500808044532232,1.6056819,1.2090816
Grm1,4.599421,0.9009027,4.236671429187811e-06,0.00021438674444873159,0.9069767441860465,0.6878434189261986,1.6748068,1.2008952
Kcnq3,4.584493,0.7946545,4.550893239625719e-06,0.000229854325843502,0.9651162790697675,0.8123181899802479,2.211838,1.7383962
Tbc1d19,4.5826917,0.7680189,4.590290396641055e-06,0.00023140919879501907,0.813953488372093,0.5319087807505836,0.6737739,0.44768733
Dgkz,4.573416,0.73968786,4.798360993677826e-06,0.0002412564767159245,0.8023255813953488,0.5091039683964805,0.6811885,0.46035188
Gm10115,4.5731883,1.0839173,4.8035807608120434e-06,0.0002412564767159245,0.627906976744186,0.36638534745914886,0.4560825,0.24107221
Adcy5,4.566545,0.9696697,4.958291641210972e-06,0.0002485621201480202,0.6162790697674418,0.33093912731190517,0.39653298,0.22194292
Mal2,4.5639396,0.85432374,5.020252651870103e-06,0.00025119960662150776,0.6976744186046512,0.3818638893876818,0.46545762,0.28356898
Ahr,4.561408,1.842025,5.081171440648352e-06,0.0002537752353349837,0.43023255813953487,0.17403483569761177,0.2859168,0.08830452
Pde8b,4.5479336,0.7785139,5.4175237899249795e-06,0.00027007210433262376,0.9302325581395349,0.6377805710181361,1.0888704,0.7649914
Hmgcll1,4.546058,0.80526584,5.4659889377967334e-06,0.0002719835606640708,0.8255813953488372,0.5625067337044353,0.8811336,0.59275275
Oga,4.543614,0.6513951,5.529790204006426e-06,0.00027464965394020826,0.9186046511627907,0.657676423056204,0.94536215,0.6941204
Aff2,4.5425224,0.7935049,5.558511987134382e-06,0.0002755668212071971,0.8953488372093024,0.602047046148321,1.0471959,0.72616404
Scrn1,4.538082,0.79742223,5.676815990671626e-06,0.0002803971427745342,0.627906976744186,0.33553600287304725,0.35356954,0.21836515
Mtus2,4.537292,0.81362736,5.698122701858461e-06,0.000280933132108141,0.9069767441860465,0.6214760280122105,1.0862241,0.74994576
Grk5,4.529972,1.0151553,5.899152799403267e-06,0.00029031178703290436,0.5697674418604651,0.2913988148680194,0.3851993,0.20904335
Zdhhc14,4.513725,0.72260565,6.369887799887185e-06,0.00031233373208570925,0.9069767441860465,0.6859759382294847,1.2466885,0.91715264
Nmt2,4.5074096,0.72354627,6.562394180182305e-06,0.00032118676069489715,0.872093023255814,0.5789908421619681,0.8189281,0.5698204
Rap1gds1,4.5067196,0.7146773,6.5837548792285065e-06,0.00032164635200885444,0.8953488372093024,0.6992278685580894,1.2001638,0.8813132
Csnk2a2,4.4952874,0.7775941,6.947596749604743e-06,0.0003388056708927031,0.7325581395348837,0.46169868917220325,0.5368177,0.34677154
Nin,4.4915037,0.7520568,7.072204799172638e-06,0.0003442575053510304,0.9069767441860465,0.6110971449093194,0.99584365,0.6998974
Mtmr10,4.4853024,0.9792319,7.281064471358757e-06,0.00035200712002772587,0.5465116279069767,0.2679475668881307,0.32551864,0.17828356
Gm43445,4.485222,1.421507,7.283809405858414e-06,0.00035200712002772587,0.46511627906976744,0.19332016520021547,0.2504036,0.10095472
Trpc6,4.4845524,0.8776927,7.306722376935944e-06,0.00035248048522130846,0.627906976744186,0.32598312084754894,0.6080807,0.37533104
Medag,4.483896,3.7958462,7.329243952626784e-06,0.00035293330646430407,0.3023255813953488,0.023882205063745734,0.16648437,0.012958242
Smyd2,4.4779487,1.1387055,7.536365495336985e-06,0.0003616109658209014,0.5116279069767442,0.24155144550188543,0.2848943,0.1395037
Osbpl10,4.4772325,0.89356923,7.561697261480503e-06,0.00036217968879854036,0.6744186046511628,0.422625246902496,0.5613037,0.3402517
Tenm2,4.4674144,0.78891826,7.917070973235927e-06,0.0003785261513360309,0.9883720930232558,0.9400251391632249,3.903207,3.3709474
Lrrfip2,4.4670324,0.81138253,7.931205878171088e-06,0.00037852842264024354,0.7558139534883721,0.4859041120488418,0.6170163,0.39628345
Dlg1,4.460523,0.70284086,8.175988776617506e-06,0.00038951918160941914,0.9534883720930233,0.7743580535105046,1.5907726,1.2239605
Gk5,4.4597597,1.2092538,8.205166555008992e-06,0.00039021738997007364,0.5,0.21752558807685402,0.26283884,0.12223046
Frs2,4.455634,0.76819026,8.364558847233672e-06,0.0003970948696557752,0.813953488372093,0.5226072903573352,0.65332437,0.43263122
Fbxw7,4.45481,0.70759565,8.396738064303163e-06,0.0003979194916892874,0.9186046511627907,0.6919015981325193,1.1733521,0.8617224
Eef2k,4.4523926,0.80325073,8.491867431553875e-06,0.000401719151207487,0.627906976744186,0.3566888130723649,0.38422292,0.23780477
Tent4a,4.4507318,1.0461459,8.55781540118605e-06,0.0004041274162212112,0.5581395348837209,0.2732627042557012,0.29320908,0.15272012
Dmxl2,4.446044,0.67536056,8.746609847266833e-06,0.00041231825718606986,0.9418604651162791,0.7265577302926917,1.3395715,1.0167495
Alms1,4.444832,0.89357847,8.796070536239747e-06,0.00041392366954249037,0.6395348837209303,0.3742862273298617,0.44971648,0.26671672
Sox5,4.4409475,0.9480734,8.956370161293255e-06,0.0004207301857236884,0.8953488372093024,0.6196085473154965,1.5295995,1.055853
Kit,4.4390187,0.97068954,9.037000697207549e-06,0.0004237769785933104,0.5465116279069767,0.2542646794756689,0.35718608,0.19807723
4732471J01Rik,4.4373174,0.7301172,9.10868753205358e-06,0.00042639448429665456,0.872093023255814,0.6014006105225355,0.9017009,0.6325768
Zwint,4.422818,0.67288935,9.742166224544546e-06,0.0004552556633974121,0.8604651162790697,0.5997845214580715,0.8410214,0.60277206
Unc80,4.4160476,0.78252125,1.0052198186286045e-05,0.00046892806469705904,0.9651162790697675,0.7501526306338661,1.7645986,1.3384935
Gm15270,4.415552,3.1818528,1.007525727604918e-05,0.00046918919065414466,0.313953488372093,0.04094092296642126,0.17922106,0.021399312
Copg2,4.4127192,0.7432369,1.0208040863046214e-05,0.00047455027333918995,0.8372093023255814,0.5841264140779314,0.82483894,0.5684741
Mlip,4.408493,0.8465728,1.0409227851688444e-05,0.0004830672752588402,0.872093023255814,0.5878613754713593,1.0937927,0.74393004
Rasgef1c,4.4079037,2.3173597,1.0437584694354174e-05,0.00048354810471947694,0.36046511627906974,0.09068055306159095,0.20080651,0.043651894
Septin11,4.404468,0.74166346,1.0604366359891567e-05,0.000490429129243178,0.8023255813953488,0.5321242592925122,0.70993555,0.48137426
Cdh4,4.396954,0.9264255,1.0978054016786389e-05,0.000506839023077406,0.5930232558139535,0.3191955467768001,0.4773579,0.27907753
Asah1,4.394275,0.7314134,1.1114290775407825e-05,0.0005122487017756573,0.6627906976744186,0.3971269527742862,0.4406523,0.2878171
Sgce,4.393157,0.73230535,1.1171645935752423e-05,0.0005140104902288828,0.7325581395348837,0.4656491291075597,0.572794,0.3821487
Hlf,4.3851137,0.91402894,1.1592524110897035e-05,0.0005324634578800057,0.6162790697674418,0.33769078829233257,0.44318178,0.25924304
Pde7a,4.382428,0.6772326,1.1736390045573984e-05,0.0005381515367313532,0.8255813953488372,0.5530256778595798,0.7024837,0.492924
L1cam,4.3792806,0.9129618,1.1907180357065603e-05,0.0005450527022050302,0.6162790697674418,0.3412102711438319,0.3826317,0.2211924
Phf20l1,4.3757777,0.69570327,1.2100017958954024e-05,0.0005529378955052629,0.9651162790697675,0.7748967498653259,1.5670718,1.206444
Ppm1b,4.3719807,0.6618587,1.2312445046029628e-05,0.0005616899802832192,0.8023255813953488,0.5302208655054768,0.64179415,0.4503022
Brinp2,4.3687863,0.78543717,1.2493905414363501e-05,0.0005690020991253344,0.8372093023255814,0.5450170587179026,0.8900494,0.60578907
Rps6ka2,4.3674736,0.79803085,1.2569205064392922e-05,0.00057146284277536,0.7093023255813954,0.42294846471538877,0.5141465,0.32686192
Vps13a,4.366489,0.6996598,1.2625963779442098e-05,0.0005730737276243398,0.8953488372093024,0.7084575327706949,1.3041317,0.9756471
Oprm1,4.3647547,1.2590562,1.272656277356417e-05,0.0005766656690146193,0.45348837209302323,0.17690788292332554,0.2598606,0.11688218
Grik3,4.3617005,0.71704775,1.2905540455316386e-05,0.0005837910303608608,0.686046511627907,0.3609983839109355,0.5359,0.3585871
Pard3b,4.3604417,0.9610597,1.2980026461896374e-05,0.0005861736319851354,0.5813953488372093,0.3268809481055845,0.5882632,0.3445711
Epg5,4.3553047,0.72728556,1.3288185407868312e-05,0.0005980796346891483,0.686046511627907,0.4042018315676064,0.42340007,0.2764315
Slc25a51,4.351903,1.0042136,1.3496114190274394e-05,0.0006064223884492859,0.5813953488372093,0.31546058538337224,0.36708608,0.19976392
Bicdl1,4.3512864,0.774073,1.353410101268336e-05,0.0006071140137075157,0.7674418604651163,0.505656311725624,0.64152867,0.4226014
Brinp1,4.3430824,0.8522767,1.4049724982083295e-05,0.0006291935171142969,0.9767441860465116,0.7797809301490394,2.0710366,1.5769718
Psip1,4.334805,0.6099802,1.4588936660002184e-05,0.0006522541232184004,0.8604651162790697,0.5924223379421799,0.780813,0.5739527
Slc9a7,4.328644,0.7526758,1.500304278612767e-05,0.000669654085819353,0.7790697674418605,0.5385167893697252,0.7091182,0.47785515
Gm44812,4.322,2.7251594,1.546210660760312e-05,0.0006878589479243308,0.32558139534883723,0.060046687017417846,0.16780227,0.027255759
Dlgap3,4.3213305,0.7465426,1.5509119103968773e-05,0.0006888099674770924,0.7906976744186046,0.5130903214221584,0.65891,0.4420599
Syt16,4.319844,0.77169573,1.56139743846712e-05,0.0006923225935909491,0.9069767441860465,0.6693840905009876,1.2762817,0.92152035
Ppme1,4.318973,0.60663664,1.5675689510728808e-05,0.0006933158689785097,0.8023255813953488,0.5117256239899444,0.59363776,0.42678314
Syn3,4.3187923,0.75400543,1.568853639880552e-05,0.0006933158689785097,0.7906976744186046,0.5087089244029449,0.73517245,0.49704415
Snca,4.318437,0.74511206,1.5713783558165702e-05,0.0006933158689785097,0.9418604651162791,0.6838570659005208,1.2772133,0.93344104
Dnm3,4.3162875,0.68129945,1.586752524388856e-05,0.0006989514808250584,0.9534883720930233,0.7272759920991201,1.4645855,1.1229641
Map3k7,4.3157315,0.7094748,1.5907510461157344e-05,0.0006993128475673513,0.8023255813953488,0.4926916861195906,0.57609016,0.38962957
Lrrc3b,4.3144126,0.984425,1.600280001721685e-05,0.0007009126058530312,0.5813953488372093,0.3175076315316933,0.40064168,0.22239543
Cgnl1,4.3142247,2.6435907,1.6016387792845596e-05,0.0007009126058530312,0.29069767441860467,0.01932124259292512,0.11498002,0.019312078
Zfp799,4.309289,0.8047106,1.6378017291495595e-05,0.0007146492304136698,0.686046511627907,0.41418567067696177,0.45617622,0.28586107
Hs6st2,4.3092155,0.8090778,1.6383473239107578e-05,0.0007146492304136698,0.7325581395348837,0.44499910217274197,0.6863728,0.44663158
Prkar2a,4.3029404,0.7674394,1.685463311105329e-05,0.0007324128344072556,0.6162790697674418,0.3448374932662956,0.36828518,0.232356
Hmgcs1,4.302773,0.6882488,1.68673792353653e-05,0.0007324128344072556,0.5930232558139535,0.3085652720416592,0.35477972,0.23451574
Golga5,4.302706,0.7724965,1.6872480256720924e-05,0.0007324128344072556,0.6046511627906976,0.32038067875740706,0.3268773,0.20403077
Rims3,4.3020496,1.4490285,1.6922548126171044e-05,0.0007334014002422837,0.38372093023255816,0.10763153169330221,0.15607204,0.06002827
Pacsin1,4.295252,0.7500776,1.744950407925948e-05,0.0007550212151524995,0.9767441860465116,0.6964984736936614,1.2438565,0.90339625
Tpm3,4.294656,0.62395036,1.7496448316968767e-05,0.0007558353155577987,0.7558139534883721,0.4861914167714132,0.55718464,0.39468095
Slc20a1,4.2823334,0.9226195,1.849437167734979e-05,0.0007963842419397257,0.5813953488372093,0.3318369545699407,0.3828865,0.22002505
Arrb1,4.2815833,0.82538927,1.8556833447961016e-05,0.00079779538359474,0.5930232558139535,0.3108277967319088,0.3378998,0.20445889
Mboat2,4.2731113,0.7150368,1.927641353077858e-05,0.0008274077181661669,0.8837209302325582,0.6226970730831388,0.92361087,0.6549131
Cacng2,4.271772,0.8032416,1.9392586290194853e-05,0.0008310666564872978,0.6627906976744186,0.4100915783803196,0.4985444,0.31508932
Tdrd5,4.269555,1.3843844,1.9586318491427982e-05,0.0008380324488290921,0.46511627906976744,0.21321601723828335,0.27163228,0.11292902
Iqgap1,4.2668896,0.7213381,1.9821706229481185e-05,0.0008467555586425428,0.686046511627907,0.42873047225713773,0.48404133,0.32037175
Ankrd13b,4.262637,1.0112381,2.0202848597117225e-05,0.0008616675266738728,0.5232558139534884,0.2684144370623092,0.28373545,0.15080361
Cog3,4.258445,0.7623349,2.0585413031555403e-05,0.0008765927863041105,0.6511627906976745,0.40395043993535645,0.42833772,0.27401212
Itga9,4.2551765,1.0652782,2.0888416199483603e-05,0.0008880882013926019,0.4069767441860465,0.1308313880409409,0.22733474,0.11509403
Prkar1b,4.245077,0.6489901,2.1851809010401403e-05,0.0009261168897625958,0.7558139534883721,0.4850781109714491,0.5700672,0.39878926
C1galt1,4.244575,1.1099753,2.19008105781012e-05,0.0009267319373757153,0.4883720930232558,0.2244927275992099,0.27156723,0.13501951
Plag1,4.2403827,1.6093807,2.231390991384846e-05,0.0009427276090960818,0.4069767441860465,0.15051176153708026,0.21617618,0.07611842
Stam2,4.239398,0.77998537,2.2411985311297328e-05,0.0009453846865220709,0.6511627906976745,0.38078649667803915,0.42570126,0.26929733
Kif5a,4.23471,0.57978326,2.2884666139220712e-05,0.0009638103121643582,0.7790697674418605,0.5362542646794757,0.6626904,0.48791987
Cyld,4.2315493,0.6126712,2.3208726944812484e-05,0.0009759287840486878,0.8255813953488372,0.5361465254085114,0.66162384,0.47834146
Dip2a,4.2247047,0.60833496,2.3925428533416023e-05,0.0010044941635826382,0.7325581395348837,0.4437062309211708,0.5273712,0.37537763
Lclat1,4.2239013,0.6855825,2.401094964581885e-05,0.0010065120389752768,0.7441860465116279,0.48583228586819893,0.5642613,0.38620114
Srebf2,4.223024,0.680089,2.4104642231290767e-05,0.0010088656335744282,0.7093023255813954,0.4342251750763153,0.49448913,0.33592123
Emb,4.2113843,0.78528565,2.5381067826343134e-05,0.0010606365357602489,0.6162790697674418,0.32472616268629917,0.34534684,0.2145758
Kcnh5,4.2082634,1.2321779,2.5734087188599593e-05,0.0010737188241578743,0.5465116279069767,0.3038606572095529,0.55127317,0.2723657
Prkg1,4.207895,0.8793087,2.577605935436885e-05,0.0010738026586851023,0.9651162790697675,0.8100197521996768,2.465049,1.9244878
Gpm6a,4.205551,0.6268302,2.60446843386328e-05,0.001083140836793297,1.0,0.8919734243131622,2.3812902,1.9958702
Trrap,4.205035,0.6663882,2.6104138094990483e-05,0.001083140836793297,0.7558139534883721,0.5166457173639791,0.6108817,0.42563477
Sh3kbp1,4.204888,0.6560656,2.6121148576183718e-05,0.001083140836793297,0.8604651162790697,0.5746094451427546,0.87898314,0.638591
Mtm1,4.2038765,0.96152115,2.6238187145961737e-05,0.0010863175479383542,0.5930232558139535,0.353636200395044,0.41581842,0.23489429
Sesn3,4.2027917,0.73210067,2.636430618176772e-05,0.0010898598570832287,0.7325581395348837,0.4633866044173101,0.5844124,0.39066947
Scaper,4.201647,0.634899,2.6498057184374148e-05,0.0010937062926945212,0.8953488372093024,0.7171485006284791,1.2095976,0.92216945
Gm12371,4.2000794,1.8733159,2.668213088187335e-05,0.001099614811036713,0.37209302325581395,0.11657389118333633,0.21778964,0.06430222
Nfasc,4.1982913,0.5851638,2.6893648928609228e-05,0.001106634527889326,0.9069767441860465,0.7226072903573353,1.24759,0.9762213
Osbp,4.1862497,0.7418104,2.8360102505152335e-05,0.0011637911342807891,0.6162790697674418,0.3475309750404022,0.35406312,0.22638012
Tbc1d12,4.1861763,0.6537773,2.8369303794340042e-05,0.0011637911342807891,0.7441860465116279,0.47189800682348715,0.5542069,0.38574663
4930488L21Rik,4.1849036,1.2121041,2.852868372507079e-05,0.0011654400941742348,0.45348837209302323,0.19899443347100018,0.26951414,0.12532607
Mapk11,4.1848636,1.836583,2.8533730613787507e-05,0.0011654400941742348,0.3953488372093023,0.1500808044532232,0.23442027,0.0713574
Stx2,4.184817,1.1442252,2.8539619723358635e-05,0.0011654400941742348,0.4883720930232558,0.24015083497934997,0.27576444,0.1342376
Rnf217,4.184087,0.6599745,2.8631470783860122e-05,0.0011674167222493499,0.7906976744186046,0.48561680732627044,0.6062897,0.42368895
Ttc7b,4.179352,0.66786456,2.923409638380501e-05,0.0011899221548353574,0.9069767441860465,0.6753815765846651,1.1124237,0.8264296
Ppp1r9a,4.179057,0.5939158,2.9271996440125468e-05,0.0011899221548353574,0.9534883720930233,0.8030526126773209,1.6062354,1.2918628
Napg,4.17597,0.5685316,2.9671903896295216e-05,0.0012043565826185083,0.7790697674418605,0.4899982043454839,0.54488885,0.39775285
Fam117b,4.17378,0.6525345,2.9958711489367815e-05,0.001214163767299115,0.8023255813953488,0.5412461842341534,0.6705541,0.47482854
