names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CGE-derived (for_DEGs),mean_expr_Rest (for_DEGs)
Vwc2l,14.490565,1.2174531,1.389934492927396e-47,1.8673769912479563e-45,0.7217573221757322,0.30314360389138956,0.6866025,0.3537721
Nxpe4,14.443975,0.98043126,2.735942302282818e-47,3.657451226982056e-45,0.9079497907949791,0.48936401916654565,0.74215287,0.44323614
Tox3,14.430584,1.1543616,3.322553799329481e-47,4.4196544845536213e-45,0.7301255230125523,0.3124001742413242,0.551027,0.2853483
Osbpl9,14.427536,0.91695434,3.4726580297603805e-47,4.5965675497370157e-45,0.9518828451882845,0.5856323508058662,0.91574377,0.584289
Cdc14b,14.395892,0.92738616,5.491194321720289e-47,7.232764285520792e-45,0.8138075313807531,0.364491070132133,0.46677476,0.2721426
Brinp3,14.380433,1.26515,6.866347247750869e-47,8.999939051076382e-45,0.9539748953974896,0.6244010454479454,1.7394555,1.0828416
Bach2,14.359609,1.0033188,9.274937688770225e-47,1.2097940567827957e-44,0.9790794979079498,0.60959053288805,1.1593094,0.73781174
Grik3,14.345128,1.1641587,1.1428938028765223e-46,1.483553453299138e-44,0.7635983263598326,0.3541817917816175,0.66768885,0.35332307
Flrt2,14.3203745,1.0778866,1.632409258826424e-46,2.1087902300320197e-44,0.9665271966527197,0.5962320313634384,1.2523276,0.7809705
Fam124a,14.30554,1.1430761,2.020623842418391e-46,2.5978068251570414e-44,0.6485355648535565,0.2291999419195586,0.2896454,0.14160149
Aff2,14.295387,1.0411854,2.338007462070504e-46,2.9915362145635447e-44,0.9790794979079498,0.5947800203281545,1.1512728,0.71817154
Lnx1,14.28938,0.9090273,2.54867521596944e-46,3.245635215786676e-44,0.7656903765690377,0.31969652969362566,0.39258632,0.22797212
Lrrc3b,14.288354,1.0535697,2.586513712156191e-46,3.278284124794191e-44,0.7405857740585774,0.31022215768839845,0.4114953,0.21934286
Gab2,14.28215,0.90895903,2.8274262405774216e-46,3.566804839639217e-44,0.9707112970711297,0.5913314941193553,1.0896465,0.7182658
Lgi2,14.279743,1.1557163,2.9267671322912474e-46,3.6748706936759726e-44,0.5941422594142259,0.1772542471322782,0.23389784,0.11178922
Smarca1,14.275008,0.9534909,3.13252735099502e-46,3.9149306940109857e-44,0.8891213389121339,0.47150428343255407,0.6467791,0.3849819
Sel1l3,14.240857,1.0263418,5.109637710182803e-46,6.356294688546847e-44,0.8619246861924686,0.4404675475533614,0.6836461,0.3931693
Ttc28,14.19764,0.82201874,9.47496110369354e-46,1.173235967079472e-43,0.9058577405857741,0.4575286772179469,0.72531575,0.4716488
Grm8,14.195567,1.3068234,9.75932561704472e-46,1.2029040336238146e-43,0.899581589958159,0.5076593582111224,1.4476002,0.8393431
Ctnna2,14.190743,0.8810281,1.0454460032755178e-45,1.2827001875805098e-43,1.0,0.883621315521998,3.033268,2.4623094
A330102I10Rik,14.1789055,0.9508214,1.2376160969062292e-45,1.5115792965395626e-43,0.8472803347280334,0.40921301001887617,0.5751782,0.33804464
Tmem132d,14.161813,1.090977,1.5786762287099696e-45,1.9194131341826643e-43,0.893305439330544,0.46899956439668944,1.0067524,0.5962403
Prkar2b,14.157001,0.97710776,1.6905733864752946e-45,2.046203013269872e-43,0.8075313807531381,0.3804994917961376,0.49997705,0.28482467
Cacna2d2,14.15375,1.3945742,1.7705740023544e-45,2.133422575931064e-43,0.5397489539748954,0.14178887759546974,0.25435305,0.104505755
Gm28175,14.145416,1.2796524,1.9933299298572005e-45,2.3911060363956683e-43,0.6422594142259415,0.23711340206185566,0.4048629,0.18695724
B130024G19Rik,14.126942,1.3125768,2.5915832861312257e-45,3.0949263510376018e-43,0.6129707112970711,0.20832728328735298,0.3559341,0.15881196
Neto1,14.118211,1.1277183,2.9334300917171086e-45,3.4876666621433054e-43,0.9665271966527197,0.6857122114128067,1.6840948,1.101251
Tbl1x,14.106516,0.89739853,3.462671647903465e-45,4.098765955029344e-43,0.9288702928870293,0.5430521271961667,0.837935,0.533056
St8sia5,14.096332,1.0254761,4.0002888824276296e-45,4.7143755381943155e-43,0.7824267782426778,0.36151444750980105,0.46728468,0.2566675
Mir124-2hg,14.0922,0.9627009,4.241359206803639e-45,4.976651610777894e-43,0.8117154811715481,0.37959198489908524,0.5086255,0.29280755
Clstn3,14.06449,0.82100165,6.2773140180867e-45,7.333540333303897e-43,0.8723849372384938,0.452700740525628,0.5845695,0.3712643
Serpini1,14.063764,1.0443912,6.342153878616001e-45,7.377215355775409e-43,0.8828451882845189,0.5212356613910266,0.94147563,0.5642854
Ptprn2,14.038001,1.1182142,9.125028217773729e-45,1.05685132849819e-42,0.997907949790795,0.758639465659939,2.2385962,1.5811238
Lrp8,14.016777,0.8600596,1.2307774632567608e-44,1.4193558127772172e-42,0.8451882845188284,0.3966531145636707,0.4669929,0.2836053
Kif16b,14.00864,0.8827639,1.380220366506497e-44,1.584894070428614e-42,0.9267782426778243,0.5076230579352403,0.7056192,0.44208032
Gnal,13.998291,0.8856656,1.5966440421529008e-44,1.8256095920275933e-42,0.8326359832635983,0.39828662697836503,0.5345202,0.32386062
Glra2,13.979123,1.310554,2.090484495566153e-44,2.3801406099941752e-42,0.6213389121338913,0.22037897488020908,0.37411562,0.1679845
Gpr176,13.961315,1.0420839,2.684352599788915e-44,3.0433989179885293e-42,0.7217573221757322,0.30350660665021056,0.4048578,0.21702167
Mroh1,13.958942,1.0036556,2.775200239980941e-44,3.1331777499280624e-42,0.6673640167364017,0.24952809641353274,0.28139728,0.15021034
Manba,13.949272,1.062034,3.1783382631169736e-44,3.573303310876698e-42,0.6422594142259415,0.23090605488601712,0.28705212,0.14777313
Hecw2,13.936989,1.0464642,3.7753306147384553e-44,4.226797234084263e-42,0.9937238493723849,0.7217583853637287,1.7381812,1.1845508
C130071C03Rik,13.886345,0.9204435,7.664787894642519e-44,8.545761441039191e-42,0.9937238493723849,0.7717438652533759,1.8575158,1.3499384
Ntrk2,13.885766,0.9321984,7.726955990611887e-44,8.579475515195927e-42,0.99581589958159,0.7760998983592275,1.8750114,1.359253
Chsy3,13.879128,1.1739917,8.476785162446973e-44,9.373301124072023e-42,0.9832635983263598,0.6979817046609554,1.8806534,1.2421858
Tmem131l,13.878499,0.8663868,8.55162371003443e-44,9.417300372484637e-42,0.8305439330543933,0.39037316683606793,0.4763543,0.28870878
St8sia4,13.875981,0.95800114,8.857256515196549e-44,9.714060512789031e-42,0.6924686192468619,0.27359517932336286,0.38884014,0.2188575
Gas7,13.871953,0.92304707,9.369102766987486e-44,1.0233650054835518e-41,0.9497907949790795,0.5942355161899231,1.0022814,0.6468352
AI504432,13.859069,1.1927189,1.1211975106339279e-43,1.219699478167354e-41,0.5920502092050209,0.1938434732103964,0.24838318,0.11631297
Tm6sf1,13.849412,1.1503526,1.2825796963114889e-43,1.3896337274149075e-41,0.5439330543933054,0.14752432118484102,0.20112802,0.095643185
Col26a1,13.848827,1.6594044,1.2930576683757573e-43,1.395359821255285e-41,0.5146443514644351,0.129882387106142,0.25875637,0.08937337
Dock7,13.845682,0.91409254,1.350913353900189e-43,1.4519616727719232e-41,0.9748953974895398,0.6490852330477712,1.1418136,0.7568919
Cfap69,13.844699,1.0046434,1.3695330061833432e-43,1.466109636499858e-41,0.7615062761506276,0.345723827501089,0.42132914,0.23202543
Zbed5-ps,13.839328,0.85646075,1.4758086273021315e-43,1.5736102307781063e-41,0.7112970711297071,0.2873166836067954,0.33927026,0.20137973
Gpc6,13.803612,1.2719647,2.4239747458672745e-43,2.5743953131009354e-41,0.9037656903765691,0.545048642369682,1.5478107,0.92926043
Mfn1,13.773689,0.8414391,3.66983012702272e-43,3.8822179335866337e-41,0.9100418410041841,0.49292144620299116,0.65089655,0.4133746
Samd4,13.764398,0.79613316,4.173486707845693e-43,4.39770932705152e-41,0.7740585774058577,0.34100479163641645,0.49151212,0.3115695
Elfn1,13.758766,1.7646455,4.511579680931833e-43,4.73539632916556e-41,0.4895397489539749,0.1112240453027443,0.25731087,0.082833745
Adamts6,13.756867,0.87565464,4.631625083837108e-43,4.842481167420354e-41,0.700836820083682,0.27541019311746767,0.41531417,0.24732468
Sorcs1,13.727889,1.1021657,6.911800526247476e-43,7.198452718615105e-41,0.8744769874476988,0.4570930739073617,1.0906495,0.6526124
4930500G05Rik,13.697736,1.3383626,1.0473966309789035e-42,1.0866234546101596e-40,0.5627615062761506,0.1750036300275882,0.2683223,0.11485719
Galnt7,13.69679,0.9056287,1.0611375078190485e-42,1.0966448013499168e-40,0.8347280334728033,0.42362421954406854,0.5861226,0.3544831
2610316D01Rik,13.695575,0.93272054,1.079031843768695e-42,1.1108653502706831e-40,0.7112970711297071,0.2895673007114854,0.3847449,0.21979427
Hdac9,13.665053,1.0566766,1.6418276814336495e-42,1.683813351149701e-40,1.0,0.7953753448526208,2.2110531,1.5904912
Agbl4,13.656957,1.1842647,1.8349397910522685e-42,1.8747084481207015e-40,0.9916317991631799,0.7478582837229563,2.2963758,1.5959839
Tmem130,13.654972,0.7707365,1.8856148421784117e-42,1.919184500353558e-40,0.7845188284518828,0.34993465950341224,0.3920132,0.24788429
Epb41l1,13.64586,0.87255853,2.1367776471424255e-42,2.1666119010836594e-40,0.9602510460251046,0.6013140699869319,0.9410688,0.6170858
Bmper,13.629076,1.3458338,2.6896587330281663e-42,2.716959780318302e-40,0.5815899581589958,0.19449687817627415,0.3364177,0.14612484
Osbpl10,13.624959,0.95348114,2.845718706054577e-42,2.8638375142953736e-40,0.8305439330543933,0.4151299549876579,0.5728698,0.3360046
Klf8,13.624354,0.89026064,2.8693765193389766e-42,2.876871159501429e-40,0.8347280334728033,0.4030782633948018,0.5237147,0.31578982
Cntn4,13.622424,1.2657771,2.946243025000446e-42,2.942957252110111e-40,0.9644351464435147,0.6448381007695658,1.9149086,1.2256517
Hivep1,13.611912,0.8784241,3.402255875220977e-42,3.3858746432291722e-40,0.7426778242677824,0.32027733410773923,0.4228638,0.25177088
Grin2d,13.60215,1.7063756,3.888342453133682e-42,3.8553417607270125e-40,0.4874476987447699,0.11093364309568753,0.1921754,0.062906355
Ppp3cc,13.57355,0.8690079,5.74695684033181e-42,5.677232731607196e-40,0.8828451882845189,0.4743720052272397,0.62525004,0.38909286
Silc1,13.572279,0.99594563,5.847547781375531e-42,5.7554435489216305e-40,0.7426778242677824,0.33240162625235953,0.4069834,0.22461966
Magi3,13.563332,0.9871245,6.606558441890838e-42,6.478767347941854e-40,0.9476987447698745,0.5457020473355597,1.0178154,0.6373653
Ablim3,13.560589,0.9172233,6.858304206512723e-42,6.701186691963522e-40,0.7154811715481172,0.29210832002323217,0.36764613,0.211302
Greb1l,13.544803,0.98583704,8.504226786282922e-42,8.279296150268917e-40,0.8326359832635983,0.4460940903150864,0.695162,0.4101006
Cdh4,13.542732,1.0166594,8.747332524756787e-42,8.485228337191872e-40,0.7154811715481172,0.31236387396544213,0.49557105,0.2753832
Lrrk2,13.535209,0.87754285,9.69070101927229e-42,9.366515697404547e-40,0.805439330543933,0.37610715841440395,0.47314885,0.2846669
Kat2b,13.530715,0.75069046,1.0301644091125393e-41,9.9213324992308e-40,0.7112970711297071,0.2893857993320749,0.35889667,0.228407
Stat5b,13.523636,0.75969577,1.1342810967803231e-41,1.0885047525174028e-39,0.6778242677824268,0.25693335269348044,0.3112281,0.19526762
Zfp618,13.512984,1.1408436,1.3109761517910927e-41,1.2535917864279951e-39,0.6276150627615062,0.2302889501960215,0.2824236,0.13801557
St6gal2,13.501697,0.9252851,1.5281582246664728e-41,1.4560855140705008e-39,0.805439330543933,0.3906635690431247,0.51309174,0.30235517
Rgs12,13.5011635,1.6114501,1.5392583072194034e-41,1.4614795305648541e-39,0.5104602510460251,0.13859445331784523,0.28592277,0.10284789
Efnb2,13.49677,0.9053376,1.6338368052953676e-41,1.5458167238833286e-39,0.7364016736401674,0.3194787280383331,0.36697432,0.21245763
Gm5820,13.493137,1.3837813,1.7163762538490872e-41,1.6182115768745605e-39,0.5523012552301255,0.17438652533759258,0.2515446,0.10400213
Elmo1,13.486583,0.8336934,1.875954920387779e-41,1.7624793255531336e-39,0.9581589958158996,0.564941193553071,1.1430284,0.7878352
Sntg1,13.478605,1.0254631,2.090198695883356e-41,1.9569212180622224e-39,0.99581589958159,0.8104036590678089,2.5282054,1.8968097
Bcl2,13.47101,0.81837755,2.316743610387188e-41,2.1614896114966574e-39,0.700836820083682,0.2863728764338609,0.38643646,0.23705173
Htr2a,13.461519,1.405597,2.6344452181108764e-41,2.4493959519252336e-39,0.5271966527196653,0.14676201539131697,0.23863854,0.09688488
Ankrd24,13.451078,1.2128389,3.0341581821882e-41,2.8113044950136875e-39,0.5690376569037657,0.18491360534340062,0.23168981,0.10659456
Dock3,13.450788,0.9158147,3.0461153010381857e-41,2.812684472127012e-39,1.0,0.8015463917525774,2.068,1.5394583
Ldb2,13.445912,1.1320585,3.2536963663862454e-41,2.994069224821863e-39,0.9372384937238494,0.5485697691302454,1.3488421,0.83365214
Sergef,13.438633,0.8809473,3.5900708832851165e-41,3.2923278032037914e-39,0.9037656903765691,0.48834761144184696,0.6706944,0.41798574
Cers5,13.42149,0.8261614,4.5252626359107925e-41,4.135843776425952e-39,0.8682008368200836,0.4362567155510382,0.52647376,0.3299113
Tet2,13.412015,0.82206166,5.142233167664509e-41,4.683790007293063e-39,0.9330543933054394,0.5363728764338609,0.7324073,0.47681153
Simc1,13.3771515,0.82125247,8.223876445792588e-41,7.465390543866448e-39,0.799163179916318,0.36855670103092786,0.43579745,0.26935488
Mei4,13.372,1.1609714,8.813880605493764e-41,7.974039456889477e-39,0.6422594142259415,0.2536300275882097,0.39643896,0.1968637
Homer2,13.354238,0.88058305,1.1189809058575299e-40,1.0089603000131486e-38,0.8221757322175732,0.39574560766661826,0.5080333,0.30717131
Lrrc4c,13.343332,0.9150149,1.295376399364289e-40,1.1641058144119883e-38,0.997907949790795,0.9130608392623784,3.210346,2.611205
Neto2,13.335805,0.9116351,1.4329929793368916e-40,1.283484045159409e-38,0.8410041841004184,0.4404312472774793,0.71330696,0.44033882
Las1l,13.327839,0.79628575,1.5944954934430595e-40,1.4233918242131232e-38,0.7615062761506276,0.33548714970233773,0.36742896,0.22767627
Kcnd3,13.320327,1.0042658,1.7633482143336129e-40,1.5689127986471581e-38,0.9811715481171548,0.6241832437926528,1.2667365,0.8201595
Iqsec1,13.312705,0.90200037,1.9528027713815984e-40,1.7317429197037475e-38,0.9769874476987448,0.6868375199651517,1.3094034,0.894869
Scn9a,13.304226,1.2407866,2.1874594022063228e-40,1.9334550703053912e-38,0.5732217573221757,0.1892696384492522,0.26135826,0.11901739
Plxnc1,13.302056,0.85836023,2.251880840616132e-40,1.983870104503458e-38,0.8284518828451883,0.41440394947001596,0.5293204,0.32561323
Epha3,13.279102,1.0674585,3.0604109391536022e-40,2.687360847550892e-38,0.9518828451882845,0.5868302599099753,1.3509235,0.86083883
Gm40841,13.266295,0.8931983,3.630931195483055e-40,3.1779518313560156e-38,0.8744769874476988,0.4849353855089299,0.69242585,0.4302501
Scml4,13.263553,1.4437414,3.766236314152563e-40,3.2856743428986804e-38,0.5313807531380753,0.15932191084652245,0.2307373,0.091124974
Stambpl1,13.244915,0.81107634,4.82830232321232e-40,4.19859169659272e-38,0.7301255230125523,0.3157397996224771,0.35692456,0.21870981
Wrn,13.24441,0.7798116,4.860865272069054e-40,4.213272576145016e-38,0.8221757322175732,0.3953826049077973,0.45387378,0.28859776
Zfp941,13.242475,1.0554026,4.987820341857536e-40,4.309412623334791e-38,0.5941422594142259,0.20201103528386816,0.22334325,0.11369532
Epb41l4a,13.229635,1.517799,5.9173557562258395e-40,5.096132986211164e-38,0.5,0.1311891970378975,0.2452907,0.09265231
Vopp1,13.211782,0.83530265,7.502697771437883e-40,6.440814348835013e-38,0.8138075313807531,0.39353129083781035,0.45893997,0.28247812
2210408F21Rik,13.175188,0.9533274,1.2192328557239725e-39,1.0433371602962784e-37,0.9518828451882845,0.5973210396399012,1.0862159,0.7000191
Zfp385b,13.172354,1.1666601,1.2658818883296035e-39,1.0798173441084586e-37,0.9790794979079498,0.6597575141571076,1.7441472,1.1323645
Carmil1,13.17078,0.8644475,1.2925496230491165e-39,1.0990762142825873e-37,0.9372384937238494,0.542398722230289,0.84743965,0.5495805
Adgra1,13.145568,0.8294811,1.8044566208463322e-39,1.529518908584888e-37,0.7322175732217573,0.32416146362712356,0.39285627,0.23963863
Nrxn1,13.138634,0.6946305,1.977645603342963e-39,1.6710483447114909e-37,1.0,0.9661318426020038,4.0841923,3.6130698
Ghr,13.116564,0.8483724,2.6466661496659013e-39,2.2293391674458547e-37,0.797071129707113,0.39131697400900245,0.57385135,0.35802034
Rab27b,13.11613,0.89172095,2.661840136544269e-39,2.2351138896545156e-37,0.8556485355648535,0.44674749528096414,0.64481854,0.39750925
Mthfs,13.109379,0.842695,2.9097187030424627e-39,2.435643038964205e-37,0.6778242677824268,0.27922172208508783,0.32863677,0.19634625
Acadsb,13.108751,0.79688257,2.9338815008455687e-39,2.448242109556535e-37,0.899581589958159,0.485370988819515,0.6120567,0.39603966
Vezt,13.101122,0.85951895,3.2442583750352656e-39,2.6988613788606066e-37,0.9665271966527197,0.6279947727602729,0.99544334,0.66279066
Elapor2,13.096956,0.82468295,3.427272558065519e-39,2.8423090628154473e-37,0.8828451882845189,0.46275591694496876,0.6377364,0.40795425
Ell2,13.093655,0.8202256,3.579593476820084e-39,2.959497745297097e-37,0.7803347280334728,0.36652388558153043,0.46789375,0.2911025
Klhl32,13.086926,0.86632425,3.911171246512858e-39,3.2237169139202605e-37,0.9100418410041841,0.5094743720052273,0.77034277,0.49261397
Arhgap26,13.082633,0.9546364,4.138545001287651e-39,3.4006943175718403e-37,0.9707112970711297,0.6650573544358938,1.3415029,0.8991519
Nek1,13.068482,0.8533981,4.985001907290693e-39,4.083750038076248e-37,0.9435146443514645,0.5790257005953245,0.86959785,0.56933624
Mast1,13.043584,0.85407954,6.912956823920029e-39,5.645931606648364e-37,0.799163179916318,0.38696094090315086,0.4360462,0.26419184
Tshz3,13.02749,0.9416436,8.537074082182091e-39,6.951247896613116e-37,0.7761506276150628,0.38031799041672715,0.60624045,0.36044368
Acsl1,13.024034,0.81366867,8.932458147273273e-39,7.251213003541778e-37,0.797071129707113,0.3874328444896181,0.44457498,0.27649754
Synpr,13.018095,1.1349239,9.654968813725627e-39,7.814126868217097e-37,0.9079497907949791,0.5389864962973718,1.3954576,0.86829716
Cers4,13.006394,0.84482855,1.1252800817780533e-38,9.079962701914802e-37,0.8723849372384938,0.46645854508494267,0.5808303,0.36358285
Cux1,12.998798,0.80358404,1.2428021261272812e-38,9.998231475760494e-37,0.9121338912133892,0.5006171046899957,0.7966993,0.52941686
Cplane1,12.989932,0.8660917,1.3955147852279007e-38,1.1193278292260803e-36,0.9874476987447699,0.6973645999709598,1.2875563,0.8918194
Dok5,12.987996,0.8927669,1.4312612380367045e-38,1.1445830198228051e-36,0.7489539748953975,0.3424205023958182,0.4251939,0.25106
Pfkp,12.971223,0.8425286,1.7816521439739984e-38,1.4205635937264491e-36,0.9079497907949791,0.5237040801510091,0.75450957,0.48750544
Prkaa2,12.957552,0.80419815,2.1293573902510492e-38,1.6927761265102276e-36,0.891213389121339,0.4694714679831567,0.6024887,0.3875803
Chrm3,12.944465,1.2353207,2.525157291655197e-38,2.0015037294033966e-36,0.9832635983263598,0.6537316683606795,1.9470007,1.2674344
Syt1,12.943182,0.72854745,2.56769400151151e-38,2.0292334653121847e-36,1.0,0.9497967184550603,3.6159878,3.12851
Snhg14,12.942242,1.0105624,2.59933960660409e-38,2.0482186284296745e-36,1.0,0.8124364745172064,2.6132796,1.9845457
Syn3,12.941882,0.88173395,2.6115244947978937e-38,2.051803016819281e-36,0.891213389121339,0.5016335124146943,0.775218,0.49198174
Frmd4a,12.922611,0.8893873,3.355562537492183e-38,2.6286870373881912e-36,1.0,0.8525845796428053,2.7344031,2.1717968
Htr2c,12.922052,1.203635,3.3800259411847296e-38,2.6401539837102817e-36,0.700836820083682,0.3387178742558443,0.7668465,0.40586144
Ppip5k2,12.920536,0.8043023,3.4473239832390026e-38,2.6849158095545507e-36,0.8786610878661087,0.481232757368956,0.6139568,0.39571273
Tmem65,12.914899,0.76242054,3.70929568558268e-38,2.8806004355955672e-36,0.7259414225941423,0.3160302018295339,0.3475986,0.21916495
Uba6,12.907452,0.79578066,4.085984713072837e-38,3.1639887389125974e-36,0.8765690376569037,0.4589080877014665,0.5617068,0.36056164
