names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_SST (for_DEGs),mean_expr_Rest (for_DEGs)
Lypd6,13.655271,2.8347006,1.8779031512146682e-42,1.933304891691116e-40,0.4774774774774775,0.12276122108621565,0.5726637,0.1028751
Shisa6,13.650041,1.3737154,2.017657722236633e-42,2.0692543128434477e-40,0.8648648648648649,0.6124283953302879,1.7402849,1.0343603
Cntnap4,13.578447,1.7366881,5.3753563364783364e-42,5.471053968226246e-40,0.6644144144144144,0.34598651294322386,1.0283918,0.43118146
Abtb3,13.483425,2.1724713,1.9580200219008096e-41,1.9853584146594246e-39,0.5112612612612613,0.15093176709448192,0.50649333,0.1365295
Nek1,13.473447,1.0186807,2.2415182245185037e-41,2.264270477173391e-39,0.8153153153153153,0.581538684649409,0.936738,0.5686257
Asic2,13.462887,1.22084,2.586118268456257e-41,2.602584190015716e-39,0.9527027027027027,0.788267710825901,2.5669804,1.8180304
Olfm2,13.417295,1.5912818,4.788718179050517e-41,4.765661387818051e-39,0.6036036036036037,0.29406859546080777,0.5274832,0.20745444
Apc,13.415623,0.7921963,4.898046507975371e-41,4.856476371560819e-39,0.963963963963964,0.8102748169095787,1.7704949,1.3387929
Gm1604a,13.273178,2.1093895,3.3122816429530268e-40,3.2601101738515685e-38,0.545045045045045,0.2486404176636937,0.54455054,0.15507424
Ankrd24,13.244983,2.1900766,4.82391867410401e-40,4.730609298291049e-38,0.5045045045045045,0.18642592995431803,0.4053982,0.10395256
Fam110b,13.209553,1.1223993,7.728199960658253e-40,7.5511539251959e-38,0.7702702702702703,0.5332100645348415,0.86070776,0.48668143
Sox1ot,13.197388,3.0594413,9.083111486340468e-40,8.842869769491608e-38,0.43243243243243246,0.07813066492640128,0.4113137,0.059242688
Gm19938,13.139464,1.5987214,1.95605196786699e-39,1.897441024425488e-37,0.6126126126126126,0.35178739757813066,0.56476474,0.22363149
E430024P14Rik,13.033716,2.421276,7.868017972782932e-39,7.550487247452765e-37,0.48873873873873874,0.17348270611268218,0.4347031,0.09681286
Cdh9,13.024415,1.4903975,8.887931852408316e-39,8.498887148548452e-37,0.7837837837837838,0.5306359219781016,1.4709455,0.7855034
Acadsb,12.98746,1.1024711,1.4413177107372783e-38,1.3733406697698817e-36,0.7342342342342343,0.48854325284605904,0.7125014,0.39468905
Gm14204,12.960908,3.4963129,2.038200989373952e-38,1.93521062135965e-36,0.40315315315315314,0.05492712638677398,0.29302752,0.029725205
Moxd1,12.926658,3.4494104,3.1835948281109683e-38,3.0120842616669616e-36,0.42342342342342343,0.08530925966209847,0.52774924,0.061689995
Arx,12.919137,3.4542234,3.510580722207678e-38,3.30980014055159e-36,0.40315315315315314,0.05449206003915597,0.31418177,0.033124685
Mthfs,12.866574,1.6150167,6.941308411164374e-38,6.453735536608538e-36,0.5765765765765766,0.2813429047929809,0.5035991,0.19369277
Gab2,12.851169,1.001986,8.472093769595507e-38,7.849833089276941e-36,0.8513513513513513,0.5937205423827133,1.132592,0.71803206
Elapor2,12.801728,1.2071352,1.6034324913177246e-37,1.4654500354322197e-35,0.7162162162162162,0.4659560582988906,0.76857966,0.40613103
Galnt7,12.695229,1.3967012,6.284637706356377e-37,5.70500726924986e-35,0.6621621621621622,0.42690885360017405,0.7474092,0.35217237
Pakap-1,12.689147,1.0507079,6.792150473704992e-37,6.144952297254314e-35,0.7725225225225225,0.5355666739177725,0.8566114,0.50330526
Grm5,12.682791,0.82412255,7.366176758810396e-37,6.641918439907226e-35,0.9954954954954955,0.9172648828946415,3.4059231,2.8599231
Las1l,12.645528,1.5030546,1.1842663717501264e-36,1.0571839670739501e-34,0.6036036036036037,0.3385541295047495,0.5396794,0.22507578
Lin28b,12.617134,1.5777811,1.698919896594133e-36,1.511588662963058e-34,0.5878378378378378,0.2942861286346168,0.55184317,0.22050688
Gm45341,12.556261,2.9796169,3.672817672411734e-36,3.2570498632905377e-34,0.44819819819819817,0.13044739322746718,0.6073613,0.10069017
Tox2,12.48704,1.894006,8.786280638634893e-36,7.740569205249821e-34,0.5157657657657657,0.21075338989195852,0.4364009,0.13733284
Esrrg,12.477644,1.1303464,9.886925181803903e-36,8.681754236440224e-34,0.7702702702702703,0.5214270176201871,0.9959318,0.57654554
Dpysl5,12.4693365,1.8844327,1.0973632733533338e-35,9.542443739483521e-34,0.5247747747747747,0.23257921833079545,0.4506308,0.14340347
Pola1,12.453916,1.2574214,1.3314917452978987e-35,1.1541026837469206e-33,0.6959459459459459,0.4472119498223479,0.743993,0.3797559
Tmem132c,12.437944,3.2057881,1.6263474002612682e-35,1.400639571955778e-33,0.41216216216216217,0.0840403161482126,0.49882612,0.06775285
Tbc1d4,12.428851,2.2438796,1.8223521105115004e-35,1.5644281536563583e-33,0.46621621621621623,0.148575157711551,0.42412406,0.10573134
Ptpn4,12.388433,0.8690993,3.018829397856657e-35,2.58331037963084e-33,0.8963963963963963,0.703067217750707,1.2687771,0.87532586
Nipal2,12.385891,1.5714248,3.1160511957527674e-35,2.658041131107202e-33,0.5788288288288288,0.3087158291639475,0.5214041,0.2072427
Slc38a1,12.359227,1.1272473,4.3431377923764403e-35,3.693041534213764e-33,0.6959459459459459,0.4424987310564861,0.6453492,0.34716776
Sema6d,12.334905,1.1537848,5.875871066759355e-35,4.9805885035906585e-33,0.8536036036036037,0.7021245739975346,1.7719853,1.1614034
Dlx1as,12.296267,2.3269362,9.485804336187769e-35,8.015206368344822e-33,0.45045045045045046,0.12732941773620476,0.40023562,0.093576245
Bend6,12.282806,1.1093267,1.1204356024087729e-34,9.437650356339727e-33,0.7072072072072072,0.462149227757233,0.68798083,0.37756872
Timp3,12.265558,2.0494142,1.3865347598861399e-34,1.164255906191893e-32,0.4752252252252252,0.15843666159089262,0.42733875,0.12115938
Camta1,12.250185,0.8135918,1.6761364611932588e-34,1.4030463150237653e-32,0.9594594594594594,0.7688347472989631,1.6308259,1.205181
Lmbr1,12.236736,1.0325038,1.9782955977718847e-34,1.6508323823643024e-32,0.75,0.5243999709955768,0.78200126,0.45724115
Rph3a,12.218344,1.1575853,2.4808688218511833e-34,2.0638063542768203e-32,0.6981981981981982,0.41592342832281926,0.7032674,0.37664178
Adra1a,12.211523,1.922524,2.6978948576670744e-34,2.2374208279479718e-32,0.5045045045045045,0.1946559350300921,0.49963,0.15783007
Slc35f1,12.205419,1.0556971,2.908095717024492e-34,2.4043240589676338e-32,0.9234234234234234,0.6495903125226598,1.5610232,1.0333916
E130307A14Rik,12.204478,0.88615835,2.9418802872264372e-34,2.4247951937967597e-32,0.8783783783783784,0.6734101950547459,1.1699926,0.7894565
Dpysl3,12.1749525,1.4327359,4.226405107590899e-34,3.472890068531115e-32,0.5900900900900901,0.33786527445435427,0.55123854,0.24091494
Cpeb3,12.16213,0.83735114,4.945199565270968e-34,4.05114366825704e-32,0.9436936936936937,0.742440722210137,1.5014747,1.0825824
Afap1,12.160312,1.7725102,5.056509776977828e-34,4.1297391400423785e-32,0.5225225225225225,0.22888115437604234,0.4638456,0.15934636
Cox16,12.150926,0.8281259,5.67198639226428e-34,4.590550432534374e-32,0.9301801801801802,0.7232978029149445,1.3692466,0.97520185
Srgap2,12.13729,0.8014494,6.700841706803805e-34,5.406955455309856e-32,0.9031531531531531,0.7174244072221013,1.4189049,1.0286922
Gnal,12.056518,1.2773643,1.7920073490749525e-33,1.4288201029567944e-31,0.6463963963963963,0.40182002755420204,0.653122,0.322211
Dennd5b,12.036866,0.8619501,2.274318354124042e-33,1.8080158040033434e-31,0.8873873873873874,0.6632586469436589,1.1196471,0.7587033
Evl,12.020996,0.9511569,2.756282279790529e-33,2.17827367229328e-31,0.7567567567567568,0.524653759698354,0.7506081,0.45640987
Ece2,12.013756,1.8361291,3.0086354388330427e-33,2.363802170802452e-31,0.4954954954954955,0.20042056413603074,0.35805684,0.11385004
Ppp2r2b,12.008555,1.0145684,3.2039235882577136e-33,2.5098958255534916e-31,0.9752252252252253,0.7649554056993692,2.1563382,1.5647258
Grip2,11.994066,2.8001993,3.816981743800581e-33,2.9814621934860934e-31,0.4099099099099099,0.098832571967225,0.30188003,0.049354807
Kazn,11.97931,0.9671659,4.561012544114966e-33,3.552301653923743e-31,0.831081081081081,0.569211804800232,1.0623798,0.6772274
Tbc1d9,11.958266,1.2421575,5.8776026691411404e-33,4.564485078607585e-31,0.6283783783783784,0.3811181205133783,0.5619655,0.27671915
Cacng7,11.943248,1.2308522,7.04186627828328e-33,5.452880314048177e-31,0.6396396396396397,0.40055108404031614,0.5664324,0.2811482
Arhgap26,11.917551,0.9222011,9.588621074224983e-33,7.382413990384679e-31,0.9076576576576577,0.6664491334928576,1.3259332,0.899948
Dock11,11.908318,1.4121397,1.0711660962141546e-32,8.223495144364096e-31,0.5968468468468469,0.31792473352186207,0.62577635,0.28276432
Adamts6,11.893181,1.6542455,1.2842094226922307e-32,9.830970708757903e-31,0.5563063063063063,0.2782611848306867,0.6261371,0.24413826
Grk3,11.878768,1.1253561,1.5259957842512727e-32,1.164872350080446e-30,0.6824324324324325,0.45565948807193096,0.69829154,0.38057044
Smarca2,11.865314,0.95165354,1.7923004731451227e-32,1.3642808417396444e-30,0.8468468468468469,0.6751504604452179,1.2377696,0.8178712
Farp1,11.84798,0.91494536,2.2044096576373387e-32,1.6732341101896974e-30,0.8581081081081081,0.5958958741208035,1.1079844,0.7303015
Col25a1,11.8447485,1.7203367,2.291046899228776e-32,1.7340966248528793e-30,0.6509009009009009,0.4474294829961569,1.1788876,0.5206113
Vezt,11.839524,0.84830105,2.4383155338562002e-32,1.835225165118098e-30,0.8400900900900901,0.6304473932274672,0.9911693,0.6632698
Gm5820,11.830345,2.168063,2.7202228592566093e-32,2.0359996720954063e-30,0.46621621621621623,0.17623812631426292,0.39346173,0.10189949
6330411D24Rik,11.772005,3.002475,5.441533075590765e-32,4.061499826142329e-30,0.38963963963963966,0.07410630121093467,0.37780938,0.05570639
Oprm1,11.759601,2.2876918,6.30320034459647e-32,4.678646222632795e-30,0.4594594594594595,0.172793851062287,0.45552847,0.11169581
Dzank1,11.69811,1.0262357,1.303246732323427e-31,9.646897988300407e-30,0.713963963963964,0.5014864766876949,0.7366502,0.42830423
Htr7,11.680101,2.2198412,1.6110248154967032e-31,1.189237274516385e-29,0.4572072072072072,0.17159741860633745,0.43454647,0.110497795
Dzip3,11.655507,0.80383885,2.1509574220853905e-31,1.583458244696834e-29,0.8851351351351351,0.6735552171706185,1.1217945,0.78205025
Msi2,11.651534,0.7750172,2.253656030560437e-31,1.6545283481190967e-29,0.8581081081081081,0.648357624537742,1.1428127,0.81003815
Stxbp6,11.6510515,1.2113508,2.26643771969651e-31,1.6593782432764367e-29,0.740990990990991,0.45972010731636576,1.1270374,0.6424251
Bckdhb,11.632311,0.9550632,2.823482099418834e-31,2.0616022829180455e-29,0.7567567567567568,0.5374882169530854,0.7970474,0.48782626
1110004F10Rik,11.631075,1.2944751,2.8646608142099127e-31,2.0860009777187088e-29,0.5945945945945946,0.35171488652019434,0.55161,0.26242158
Arhgap18,11.615175,1.5901936,3.4507875609988965e-31,2.506017885514604e-29,0.5382882882882883,0.26270756290334274,0.50240654,0.19620615
Snrpn,11.600423,0.7781785,4.100465070772193e-31,2.969797748022879e-29,0.8873873873873874,0.6973750997027046,1.2576264,0.90328753
Kmt2a,11.597996,0.7653614,4.218419860875349e-31,3.047014560798942e-29,0.9414414414414415,0.7360234935827714,1.3360887,0.97444344
Zwint,11.551834,0.827571,7.226172079617204e-31,5.191637534206264e-29,0.8085585585585585,0.596004640707708,0.89769304,0.5984308
Tmem44,11.529374,1.5417199,9.38234376762442e-31,6.704882367980536e-29,0.5495495495495496,0.28112537161917195,0.5442803,0.22191004
Nf1,11.494917,0.71281755,1.399157964172592e-30,9.945866269131626e-29,0.9527027027027027,0.7926908853600174,1.5908911,1.2191875
Tet2,11.493584,0.8963357,1.4209288539012503e-30,1.0073973167368496e-28,0.7657657657657657,0.5395547821042709,0.7593049,0.47669378
Gm26691,11.475615,1.3063219,1.74931022513334e-30,1.2369464670877064e-28,0.6373873873873874,0.3951490102240592,0.6968785,0.34172547
Gprasp2,11.461965,1.4160764,2.0481593644974282e-30,1.4331781803136953e-28,0.5563063063063063,0.30664926401276194,0.4698096,0.20271415
Robo2,11.448513,0.94718313,2.3921481335931194e-30,1.6695329960947304e-28,0.972972972972973,0.7822130374882169,2.229865,1.6684626
Chrm3,11.444616,1.1435194,2.502098048591134e-30,1.7417454550684914e-28,0.8941441441441441,0.6555724748024073,1.8946867,1.2691141
Cacng3,11.377582,1.1619339,5.407843747867868e-30,3.7450711728146807e-28,0.6936936936936937,0.49039228482343555,0.8452809,0.46610886
A430010J10Rik,11.354791,2.9752538,7.020777932488044e-30,4.849570772389556e-28,0.38288288288288286,0.08723080269741136,0.3104935,0.045259792
Cntn3,11.350442,1.02375,7.378887695416317e-30,5.083864419893242e-28,0.8851351351351351,0.6589079834674788,1.6098179,1.0879887
Adgrl2,11.3381815,1.3861346,8.48901036397091e-30,5.833752135035764e-28,0.6463963963963963,0.43263722717714453,0.9190762,0.45523968
Arhgef12,11.302004,0.7526291,1.282577807838078e-29,8.791547371583967e-28,0.9234234234234234,0.7235515916177218,1.2682852,0.92279166
Gm5087,11.268087,2.259022,1.886225446675162e-29,1.2896406552712877e-27,0.4391891891891892,0.15680516278732506,0.44592088,0.11099953
Cpeb2,11.250322,0.8885577,2.3074745135920898e-29,1.5736507659954175e-27,0.7882882882882883,0.5917264882894642,0.9438533,0.6140852
Zfyve9,11.247413,0.8022226,2.3848416686016537e-29,1.6222960920335805e-27,0.8400900900900901,0.6508955115655137,1.0378692,0.7156625
Pygo1,11.246538,1.3993521,2.40861437213341e-29,1.634330004525877e-27,0.5518018018018018,0.3004858240881734,0.4623945,0.20119403
Nebl,11.2357025,0.9394692,2.7231846959071545e-29,1.843122740025825e-27,0.9572072072072072,0.7428032774998187,1.8855509,1.3647517
Serpini1,11.229846,0.99414,2.909852477380806e-29,1.9595923826371493e-27,0.7612612612612613,0.5236386048872453,0.9214723,0.5650724
Ttc3,11.217328,0.5613455,3.352452862318513e-29,2.252010210262461e-27,0.9887387387387387,0.8934812558915235,2.2312098,1.891931
Thsd7a,11.187043,1.3554212,4.7191104991208277e-29,3.1464639978009092e-27,0.7657657657657657,0.575266478137916,1.4753407,0.84072834
Cyrib,11.183998,0.73613274,4.883927397731192e-29,3.248295276659334e-27,0.9031531531531531,0.7214850264665361,1.2781701,0.93802726
Gm15155,11.174076,1.8839862,5.461587964720906e-29,3.6146026751736636e-27,0.5022522522522522,0.23809005873395692,0.6086703,0.20460396
Tmcc3,11.165795,1.11675,5.995249351562017e-29,3.958042999421901e-27,0.6891891891891891,0.48252483503734317,0.9342018,0.53797203
Scg5,11.147859,0.80489975,7.335067358463903e-29,4.818906110560515e-27,0.8243243243243243,0.6251540859981147,0.9781987,0.66782755
Fndc1,11.121425,2.2846217,9.868332272202186e-29,6.435973013448367e-27,0.4391891891891892,0.17591182655354942,0.4270136,0.10375215
Mpped1,11.118838,1.0384738,1.0158657610576446e-28,6.609276755355669e-27,0.7004504504504504,0.4479733159306794,0.7422276,0.42906603
Vwa8,11.114846,0.8530222,1.0623293630204506e-28,6.894876807816306e-27,0.7882882882882883,0.5960771517656442,0.9012729,0.5932199
Atp8a2,11.112899,0.8305191,1.0857702220671317e-28,7.030035148661163e-27,0.8581081081081081,0.6351968675222972,1.1192529,0.7700357
Evi5,11.100239,0.8415563,1.2510893369101606e-28,8.080954442975004e-27,0.8153153153153153,0.6072075991588717,0.95840865,0.6403143
Zfp536,11.097629,1.1288319,1.2881669928057506e-28,8.294062917077152e-27,0.7342342342342343,0.4721920092814154,1.1407616,0.679875
Vstm2b,11.094938,1.7533748,1.327519103823033e-28,8.513231102559641e-27,0.481981981981982,0.22079617141614097,0.38978246,0.1322387
Tenm3,11.088927,1.201846,1.4197950386720175e-28,9.040258931070407e-27,0.9256756756756757,0.7317453411645276,2.180022,1.4841043
Gm57223,11.080925,1.0775036,1.5526087134668019e-28,9.839291540295511e-27,0.6734234234234234,0.4432238416358495,0.6478059,0.3589598
Mid2,11.07492,1.4578874,1.6602822724259567e-28,1.0472249920207854e-26,0.5427927927927928,0.2943586396925531,0.44876593,0.18745516
Flrt2,11.055251,0.95789045,2.0675784091457994e-28,1.2950077355185927e-26,0.8445945945945946,0.5986512943223842,1.1955631,0.78246534
Stat5b,11.052951,1.373121,2.1212562015919264e-28,1.3255384682970947e-26,0.5292792792792793,0.2598433761148575,0.4398654,0.1933397
Rims3,11.035357,2.510489,2.580244709113961e-28,1.5974925192141045e-26,0.3918918918918919,0.1037633239068958,0.28765506,0.05684566
Gm40841,11.031303,0.99771434,2.6992308500273936e-28,1.6673179986261165e-26,0.704954954954955,0.4881444420274092,0.72888803,0.42998633
Nsd2,11.024729,0.7974978,2.903927203649006e-28,1.7890733446074337e-26,0.8378378378378378,0.6240664201290697,0.94624704,0.64540684
Nxpe4,11.024551,1.1377563,2.909657802729619e-28,1.7890733446074337e-26,0.7004504504504504,0.49322021608295263,0.79990137,0.44267493
Vcl,11.013683,1.1111792,3.283008427072525e-28,2.0140282291196062e-26,0.6351351351351351,0.40290769342324706,0.6057546,0.32601693
Ppp3cc,11.001541,0.9982177,3.75654986548925e-28,2.2992823436377256e-26,0.6936936936936937,0.4779203828583859,0.667301,0.38870722
Grb10,10.967043,1.2383156,5.504326702274787e-28,3.3613922384118984e-26,0.5923423423423423,0.35156986440432164,0.53646594,0.2630765
Sh3kbp1,10.955161,0.86054933,6.276671746391977e-28,3.8243575924161544e-26,0.7972972972972973,0.5708070480748314,0.95775425,0.633611
Depdc5,10.93624,0.9060341,7.734154826105416e-28,4.691122803102766e-26,0.7432432432432432,0.5542382713363788,0.7902611,0.49621886
Iqcj,10.907527,1.5631342,1.0610365952100057e-27,6.421183178669562e-26,0.5765765765765766,0.37546225799434413,0.80955166,0.35204285
Gria3,10.871807,0.86060697,1.5705849055460646e-27,9.462245832292097e-26,0.9527027027027027,0.8013197012544413,2.3175626,1.7983363
Ubn2,10.867985,0.70183855,1.6377871868419776e-27,9.845042888242492e-26,0.9504504504504504,0.7823218040751214,1.5541874,1.1920825
Plxna2,10.8534155,0.83365303,1.9211010248920108e-27,1.15223179774215e-25,0.8513513513513513,0.653107098832572,1.1758784,0.81422776
Clstn3,10.84394,0.95778835,2.1309179012912703e-27,1.2723947557265875e-25,0.6801801801801802,0.456312087593358,0.6270197,0.3708441
Lgals8,10.832348,1.8704628,2.4187298338402734e-27,1.4410481293855465e-25,0.44819819819819817,0.18577333043289102,0.34945032,0.10831237
Mageb18,10.827668,4.0346274,2.5455643952692286e-27,1.5132591880726585e-25,0.3310810810810811,0.03850337176419404,0.34719488,0.025012584
Impact,10.800974,0.8155726,3.405710913832006e-27,2.020120358822649e-25,0.7702702702702703,0.5769704879994199,0.8077439,0.53424686
Hjurp,10.79816,1.6341856,3.511719014896851e-27,2.0784116724730923e-25,0.4774774774774775,0.22123123776375897,0.3548376,0.12858707
Vwa5b2,10.78469,1.7326921,4.066116741801369e-27,2.4012430077407206e-25,0.481981981981982,0.23660358204626206,0.38420928,0.13186368
Osbpl3,10.770919,1.3101522,4.7226347819245546e-27,2.7706811482601046e-25,0.5855855855855856,0.347327967515046,0.6118184,0.29287747
Slc32a1,10.752196,2.6593223,5.786730316931154e-27,3.387569577689327e-25,0.35585585585585583,0.06496990791095641,0.2685896,0.04762112
Igf1,10.751909,2.592346,5.804752957615231e-27,3.3907328689374187e-25,0.3716216216216216,0.08226379522877239,0.3513174,0.06747007
Pde4d,10.740436,0.96624,6.573376966711429e-27,3.8313804576038197e-25,0.9819819819819819,0.821586541947647,2.466445,1.8745466
Tmem91,10.723897,2.3248742,7.861949744747264e-27,4.572523585310801e-25,0.40540540540540543,0.13606700021753318,0.32143855,0.072941355
Elavl4,10.707521,0.9026851,9.384076998841339e-27,5.42258384857778e-25,0.7837837837837838,0.5342252193459502,0.9156695,0.5886222
Lrp8,10.695968,1.1675225,1.0630433797879196e-26,6.11648300104955e-25,0.5968468468468469,0.4012036835617432,0.5500017,0.28249514
Nap1l5,10.672907,1.1742603,1.3629383541339844e-26,7.808561529974447e-25,0.5833333333333334,0.3515336088753535,0.5555255,0.28455287
Rbms1,10.650885,1.1615226,1.727153801566679e-26,9.853210753311394e-25,0.6216216216216216,0.3923935900224784,0.66611665,0.3529057
