names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CNU-HYa GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Dgkb,-2.8562477,-0.99539983,0.0042868076432804126,0.03723534807097288,0.421875,0.7794627847920169,1.1201749,1.632686
Zbtb38,-2.8565648,-0.42130056,0.0042825275599249835,0.0372158847138371,0.265625,0.5110697807503845,0.33318067,0.42493585
Ccdc39,-2.8569746,-1.4799416,0.004277000511739973,0.03717987827578553,0.109375,0.3226152580564398,0.07378494,0.19358891
Pls3,-2.857493,-0.35189834,0.004270022746217525,0.037131233395101916,0.265625,0.5167209127651203,0.40916508,0.49787185
Gdap1,-2.8593338,-0.49681306,0.004245319447296486,0.036928369552883325,0.234375,0.478021388461676,0.2732402,0.36699492
Ehmt2,-2.8593647,-0.9897747,0.0042449053756088645,0.036928369552883325,0.0625,0.2822704674702243,0.08914633,0.16988115
Rbm4,-2.8607955,-1.0076979,0.004225794536634974,0.03678234505972846,0.109375,0.3323437891197825,0.10721259,0.20502275
Pkib,-2.8612287,-27.075941,0.004220025039977314,0.03674402878295218,0.0,0.20673128509603347,0.0,0.13231894
Nmd3,-2.8613138,-0.7824559,0.004218892585919191,0.03674402878295218,0.125,0.3503344182553024,0.13668206,0.22468236
Cep295,-2.8616233,-0.7012728,0.004214776894454985,0.036722132021402544,0.1875,0.41643120283271934,0.19216391,0.29601184
Slc24a2,-2.8629768,-0.895802,0.004196813531576341,0.03657748283926574,0.59375,0.8148717765299188,1.3332934,1.824183
Nr6a1,-2.865769,-0.44811985,0.004159976905010952,0.036268195794174,0.34375,0.6262384205443685,0.5642463,0.71014106
Trpm3,-2.8658385,-0.81949216,0.004159062299832348,0.036268195794174,0.390625,0.6866483064487285,1.0169159,1.4144506
B3galt2,-2.8668904,-0.40226018,0.004145263789665498,0.03616338897023114,0.109375,0.33273722236131476,0.18779974,0.24139749
Fam120c,-2.8670375,-0.42347264,0.004143339367019775,0.03615833997785688,0.3125,0.5873958296076398,0.44586194,0.5616188
Gpatch1,-2.8675401,-0.8661546,0.004136761944536409,0.03611266843719731,0.09375,0.31850209234951177,0.11288415,0.19706963
Rnf25,-2.871129,-0.88855785,0.004090083805208071,0.03571678643027002,0.109375,0.33874602095926176,0.11804206,0.20860259
Eda,-2.8713844,-0.9807753,0.004086782301085325,0.035699558007205034,0.1875,0.4154297363997282,0.21772972,0.39208332
Gcn1,-2.87174,-0.6461005,0.004082184239889527,0.03567098878888832,0.15625,0.3832397439107264,0.17034253,0.2551262
Jdp2,-2.872916,-1.3200048,0.004067024016995818,0.03555007655714952,0.03125,0.24521620944955114,0.05722156,0.13717583
Steep1,-2.8739138,-0.6443899,0.004054197882865053,0.03544949466729058,0.0625,0.28191280088701315,0.113377914,0.17198096
Tmem38b,-2.8741767,-2.416471,0.004050823470763887,0.035431519094865124,0.03125,0.24342787653349549,0.026967745,0.13621646
Fam184a,-2.8744628,-1.0100815,0.004047154213327734,0.03541095203911306,0.171875,0.4068099717443399,0.16279319,0.30458796
Rragb,-2.8751667,-0.7552052,0.004038142654636261,0.035343613397419,0.203125,0.440359097249544,0.2103892,0.33305886
Ppp4r1,-2.8783844,-1.0175893,0.003997178472721173,0.03499647623395827,0.140625,0.3677527808576845,0.13534209,0.25728378
Ints3,-2.8787014,-0.88819414,0.003993161631443303,0.034972703075906636,0.125,0.3493329518223112,0.12877233,0.22663018
Micu3,-2.8791192,-0.36010644,0.003987876749917258,0.03493780510931748,0.390625,0.6471976823205408,0.5683499,0.6842813
Zfp1,-2.8793898,-1.2199061,0.003984454756608827,0.03491921047295472,0.109375,0.3352766551021138,0.095725864,0.21025802
Rab5b,-2.879444,-1.189262,0.0039837706779720615,0.03491921047295472,0.0625,0.2810186344289853,0.08080807,0.17556651
Synpo,-2.8803568,-1.0165148,0.003972255105577357,0.034835017848193074,0.09375,0.31492542651740046,0.10217762,0.1969122
Manba,-2.8804264,-3.3739388,0.003971378041000897,0.034835017848193074,0.03125,0.23842054436853966,0.015541997,0.15047304
Bbip1,-2.881865,-0.54652774,0.003953291364201602,0.034691358248235486,0.15625,0.3982259737472728,0.20035763,0.28066552
Cpne8,-2.8821898,-0.9909743,0.0039492176422633455,0.03466693173721532,0.21875,0.43256196573554134,0.27039856,0.48063692
Cep104,-2.8822749,-2.033817,0.003948151345222698,0.03466693173721532,0.046875,0.2612754390357309,0.036970016,0.14342527
Acox1,-2.882391,-0.8303055,0.003946697725146527,0.03466693173721532,0.140625,0.3633177152258664,0.15059501,0.25385222
Ncapd3,-2.8828783,-0.5672202,0.003940597826659616,0.03462520065478871,0.15625,0.38724560964269106,0.18046504,0.256993
Brsk2,-2.8833268,-1.54255,0.0039349896179679145,0.03458723291946283,0.078125,0.2924281984334204,0.06328739,0.17422312
Ano10,-2.8833964,-2.3538127,0.003934120028638853,0.03458723291946283,0.03125,0.24489430952466112,0.030710865,0.14792103
Adarb2,-2.884108,-0.7413514,0.003925240898358459,0.03452413189489093,0.3125,0.5821738974927573,0.7788291,1.0888453
Eif4e3,-2.8849897,-1.3824342,0.0039142637484622395,0.03445013656114654,0.109375,0.33069852283701134,0.08241243,0.20208867
Cemip2,-2.8858097,-1.7005204,0.003904081948069322,0.03437178307490914,0.078125,0.2915340319753925,0.060004868,0.18315165
Cntn2,-2.8860416,-1.3758757,0.003901204677275871,0.03435770884247875,0.046875,0.2633141385600343,0.0819446,0.20018077
Slc2a3,-2.8877742,-0.5964683,0.003879781863484474,0.034180242187484534,0.203125,0.43996566400801174,0.22987345,0.3298532
Hpf1,-2.8892593,-0.5192643,0.003861504566631033,0.03403037970002488,0.078125,0.3013698630136986,0.14002745,0.19509108
Gm57223,-2.891866,-1.0184369,0.0038296131428353203,0.033760401951438666,0.21875,0.44744089559712436,0.19615784,0.3639577
Ift81,-2.8920903,-0.4108618,0.0038268799908984783,0.03374737950621664,0.15625,0.3932901748989592,0.2127897,0.27402857
Ctsb,-2.892415,-0.5331219,0.0038229247750361673,0.033723568189501583,0.203125,0.44533066275617866,0.29301417,0.40056378
Serac1,-2.892995,-1.4009851,0.0038158711268732035,0.033672399730404916,0.125,0.3466146857899067,0.08656574,0.21413568
Fhod3,-2.8934748,-0.5740446,0.0038100490420556127,0.033632068909341103,0.140625,0.3802353446117529,0.26680982,0.3751643
Cemip,-2.8942096,-1.024706,0.0038011437641056528,0.033564486671547454,0.125,0.3462212525483744,0.15914127,0.3008204
Usp53,-2.8942482,-0.99399084,0.003800675589631115,0.033564486671547454,0.15625,0.3799134446868629,0.14493288,0.27050582
Rnf144a,-2.8942559,-0.8041966,0.0038005819610244175,0.033564486671547454,0.078125,0.29947423012267965,0.13027017,0.21749198
Gnl2,-2.8951995,-3.2546837,0.0037891749845838036,0.03349181968281802,0.03125,0.24056654386780643,0.015070748,0.13534671
Trim41,-2.895424,-0.8615255,0.0037864680710880515,0.03347890657128527,0.03125,0.2481490754318824,0.08156386,0.14358914
Vipas39,-2.8956482,-1.312137,0.003783762915063716,0.033466000502884154,0.09375,0.31667799277513503,0.08290951,0.1944534
Ddx17,-2.8958106,-0.4367713,0.0037818051055209558,0.03345969811832337,0.390625,0.7154046997389034,0.688778,0.8509093
Mipol1,-2.8964913,-1.1972032,0.0037736109593501745,0.033398197127055065,0.125,0.34918988518902677,0.1168241,0.2500942
Tiam1,-2.8970559,-0.54617125,0.0037668257908199275,0.033349129818560606,0.3125,0.6027754926857184,0.55256814,0.731026
Vldlr,-2.89711,-0.39882055,0.003766175741170492,0.033349129818560606,0.171875,0.41893486891519727,0.25813985,0.32808253
Zfp438,-2.8996859,-2.3898344,0.0037353694908118045,0.033092442538118425,0.046875,0.2597017060696019,0.033889644,0.16607273
Cdh18,-2.89991,-0.81351423,0.003732697536331245,0.033079677704888046,0.34375,0.5834614971923173,0.56993693,0.85442525
Cops4,-2.8999488,-0.7046483,0.003732237030157484,0.033079677704888046,0.078125,0.300547229872313,0.1222691,0.19224054
Gm28376,-2.9006371,-0.95774245,0.0037240486564853767,0.033024814323353816,0.046875,0.26546013805930113,0.090278804,0.16847986
Kantr,-2.9007685,-0.82299685,0.003722486443954269,0.03302185894653391,0.203125,0.45094602811259343,0.207418,0.34200352
Upf2,-2.901132,-0.52869153,0.003718170485540995,0.032994465305973095,0.28125,0.5524160377695911,0.36389923,0.49054635
Ankmy2,-2.9026558,-1.1236229,0.0037001296409905214,0.03284522083033212,0.109375,0.32662112378840447,0.1002676,0.20685537
Rbm10,-2.902803,-0.50244457,0.0036983938756720578,0.03284522083033212,0.15625,0.3850638434851032,0.19207183,0.26234788
Slitrk1,-2.9032052,-0.4841208,0.0036936471448750976,0.032820204623939774,0.140625,0.36818198075753783,0.18307596,0.2476515
E2f3,-2.9034758,-0.4359042,0.003690455349280552,0.03281354574294124,0.171875,0.41911370220680283,0.24336718,0.31680527
Senp1,-2.903847,-1.5236464,0.003686082107271774,0.03278551016961025,0.09375,0.3168568260667406,0.07479111,0.20153823
Rere,-2.904984,-1.1258265,0.0036727183480453614,0.03267746424237711,0.46875,0.8529632676419042,1.084979,1.6631455
Nudcd1,-2.905626,-0.6329406,0.0036651922975414536,0.03262130408576974,0.125,0.365392181408491,0.16016048,0.23851201
Gpatch2l,-2.9059818,-1.2298242,0.0036610272755655854,0.032595030780134954,0.09375,0.30991809435244466,0.087950885,0.19525605
Sppl2a,-2.906129,-0.5500176,0.0036593081966832803,0.0325905241116605,0.234375,0.5011624163954361,0.29742065,0.4102123
Ecd,-2.9065928,-1.044913,0.0036538843442294276,0.03255300806679202,0.109375,0.3355627883686827,0.10986245,0.21478398
Spock2,-2.907405,-0.29920423,0.003644410190046482,0.032479370416765824,0.296875,0.569762867055331,0.46160686,0.5433818
Guf1,-2.9076061,-1.4337955,0.0036420676622772926,0.03246926280205403,0.109375,0.335348188418756,0.08087918,0.2050448
Gnai3,-2.908457,-0.8530386,0.0036321721113347877,0.03239179045189703,0.109375,0.32951822311241463,0.12456427,0.21479997
Eif2a,-2.910205,-0.6807958,0.0036119179356773733,0.032221857547028894,0.125,0.3519439178797525,0.1521003,0.23375927
Zfp160,-2.910352,-0.45335045,0.0036102198407978285,0.03221740522160002,0.15625,0.38245287742766193,0.19330412,0.2561821
Vta1,-2.9107542,-0.6806394,0.0036055761355288573,0.03218665473809315,0.140625,0.3722236131478236,0.16535503,0.25325498
Myt1,-2.91111,-2.765705,0.003601472771679795,0.03216070899801798,0.046875,0.2585929396616474,0.026142024,0.16562541
Slc10a7,-2.9111485,-0.8879482,0.003601027009898847,0.03216070899801798,0.125,0.35237311777960584,0.14252844,0.24957275
Sytl2,-2.9121308,-1.4990679,0.0035897214724722386,0.03207709210686034,0.09375,0.31621302621696057,0.11435402,0.29448894
Atad1,-2.9131055,-0.34748396,0.0035785368693774184,0.03198778632074891,0.234375,0.506491648485282,0.33887142,0.41423804
Macrod1,-2.9132137,-4.744882,0.0035772960944675065,0.031987336458682826,0.015625,0.2248292142065167,0.0054617017,0.13701676
Camta1,-2.9133375,-0.7194611,0.0035758785452015183,0.03198530509639307,0.4375,0.7727028863693265,0.88995266,1.2127914
Extl3,-2.9151862,-0.41645476,0.003554764638449555,0.03180703491013638,0.15625,0.40194570621266856,0.24027108,0.30930728
Tmem59,-2.9154181,-0.29908073,0.0035521223843350204,0.03179398016891472,0.1875,0.42877069995350336,0.290966,0.34749392
Casd1,-2.9157507,-1.0082594,0.0035483382692831494,0.03177069286759021,0.140625,0.3656783146750599,0.14071472,0.2653812
Me1,-2.9163153,-0.54971045,0.0035419224713639985,0.03172381893518355,0.109375,0.33953288744232624,0.16775694,0.23693609
Zfp672,-2.9170115,-1.6984599,0.0035340271113464402,0.031663657379752866,0.09375,0.3094173611359491,0.061240543,0.18645549
Gpr155,-2.9179475,-0.8065295,0.0035234374744017214,0.03157930785095872,0.1875,0.42476483422153866,0.1975942,0.32360452
Tor1aip2,-2.9180868,-0.7351834,0.0035218646258395507,0.03157574324201159,0.15625,0.38695947637612216,0.16811892,0.2660135
Larp1b,-2.9182878,-0.73745006,0.003519593861297952,0.03156591690690119,0.0625,0.28752816624342786,0.10811009,0.17424588
Tmem87b,-2.9183342,-0.8982185,0.003519070027934074,0.03156591690690119,0.171875,0.39947780678851175,0.16029225,0.28067484
Lca5,-2.9205232,-2.7957776,0.0034944429897935734,0.03136128361247606,0.046875,0.2576987732036196,0.022244062,0.1451344
Yipf1,-2.920964,-1.0187861,0.003489501789627067,0.03132740163290321,0.0625,0.2835580671697843,0.093545616,0.18123087
Rspo3,-2.921575,-0.9779951,0.0034826639724451526,0.031276464217781165,0.09375,0.3188239922744018,0.13468173,0.24996524
Slc39a11,-2.9223175,-0.6785424,0.0034743711395073024,0.031212421437165235,0.125,0.3478307521728245,0.15106723,0.23190871
Vcl,-2.925953,-0.83124226,0.0034340295955069327,0.03086032616430478,0.171875,0.40716763832755104,0.19914241,0.3307849
Synrg,-2.9264169,-0.46602505,0.0034289104175085497,0.03082463128753922,0.203125,0.4588504596015594,0.2682153,0.35412017
Prr14l,-2.9275925,-0.50139576,0.003415972908761554,0.030718605106567255,0.375,0.6230194212954684,0.49018052,0.63948953
Tmem117,-2.9279947,-0.6996103,0.0034115571308647127,0.03068916642327915,0.265625,0.5187238456311026,0.3346258,0.49800444
Klf3,-2.9281032,-1.0923352,0.003410369155793954,0.03068875392370514,0.0625,0.28155513430380197,0.10013516,0.20258358
Agap3,-2.9286678,-0.49978542,0.0034041808136933394,0.030643329468656628,0.203125,0.46078185915089953,0.2598448,0.35035822
Tulp3,-2.9288688,-0.7285338,0.0034019792167859497,0.030633773979570532,0.140625,0.3722593798061447,0.16095221,0.2541398
Tbc1d9b,-2.9299207,-1.1951247,0.0033904842813423726,0.030540500382054827,0.171875,0.39922744018026396,0.13231933,0.28059933
Sae1,-2.930439,-0.90418327,0.0033848343470796907,0.030499831960439733,0.140625,0.37208054651453915,0.14072263,0.24903859
Pds5b,-2.931862,-0.56245404,0.003369362179268261,0.030370601059019852,0.375,0.6737723094531278,0.5796456,0.7700494
Cxadr,-2.9325738,-0.83683676,0.0033616502694143917,0.030311255952739834,0.109375,0.3475088522479345,0.13464844,0.22907984
Slc35a3,-2.9328291,-0.8241704,0.0033588879599212493,0.030296515435744874,0.109375,0.33813798776780285,0.1300995,0.21993716
Phactr1,-2.9329605,-1.0039202,0.003357465758794654,0.03029385659463141,0.640625,0.889588325762724,1.7854095,2.39344
Zmiz1os1,-2.9331152,-1.412463,0.0033557932830556125,0.03028893702240655,0.0625,0.2819843342036554,0.0739521,0.18591146
Zfp523,-2.9347858,-0.8429181,0.003337778825622939,0.030146593964533907,0.078125,0.3034443291963232,0.10371713,0.1790033
Rnf32,-2.935227,-1.5099523,0.0033330397198087203,0.03011391300311376,0.078125,0.3038019957795343,0.06681159,0.17963484
Zfp800,-2.9357219,-0.7711261,0.0033277259222282197,0.030076015987309874,0.140625,0.37708787867949495,0.16230279,0.26292673
Csnk1g1,-2.936596,-0.460485,0.003318362582633852,0.030001481357796633,0.40625,0.6860760399155907,0.6618375,0.8290655
Ctdspl2,-2.9367352,-0.5488559,0.0033168732947640367,0.029998110208788172,0.234375,0.4857112200007153,0.27669102,0.38275698
Arhgef17,-2.9367507,-1.0756732,0.0033167078559180867,0.029998110208788172,0.078125,0.3042669623377088,0.09435496,0.18942742
Amd1,-2.9372997,-1.5812333,0.0033108396438729713,0.029963712102009682,0.046875,0.2620265388604743,0.058698762,0.16627608
Trim2,-2.9390864,-0.8052305,0.0032918126673729983,0.029801552012234656,0.46875,0.7942701813369577,0.9399426,1.3152511
Tmod1,-2.940007,-0.67217135,0.0032820498127476205,0.02972318114881313,0.078125,0.30537572874566327,0.14786513,0.22628264
Sorbs2os,-2.9401307,-3.0050905,0.0032807391735587004,0.029721328925664963,0.046875,0.25630387352909617,0.019845655,0.14921083
Naa40,-2.940502,-1.0787147,0.003276810116173514,0.029695746314193028,0.171875,0.38792517615079225,0.1302762,0.25765416
Srrt,-2.9407108,-1.5898322,0.003274601905618121,0.02968574669499289,0.0625,0.28012446797095747,0.060181092,0.17118964
Cyld,-2.9413605,-0.5387527,0.0032677405837834897,0.0296335435323194,0.25,0.5364641081583748,0.3524753,0.47865072
Fndc3b,-2.9420025,-0.61530155,0.0032609738112557214,0.02958216283201932,0.265625,0.5363925748417325,0.35210732,0.4986796
Lrp8,-2.9420102,-0.7404743,0.0032608923617636534,0.02958216283201932,0.15625,0.40491433885332095,0.18146577,0.28700483
Arf4,-2.942134,-0.42051712,0.003259589421929412,0.02958216283201932,0.140625,0.3749061125219071,0.20520152,0.26609036
Aig1,-2.9428687,-0.5038937,0.0032518629804651304,0.029529421522506948,0.359375,0.6765263421438535,0.63719857,0.81700885
Sgcd,-2.9434412,-0.9023456,0.0032458560543801402,0.029484838465582953,0.4375,0.705139668800744,0.95907027,1.3882656
Orc5,-2.943619,-2.1758192,0.0032439910973154702,0.029477862964107773,0.0625,0.27951643477949856,0.039779056,0.16835895
Trpc6,-2.9439285,-1.0681763,0.0032407500190013896,0.029458373819542402,0.09375,0.32654959047176224,0.19674367,0.37562925
Nudcd3,-2.9440522,-0.26353738,0.0032394544140023915,0.029456561795006518,0.296875,0.5742336993454702,0.45323893,0.5237339
Castor2,-2.9440598,-0.9533484,0.0032393734543620244,0.029456561795006518,0.140625,0.3767302120962838,0.14053378,0.2563262
Nr4a3,-2.9440908,-3.7027903,0.0032390496342356956,0.029456561795006518,0.015625,0.22997961300475697,0.012550472,0.15225065
Gpr45,-2.9446785,-0.7074676,0.003232902653068788,0.02942686120865797,0.28125,0.5082442147430165,0.29504183,0.44493926
Cops5,-2.944903,-0.6070505,0.003230559897635884,0.029415501338351812,0.125,0.35898994956901176,0.16607545,0.24308337
Megf11,-2.9462643,-3.8910074,0.003216374947647983,0.02929626943840722,0.03125,0.241067277084302,0.014177264,0.19213057
Zfp141,-2.9466124,-2.389896,0.0032127572364272525,0.029273240740183205,0.046875,0.2629564719768232,0.030925278,0.15239298
Alg6,-2.9471924,-3.2357564,0.0032067359570466473,0.029228288726541186,0.03125,0.24446510962480775,0.015450415,0.13686712
Tmem151a,-2.947239,-0.74715126,0.003206254699242764,0.029228288726541186,0.109375,0.33756572123466505,0.15256202,0.2442304
Sdf4,-2.9477339,-1.6279583,0.003201125376552576,0.02919695820365503,0.109375,0.33073428949533246,0.08020708,0.22961332
Eed,-2.9479504,-3.2966537,0.003198883650308456,0.029186418907907713,0.03125,0.2440716763832755,0.015970666,0.14686108
Heatr5b,-2.9489172,-1.1444296,0.003188893383561682,0.029105151228363584,0.15625,0.39529310776494153,0.1320143,0.27152848
Cilk1,-2.9493117,-1.2593944,0.0031848255285366117,0.029077900765130397,0.125,0.3445759862656032,0.11518018,0.25638017
Soga1,-2.949536,-2.5958986,0.0031825145442498206,0.029066677703600503,0.0625,0.275546335705855,0.036239382,0.20139576
Tnik,-2.9496675,-1.0175139,0.0031811605399892297,0.029064190312652362,0.53125,0.8176258092206445,1.1517489,1.6827458
Tada2a,-2.9499538,-0.37374803,0.0031782154042686002,0.02904715915397867,0.203125,0.4612110590507529,0.27800944,0.3473233
Gabra1,-2.950441,-0.48357543,0.003173206431330747,0.029011247638604007,0.34375,0.6204799885546693,0.54691887,0.7019979
Hmgxb4,-2.9513073,-2.1886666,0.003164319353314539,0.028939843779292602,0.0625,0.2787295682964341,0.040637434,0.17317547
Klhl22,-2.9524674,-0.8569107,0.0031524525549757754,0.028841130456996628,0.1875,0.424550234271612,0.1758354,0.29875562
Kif1c,-2.9532022,-1.603561,0.00314495791263332,0.028782363457921425,0.046875,0.2641367717014199,0.052969024,0.15298608
Faxc,-2.9535038,-0.66420305,0.003141885870133725,0.028764045427765995,0.140625,0.37655137880467826,0.16081469,0.24410449
Fkbp5,-2.9535735,-1.331754,0.0031411773258404807,0.028764045427765995,0.078125,0.29893773024786296,0.08657788,0.20509033
Lman2l,-2.953883,-1.357969,0.0031380300021000983,0.0287483348641083,0.09375,0.3133159268929504,0.07915533,0.19156237
Pitpnb,-2.9538984,-1.7424811,0.0031378727114017182,0.0287483348641083,0.109375,0.3266926571050467,0.06519873,0.20329265
Sec11a,-2.9545326,-0.75415903,0.0031314299776629734,0.02870744575223613,0.15625,0.3937193747988125,0.16890007,0.27029148
Rc3h2,-2.9546022,-0.48703942,0.003130723583288192,0.02870744575223613,0.390625,0.6596802460746093,0.5564802,0.71466297
Tmem181a,-2.9547338,-0.86097616,0.003129389679146847,0.02870744575223613,0.15625,0.39475660789012484,0.15447678,0.2649784
Susd4,-2.9548652,-0.3541103,0.003128056293151688,0.028705899110992437,0.328125,0.6175828892306592,0.57236457,0.68680114
Cse1l,-2.9552674,-0.725547,0.0031239809152811947,0.02867829422398555,0.09375,0.32172109159841195,0.12998587,0.20663175
Ptprn,-2.955515,-0.27157053,0.0031214753970486417,0.028665086780142516,0.3125,0.5805643978683072,0.4932218,0.57077676
B230209E15Rik,-2.9555228,-0.62634104,0.0031213971291323764,0.028665086780142516,0.3125,0.5935119281805501,0.48515093,0.6749228
Prkd1,-2.9568453,-0.87600935,0.0031080395972041277,0.028561225710285538,0.265625,0.5064558818269609,0.3830068,0.61869746
