names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OB-CR Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Nwd2,-5.236813,-1.4824872,1.6337318916959724e-07,7.220127620044536e-06,0.18888888888888888,0.5335624530125658,0.2895186,0.6618019
Fryl,-5.238007,-0.90319955,1.623198748354155e-07,7.18539544782144e-06,0.25555555555555554,0.6754376543872839,0.49477866,0.78717715
Nipa1,-5.2398734,-1.1841743,1.606868500624862e-07,7.124844325377895e-06,0.14444444444444443,0.5077148891991551,0.20484172,0.41645166
Mmp17,-5.2459617,-2.513938,1.5546923894089462e-07,6.9048900005650225e-06,0.03333333333333333,0.3625460924354706,0.049659707,0.25526664
Nmt2,-5.2469926,-1.1872667,1.5460203374805787e-07,6.8777427927323096e-06,0.18888888888888888,0.5798517882074965,0.29113594,0.5707388
Adgrb1,-5.248102,-1.1044408,1.5367418945767975e-07,6.847803434042876e-06,0.13333333333333333,0.5050298929581498,0.21692422,0.41928548
Rab27b,-5.249479,-1.6386727,1.5253005889260517e-07,6.808110768179902e-06,0.1111111111111111,0.4548741631761716,0.14772359,0.40258878
Srcin1,-5.2509212,-1.1322069,1.5134053807153315e-07,6.766256668855401e-06,0.2111111111111111,0.6045179536748648,0.32496575,0.6106718
Itga8,-5.253929,-1.5475329,1.4888803693455927e-07,6.667702587386012e-06,0.18888888888888888,0.5434432391794651,0.30131805,0.7070019
Reep1,-5.2557435,-1.0520709,1.4742771398226526e-07,6.613326668954036e-06,0.2,0.59692836430029,0.3424064,0.6133915
Slc6a15,-5.256011,-1.6570873,1.4721351821742056e-07,6.613326668954036e-06,0.1,0.4463179751548348,0.12878881,0.3601114
Kcnj3,-5.256181,-1.2405529,1.4707784274198794e-07,6.613326668954036e-06,0.5111111111111111,0.784663301471378,1.0300748,1.6594043
Nek1,-5.257114,-1.2094432,1.4633378663024734e-07,6.597296722742862e-06,0.2,0.5865463788350697,0.2899755,0.5754356
Acap2,-5.263705,-1.2539072,1.4118126075091397e-07,6.375698279625308e-06,0.37777777777777777,0.7554505423692407,0.59632266,1.0800008
Clip4,-5.2639723,-1.5575548,1.4097584912166076e-07,6.375698279625308e-06,0.08888888888888889,0.43711738803565675,0.1221767,0.32391217
Zfc3h1,-5.264364,-1.1528312,1.406757677114149e-07,6.3742965909034045e-06,0.18888888888888888,0.5729065979307629,0.26839542,0.5214897
Jakmip3,-5.264566,-1.2920715,1.4052096781579893e-07,6.3742965909034045e-06,0.12222222222222222,0.4761751333548133,0.16760269,0.36937007
Dennd4a,-5.265538,-1.1901591,1.39779225858154e-07,6.355106258559387e-06,0.3,0.7036480148927792,0.47880185,0.8760239
Add2,-5.266321,-1.2477593,1.3918460436877332e-07,6.338797151506677e-06,0.2111111111111111,0.6039451544767838,0.32131255,0.6417857
Unc5d,-5.2696495,-1.505803,1.3668464626822748e-07,6.235511791557339e-06,0.32222222222222224,0.6386711058604518,0.59687835,1.1995275
Klhl2,-5.2731795,-1.2630664,1.3408021735032805e-07,6.127101088781147e-06,0.3,0.6863208391508252,0.46928513,0.89088297
Rap1gap2,-5.275705,-1.3370285,1.3224668115158574e-07,6.053608726649249e-06,0.14444444444444443,0.5170944760677335,0.21815437,0.4798681
Slc12a5,-5.275842,-1.0687224,1.321478838683211e-07,6.053608726649249e-06,0.13333333333333333,0.4985143020799771,0.21412763,0.4060392
Mink1,-5.2769647,-1.349093,1.313413699853811e-07,6.032722412832803e-06,0.1111111111111111,0.4752443346579315,0.16704448,0.38059455
Rapgefl1,-5.277904,-1.3398175,1.306698130268811e-07,6.012153897315574e-06,0.13333333333333333,0.4915691118032435,0.17909136,0.40309143
Arhgap20,-5.278139,-1.336122,1.3050244352533497e-07,6.012153897315574e-06,0.16666666666666666,0.5313428561200014,0.22651975,0.4958249
Adgrl2,-5.290257,-1.9000067,1.221446567399884e-07,5.639221523373692e-06,0.1,0.4371531879855368,0.14673954,0.46365488
Slc35f4,-5.2906094,-1.4215177,1.2190953964070875e-07,5.6380539245195255e-06,0.2222222222222222,0.5930261697633623,0.37482882,0.79665214
Homer1,-5.290668,-1.3089136,1.2187039605427427e-07,5.6380539245195255e-06,0.3111111111111111,0.6883614362939892,0.508633,0.97178423
Zer1,-5.294557,-1.9395925,1.193051128054983e-07,5.536663870610948e-06,0.07777777777777778,0.4215444098378262,0.086763926,0.29839098
Snx2,-5.2956142,-1.2046679,1.1861691832648136e-07,5.514250165108226e-06,0.1,0.4582035585150181,0.1696142,0.354904
Cdh20,-5.2957773,-1.8407619,1.1851105818325249e-07,5.514250165108226e-06,0.13333333333333333,0.47968352844306017,0.24154185,0.6824083
Lrp8,-5.297794,-1.8506656,1.1721015094114832e-07,5.467772145466415e-06,0.06666666666666667,0.40543443239179466,0.088302255,0.28740323
Ubr1,-5.2978134,-1.1371278,1.1719758875683232e-07,5.467772145466415e-06,0.18888888888888888,0.5936705688612036,0.295422,0.5629974
Qki,-5.2983093,-1.3431135,1.1687978095636328e-07,5.467772145466415e-06,0.4666666666666667,0.8295564386209859,0.9378716,1.598144
Prex2,-5.299301,-2.497111,1.1624666521272621e-07,5.451217965560128e-06,0.05555555555555555,0.3901836537428848,0.081977196,0.39359674
Shank2,-5.2999277,-1.2470373,1.1584851381790011e-07,5.442044696305902e-06,0.24444444444444444,0.6393871048580532,0.4018481,0.7765265
Sugp2,-5.301135,-1.905742,1.1508496133797743e-07,5.425145458160445e-06,0.07777777777777778,0.42297640783302903,0.08689164,0.29278016
Usp25,-5.301396,-1.2600921,1.1492051037727975e-07,5.425145458160445e-06,0.2111111111111111,0.5827157841979022,0.2902748,0.59148175
Lrrtm3,-5.3058267,-1.4595869,1.1216340378998994e-07,5.306039894079278e-06,0.3,0.6272867217985895,0.4764344,0.9852826
Fam171a1,-5.3078628,-1.2257652,1.1091808389845944e-07,5.256382564994013e-06,0.15555555555555556,0.5199584720581392,0.21358716,0.44269168
Brd9,-5.308985,-1.2773361,1.1023729379158765e-07,5.2333499720494e-06,0.16666666666666666,0.5438370386281459,0.23500176,0.49598914
Adamtsl1,-5.310212,-2.342924,1.094978000095717e-07,5.2074440464729055e-06,0.07777777777777778,0.41116242437260586,0.118438296,0.4934166
Greb1l,-5.31093,-1.6542369,1.0906734614877826e-07,5.196169487619985e-06,0.1,0.4538717645795296,0.1517164,0.41585562
Osbp2,-5.3116345,-1.3925806,1.0864631222287169e-07,5.185304457244338e-06,0.18888888888888888,0.562238212866502,0.25702277,0.5706758
Cep83,-5.3139644,-1.4551978,1.0726572499478511e-07,5.12852318613857e-06,0.14444444444444443,0.5051372928077901,0.17907473,0.43030366
Khdc4,-5.3225517,-1.46533,1.0232166137695152e-07,4.9008610360047905e-06,0.1111111111111111,0.46937314287759996,0.14369017,0.3553568
Chd4,-5.3232827,-1.1104887,1.0191122678383561e-07,4.889919042288684e-06,0.25555555555555554,0.6548526832062435,0.38966483,0.7074572
Rph3a,-5.3278503,-1.9184152,9.938188249792046e-08,4.7770861944885915e-06,0.07777777777777778,0.4215444098378262,0.11631145,0.38271305
Inpp4b,-5.334076,-1.536433,9.6032388292978e-08,4.624355328731754e-06,0.24444444444444444,0.5917373715676798,0.40922266,0.9029066
Ube2d1,-5.3353353,-2.0333426,9.536818308823543e-08,4.600615941796923e-06,0.07777777777777778,0.42007661189274337,0.08625721,0.31391382
Dlgap4,-5.3375607,-1.2758983,9.42054937101504e-08,4.5527007481865855e-06,0.2111111111111111,0.6116063437511188,0.31584394,0.6415275
Far2,-5.3409734,-1.9446967,9.244886783332419e-08,4.475857799425984e-06,0.07777777777777778,0.42383560663015074,0.0966984,0.32990807
Mark3,-5.3415213,-1.2028972,9.21697047614035e-08,4.470397052236303e-06,0.2777777777777778,0.6942684280242007,0.43480504,0.8126261
Zc3h13,-5.3463373,-1.212586,8.975188706357305e-08,4.361000371425331e-06,0.2222222222222222,0.618372534278452,0.31463495,0.61892486
Lzts1,-5.347466,-2.3086426,8.919405684465052e-08,4.341746933724202e-06,0.05555555555555555,0.39641284502201696,0.06767956,0.2978074
Slc22a23,-5.348895,-1.3609815,8.849271449130633e-08,4.323271342511638e-06,0.18888888888888888,0.5759137937206887,0.27617076,0.59718764
Mapk8ip3,-5.3515773,-1.0598028,8.719088214789514e-08,4.267429878531772e-06,0.14444444444444443,0.5195288726595783,0.23440783,0.43869388
Map3k7,-5.3527126,-1.372577,8.664534580223368e-08,4.248467959317553e-06,0.12222222222222222,0.4936097089464075,0.16926591,0.39039356
Arid5b,-5.3537765,-1.2732489,8.613729645149372e-08,4.231278163896958e-06,0.2,0.5814269860022196,0.31817836,0.64473337
Necab1,-5.355199,-2.5521607,8.546232592702232e-08,4.2058108015734245e-06,0.07777777777777778,0.4088712275802814,0.09160308,0.44637558
Rab40b,-5.3556166,-1.5898325,8.526514379530077e-08,4.203806263816022e-06,0.08888888888888889,0.4469981742025561,0.1280433,0.3444347
Abhd12,-5.35593,-1.1727252,8.511754635392166e-08,4.203806263816022e-06,0.2,0.5835391830451437,0.28895712,0.56263584
Cyfip1,-5.3574243,-1.2099447,8.441678236284447e-08,4.1773092856162625e-06,0.24444444444444444,0.6487308917767515,0.39419636,0.750358
Tmcc3,-5.3597016,-1.7588154,8.335953849665889e-08,4.132602950932148e-06,0.13333333333333333,0.4869867182185945,0.19419847,0.54543567
Arap2,-5.3678846,-1.3485446,7.966550627853562e-08,3.9640965809338e-06,0.2111111111111111,0.5788851895607346,0.32523033,0.68247384
Camkmt,-5.3718977,-1.1610411,7.791227454636107e-08,3.88404975335941e-06,0.2222222222222222,0.6261411234024272,0.37827665,0.7071107
Syndig1,-5.3725567,-2.293678,7.762794083043889e-08,3.877068345936604e-06,0.05555555555555555,0.40024343965918446,0.0829316,0.3534374
St8sia5,-5.3846745,-2.4943066,7.257576040047963e-08,3.6314910278601264e-06,0.03333333333333333,0.3698134822611248,0.05156619,0.26095998
Tox,-5.3851314,-2.7493064,7.239168503513366e-08,3.629038389727689e-06,0.08888888888888889,0.41420542011241185,0.11122897,0.5828162
Asic2,-5.387272,-1.2165552,7.153516717591564e-08,3.5928036299380433e-06,0.5888888888888889,0.7916084917481115,1.181131,1.8321817
Cpne4,-5.3968253,-1.503404,6.78303798110618e-08,3.413112931691443e-06,0.17777777777777778,0.545412236422869,0.34577656,0.77525723
Kcnab1,-5.3991942,-1.3931653,6.69409363251273e-08,3.374677221493753e-06,0.32222222222222224,0.6762968531844056,0.5717571,1.1072577
St6gal2,-5.401328,-2.347546,6.614938322630577e-08,3.341041216712098e-06,0.05555555555555555,0.3988830415637418,0.0681596,0.30674854
Usp46,-5.409596,-1.6203665,6.316717428058422e-08,3.1964255610532922e-06,0.1,0.46436114989439015,0.13852793,0.37625456
Kirrel3,-5.4132175,-1.2657193,6.190225477294576e-08,3.138327520281231e-06,0.5444444444444444,0.7725629184119143,1.102517,1.7642448
Gm1976,-5.4133024,-1.2514987,6.18729221836488e-08,3.138327520281231e-06,0.17777777777777778,0.5715461998353202,0.27438214,0.5605788
Neurod2,-5.4155273,-3.1868064,6.110829755350491e-08,3.109810521330828e-06,0.03333333333333333,0.3695986825618444,0.03383904,0.27262527
Tiam2,-5.424402,-2.7709715,5.814883007038807e-08,2.964817958237813e-06,0.044444444444444446,0.38538646045895536,0.05064745,0.30351174
Emc2,-5.425962,-1.5284818,5.764329999127779e-08,2.94463017255824e-06,0.1111111111111111,0.4725593384169262,0.14374551,0.36877608
Srgap1,-5.4277496,-1.7695947,5.706897757080729e-08,2.9208446234811277e-06,0.1,0.4554469623742527,0.14988098,0.43910372
Mapk4,-5.428265,-1.5875305,5.690442071394058e-08,2.917980504930503e-06,0.12222222222222222,0.48752371746679557,0.1893561,0.48644838
Sort1,-5.432076,-1.292036,5.5702132424008197e-08,2.861790245187572e-06,0.24444444444444444,0.675008054988723,0.39486012,0.78189987
Atp2c1,-5.4334006,-1.2194334,5.529000816135651e-08,2.8460584660836196e-06,0.32222222222222224,0.7185765939927684,0.5105939,0.93666655
Celf5,-5.436207,-1.0906067,5.4426771491806716e-08,2.8070006717559434e-06,0.15555555555555556,0.5424408405828232,0.25967616,0.4894753
Nexmif,-5.4365134,-1.1432136,5.4333213410442175e-08,2.8070006717559434e-06,0.23333333333333334,0.6244227258081839,0.37907892,0.70214945
Wwc1,-5.439463,-1.5560291,5.3441383980294915e-08,2.7668015174383898e-06,0.1,0.4546951634267712,0.14553893,0.37888542
Chrm1,-5.4411793,-1.809306,5.292901192763756e-08,2.7455647692965657e-06,0.07777777777777778,0.4287043998138403,0.10233048,0.3203684
Lclat1,-5.442641,-1.5002745,5.24963760960213e-08,2.728389991682964e-06,0.12222222222222222,0.4865213188701536,0.15435174,0.38672805
Ccdc85a,-5.444338,-1.417205,5.1998506684538255e-08,2.7077516949874863e-06,0.35555555555555557,0.6933376293273189,0.5633857,1.1054738
Fmnl2,-5.453989,-1.3673877,4.9252279217241276e-08,2.56972571372286e-06,0.28888888888888886,0.718361794293488,0.49972567,0.98303443
Ppp3cc,-5.454576,-1.6061668,4.908978347317493e-08,2.5662305095801758e-06,0.1111111111111111,0.4825833243833459,0.14720911,0.39395547
Ppp1r16b,-5.4561944,-1.8474134,4.8644701735404345e-08,2.5479203423592877e-06,0.08888888888888889,0.4396949844270218,0.12742274,0.39812475
Timm9,-5.457565,-1.6315553,4.8270878708015064e-08,2.533278341571025e-06,0.1,0.456628360720295,0.12285472,0.34006006
9330159F19Rik,-5.4641232,-1.3046775,4.652008090343179e-08,2.4461733343937615e-06,0.25555555555555554,0.6551748827551641,0.3651955,0.73663366
Synpr,-5.4837127,-1.8059903,4.164910531040159e-08,2.1943361954715505e-06,0.2111111111111111,0.5464146350195109,0.33853215,0.87911826
Prkcg,-5.485579,-1.172244,4.121174081655278e-08,2.1755588914357036e-06,0.15555555555555556,0.5468084344681917,0.2923398,0.5682853
Man2a1,-5.492222,-1.8081796,3.969081367048872e-08,2.0993940222953387e-06,0.1111111111111111,0.4735617370135682,0.14907585,0.44659886
Ptp4a2,-5.493357,-1.3017578,3.9436357542650415e-08,2.0900491660177845e-06,0.14444444444444443,0.5256148641391902,0.21045518,0.45582247
Wwc2,-5.497566,-2.4036267,3.850684340124075e-08,2.044819925279326e-06,0.06666666666666667,0.4158522178068951,0.06761117,0.31490067
Dym,-5.4976053,-1.3726528,3.849829730428512e-08,2.044819925279326e-06,0.2222222222222222,0.6265707228009881,0.30899784,0.6614185
Togaram1,-5.4994392,-1.3682579,3.81001087980478e-08,2.0312498480229056e-06,0.14444444444444443,0.5265456628360721,0.19343406,0.43885735
Stum,-5.5009465,-2.5631073,3.77757661947746e-08,2.017961903883884e-06,0.044444444444444446,0.3917230515877278,0.058148183,0.3029388
Atxn1,-5.5011945,-1.2824491,3.772266824498964e-08,2.017961903883884e-06,0.4777777777777778,0.789782694304228,0.91403687,1.5336498
Rc3h2,-5.504973,-1.2114097,3.692252112517039e-08,1.980255773719218e-06,0.24444444444444444,0.6604016754376544,0.37244827,0.71540314
Galnt11,-5.510089,-1.624656,3.5865263361562e-08,1.931261776603549e-06,0.1111111111111111,0.48469552142627,0.13637175,0.3719436
Galnt16,-5.5162487,-1.3243291,3.463116266825543e-08,1.8685528933655086e-06,0.1111111111111111,0.4817957254859843,0.18481956,0.4110163
Ppp1r14c,-5.519655,-1.6148858,3.3966536389778754e-08,1.8363799452582596e-06,0.08888888888888889,0.4555543622238929,0.13705282,0.37149537
D630045J12Rik,-5.5217566,-1.5115719,3.356274391653257e-08,1.8182075182202222e-06,0.15555555555555556,0.5288010596785164,0.1922111,0.47265545
Shisa9,-5.522938,-1.2425205,3.3337815752349164e-08,1.8096709278093376e-06,0.28888888888888886,0.6638026706762611,0.6183046,1.106868
Gm2824,-5.5271206,-4.283151,3.2552945175211895e-08,1.770642989590979e-06,0.011111111111111112,0.35130490817312854,0.014942991,0.25705636
Aff3,-5.530305,-1.3800169,3.1967462471468715e-08,1.7423239687796436e-06,0.3333333333333333,0.6973114237640067,0.54685074,1.0627294
Rbpj,-5.532139,-1.8744826,3.1634978214101446e-08,1.7277070418961503e-06,0.05555555555555555,0.41191422332008737,0.09767754,0.31934783
Zfp277,-5.5328827,-2.0306995,3.150105007148081e-08,1.7238965690849069e-06,0.07777777777777778,0.4332151934987291,0.088769235,0.32157642
Pgbd5,-5.534788,-1.275393,3.116050997837682e-08,1.7087406186101735e-06,0.15555555555555556,0.5333834532631654,0.23405747,0.49369872
Scn1a,-5.5350423,-1.3828646,3.1115298123683155e-08,1.7087406186101735e-06,0.2777777777777778,0.6841370422081409,0.4824754,0.96205693
Crim1,-5.5381227,-1.24165,3.057313945402732e-08,1.6868588442088587e-06,0.18888888888888888,0.5772741918161315,0.32905897,0.653068
Krit1,-5.5400476,-1.246625,3.02389562715018e-08,1.67185340538118e-06,0.23333333333333334,0.648981491425912,0.3577438,0.70337737
R3hdm1,-5.541196,-1.1482296,3.004126994822227e-08,1.6643482958942934e-06,0.6,0.8399384240862062,1.2199244,1.8390304
Sdk2,-5.5418158,-2.6747897,2.993508590648089e-08,1.661892062618061e-06,0.044444444444444446,0.3907564529409659,0.06064308,0.33591267
Tafa1,-5.541842,-1.3687797,2.9930622997494524e-08,1.661892062618061e-06,0.5888888888888889,0.7910714924999105,1.1925856,1.9356258
Pcnx2,-5.5432386,-1.1568531,2.9692796167822735e-08,1.6552809813887902e-06,0.13333333333333333,0.5126552822826048,0.24404058,0.48012862
Zfp385b,-5.548309,-1.4791753,2.8844601534757863e-08,1.6113397988335629e-06,0.28888888888888886,0.6664876669172664,0.56997234,1.144767
Nsmf,-5.5524917,-1.4802643,2.8162607899797193e-08,1.5765193213907305e-06,0.06666666666666667,0.42659220277091614,0.1259968,0.31818932
Cpne6,-5.554221,-1.5103484,2.7885254923135026e-08,1.5642521916171987e-06,0.06666666666666667,0.427558801417678,0.13340001,0.3411348
Alkbh8,-5.554926,-1.4763994,2.7772982300314404e-08,1.5612134611076318e-06,0.1,0.47370493681308845,0.14753939,0.36628324
Tspoap1,-5.5642834,-1.9509275,2.6323195737586135e-08,1.4828181749872943e-06,0.07777777777777778,0.4383345863315791,0.09072931,0.31275484
Pbx1,-5.56844,-1.235653,2.5702996587643663e-08,1.4509233577940867e-06,0.5555555555555556,0.8129810618265134,1.0153246,1.6380602
Neurl1a,-5.5692625,-2.6957765,2.558201097247879e-08,1.4471339680642213e-06,0.022222222222222223,0.3695270826620843,0.04164918,0.24337351
Fras1,-5.5703325,-2.793906,2.5425365194967984e-08,1.4413070944911175e-06,0.05555555555555555,0.40257043640138906,0.080148414,0.456612
Syt17,-5.5719314,-2.2216103,2.5193084393045168e-08,1.4311589379304938e-06,0.08888888888888889,0.43869258583037984,0.09920618,0.39638567
Tcf4,-5.5801144,-0.8478922,2.403606376671842e-08,1.3712293703009001e-06,0.8555555555555555,0.9333046933734293,2.24126,2.7805655
Thsd4,-5.5831094,-3.1620057,2.36255921768512e-08,1.3506801314723228e-06,0.03333333333333333,0.380625067124906,0.04639736,0.35422498
Sorl1,-5.585426,-1.3079238,2.3312799027946943e-08,1.3356394666970882e-06,0.23333333333333334,0.6311531163856371,0.36524433,0.7378911
Rgs17,-5.587951,-1.3081895,2.2976389916678807e-08,1.3191786261990586e-06,0.14444444444444443,0.541331042136541,0.2558087,0.54340327
Gramd1b,-5.5915275,-1.3130724,2.250807600536908e-08,1.2950578206943624e-06,0.2777777777777778,0.6810224465685748,0.42575052,0.84101814
Slc17a7,-5.5935044,-1.2777255,2.2253127708148758e-08,1.2831363551887491e-06,0.3,0.7139942004081195,0.51935893,0.9749397
Scaf4,-5.5965652,-1.333699,2.1864023292424348e-08,1.2634114104676176e-06,0.13333333333333333,0.5325242544660438,0.20153499,0.44646066
Atp2b3,-5.5972633,-1.2671043,2.177618076234169e-08,1.2610473644054335e-06,0.12222222222222222,0.5185980739626964,0.20710859,0.4407297
Ndfip2,-5.601701,-1.6644893,2.1225883279789528e-08,1.234501047030183e-06,0.1,0.46887194357927897,0.13192523,0.36952275
Afg3l2,-5.605329,-2.066899,2.0785988002176575e-08,1.2115390403871683e-06,0.05555555555555555,0.41635341710521606,0.07908714,0.2962591
Pdzd4,-5.606647,-1.4291061,2.0628372253875217e-08,1.2049660053513632e-06,0.16666666666666666,0.5788135896609745,0.24242164,0.55314904
Phtf2,-5.610282,-1.7992324,2.019974560431375e-08,1.182499268818977e-06,0.1111111111111111,0.47681953245265457,0.12531564,0.38161454
Tmem150c,-5.6177273,-2.1629796,1.9348544944958523e-08,1.1351428005917806e-06,0.05555555555555555,0.41696201625317725,0.07858154,0.3119706
Rimbp2,-5.6213164,-1.3632617,1.895077962007128e-08,1.1142394931976264e-06,0.23333333333333334,0.6366305087172878,0.39132974,0.80297
Meis2,-5.6224,-1.9611843,1.883229465438947e-08,1.1097012222882565e-06,0.13333333333333333,0.4899581140586403,0.21999615,0.672005
Brinp1,-5.6239986,-1.3879958,1.865873550123597e-08,1.1018905998202429e-06,0.43333333333333335,0.7805105072852898,0.90478635,1.5791606
Ift88,-5.624488,-1.8542172,1.8605916352457418e-08,1.1011915691421384e-06,0.05555555555555555,0.41567321805749474,0.09063946,0.29492286
Bicdl1,-5.6252513,-1.5740759,1.8523808262877737e-08,1.0987521589923284e-06,0.13333333333333333,0.5063186911538324,0.16291502,0.42318645
Lrif1,-5.633239,-1.8842255,1.7685653745167285e-08,1.051357336576648e-06,0.06666666666666667,0.4335731929975298,0.099016644,0.32514527
Tafa5,-5.633976,-1.4083794,1.7610158935979216e-08,1.0491906221945932e-06,0.2,0.5942791680091648,0.28148925,0.6221594
Htr4,-5.643105,-2.3988452,1.6701026424534247e-08,9.972368445049671e-07,0.06666666666666667,0.4226542082841084,0.09767227,0.43249682
Zfp950,-5.645063,-1.3372661,1.651209462244954e-08,9.891263642741332e-07,0.23333333333333334,0.6440768982923424,0.33632004,0.698208
Gm1043,-5.6451344,-1.719942,1.6505206721985937e-08,9.891263642741332e-07,0.08888888888888889,0.46088855475602336,0.12768412,0.3706357
Tmem245,-5.6475816,-1.5669408,1.6272053839137e-08,9.80336517169532e-07,0.15555555555555556,0.5327748541152042,0.18163721,0.4638095
Foxg1,-5.648391,-2.9841325,1.619566406821781e-08,9.77926951714635e-07,0.03333333333333333,0.3870332581534386,0.038120057,0.2680767
Lrrn3,-5.65427,-1.7305207,1.5650971318005338e-08,9.471657642225302e-07,0.06666666666666667,0.43278559410016826,0.11353438,0.3357448
Cobl,-5.6546555,-2.3751123,1.561593085806618e-08,9.471657642225302e-07,0.07777777777777778,0.4324633945512476,0.10570085,0.45640007
Cntnap5c,-5.6634254,-1.99447,1.4838047924408072e-08,9.04077886006451e-07,0.15555555555555556,0.5083592882969964,0.2499617,0.75685537
Pcdh17,-5.6634583,-1.3469296,1.4835225514105258e-08,9.04077886006451e-07,0.24444444444444444,0.6476210933304694,0.41646847,0.83900625
Mcph1,-5.6646523,-1.5536399,1.4732283363813097e-08,9.017231298078769e-07,0.1,0.4753517345075717,0.1429135,0.3722471
Caln1,-5.6815667,-1.3752431,1.334665135156346e-08,8.187774470696579e-07,0.3888888888888889,0.7027172161958973,0.634398,1.1933409
Slc16a7,-5.684627,-1.3671515,1.3109840707009613e-08,8.060902054859228e-07,0.2111111111111111,0.6305445172376759,0.335022,0.706365
Pcdh10,-5.6876354,-1.8246484,1.2881050259483664e-08,7.938390377805642e-07,0.13333333333333333,0.5016646976694232,0.17200543,0.50971574
Pip5k1b,-5.6903367,-1.3855541,1.2678895275332852e-08,7.831768185015949e-07,0.17777777777777778,0.5935989689614435,0.382844,0.796923
Zdhhc2,-5.696608,-2.0441248,1.2221452192359176e-08,7.566599548587352e-07,0.1111111111111111,0.4789317294955787,0.1211101,0.4259162
Mtmr12,-5.6997075,-1.950889,1.2001311418075901e-08,7.447465076297909e-07,0.1111111111111111,0.48369312282962806,0.120783724,0.40301985
Lamc1,-5.701887,-2.1515408,1.1848829983073763e-08,7.369862538083149e-07,0.07777777777777778,0.4410911824723445,0.08762482,0.34137776
Mpped1,-5.70513,-2.0310102,1.1625413224272292e-08,7.247676411512681e-07,0.08888888888888889,0.4531915655318083,0.12519537,0.43506894
Nova1,-5.7080603,-1.8026354,1.1427097531071284e-08,7.140607224648498e-07,0.12222222222222222,0.5012708982207424,0.1563177,0.46389574
Kcnd3,-5.7122107,-1.4456215,1.1151803682571829e-08,6.984824357825293e-07,0.2222222222222222,0.631618515734078,0.38806772,0.82917875
Ppp4r4,-5.7122235,-1.619034,1.1150948229144974e-08,6.984824357825293e-07,0.1,0.47850213009701786,0.15373151,0.41240487
Dock3,-5.721744,-1.1966027,1.0543592603891566e-08,6.634808741605771e-07,0.5222222222222223,0.8058926717502596,0.96324885,1.5504255
Uxs1,-5.722841,-1.4729406,1.0475756737048287e-08,6.607595857382335e-07,0.1111111111111111,0.4963663050871729,0.16058016,0.39442647
Zfpm2,-5.723578,-1.5573841,1.0430367854040685e-08,6.594446687954663e-07,0.34444444444444444,0.6738266566426807,0.62304324,1.2654415
Sptbn2,-5.7241197,-1.6133842,1.0397150931549557e-08,6.588949187045675e-07,0.13333333333333333,0.5182042745140156,0.17251603,0.45496112
Pam,-5.7343187,-1.4160602,9.79049346016411e-09,6.21916215779219e-07,0.34444444444444444,0.7303547775033115,0.6397811,1.2211875
Gpc6,-5.740929,-1.9472313,9.41583869258398e-09,5.995345631984159e-07,0.2,0.5523574266996026,0.34056967,0.94184124
Prkd1,-5.747311,-1.9007576,9.067370938778464e-09,5.787179504156231e-07,0.13333333333333333,0.5071062900511939,0.20682454,0.61948454
Shc3,-5.7491384,-1.8506628,8.969935469534832e-09,5.738623001580974e-07,0.08888888888888889,0.46679554648623495,0.1287002,0.40237507
Dnah9,-5.756108,-2.7651162,8.607548480564511e-09,5.519924288132898e-07,0.05555555555555555,0.41459921956109264,0.067862995,0.39024895
Myo18a,-5.75847,-1.4295548,8.487978094981435e-09,5.456267258663903e-07,0.17777777777777778,0.5743743958758458,0.23036635,0.52934223
Fam13a,-5.762431,-2.608089,8.291097781085661e-09,5.342489145749921e-07,0.03333333333333333,0.39276125013424984,0.053343795,0.28823102
Camkk2,-5.766092,-1.6775645,8.113090355121796e-09,5.252981634749944e-07,0.08888888888888889,0.46965954247664055,0.13469514,0.37928572
Aagab,-5.7691913,-3.6104882,7.965280913191392e-09,5.169736669986781e-07,0.022222222222222223,0.3798374682275445,0.023008855,0.25020823
Tbl1xr1,-5.7733026,-1.2611625,7.773272756130126e-09,5.057332662402336e-07,0.2222222222222222,0.6522392868649984,0.36018223,0.7125914
Gmcl1,-5.7760496,-1.6570961,7.647479232636688e-09,4.987567159731743e-07,0.1,0.48863351591307774,0.1404047,0.38893163
Nol4l,-5.7762976,-1.8838899,7.636222844819765e-09,4.987567159731743e-07,0.08888888888888889,0.47134214012100384,0.11664157,0.37610424
Pclo,-5.7844024,-1.342592,7.277056895717737e-09,4.780795080389624e-07,0.5222222222222223,0.832635234310672,1.03533,1.7237571
Rragb,-5.785355,-1.9072406,7.235931015947404e-09,4.765428098002616e-07,0.06666666666666667,0.4410195825725844,0.10033688,0.33352768
Trpm3,-5.795672,-1.7411865,6.80481622550019e-09,4.4925162648449654e-07,0.36666666666666664,0.6870010381985465,0.6592887,1.4159727
Raver2,-5.797147,-2.673375,6.745267310232659e-09,4.4641707543337813e-07,0.05555555555555555,0.42208140908602726,0.07623485,0.40901634
Arhgap15,-5.7979364,-3.9788132,6.713593558808863e-09,4.4541792327208436e-07,0.022222222222222223,0.3792646690294634,0.024683336,0.3321904
Herc3,-5.7998157,-1.3324035,6.638785571605886e-09,4.415449710620053e-07,0.2,0.6116421437009988,0.30319107,0.63757354
