names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Lamp5 (for_DEGs),mean_expr_Rest (for_DEGs)
Gpc5,-9.171146,-2.0060472,4.680149497068932e-20,2.7699475107101805e-18,0.4181184668989547,0.615054616244277,0.45439053,1.1971058
Zfp831,-9.212893,-2.9087584,3.174519842404212e-20,1.912541438686125e-18,0.07317073170731707,0.38105194852013413,0.03930161,0.26314884
Cacng3,-9.276662,-1.8585268,1.7487124333120822e-20,1.070339477974844e-18,0.20557491289198607,0.49659324416885975,0.15515636,0.4753954
Slit2,-9.277061,-1.7063024,1.7421671943584566e-20,1.0687678655801764e-18,0.3310104529616725,0.5753632070370237,0.3503127,0.8624561
Rasgrp1,-9.285169,-1.9551321,1.6145091905020292e-20,9.94996833687833e-19,0.21951219512195122,0.5023973466959876,0.16328652,0.5234093
Cyp7b1,-9.345744,-1.8509557,9.124546079596462e-21,5.701780306017603e-19,0.24390243902439024,0.5254695554994773,0.19545315,0.5758811
Kcnk10,-9.365351,-2.1644523,7.579823679154337e-21,4.758641641562547e-19,0.14285714285714285,0.45088143047694584,0.0961463,0.3732317
Cadps2,-9.368853,-1.9499269,7.332544618678982e-21,4.614179716719069e-19,0.313588850174216,0.5510652871408486,0.27554795,0.80008245
Satb1,-9.370139,-2.1444576,7.243679253730151e-21,4.568959191261248e-19,0.1672473867595819,0.46768088251198675,0.1340472,0.49116182
Pde4b,-9.371199,-1.3807373,7.171311094785776e-21,4.533955979221031e-19,0.662020905923345,0.7635459100904863,0.96877337,1.6595275
Slc24a4,-9.4159775,-3.1812248,4.686987213560458e-21,3.020128211711499e-19,0.04878048780487805,0.3711020584736292,0.035648253,0.28456974
Plekha5,-9.423806,-0.7142742,4.350244935358053e-21,2.8098817647372807e-19,0.794425087108014,0.7600850787699629,0.9397955,1.2693512
Chst11,-9.512477,-2.0600836,1.86175974011971e-21,1.2142107819664226e-19,0.156794425087108,0.4733407837340928,0.12255907,0.4341967
Btbd9,-9.527932,-0.96230173,1.6044692211580867e-21,1.0540852805016575e-19,0.7421602787456446,0.7577778578896139,0.8051303,1.2267592
Neo1,-9.574196,-1.2857999,1.0265263583640671e-21,6.793784051537558e-20,0.49477351916376305,0.6748621075020729,0.4125946,0.8088199
Mcu,-9.58659,-1.39911,9.10443680173464e-22,6.040400416360736e-20,0.4076655052264808,0.6218681279065575,0.32969326,0.7080399
Specc1,-9.649171,-1.3000374,4.955466053193592e-22,3.304053916856372e-20,0.46689895470383275,0.6837304877609143,0.44275862,0.86353123
Pcdh7,-9.650711,-1.1371653,4.881602165880517e-22,3.262901746199241e-20,0.7560975609756098,0.7847435019286925,1.0993941,1.6871572
Garem1,-9.679667,-1.5379192,3.6790960621059894e-22,2.4652696057054347e-20,0.3797909407665505,0.6019322974872923,0.28677672,0.6751958
Gm26652,-9.710201,-2.2759538,2.7279829624755193e-22,1.8371153434014337e-20,0.1289198606271777,0.4522873932009085,0.090772815,0.3785733
Stum,-9.718084,-3.0659862,2.524858190710674e-22,1.704596471969744e-20,0.06620209059233449,0.3939219149933307,0.041674543,0.30481493
Meis2,-9.753428,-2.3520486,1.7834060041369437e-22,1.2101040235141332e-20,0.1986062717770035,0.4917625004506291,0.17316647,0.67562705
Nckap5,-9.816226,-1.8999453,9.586517909945033e-23,6.6560655359230765e-21,0.2926829268292683,0.5757237102995783,0.2438974,0.70844525
Csgalnact1,-9.871397,-2.2067065,5.538784678814308e-23,3.855625500511411e-21,0.1672473867595819,0.4840477306319622,0.13567345,0.5132843
Ankrd33b,-9.8720455,-2.501921,5.503056594239356e-23,3.840704693174325e-21,0.12195121951219512,0.44439237175096435,0.0802376,0.3874571
Itpka,-10.009514,-3.1294506,1.384311627826999e-23,9.945575786019107e-22,0.07665505226480836,0.4097480082194744,0.041750427,0.31706595
Gria3,-10.043692,-0.97775966,9.793837168222751e-24,7.112443370544468e-22,0.7665505226480837,0.8041025271278706,1.2812458,1.8119968
Ntm,-10.060548,-1.1723273,8.253746710007927e-24,6.043002019016702e-22,0.8292682926829268,0.8141605681531418,1.3372611,1.9919509
Slc16a2,-10.060985,-2.1330972,8.217242540634919e-24,6.032713307837712e-22,0.1602787456445993,0.4908251919679873,0.12230942,0.45152757
Phlpp1,-10.0906925,-1.291803,6.073926801900366e-24,4.483692669424804e-22,0.5749128919860628,0.7484768737157071,0.6208622,1.1336157
Plcl1,-10.11965,-1.671877,4.520314538821974e-24,3.3552721452526645e-22,0.4808362369337979,0.6868668661451386,0.5564279,1.2154983
Gabrb1,-10.123196,-0.56904787,4.359465207008945e-24,3.2448429393997327e-22,0.9407665505226481,0.8435776343775911,1.7434368,2.0791702
Tmtc1,-10.1418295,-2.1202796,3.602863453889963e-24,2.6966278831761366e-22,0.20209059233449478,0.5136810988139443,0.15271103,0.5407726
Prkg1,-10.198581,-1.0348127,2.0119079932150533e-24,1.5142848116999574e-22,0.8153310104529616,0.8091856231298893,1.3540592,1.9295725
6530403H02Rik,-10.207634,-2.9969242,1.8327923356277233e-24,1.3833463499527228e-22,0.16376306620209058,0.4642921518439742,0.108460665,0.6494729
Runx1t1,-10.2573,-1.6834127,1.097311278106949e-24,8.400214826989663e-23,0.3867595818815331,0.6107285770936227,0.38685158,0.92310137
Gm49678,-10.319666,-2.1761925,5.742284344774411e-25,4.446546983979493e-23,0.31010452961672474,0.5574461948880637,0.28759262,0.9186848
Adcy2,-10.415457,-1.3181036,2.107833747769569e-25,1.670722501550688e-23,0.5435540069686411,0.6997368326183352,0.62318844,1.1494447
Rap1gap2,-10.527411,-2.1106594,6.458633448208253e-26,5.2748778344485036e-24,0.1916376306620209,0.5191967987310285,0.13418064,0.48254386
Rfx3,-10.577628,-1.2592723,3.784176772490964e-26,3.1286409192871446e-24,0.7839721254355401,0.794188687407621,0.9257853,1.5363798
Spon1,-10.625696,-2.508335,2.263181561405334e-26,1.9003652673425414e-24,0.17073170731707318,0.49655719384260427,0.12340664,0.55807126
Grm3,-10.727772,-2.2530644,7.539211894469997e-27,6.431067416012979e-25,0.2926829268292683,0.5793287429251235,0.2762893,0.92305773
Tanc1,-10.769126,-2.2396693,4.8155111257746006e-27,4.1339547587719975e-25,0.26480836236933797,0.5471358015790043,0.1856334,0.6746655
Man1a,-10.790694,-2.2667854,3.809023177772706e-27,3.323001713855604e-25,0.2682926829268293,0.559861566747179,0.23690063,0.8270022
Ryr2,-10.823409,-0.73591757,2.6666995926110535e-27,2.349318624703574e-25,0.8954703832752613,0.802552363098886,1.4841024,1.89925
Ntng1,-10.829107,-2.4197438,2.5058645518320148e-27,2.222197376492615e-25,0.2926829268292683,0.572515231262843,0.25582626,0.93996817
Sez6l,-10.850613,-1.5623678,1.9809237475725737e-27,1.7742473699091683e-25,0.4250871080139373,0.6464905007390317,0.34405196,0.794268
Fat3,-11.00094,-1.4031335,3.7816763647334093e-28,3.4328933756887404e-26,0.6062717770034843,0.7386351346479686,0.7256698,1.3401431
Grm1,-11.081834,-1.6032114,1.5369273346380865e-28,1.4191490543548244e-26,0.5121951219512195,0.6890298857204658,0.5718847,1.207248
Map1b,-11.101293,-0.81004,1.236420118664982e-28,1.15356279821278e-26,0.8989547038327527,0.856159198240744,1.2454523,1.6749398
Slit1,-11.137851,-2.4879243,8.207600691201475e-29,7.711126943097331e-27,0.18118466898954705,0.5158080680630159,0.11768062,0.5309616
Prickle2,-11.336533,-0.8401842,8.650474074429378e-30,8.331119655194171e-28,0.89198606271777,0.809474025739933,1.2265162,1.6702317
Chn1,-11.336888,-1.2186617,8.615397393797179e-30,8.327184459400367e-28,0.6689895470383276,0.7588593676772775,0.63271475,1.1165667
R3hdm1,-11.37155,-0.60827684,5.794922216819026e-30,5.64165072340316e-28,0.9442508710801394,0.837989833807996,1.4986954,1.8403447
Trpm3,-11.453631,-2.231163,2.2549741636445706e-30,2.2194562555725132e-28,0.4878048780487805,0.6879844262590576,0.5132119,1.4228113
Galnt18,-11.506667,-1.7515149,1.2210607808074741e-30,1.2106975343282962e-28,0.3902439024390244,0.6542773712102095,0.39516416,0.96766716
Camk2a,-11.576931,-0.96776175,5.39430539367482e-31,5.408394997315016e-29,0.8432055749128919,0.7856087097588234,1.022371,1.4998238
Gabra2,-11.727929,-1.2327294,9.167423791965543e-32,9.366109402665937e-30,0.7177700348432056,0.768773207397527,0.85886514,1.4344372
Zfpm2,-11.749277,-2.1294928,7.122557870394432e-32,7.30469961746177e-30,0.45993031358885017,0.6748981578283283,0.46153545,1.2715378
Prkag2,-11.772788,-1.6999676,5.391247182779101e-32,5.5502993027308216e-30,0.47038327526132406,0.6644435632142471,0.3747428,0.9070562
Tnik,-11.821498,-0.7702761,3.0224586386705856e-32,3.1478086674836682e-30,0.8710801393728222,0.8163596380547244,1.2746402,1.6856654
Pcsk2,-11.900169,-1.2471381,1.1810756781988766e-32,1.244529547968777e-30,0.7665505226480837,0.7693500126176142,0.8954282,1.4902104
Car10,-11.957059,-2.268959,5.963661059908267e-33,6.384206082857973e-31,0.40418118466898956,0.6400374923393056,0.39766094,1.210055
Gm26871,-11.973046,-1.1193814,4.91886953129131e-33,5.286800972231901e-31,0.8606271777003485,0.7977937200331663,1.2997559,1.916515
Sv2b,-11.979302,-2.1551352,4.561474710759293e-33,4.942210704762186e-31,0.3902439024390244,0.6225170337791557,0.3166793,0.97811186
Pex5l,-12.082908,-1.6392354,1.3003914388209917e-33,1.4261844065763285e-31,0.7212543554006968,0.7795883052741628,0.89085007,1.7005403
Lingo1,-12.149929,-2.870142,5.741556849562621e-34,6.428151356156152e-32,0.13588850174216027,0.5206027614549912,0.080000386,0.47557935
St6galnac3,-12.189992,-1.8441949,3.514552320709258e-34,3.9512979438266846e-32,0.41114982578397213,0.7047478279678431,0.4387127,1.0910316
Zbtb20,-12.216742,-1.527185,2.53024982423969e-34,2.856630788963045e-32,0.89198606271777,0.867298749053679,1.42958,2.318132
Fam135b,-12.238698,-1.6282464,1.931051820204388e-34,2.1986170512242331e-32,0.5470383275261324,0.7008904430585097,0.5522084,1.1874186
Epha4,-12.282447,-1.7995609,1.1254256982169524e-34,1.303456401340065e-32,0.5331010452961672,0.7012509463210642,0.4808324,1.1471888
Cracdl,-12.423801,-2.367605,1.9411415990924274e-35,2.2876524020883123e-33,0.2613240418118467,0.5955874400663326,0.18617782,0.7208111
Ano3,-12.428198,-1.9941045,1.8372983711722768e-35,2.1748108913391663e-33,0.42857142857142855,0.6688417030174123,0.4003558,1.085655
Itga8,-12.458778,-2.8991985,1.2527420308041034e-35,1.5027311771297435e-33,0.18118466898954705,0.5459821911388298,0.13017938,0.71157724
Ptk2b,-12.509791,-2.3021863,6.599748466070025e-36,7.988073931680251e-34,0.2682926829268293,0.6057175817441148,0.20646223,0.75660145
Kcnma1,-12.516134,-0.5857271,6.093083676668337e-36,7.408197212311232e-34,0.9790940766550522,0.8552579400843577,1.8686013,2.2217216
Baiap2,-12.542176,-2.7659566,4.387778298397339e-36,5.383543510408059e-34,0.1289198606271777,0.5399978369804247,0.09216104,0.50481266
Lrfn5,-12.5480175,-0.7764199,4.0758722540433414e-36,5.023793003034155e-34,0.9512195121951219,0.8565197015032986,1.8174791,2.2856572
Slc9a9,-12.72406,-1.959679,4.34674171103675e-37,5.509290083752712e-35,0.37282229965156793,0.6885612314791449,0.33866394,0.9430728
Hs6st3,-12.741638,-1.9679643,3.4702858599746405e-37,4.4615589022736164e-35,0.6515679442508711,0.7949096939327301,0.96134996,1.990468
Cdh8,-12.748,-1.9722967,3.1984386020310794e-37,4.1318290979122645e-35,0.46689895470383275,0.691841811168391,0.4922029,1.2514201
Xylt1,-12.824505,-2.2850428,1.1954855055063793e-37,1.5823987947269169e-35,0.3310104529616725,0.64357042431234,0.2787606,0.9426903
Dpyd,-12.855797,-2.29011,7.979934653132336e-38,1.0721042206483293e-35,0.37282229965156793,0.6526190562024586,0.32640716,1.0604889
Cacna1e,-12.870486,-1.1958872,6.598569921022293e-38,8.954725948377223e-36,0.8571428571428571,0.7722700890443058,1.1030769,1.724987
Lrrc7,-12.8942795,-0.3957546,4.84771161887747e-38,6.61208178676333e-36,0.9930313588850174,0.8614585962002956,2.2215967,2.46956
Psd3,-13.033207,-1.4108254,7.92071078979487e-39,1.1027435177294725e-36,0.6376306620209059,0.7815350228919572,0.6458528,1.2276617
Ncam1,-13.044908,-0.9735542,6.793915418842871e-39,9.507943088766039e-37,0.8641114982578397,0.8543927322542268,1.2321953,1.7525495
Ralyl,-13.142902,-1.0961664,1.8691647523879864e-39,2.6715136647162337e-37,0.9059233449477352,0.8543927322542268,1.6091508,2.2563732
Brinp1,-13.259492,-1.4011416,3.975800199383308e-40,5.774581154455648e-38,0.7282229965156795,0.7798406575579508,0.90283936,1.5837992
Kcnq3,-13.400385,-1.3407325,6.015057519856307e-41,9.080033458344886e-39,0.7421602787456446,0.8123580518403691,1.0527534,1.7448417
Cacna2d3,-13.404209,-1.9006169,5.712901731858955e-41,8.672636696895488e-39,0.578397212543554,0.7468546090342117,0.68120205,1.5358026
Ryr3,-13.491189,-1.9877332,1.7623514826554973e-41,2.737247649650475e-39,0.5470383275261324,0.7201413172789214,0.60018384,1.4497261
Kcnip4,-13.561625,-1.5119613,6.762177413084259e-42,1.068821806409259e-39,0.9442508710801394,0.9526298713003353,2.7042005,3.7077856
Slit3,-14.022962,-2.1997008,1.1280713827092695e-44,1.9184353198353208e-42,0.5679442508710801,0.7267385269836693,0.6533851,1.6554979
Gpm6b,-14.168339,-1.3719981,1.438636739364736e-45,2.543169025442793e-43,0.7665505226480837,0.8317531273658026,0.8668324,1.519557
Akt3,-14.173311,-0.856692,1.3402937326461355e-45,2.3850127547153418e-43,0.9094076655052264,0.8389631926168932,1.3606257,1.8324312
Csmd1,-14.289618,-0.5850336,2.5399964608029044e-46,4.611466547417165e-44,1.0,0.9427881322325967,3.1944537,3.5862067
Ptprk,-14.315908,-2.555445,1.7407391652142024e-46,3.2036754362538094e-44,0.3344947735191638,0.6813872165543098,0.3139635,1.1531707
Pde1a,-14.329964,-2.1380908,1.4219537901441757e-46,2.6533262736926387e-44,0.5958188153310104,0.7635819604167418,0.6635878,1.6380968
Cadm2,-14.395753,-0.8073515,5.502232810872089e-47,1.0560356830580932e-44,0.9895470383275261,0.9626158116730956,2.9348068,3.4713857
Entrep2,-14.401628,-2.31206,5.053944938623858e-47,9.769748237469286e-45,0.4250871080139373,0.6870471177764159,0.35313922,1.1324369
Slc17a7,-14.425828,-2.1226704,3.5597204008330356e-47,6.931136751477077e-45,0.40069686411149824,0.7158152781282671,0.32371417,0.9800941
Gm20754,-14.632774,-2.2734134,1.7356305591987713e-48,3.5600300095932055e-46,0.5400696864111498,0.7460254515303364,0.6026073,1.6089685
Nell2,-14.843714,-1.8573966,7.640636533921399e-50,1.629396060844984e-47,0.662020905923345,0.7675114459785861,0.68981665,1.5259347
Nbea,-14.865545,-0.44650993,5.516353248899923e-50,1.1857952943835275e-47,0.9895470383275261,0.9052236922744151,2.2625175,2.5439181
Galnt17,-15.3181925,-2.5222142,5.780259234525051e-53,1.3162336070482045e-50,0.445993031358885,0.7199971159738996,0.3977431,1.3365886
Dscam,-15.356635,-2.2812667,3.1974466217031653e-53,7.343195788475559e-51,0.4843205574912892,0.7580302101734021,0.561777,1.5399183
Dip2c,-15.556677,-1.2629209,1.4335097425866808e-54,3.4701267372346045e-52,0.8048780487804879,0.8380979847867623,1.1289971,1.7953767
Dcc,-15.576701,-1.9692023,1.0482658414352871e-54,2.5841195559051526e-52,0.7212543554006968,0.8462453585204947,1.1099563,2.1933265
Tafa1,-15.647525,-2.528236,3.4539185788579214e-55,8.59322150128818e-53,0.6480836236933798,0.7918454162010167,0.7129119,1.9457563
Oxr1,-15.71927,-1.6987891,1.116027317419447e-55,2.855967049434337e-53,0.7979094076655052,0.8554742420418905,1.1298132,2.0542808
Gria2,-15.817316,-0.68818396,2.363560149114598e-56,6.106621269875889e-54,0.9860627177700348,0.9202206279966834,2.228038,2.6633184
Atp2b1,-16.170578,-1.1774845,8.133158219710272e-59,2.1637421917189606e-56,0.9198606271777003,0.8979415263708137,1.3628553,2.0249643
Marchf1,-16.191713,-2.0011728,5.769920825045954e-59,1.5503777256898479e-56,0.7247386759581882,0.8366920220627997,0.9951693,2.05748
Schip1,-16.303852,-1.9861164,9.266476330668238e-60,2.566909474278923e-57,0.7282229965156795,0.8333393417210426,0.948431,1.9832015
Cnksr2,-16.417093,-1.4244913,1.443179393229373e-60,4.125343648518431e-58,0.926829268292683,0.859656079887523,1.4046681,2.224801
Dock4,-16.435629,-1.7004743,1.0631706379431318e-60,3.0717629076916075e-58,0.8013937282229965,0.8594037276037348,1.0969087,2.0127108
Ppp3ca,-16.7795,-0.99490345,3.4472739690998336e-63,1.0178928741726651e-60,0.9860627177700348,0.9392912505858177,1.9697646,2.5873435
Arpp21,-16.787992,-2.1773927,2.9878347745034204e-63,8.920346710100767e-61,0.6933797909407665,0.7991275821046181,0.8207015,1.9101495
Celf2,-17.24713,-1.0947759,1.1759934369950353e-66,3.949867956507075e-64,1.0,0.9659324416885973,2.9820545,3.7135649
Grm7,-20.681562,-2.5389168,5.0770636284157963e-95,3.2481118975126775e-92,0.7630662020905923,0.893435235588882,1.2214881,2.7015233
