names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_IT AON-TT-DP Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Rps6kb2,-4.5981574,-1.3480781,4.262439534225519e-06,3.395545516888221e-05,0.1188118811881188,0.29835190594684263,0.07214851,0.1743388
Ago4,-4.601052,-1.0297456,4.2036275788887965e-06,3.349687812714767e-05,0.13861386138613863,0.321179992066068,0.10460778,0.20305921
1700087I21Rik,-4.601757,-0.96335685,4.189420940144935e-06,3.33935748032318e-05,0.1485148514851485,0.3338382199141693,0.12216769,0.22583513
Nae1,-4.60184,-0.67040974,4.1877474186740015e-06,3.3390140397557984e-05,0.15346534653465346,0.3410869486818854,0.14305267,0.21894403
Rnf145,-4.6034207,-0.81428033,4.156071962441591e-06,3.314741870905478e-05,0.18316831683168316,0.37365213314580403,0.15133369,0.25254577
Arhgap15,-4.6074014,-0.7184915,4.077326669348889e-06,3.2538689517494695e-05,0.1782178217821782,0.38079267193191246,0.21529202,0.33309403
Ap1ar,-4.6109657,-0.7082582,4.008026287943755e-06,3.199514746198714e-05,0.13861386138613863,0.3331890800245231,0.13255948,0.20830691
Ripk2,-4.611618,-1.190021,3.995463921672473e-06,3.190434341020486e-05,0.14356435643564355,0.3220094485917271,0.09360996,0.20203623
Galc,-4.61256,-0.74358284,3.977403510675806e-06,3.1769569658697655e-05,0.16831683168316833,0.36045295538966426,0.14745903,0.23588347
Crbn,-4.61256,-1.5040407,3.977403510675806e-06,3.1769569658697655e-05,0.12376237623762376,0.3050957481337228,0.07184337,0.1916713
Gm39469,-4.6128354,-1.0544187,3.9721262302439295e-06,3.1746291435649726e-05,0.15346534653465346,0.34166396191712645,0.10827041,0.21308461
Ahdc1,-4.6132207,-0.63299495,3.964766023712136e-06,3.1696894691206513e-05,0.18316831683168316,0.37285873994734753,0.17077008,0.25369877
Sipa1l1,-4.613396,-0.8565689,3.961424798098405e-06,3.167960843003099e-05,0.42574257425742573,0.7562840347650475,0.89618665,1.2881275
Mapre1,-4.6141973,-0.8302203,3.946173077216767e-06,3.156703500589894e-05,0.1485148514851485,0.3311334703739767,0.12851691,0.21819581
Vps45,-4.614311,-0.5995707,3.944010737514905e-06,3.155913297112135e-05,0.16336633663366337,0.3470013343431065,0.15205547,0.22221878
G3bp1,-4.615082,-0.26945388,3.929403196084281e-06,3.145161271337046e-05,0.20297029702970298,0.4052796711024559,0.24255265,0.28583023
Uck2,-4.6162553,-1.1198683,3.90725945095754e-06,3.1283689346611774e-05,0.13861386138613863,0.31934076237873704,0.093805216,0.19370027
Slc25a25,-4.6167154,-1.3137805,3.89861638263626e-06,3.122379201235062e-05,0.11386138613861387,0.29910923581809656,0.07772235,0.1830869
Gabpb1,-4.6170216,-1.0046426,3.892864521158575e-06,3.118702137254946e-05,0.1485148514851485,0.32785170759854304,0.108997546,0.20787694
Dhx40,-4.6175604,-0.74758655,3.8827773765914175e-06,3.111548705905499e-05,0.12871287128712872,0.3215406253380937,0.1325768,0.21351637
Adamtsl1,-4.6185236,-0.8449312,3.864797777459453e-06,3.0980643281723006e-05,0.21287128712871287,0.41252839987017204,0.30458984,0.49442935
Ube2v2,-4.6185894,-0.2613594,3.863574806164616e-06,3.0980082077482314e-05,0.22772277227722773,0.4246096144830322,0.26417658,0.30925456
Dcun1d5,-4.6206913,-0.27454612,3.8246350035096316e-06,3.0676997774419045e-05,0.22277227722772278,0.43092069674348155,0.26423755,0.3117647
Rapgef5,-4.620906,-0.6432857,3.820681128264997e-06,3.0654434731705124e-05,0.40594059405940597,0.7191027444192001,0.8450256,1.1230549
Ephb1,-4.6212735,-0.8225755,3.8139121704118278e-06,3.0609265238639725e-05,0.23267326732673269,0.42724223736881967,0.28876513,0.46503922
Zfhx4,-4.621418,-1.3642777,3.8112560833709995e-06,3.059708723040895e-05,0.12871287128712872,0.3151213530960366,0.11943514,0.28261787
Ints2,-4.6220617,-1.1250772,3.7994459491007356e-06,3.0511390511756358e-05,0.1485148514851485,0.3265534278192506,0.09602682,0.19871484
H13,-4.6226006,-0.49672213,3.789590964992838e-06,3.0441348050630064e-05,0.17326732673267325,0.3680983807566086,0.17598067,0.24019632
Khsrp,-4.6227365,-1.8950859,3.787111057278816e-06,3.043052455415125e-05,0.10396039603960396,0.2862346280067799,0.04894818,0.1710831
Ezh1,-4.6228065,-0.9276955,3.7858317136522645e-06,3.042934434514997e-05,0.12376237623762376,0.31093800714053876,0.10983717,0.19954121
Gpr176,-4.626699,-1.5827016,3.715395555879554e-06,2.9872136022287138e-05,0.13861386138613863,0.3126329835190595,0.079478025,0.22136363
Smim13,-4.6270494,-0.27332836,3.70911907593235e-06,2.98305984945532e-05,0.20297029702970298,0.4124202098885643,0.26155493,0.30844548
Iqce,-4.627146,-0.43963456,3.7073948267368263e-06,2.9825658381562434e-05,0.1782178217821782,0.37163258682246025,0.18135147,0.23876053
Dync2i1,-4.6273475,-1.00591,3.703792061153049e-06,2.980559828786536e-05,0.12376237623762376,0.3098561073244618,0.09672977,0.18561578
Chp1,-4.628337,-0.45629555,3.686140216073694e-06,2.9672434872947917e-05,0.18811881188118812,0.3929099498719752,0.20861384,0.27631646
Azi2,-4.6284246,-0.77682114,3.6845819962519014e-06,2.9668779813991187e-05,0.15346534653465346,0.3430704316780266,0.13466336,0.22072676
Nxpe3,-4.628897,-1.2150269,3.6761785152860152e-06,2.9609987022102888e-05,0.11386138613861387,0.2960438530058783,0.08498841,0.18724564
Cryl1,-4.6293044,-1.1124091,3.668956910817602e-06,2.956068131744197e-05,0.10891089108910891,0.295070143171409,0.09502135,0.19517179
Usp49,-4.6310472,-1.5015438,3.6382049076118207e-06,2.9324806627000754e-05,0.10891089108910891,0.29351942010169857,0.063819826,0.17108718
Foxk1,-4.631656,-1.851393,3.62752322657263e-06,2.925316599580029e-05,0.10396039603960396,0.2812939521800281,0.04813608,0.1637732
Slc20a2,-4.6328692,-1.0522356,3.6063263039031454e-06,2.9090960007768692e-05,0.16336633663366337,0.35161744022503516,0.12757783,0.24856308
Tafazzin,-4.6346602,-0.9895544,3.575245310011446e-06,2.8848901345347615e-05,0.13861386138613863,0.3239568682606657,0.10578395,0.20012353
Snap23,-4.634809,-1.2345021,3.572673154531283e-06,2.883680614666734e-05,0.1485148514851485,0.3343431064950052,0.0951602,0.21099931
Gm28175,-4.6356363,-3.049786,3.5584073085667785e-06,2.8730289778001603e-05,0.06930693069306931,0.24606008150311948,0.025296943,0.19239864
Dkk3,-4.6386495,-0.6489384,3.5069364864551394e-06,2.8323229152705017e-05,0.17326732673267325,0.36510512459879546,0.20305403,0.30234015
Adck1,-4.639547,-0.7432588,3.4917385331168684e-06,2.8208964036335012e-05,0.16336633663366337,0.35241083342349167,0.13986039,0.22416909
Pard3b,-4.640309,-1.3835304,3.4788883764062735e-06,2.8113603210236562e-05,0.14356435643564355,0.3290057340690252,0.14743875,0.34676296
Trappc13,-4.640602,-1.7012397,3.4739524298360175e-06,2.808216058655048e-05,0.0891089108910891,0.2742616033755274,0.053258218,0.1637163
Cfap54,-4.6421127,-1.141963,3.448642120999057e-06,2.7885950584184367e-05,0.13861386138613863,0.3212160553932706,0.10448147,0.21756539
Usp34,-4.6423187,-0.9094467,3.44520776595702e-06,2.7866566126208647e-05,0.47029702970297027,0.8360200512099246,1.0278451,1.47514
Kctd8,-4.6424937,-1.5435992,3.4422874941144755e-06,2.7851329408869605e-05,0.07920792079207921,0.2720978037433734,0.11396098,0.30150416
Tacc1,-4.6427436,-0.2707975,3.4381302075879456e-06,2.782607189093015e-05,0.33663366336633666,0.6032312741173501,0.5344411,0.61646533
Rufy3,-4.6429625,-0.34222564,3.43448742933832e-06,2.780496451531204e-05,0.3910891089108911,0.6889177395506509,0.6658268,0.7881768
Trim3,-4.6441317,-0.7825576,3.4150975591111797e-06,2.7656320498287344e-05,0.10891089108910891,0.30318439179198675,0.11033052,0.18286613
Slc38a2,-4.6449723,-0.3665475,3.4012192124289256e-06,2.755223401807815e-05,0.2376237623762376,0.4555880125500379,0.31596193,0.3914085
Septin6,-4.6454015,-1.0522742,3.3941563369263394e-06,2.750331145151108e-05,0.14356435643564355,0.32554365465757873,0.11251428,0.22071293
Sema3e,-4.6461067,-0.77925146,3.382583564762627e-06,2.7417804037759212e-05,0.23267326732673269,0.44022503516174405,0.3398462,0.527457
Snhg20,-4.6466713,-1.0596746,3.373338286089693e-06,2.7351116399284867e-05,0.13366336633663367,0.32190125861011937,0.104215845,0.20616631
Sh3bgrl,-4.6492066,-1.0072405,3.3321396733496273e-06,2.702523182097932e-05,0.1485148514851485,0.33261206678928196,0.12930712,0.24488029
BC002059,-4.652351,-1.4230717,3.2817204893400985e-06,2.6624344670461488e-05,0.10891089108910891,0.2914638104511522,0.06713098,0.17075118
Xpnpep3,-4.653043,-1.3032169,3.270724097098051e-06,2.6543146025075397e-05,0.1188118811881188,0.3056727613689639,0.080207676,0.1873838
Ttc39b,-4.656489,-0.65462697,3.216475261920431e-06,2.6118673402176482e-05,0.20297029702970298,0.4030437448158967,0.20407069,0.30481723
Fancc,-4.6566377,-1.8167024,3.214151157385833e-06,2.6107690930760985e-05,0.10396039603960396,0.28334956183057447,0.05267769,0.1744111
Esf1,-4.6567516,-0.5431754,3.2123749878595817e-06,2.6101153892889917e-05,0.18316831683168316,0.37541923617872985,0.18996641,0.26609114
Zbed6,-4.6605134,-0.82022744,3.1542195929217245e-06,2.5636382474835674e-05,0.15841584158415842,0.34884056403043745,0.1289937,0.21761233
Fig4,-4.6606708,-1.0458786,3.1518045292137884e-06,2.5624504599084566e-05,0.14356435643564355,0.3262649212016301,0.10532698,0.20646568
Vldlr,-4.6607323,-0.49522686,3.150865816855999e-06,2.5624504599084566e-05,0.21782178217821782,0.42057052183634464,0.24361761,0.32846263
Sox6,-4.663859,-1.5392597,3.1033454775006643e-06,2.5245804717058085e-05,0.1188118811881188,0.31111832377655163,0.19005848,0.47522777
Gabra3,-4.667033,-0.54388016,3.0557968632706704e-06,2.4866523838910636e-05,0.22277227722772278,0.4312813300155072,0.2761456,0.38094503
Serinc3,-4.667257,-0.4310886,3.0524785061579985e-06,2.4847045580268226e-05,0.2722772277227723,0.49356269609434167,0.3380704,0.43328664
Brd7,-4.6675105,-0.75753623,3.048708889334793e-06,2.4823881168613905e-05,0.15841584158415842,0.34541454794619353,0.14244714,0.23017381
Nfs1,-4.6687675,-1.2052084,3.030121413354523e-06,2.4680012845357998e-05,0.14356435643564355,0.3272386310360994,0.09332312,0.2033785
Pja2,-4.669249,-0.47126982,3.0230261529890445e-06,2.4632838311146152e-05,0.42574257425742573,0.7521006888095496,0.8092609,1.0034653
Tcaf1,-4.6697617,-0.38892964,3.0154968690100443e-06,2.458325269123176e-05,0.3811881188118812,0.6690829095892387,0.63197887,0.76734084
Cabp1,-4.6708956,-0.67412174,2.998893418821793e-06,2.4455315982926123e-05,0.18316831683168316,0.378160049046125,0.17223507,0.2622942
Inpp5k,-4.6717887,-1.7981145,2.9858775784171212e-06,2.435656664604373e-05,0.09900990099009901,0.27959897580150744,0.04908165,0.1612232
Arhgef17,-4.673453,-1.1322689,2.9617767484858925e-06,2.4167306781602167e-05,0.1188118811881188,0.3057809513505716,0.091187514,0.19002797
Col19a1,-4.677315,-1.9936512,2.9065546660425684e-06,2.3731122417673597e-05,0.0891089108910891,0.2745861733203505,0.080185786,0.28704682
Rttn,-4.6779895,-1.9633604,2.8970145729403953e-06,2.3660419931583105e-05,0.11386138613861387,0.2933030401384832,0.054242767,0.19669478
Tbc1d9,-4.679141,-0.6225679,2.8807915030088856e-06,2.353507682756119e-05,0.19306930693069307,0.38739226080998235,0.19212587,0.28226218
Ric3,-4.6819654,-0.7426058,2.841373080635677e-06,2.322716601055085e-05,0.17326732673267325,0.36348227487467993,0.14869225,0.2376298
Ankrd45,-4.6820183,-1.3495666,2.8406446415155356e-06,2.322716601055085e-05,0.12871287128712872,0.31129864041256444,0.08060197,0.19384456
Abhd6,-4.6824427,-0.42509767,2.8347630001467633e-06,2.31872395171822e-05,0.2524752475247525,0.47704569223556564,0.3003112,0.38547036
Ext2,-4.6855254,-0.36778224,2.7924244361787285e-06,2.284788203414203e-05,0.24257425742574257,0.4589058386526741,0.27143058,0.3381765
Ccdc58,-4.685832,-1.6150575,2.7882479598150247e-06,2.2820658751212218e-05,0.12871287128712872,0.30862995419957445,0.06625019,0.19046634
Mms19,-4.68754,-0.75850976,2.765088526491187e-06,2.2638003871669162e-05,0.13861386138613863,0.32850084748818925,0.12954912,0.21025607
Actn4,-4.6877193,-0.58564854,2.7626645680483525e-06,2.2625052405808972e-05,0.19801980198019803,0.39662447257383965,0.194365,0.27911678
Smad2,-4.687807,-0.8476006,2.761482889371863e-06,2.2622269889457914e-05,0.14356435643564355,0.336110209527931,0.13129327,0.22512147
Marchf2,-4.6880174,-0.666886,2.7586488391462e-06,2.2605945199102893e-05,0.15346534653465346,0.34353925493166,0.1486303,0.22666515
Sdk2,-4.6890507,-0.80968505,2.7447553074542156e-06,2.2498955189534707e-05,0.18811881188118812,0.39215262000072126,0.20577182,0.33681113
Sytl2,-4.6894403,-1.4284552,2.7395332542593504e-06,2.246300230147963e-05,0.12871287128712872,0.31800641927224205,0.12047866,0.29611284
Zfp26,-4.6898127,-1.3449835,2.734554802171641e-06,2.2429025498886444e-05,0.12376237623762376,0.3081250676187385,0.075836085,0.1824358
Rimklb,-4.690964,-0.9352202,2.719205816889543e-06,2.2309942076281534e-05,0.14356435643564355,0.3309170904107613,0.11986776,0.2179399
Nt5dc3,-4.691424,-0.52709115,2.713101017540838e-06,2.2266653738950005e-05,0.2079207920792079,0.40600093764650724,0.22438663,0.30931798
Ube2f,-4.6915245,-1.1317077,2.71176553299731e-06,2.226249308635433e-05,0.13861386138613863,0.32392080493346315,0.096328676,0.20013972
Acox1,-4.693819,-0.81399655,2.6815100669428344e-06,2.2020836032626516e-05,0.1782178217821782,0.3649969346171878,0.15263644,0.2545721
Xpo5,-4.695282,-0.97842085,2.662394438843519e-06,2.1870540682276172e-05,0.14356435643564355,0.33163835695481264,0.10941749,0.20524268
Kdm4b,-4.696175,-0.6721946,2.6507834320423276e-06,2.1781819822317228e-05,0.16336633663366337,0.3555122795629125,0.14597863,0.22350527
Grk3,-4.6988373,-0.54477674,2.616465635034688e-06,2.150640306313309e-05,0.24752475247524752,0.46207941144650005,0.28082368,0.38728255
Clcn6,-4.699074,-1.5768313,2.6134383767426515e-06,2.148809338527388e-05,0.10396039603960396,0.2909589238703163,0.06419476,0.1804717
Cpne4,-4.6995425,-0.6938724,2.6074498476004874e-06,2.14454170202097e-05,0.3118811881188119,0.5471528003173572,0.5457166,0.77663565
Sec16a,-4.700576,-1.2461523,2.5942880283591907e-06,2.134369850643339e-05,0.12871287128712872,0.31220022359262867,0.084929004,0.1908354
Bsn,-4.7013116,-0.33033708,2.5849574772669103e-06,2.1273447906328293e-05,0.33663366336633666,0.6234988640051932,0.5728006,0.67914104
Ttll4,-4.7016573,-0.829211,2.580581039130335e-06,2.124393765975248e-05,0.1485148514851485,0.3363987161455516,0.13019906,0.22078946
Tusc3,-4.7026997,-0.41715902,2.5674392717501006e-06,2.114222900150941e-05,0.41089108910891087,0.7161455515885896,0.74632686,0.90872794
3110082I17Rik,-4.7029886,-0.9925208,2.56380630818742e-06,2.1118784641629668e-05,0.10396039603960396,0.2924735836128241,0.0921254,0.17563802
Sox11,-4.7030325,-1.0988237,2.563256289794196e-06,2.1118784641629668e-05,0.13861386138613863,0.32503876807674276,0.112764,0.22766294
Fam91a1,-4.70555,-1.5527921,2.531820018131249e-06,2.086809935189775e-05,0.12376237623762376,0.30260737855674563,0.07090032,0.19520594
Siah1a,-4.7057257,-1.1862319,2.5296469698558856e-06,2.0856586093902314e-05,0.1485148514851485,0.328356594179379,0.09573941,0.20590188
4933412O06Rik,-4.7061067,-1.082376,2.5249267697786064e-06,2.082405841128028e-05,0.13366336633663367,0.3178621659634318,0.09737705,0.1960367
Fancl,-4.70714,-1.3994286,2.5121650833288486e-06,2.0725169109317213e-05,0.13861386138613863,0.3184391791986729,0.08377072,0.20742437
AI480526,-4.7075996,-2.1149073,2.506507137171005e-06,2.0684842375855316e-05,0.12376237623762376,0.3012009087958455,0.046740584,0.18836063
Ptpa,-4.708327,-0.7099554,2.497587141942501e-06,2.0617562674038404e-05,0.1485148514851485,0.34058206210104947,0.1426447,0.22377823
Hycc1,-4.7109056,-0.82089674,2.466182510299953e-06,2.0370834322705114e-05,0.16831683168316833,0.35901042230156155,0.1639134,0.27355984
Dnajc21,-4.712171,-1.4716321,2.450912419280166e-06,2.0250927646389318e-05,0.09900990099009901,0.28710014785964155,0.06847884,0.17945881
Cc2d2a,-4.712237,-0.7276635,2.450122336866965e-06,2.0250626635378455e-05,0.17326732673267325,0.3634101482202748,0.1571518,0.2482647
Me1,-4.7123594,-0.9481342,2.448648170497152e-06,2.0244669643464148e-05,0.15346534653465346,0.34115907533629053,0.13026567,0.23778446
Gspt1,-4.7130165,-0.28568184,2.4407653384305996e-06,2.01857078004402e-05,0.24752475247524752,0.4640268311154387,0.30325195,0.35895488
Nup153,-4.7136602,-0.57994264,2.4330638024391e-06,2.012820947399588e-05,0.21287128712871287,0.41270871650618485,0.20531547,0.29317817
Atf1,-4.716003,-1.1072671,2.4052308874340055e-06,1.9904081904943556e-05,0.14356435643564355,0.33665115943596957,0.10575331,0.21536584
Gm55122,-4.7173734,-1.5916013,2.3890893325316597e-06,1.9776595922712782e-05,0.11386138613861387,0.29550290309783983,0.07205065,0.20307405
Mef2d,-4.717763,-0.33606234,2.3845185848055667e-06,1.974484264213423e-05,0.24752475247524752,0.47181650979119333,0.29595438,0.36099
Helq,-4.718105,-1.6863836,2.3805196651577463e-06,1.9717806227740027e-05,0.09900990099009901,0.2866673879332107,0.053321995,0.1623518
Ccdc136,-4.7181354,-1.0643685,2.3801611027619813e-06,1.9717806227740027e-05,0.1188118811881188,0.3124526668830466,0.10745371,0.2128757
Silc1,-4.7193832,-1.0258926,2.3656064427124963e-06,1.9606368018409863e-05,0.15841584158415842,0.34177215189873417,0.11910806,0.22917677
Megf8,-4.7199965,-1.1363131,2.3584881202909474e-06,1.955340197229798e-05,0.1188118811881188,0.3056006347145588,0.08863834,0.18543339
Gm12353,-4.7212443,-1.3374431,2.3440607417463495e-06,1.9439787694668028e-05,0.13861386138613863,0.3237765516246529,0.09306642,0.22031783
Dclre1c,-4.721958,-1.2941664,2.3358474240312862e-06,1.9377653684384275e-05,0.12871287128712872,0.31652782285693676,0.084396884,0.19553041
Spag6l,-4.722291,-1.9200969,2.3320273535448695e-06,1.9351937921479504e-05,0.08415841584158416,0.270294637383245,0.044332482,0.15832803
Pex7,-4.723184,-1.1871054,2.321803116744812e-06,1.927304595209549e-05,0.12376237623762376,0.3110101337949439,0.09072699,0.19576617
Ptar1,-4.724857,-0.7926809,2.302773372414702e-06,1.912098903485261e-05,0.15841584158415842,0.3510043636625915,0.14800751,0.24399476
Kansl3,-4.7260303,-0.6429298,2.289512147438187e-06,1.9016751592477307e-05,0.16336633663366337,0.3556204695445202,0.15399346,0.23108262
Dlg5,-4.7283864,-1.2101016,2.263111749397857e-06,1.8803281603685967e-05,0.12871287128712872,0.32027840888600384,0.092722535,0.20275931
Copb1,-4.7300024,-0.64414614,2.2451736822575947e-06,1.86600113956887e-05,0.17326732673267325,0.3716686501496628,0.17346904,0.25930923
Slc2a3,-4.732292,-0.35433367,2.2199829976470688e-06,1.8456356171651218e-05,0.23267326732673269,0.4419921381946698,0.26736465,0.33063257
Marchf3,-4.732603,-1.2083201,2.21658422558523e-06,1.8433803200704156e-05,0.12871287128712872,0.3222258285549425,0.12329132,0.26481906
Usp12,-4.733085,-0.9598173,2.211328388380924e-06,1.839578755287784e-05,0.17326732673267325,0.3531681632947456,0.124833226,0.2300115
Kat2b,-4.7336326,-1.6706481,2.2053703729139665e-06,1.8351905209104455e-05,0.11386138613861387,0.29860434923726065,0.078852534,0.23206034
Arhgef25,-4.7344337,-0.54780334,2.196675635152417e-06,1.8285215091866622e-05,0.20297029702970298,0.4104727902196257,0.22208332,0.31007543
Pals1,-4.735226,-0.59582245,2.1881083089690403e-06,1.8219544549736012e-05,0.19306930693069307,0.3950376861769267,0.22187848,0.31877744
Arfip1,-4.735809,-0.8227132,2.1818334429042945e-06,1.817292765370068e-05,0.13366336633663367,0.3280680875617584,0.12840386,0.21699452
Ap3s2,-4.73594,-1.6379591,2.180420450083625e-06,1.816678992054171e-05,0.11386138613861387,0.29727000613076565,0.0609712,0.17869979
Zfp1,-4.736251,-0.9556088,2.177079867241773e-06,1.814458313672036e-05,0.14356435643564355,0.3369396660535901,0.11436006,0.21104562
Zbtb25,-4.7366843,-1.5609975,2.1724300753327566e-06,1.8111447758048764e-05,0.09405940594059406,0.27876951927584837,0.058127407,0.16262239
Araf,-4.7368245,-0.2568522,2.170929152982194e-06,1.8104551936881302e-05,0.2871287128712871,0.5122074362580692,0.39216992,0.45347077
Dpp6,-4.7369866,-0.93550414,2.1691949529514643e-06,1.8095705801243665e-05,0.5495049504950495,0.8236503299794439,1.3252196,1.8380706
Naa30,-4.7370434,-1.2526101,2.1685859553288875e-06,1.8095705801243665e-05,0.16336633663366337,0.347794727541563,0.09852105,0.22050053
Clcn5,-4.7370787,-2.0753403,2.1682112691783156e-06,1.8095705801243665e-05,0.08415841584158416,0.2695012441847885,0.050766204,0.19842012
2700097O09Rik,-4.737622,-1.4889965,2.162411578076143e-06,1.806154774725084e-05,0.10891089108910891,0.29521439648021924,0.06794957,0.18011852
Etl4,-4.7377224,-0.83849823,2.1613374682136475e-06,1.8058189605379573e-05,0.4603960396039604,0.7144866385372715,1.1211133,1.5472397
Hsf2,-4.738239,-0.87018573,2.155834870514028e-06,1.801781740924166e-05,0.15841584158415842,0.3494175772656785,0.12852615,0.22370227
Hlcs,-4.739049,-1.2582176,2.147234989107984e-06,1.7951525873469673e-05,0.15841584158415842,0.3483356774496015,0.10601334,0.23705691
Ttc39c,-4.7400475,-0.7394814,2.1366815349962106e-06,1.7868855538545965e-05,0.17326732673267325,0.3711277002416243,0.16113955,0.25613225
Usp38,-4.740687,-1.3640479,2.1299498039331187e-06,1.7818104368518962e-05,0.12376237623762376,0.31256085686465435,0.079558015,0.19322379
Mccc2,-4.7409673,-0.83118564,2.1270053339453022e-06,1.779901380352235e-05,0.15346534653465346,0.3450899780013704,0.13043325,0.22144179
Tecpr1,-4.7411203,-0.6836745,2.1253967308956855e-06,1.779109350752868e-05,0.18316831683168316,0.37098344693281404,0.15882428,0.24410847
Ccdc171,-4.742675,-1.8033532,2.1091467893451143e-06,1.7660571589187667e-05,0.1188118811881188,0.29993869234375564,0.06228875,0.20238586
Cep162,-4.74313,-1.183467,2.1044088869100064e-06,1.7626392391294225e-05,0.15346534653465346,0.3407263154098597,0.10305037,0.22036737
Pot1a,-4.743441,-1.6579385,2.101180230590717e-06,1.7604837167437657e-05,0.11386138613861387,0.3009845288326301,0.06413333,0.18980466
Sirt2,-4.744334,-0.57524455,2.091929979683674e-06,1.753280054713048e-05,0.13366336633663367,0.33780518590645175,0.18068057,0.25855294
Stk4,-4.744466,-0.49826455,2.0905729520003478e-06,1.7526893984477173e-05,0.19306930693069307,0.3991128421508168,0.20570138,0.2795989
Cacna1e,-4.7449694,-1.00655,2.085378841035452e-06,1.748880445025674e-05,0.4752475247524752,0.7764794979984854,1.1925626,1.7248895
Dnajc11,-4.7455955,-0.74344146,2.078937364783366e-06,1.7440226972128953e-05,0.13861386138613863,0.33913952901294675,0.13189884,0.21191676
Drg1,-4.7459807,-0.4269445,2.074982882916648e-06,1.741248908930991e-05,0.21287128712871287,0.4217966749612319,0.23349032,0.30274782
Gm49678,-4.7468348,-0.78301364,2.0662458374270795e-06,1.7344587832447868e-05,0.3069306930693069,0.5579717984781276,0.62651515,0.9158446
Cibar1,-4.746861,-0.7687492,2.0659775664114076e-06,1.7344587832447868e-05,0.18811881188118812,0.3955786360849652,0.16729991,0.27023745
Ube2l3,-4.747776,-0.42742705,2.056653644326407e-06,1.727486196406707e-05,0.21782178217821782,0.4235998413213603,0.23757538,0.30795902
Bfar,-4.747934,-0.6835906,2.055051695934396e-06,1.7266803961775243e-05,0.13861386138613863,0.3289336074146201,0.13613354,0.21044788
Rbpj,-4.748004,-0.391574,2.0543401036453903e-06,1.7266224142931385e-05,0.2079207920792079,0.4133217930686285,0.25242206,0.31967193
Pik3c2b,-4.7504168,-1.9405226,2.029978551888289e-06,1.7066809664968188e-05,0.0891089108910891,0.2747664899563634,0.053076833,0.1899886
Gm30382,-4.750579,-1.2690352,2.0283526395954326e-06,1.7058477441605404e-05,0.1485148514851485,0.3378412492336543,0.15224536,0.33383673
Mapk1,-4.75138,-0.45307907,2.020329341890218e-06,1.699632104464313e-05,0.39603960396039606,0.713188358757979,0.7160938,0.88892585
Clasrp,-4.7518487,-1.028066,2.0156522570377937e-06,1.696228504434874e-05,0.15346534653465346,0.34884056403043745,0.118799694,0.22892252
Osbpl2,-4.752799,-1.2010227,2.0061988691819897e-06,1.688802118261907e-05,0.13861386138613863,0.3231274117350067,0.09473229,0.20574622
Eprs,-4.753009,-0.25984317,2.004113557008768e-06,1.687575408236465e-05,0.24752475247524752,0.46139420822965127,0.3116804,0.36317885
Atp2b2,-4.75392,-0.45325518,1.9951012402007888e-06,1.6805131763070594e-05,0.4158415841584158,0.7218074939593927,0.78539187,0.9683997
Rasgef1a,-4.7549753,-0.40632257,1.984707769122973e-06,1.6722827769311473e-05,0.35148514851485146,0.6282952865231346,0.5681164,0.7000117
Mfsd14a,-4.755667,-0.7854139,1.977922041571726e-06,1.6670879942607363e-05,0.13366336633663367,0.3264091745104403,0.12769869,0.21088502
Gm14636,-4.756556,-0.759275,1.9692363775700492e-06,1.660288091161193e-05,0.18811881188118812,0.3928017598903675,0.18147866,0.29029077
Asb7,-4.756775,-1.0645058,1.9671026819969985e-06,1.6590097007300486e-05,0.13366336633663367,0.3270943777272891,0.101833485,0.20228925
Scarb2,-4.75695,-0.61334443,1.9653973247911448e-06,1.658091871809672e-05,0.18316831683168316,0.3817663817663818,0.2004302,0.29230124
Sgsm1,-4.757073,-0.50791955,1.964204419911837e-06,1.6576059284871566e-05,0.21782178217821782,0.4344188394821306,0.24282658,0.32990286
Cxxc4,-4.75861,-1.2832966,1.9493093913892417e-06,1.6455527284520555e-05,0.12871287128712872,0.3193768257059396,0.09687545,0.22121313
Acot7,-4.7612634,-0.34132227,1.923848232000296e-06,1.624569515834317e-05,0.24257425742574257,0.4624761080457283,0.29873076,0.36538792
Sympk,-4.762266,-0.3537587,1.9143102024115335e-06,1.6170234246714212e-05,0.2079207920792079,0.41927224205705216,0.23281734,0.2889302
Pdk1,-4.7643375,-1.3424164,1.8947530071841021e-06,1.6010067076426672e-05,0.13861386138613863,0.32619279454722494,0.08957195,0.21318692
Sorcs2,-4.764832,-0.5490624,1.8901092685262885e-06,1.5975852798144502e-05,0.24752475247524752,0.46092538497601787,0.29541048,0.4073619
Rad17,-4.764863,-0.58435714,1.889821963253791e-06,1.5975852798144502e-05,0.17326732673267325,0.36524937790760575,0.16932034,0.2442268
Fech,-4.765502,-0.86307466,1.8838391514364372e-06,1.5932879445734047e-05,0.12871287128712872,0.3209636121028526,0.11680526,0.20323767
Heatr5b,-4.767565,-0.5690161,1.8646622321808656e-06,1.5775653078935726e-05,0.19801980198019803,0.39720148580908077,0.19132687,0.27216682
Ssu72,-4.769408,-0.6829862,1.847679951841604e-06,1.5636900883774458e-05,0.18316831683168316,0.3834252948176999,0.18032366,0.27554396
