names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_LSX GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Ncam2,-4.743032,-1.9314158,2.105427996771455e-06,0.0005142986388477181,0.4418604651162791,0.859614010007148,1.0475364,2.0867708
Cdk14,-4.750569,-1.717138,2.0284512206016795e-06,0.0005000411403446525,0.46511627906976744,0.8072909220872051,0.77805007,1.583195
Med13l,-4.7513895,-1.4347577,2.020234621422057e-06,0.0005000411403446525,0.4186046511627907,0.7222659042172981,0.44202742,0.9173683
Pip4k2a,-4.75172,-2.5953524,2.0169381192092316e-06,0.0005000411403446525,0.16279069767441862,0.5516082916368835,0.119394965,0.5689383
A830018L16Rik,-4.7525687,-1.8940914,2.0084851083107193e-06,0.0005000411403446525,0.27906976744186046,0.6887419585418156,0.4785861,1.1882658
Alcam,-4.7608976,-1.7769722,1.9273365232028836e-06,0.0004932145940805856,0.3023255813953488,0.7187991422444603,0.52126133,1.2073556
Nr3c1,-4.7641993,-1.5544778,1.8960509050907249e-06,0.0004898739213441132,0.16279069767441862,0.624517512508935,0.28861225,0.6844761
Plxna4,-4.7728963,-1.755371,1.815953802530726e-06,0.0004737347444077729,0.3488372093023256,0.745746962115797,0.6304694,1.3777376
Adarb2,-4.774151,-2.5667574,1.8046714819893648e-06,0.0004737347444077729,0.16279069767441862,0.5822015725518227,0.28736302,1.0893677
Mast4,-4.7777257,-1.73657,1.7728893486390318e-06,0.0004716587801775325,0.37209302325581395,0.7620800571837026,0.5704504,1.2705595
Slit2,-4.804703,-2.320187,1.5498108621092905e-06,0.00041643417864876633,0.13953488372093023,0.5735882773409579,0.24069485,0.8582508
Ablim2,-4.8120985,-1.7558584,1.4935359452960349e-06,0.00040536677626368137,0.13953488372093023,0.5832737669764118,0.2126102,0.58783376
Spred2,-4.8193336,-1.6746212,1.4403856281942515e-06,0.0003949302227508116,0.27906976744186046,0.651072194424589,0.30860662,0.76738447
Gm20754,-4.8239555,-2.1219618,1.4073876380289994e-06,0.00038986088488494034,0.27906976744186046,0.7447105075053609,0.6463113,1.6002979
Exoc4,-4.824701,-1.4909445,1.4021360694787828e-06,0.00038986088488494034,0.5116279069767442,0.8411722659042173,0.8966785,1.6252357
Ppm1l,-4.8381143,-1.7846031,1.3107687577611748e-06,0.0003707405949583449,0.23255813953488372,0.6746962115796998,0.3599668,0.91339105
Mlip,-4.8387275,-2.1760116,1.3067322499839555e-06,0.0003707405949583449,0.16279069767441862,0.5877769835596854,0.21865709,0.7440644
Limch1,-4.840095,-1.6100856,1.2977707722853385e-06,0.0003707405949583449,0.4186046511627907,0.7307719799857041,0.49809486,1.088822
Frmd4a,-4.8408027,-1.6492664,1.2931587505611545e-06,0.0003707405949583449,0.6046511627906976,0.8555754110078627,1.2556257,2.1830478
Reep1,-4.8567343,-2.1911952,1.193375317824098e-06,0.00035237356912014853,0.18604651162790697,0.5962830593280914,0.1700131,0.61320144
Kcnip4,-4.8648086,-1.5135436,1.1456753132206972e-06,0.0003420477296248904,0.8604651162790697,0.9527519656897784,2.6950822,3.6993217
Ntm,-4.885457,-1.7817886,1.0318922290078756e-06,0.0003115386988027148,0.5348837209302325,0.8148320228734811,1.040332,1.9869121
Etv1,-4.8941445,-3.2824254,9.873425066705213e-07,0.00030147605857087397,0.023255813953488372,0.46515368120085776,0.065507,0.50604504
Kcnh7,-4.905445,-1.8548138,9.321577631955648e-07,0.0002878974608858026,0.5348837209302325,0.7964974982130093,0.91564524,1.8593757
Hs2st1,-4.9248385,-2.067048,8.442998688103422e-07,0.00026379462180155694,0.2558139534883721,0.636204431736955,0.2094709,0.68129987
Zfp704,-4.925952,-2.2801402,8.395072518752379e-07,0.00026379462180155694,0.16279069767441862,0.6026090064331665,0.156889,0.60162586
Phlpp1,-4.927555,-1.8226618,8.326486710192667e-07,0.00026379462180155694,0.3488372093023256,0.7473552537526805,0.46493828,1.1294004
Fam13c,-4.929989,-2.12025,8.223427586613816e-07,0.00026379462180155694,0.2558139534883721,0.6331308077197999,0.22278471,0.73475474
Kcnb2,-4.932281,-1.9205582,8.127484509424845e-07,0.00026379462180155694,0.4418604651162791,0.7711222301644032,0.77293664,1.6890943
Tbc1d5,-4.941742,-1.6023166,7.742758679796908e-07,0.0002600599071576786,0.3488372093023256,0.7785561115082201,0.5533382,1.1768011
Garem1,-4.953467,-2.2820153,7.290272644714533e-07,0.0002479615518525057,0.20930232558139536,0.6003216583273767,0.17983767,0.6720455
Kcnq3,-4.953703,-1.8196096,7.281438635932104e-07,0.0002479615518525057,0.5581395348837209,0.8120800571837027,0.8456413,1.7392066
Nckap5,-4.9778976,-2.5779355,6.427858680791703e-07,0.00022430722435438057,0.16279069767441862,0.5734810578984989,0.15811834,0.7045025
Prickle2,-5.0190434,-1.8498045,5.192943116582402e-07,0.00018359787045074886,0.4186046511627907,0.8110078627591136,0.78491753,1.6672204
Rb1,-5.019515,-2.0796382,5.180210380839823e-07,0.00018359787045074886,0.16279069767441862,0.6065403859899928,0.18736489,0.62650025
Chl1,-5.045757,-1.7330221,4.517295964336456e-07,0.00016402667913746022,0.3023255813953488,0.7469621157969979,0.5191027,1.1824003
Pcdh9,-5.0577364,-1.3038377,4.242622900175468e-07,0.00015616339359960933,0.9302325581395349,0.9713724088634739,2.9661555,3.8387892
Slc44a5,-5.057963,-2.2661726,4.2375906496608266e-07,0.00015616339359960933,0.18604651162790697,0.6087919942816298,0.23205088,0.81377655
Ank2,-5.0753756,-1.3506315,3.8673125397910414e-07,0.00014635871541434546,0.6976744186046512,0.9335954253037885,1.8719676,2.7099726
Dmd,-5.083488,-1.7306391,3.705664407451451e-07,0.00014224457518317214,0.6046511627906976,0.874446032880629,1.2946872,2.2817857
Ccdc88a,-5.123511,-1.6696616,2.998983719672926e-07,0.00011678651093856743,0.46511627906976744,0.8169049320943531,0.66091615,1.3811805
Fto,-5.127991,-1.7389256,2.928498123225166e-07,0.00011571874201626502,0.3488372093023256,0.7410650464617584,0.39190048,0.9560804
Apba1,-5.1484227,-1.8317142,2.6268599809886406e-07,0.00010534884729726086,0.32558139534883723,0.7282344531808435,0.40987495,1.0308331
Rap1gap2,-5.1685333,-3.5462108,2.359382744445214e-07,9.605547627764077e-05,0.06976744186046512,0.5165832737669764,0.05135216,0.4796849
Tjp1,-5.171118,-1.4641682,2.326977449852233e-07,9.605547627764077e-05,0.46511627906976744,0.7972122944960687,0.6957666,1.3280041
Runx1t1,-5.1774187,-2.3680468,2.2497666834045426e-07,9.44550480985626e-05,0.13953488372093023,0.6092208720514654,0.25599197,0.91872495
Zfpm2,-5.187842,-2.332534,2.1274488349166696e-07,9.073738126065225e-05,0.23255813953488372,0.6734453180843459,0.40857968,1.2646916
Efr3a,-5.197558,-2.3787582,2.0192376633278556e-07,8.751115486067659e-05,0.23255813953488372,0.624481772694782,0.19333068,0.74633974
Mir99ahg,-5.2028966,-1.8464038,1.9620591620796812e-07,8.642709784439515e-05,0.5116279069767442,0.8743388134381701,1.1059912,2.112872
Arhgef28,-5.204076,-2.6250043,1.9496440391764016e-07,8.642709784439515e-05,0.11627906976744186,0.5644031451036454,0.1286962,0.613704
Mbnl2,-5.2230735,-1.558553,1.7597765197883503e-07,8.014439845205589e-05,0.46511627906976744,0.8090064331665475,0.68128663,1.3548342
Clstn2,-5.233685,-2.2666762,1.6616338878746388e-07,7.6979487184813e-05,0.3023255813953488,0.7513223731236598,0.6014263,1.6031508
Arhgap26,-5.2562013,-1.916393,1.470614853525165e-07,6.932530020038804e-05,0.23255813953488372,0.6709792709077913,0.3304723,0.90757644
Sgcz,-5.263087,-2.3280406,1.4165651391875715e-07,6.796983087494651e-05,0.32558139534883723,0.7477126518942101,0.63845766,1.7023376
A830082K12Rik,-5.26486,-2.4322166,1.4029596836253483e-07,6.796983087494651e-05,0.046511627906976744,0.5349892780557541,0.12358972,0.53650284
Zeb2,-5.2677183,-1.8785752,1.3812973571190382e-07,6.796983087494651e-05,0.5116279069767442,0.8591136526090064,1.0571957,2.067705
Nos1ap,-5.2958655,-1.9528402,1.1845385637389697e-07,6.005387020314361e-05,0.2558139534883721,0.6993566833452466,0.37267324,1.0110023
Nell2,-5.3307576,-2.242782,9.780399868445496e-08,5.053833547406355e-05,0.3023255813953488,0.7671551107934239,0.5616562,1.5187992
Nwd2,-5.3336625,-3.6535857,9.625124936164797e-08,5.053833547406355e-05,0.06976744186046512,0.5331665475339529,0.07186778,0.66151065
Cacna1c,-5.336728,-1.8772938,9.463867792825493e-08,5.053833547406355e-05,0.4418604651162791,0.7834882058613295,0.75823283,1.6424825
Slc24a2,-5.349689,-2.2028139,8.810555659897323e-08,4.831421032274307e-05,0.4186046511627907,0.8149749821300929,0.7559896,1.8247012
Xkr4,-5.366658,-1.5779806,8.020876950705602e-08,4.585552418414032e-05,0.6511627906976745,0.8609721229449607,1.3511788,2.255959
Map7,-5.3718276,-2.1635053,7.794264521836844e-08,4.552867123951217e-05,0.3023255813953488,0.6954967834167263,0.30469742,0.9539144
Maml2,-5.3728366,-3.6105323,7.750746575966199e-08,4.552867123951217e-05,0.06976744186046512,0.5416368834882058,0.10075916,0.8306745
Csmd2,-5.413152,-1.9661047,6.192477141760078e-08,3.7816331999793934e-05,0.3488372093023256,0.724446032880629,0.46448645,1.1969129
Neo1,-5.422066,-2.115145,5.8914039260587195e-08,3.681442406818553e-05,0.2558139534883721,0.6737312365975697,0.25139475,0.80569917
Trim2,-5.422368,-1.725869,5.881461248669523e-08,3.681442406818553e-05,0.4418604651162791,0.7940671908506076,0.60119134,1.3154904
Syn2,-5.4277635,-1.9587486,5.7064546708705396e-08,3.681442406818553e-05,0.46511627906976744,0.8022873481057898,0.6378104,1.4970969
Ptprk,-5.42932,-2.3436835,5.656916917751538e-08,3.681442406818553e-05,0.18604651162790697,0.6786633309506791,0.35251608,1.1459168
Cdh9,-5.436272,-4.0029836,5.440689851401063e-08,3.681442406818553e-05,0.06976744186046512,0.5354181558255897,0.07334278,0.7975582
Ptk2,-5.442139,-1.7015729,5.264454099716986e-08,3.681442406818553e-05,0.4186046511627907,0.7966761972837741,0.6202741,1.3337839
Tmeff2,-5.4645133,-2.1516442,4.641779537171236e-08,3.3709355719943544e-05,0.5116279069767442,0.8491065046461759,0.93038774,2.057035
Tcf4,-5.4712768,-1.7172521,4.4680478725511606e-08,3.334901287095825e-05,0.6744186046511628,0.9334524660471766,1.7228326,2.780457
Dpyd,-5.503735,-2.5375183,3.718286685443618e-08,2.854581806796286e-05,0.16279069767441862,0.6505718370264475,0.27919912,1.0542742
Shank2,-5.50664,-2.4484522,3.6574687124678536e-08,2.854581806796286e-05,0.20930232558139536,0.6387776983559685,0.19469918,0.77621543
Zbtb20,-5.5282125,-2.1047456,3.235095393234598e-08,2.6341519156428378e-05,0.5813953488372093,0.868048606147248,1.1352758,2.3109803
Adk,-5.558426,-2.4327087,2.7221861146915412e-08,2.2857856531800535e-05,0.16279069767441862,0.6415654038598999,0.18865973,0.7518902
Myrip,-5.5658684,-5.2073507,2.6085029324025953e-08,2.2609830256018626e-05,0.023255813953488372,0.5092566118656183,0.01580974,0.46294746
Dgki,-5.5783854,-1.9703225,2.427612197043123e-08,2.1743313244849572e-05,0.4418604651162791,0.7781629735525375,0.6656632,1.5488585
Arpp21,-5.6356797,-2.0288715,1.743690166503283e-08,1.6733198133551148e-05,0.46511627906976744,0.7986061472480344,0.8731372,1.9006685
C130071C03Rik,-5.64515,-1.967277,1.650369560829481e-08,1.64242333701808e-05,0.37209302325581395,0.7762330235882774,0.55425113,1.3599772
Shisa9,-5.6594033,-2.670831,1.51900290007263e-08,1.5698310740365986e-05,0.20930232558139536,0.6632952108649035,0.2759928,1.1065735
Phf24,-5.712632,-3.482455,1.1124199237851904e-08,1.1956289340843226e-05,0.11627906976744186,0.5730879199428163,0.06722698,0.57505345
Asap1,-5.7607107,-2.3672698,8.376047417564145e-09,9.377683087914524e-06,0.23255813953488372,0.701107934238742,0.3058864,1.0460088
Msra,-5.7798495,-2.2692442,7.4767363035222e-09,8.734778455462675e-06,0.37209302325581395,0.7407076483202287,0.4765567,1.3719726
Arap2,-5.7836604,-3.8304582,7.309234686143494e-09,8.734778455462675e-06,0.11627906976744186,0.5784131522516083,0.06651127,0.6822714
Ptprd,-5.7855096,-1.9273092,7.229291799588214e-09,8.734778455462675e-06,0.8604651162790697,0.9654395997140814,2.3951254,3.6614761
Dlg1,-5.7870092,-1.8753418,7.165065432013505e-09,8.734778455462675e-06,0.4186046511627907,0.7738027162258756,0.50346625,1.224092
Ppp1r12b,-5.7985644,-2.296693,6.688505732302275e-09,8.734778455462675e-06,0.2558139534883721,0.6927090779127949,0.24135284,0.8506572
Nebl,-5.828183,-2.3687556,5.603408774129041e-09,8.364644097824851e-06,0.27906976744186046,0.7469978556111508,0.45222655,1.3745629
Rasgef1b,-5.846671,-4.983992,5.01507300795754e-09,7.926765395518771e-06,0.046511627906976744,0.544674767691208,0.034319684,0.74430037
Tenm4,-5.879384,-2.4977155,4.11796196658166e-09,6.915602377628077e-06,0.3488372093023256,0.7476054324517513,0.51741505,1.5743328
Cacna2d3,-5.8826194,-2.6056075,4.038238834541794e-09,6.915602377628077e-06,0.27906976744186046,0.7459256611865618,0.4659876,1.5288455
Dip2b,-5.9025226,-2.0615022,3.5798541431321608e-09,6.870762916140082e-06,0.23255813953488372,0.7169406719085061,0.29317,0.884605
Jph1,-5.946903,-4.1698503,2.732624982720378e-09,5.648125637361274e-06,0.06976744186046512,0.5743745532523231,0.050453506,0.6582537
Mical2,-5.988049,-2.512549,2.1237306938730247e-09,4.755386978697348e-06,0.2558139534883721,0.690528949249464,0.2694309,1.0168549
Dab1,-6.040165,-2.2866533,1.539568460297911e-09,3.7607458662004427e-06,0.5581395348837209,0.8773766976411723,1.2680806,2.5998497
Il1rapl1,-6.0939784,-2.1169202,1.1013839572363677e-09,2.9594186930941197e-06,0.6976744186046512,0.9246962115796998,1.5669249,2.8592243
Pak5,-6.173572,-2.4461353,6.676413210400793e-10,1.993280255149659e-06,0.32558139534883723,0.7405646890636168,0.34896266,1.186535
Enox1,-6.185014,-2.4232929,6.209700360585821e-10,1.993280255149659e-06,0.37209302325581395,0.7858827734095782,0.5440664,1.5847547
Hivep3,-6.2757287,-2.1364176,3.480010565482072e-10,1.335826912778618e-06,0.37209302325581395,0.7813080771979986,0.4932281,1.3358748
Sv2b,-6.341965,-4.052778,2.268527010855285e-10,1.0159220130280251e-06,0.11627906976744186,0.6209792709077913,0.09452652,0.9727901
Slc17a7,-6.3423047,-2.5929935,2.2635308407929798e-10,1.0159220130280251e-06,0.20930232558139536,0.7134381701215153,0.2417623,0.9746012
Prickle1,-6.360557,-2.8113103,2.0102340939586526e-10,1.0159220130280251e-06,0.20930232558139536,0.7417441029306647,0.31245497,1.2738184
Unc5c,-6.4225864,-2.7230227,1.3397792439453716e-10,1.0159220130280251e-06,0.3023255813953488,0.8071122230164404,0.5386095,1.7425127
Csmd1,-6.66847,-1.5189112,2.5848442847504054e-11,3.47273829656217e-07,0.8604651162790697,0.9435310936383131,2.5815728,3.5838902
Nrxn1,-6.6910515,-1.4140686,2.2157244441175652e-11,3.47273829656217e-07,0.9069767441860465,0.9668334524660471,2.6860785,3.6227252
