names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Pvalb chandelier Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Uqcc1,3.4601154,0.9263272,0.0005399440089885745,0.016695391854456842,0.5789473684210527,0.34828155270144223,0.40293974,0.23199064
Ap4s1,3.4575913,0.8994472,0.0005450276530778241,0.016828255891961248,0.5964912280701754,0.38706321303006386,0.46510813,0.2757096
Ivns1abp,3.457361,0.7164525,0.0005454935199813266,0.016828255891961248,0.631578947368421,0.40094711917916337,0.4936628,0.32820156
Akap9,3.449024,0.68340605,0.000562616669197977,0.017336593923566103,0.8070175438596491,0.6104254861160938,0.8658612,0.6192231
Tcerg1,3.4438114,0.7024787,0.0005735758185712638,0.017654046099667652,0.7543859649122807,0.5420104757121331,0.6731531,0.46385086
Adcy1,3.442249,0.70573014,0.0005768986169672081,0.017736002102870574,0.8421052631578947,0.6093850900480735,1.0131433,0.73024434
Fam219a,3.4391332,0.7001134,0.0005835803253472606,0.017900460436165402,0.7543859649122807,0.5593743273301285,0.73064923,0.5083633
Lrrc49,3.438615,0.7196237,0.0005846979640793193,0.017900954235350413,0.7368421052631579,0.5350864605008251,0.6761026,0.46167615
Alms1,3.4385083,0.89364874,0.000584928835825741,0.017900954235350413,0.5964912280701754,0.37465021166678625,0.4500278,0.2669065
Clint1,3.4247775,0.8035161,0.0006153028613143199,0.018787713503995197,0.7368421052631579,0.5112291023893234,0.6563095,0.4262525
Snx24,3.4232647,0.742787,0.0006187377584436525,0.01887115047602831,0.7017543859649122,0.4850398220563966,0.6162233,0.41150957
Crebzf,3.4224591,0.9491419,0.0006205744882720797,0.01890571031731381,0.5964912280701754,0.38143072397216043,0.44899914,0.25738218
Gm13483,3.419154,1.7113693,0.0006281620433455496,0.01911519151154577,0.42105263157894735,0.19412355600200903,0.35281503,0.12150258
Cspp1,3.4147222,0.651104,0.0006384708892339919,0.01940691492501964,0.9298245614035088,0.683073832245103,1.0893055,0.8135457
Kcnn2,3.4125597,0.78499854,0.0006435579199732049,0.019517382968036137,0.9122807017543859,0.6430006457630767,1.2767302,0.9163528
Xrn1,3.4114664,0.68618417,0.0006461447772400793,0.019573743139166776,0.8947368421052632,0.6765085742986295,1.0313698,0.7522379
Pxdc1,3.4039514,3.189444,0.0006641854034725489,0.020029923447034106,0.2982456140350877,0.04053957092631126,0.20035726,0.024026599
Mitf,3.399857,0.68898326,0.0006742110043840994,0.020309472744171244,0.7017543859649122,0.4833895386381574,0.67176306,0.4662755
Sema4g,3.396083,2.0563972,0.000683575887837724,0.02054550794876918,0.3508771929824561,0.10493649996412427,0.2156311,0.05624306
Myo19,3.3911994,2.0442889,0.0006958746678566808,0.020824494781421152,0.3684210526315789,0.12434526799167683,0.23004326,0.060821105
Ccdc50,3.3911664,0.62395686,0.0006959581806370003,0.020824494781421152,0.7894736842105263,0.5589079428858434,0.7197664,0.5211122
Bicral,3.3908293,0.6485708,0.0006968147238421468,0.020825019405803148,0.8421052631578947,0.6361483820047356,0.9122425,0.6680479
Akap10,3.3879106,0.70803505,0.0007042722062975704,0.0210031012022372,0.7192982456140351,0.5475712133170697,0.69703144,0.4805208
Ndrg4,3.386365,0.61625326,0.0007082514938624138,0.021098356585457938,0.7894736842105263,0.5753031498887853,0.7653191,0.55962086
Chd4,3.3841696,0.61231697,0.0007139388437438513,0.021214499496615708,0.8596491228070176,0.6544091267848174,0.9437003,0.706392
Khdc4,3.3836434,0.7697464,0.0007153083938940764,0.021214499496615708,0.6842105263157895,0.4690751237712564,0.54626787,0.35507107
Kctd8,3.3792036,0.89680165,0.0007269615382387487,0.02153633575796602,0.543859649122807,0.2701442204204635,0.50123036,0.29973668
Stmn2,3.376433,0.6110429,0.0007343230783317987,0.021730463782792326,0.7719298245614035,0.5689531463012126,0.8113389,0.5982943
Nktr,3.3749692,0.63782096,0.0007382392574213237,0.021822319963598423,0.9298245614035088,0.7440625672669872,1.3448879,1.0380745
Tead1,3.373695,0.6777467,0.0007416652047247952,0.021899498957093682,0.7368421052631579,0.44385448805338307,0.6297833,0.4372067
Lncppara,3.369888,0.8241285,0.0007519869721782669,0.022179901144270067,0.6666666666666666,0.4674607160795006,0.5771988,0.36544183
Akap7,3.3695428,0.9578922,0.0007529298572822042,0.02218336103637371,0.5789473684210527,0.3717442778216259,0.47023097,0.26931933
Ptprm,3.3641658,0.837738,0.0007677542903780449,0.022595353540479812,0.6491228070175439,0.3801750735452393,0.815028,0.5333138
Glra2,3.3607535,1.167153,0.0007773012885061001,0.02285129717960493,0.47368421052631576,0.2273444787256942,0.35068822,0.17146713
Adar,3.356618,0.62704015,0.0007890204245419306,0.023145173370569514,0.7894736842105263,0.5327545382794001,0.63563335,0.45433435
Prpf4b,3.3560014,0.6714983,0.0007907817941598112,0.02317154504806339,0.8245614035087719,0.6548396355026189,0.9501984,0.6911029
Tia1,3.353732,0.63013464,0.0007972951083323956,0.023336949412735807,0.9122807017543859,0.7264117098371242,1.2482284,0.95745426
Cenpc1,3.3531976,0.7989431,0.0007988362673299374,0.02335661643433669,0.6491228070175439,0.4597474348855564,0.54695153,0.34954253
Mark1,3.3522522,0.74050623,0.0008015697077479405,0.02341106309476865,0.7368421052631579,0.5247542512735883,0.6670823,0.44962978
Mblac2,3.3489635,0.95949316,0.0008111450725925485,0.023639336334665702,0.631578947368421,0.4616129726626964,0.60831875,0.35808837
Pard3b,3.344277,0.97844625,0.000824973455232597,0.024016291161538333,0.5614035087719298,0.32718662552916694,0.5940119,0.34481296
Stambpl1,3.3392534,1.0434836,0.0008400391655766127,0.024375650517325688,0.5263157894736842,0.3231685441630193,0.4117427,0.22086872
Lgi2,3.3277345,1.4469851,0.0008755528270218213,0.02535140567034088,0.42105263157894735,0.18436535839850757,0.28358322,0.113562524
Setbp1,3.325794,0.69911367,0.000881670390688315,0.025473638062145185,0.9473684210526315,0.7777857501614408,1.8110034,1.4234904
A430010J10Rik,3.3194633,2.5744345,0.0009019068824656099,0.025974531545392213,0.3333333333333333,0.09169835689172706,0.2625428,0.04917596
St8sia5,3.318937,1.1312579,0.0009036081086689285,0.025995663683012968,0.5614035087719298,0.36934060414723396,0.5013154,0.26016465
A730060N03Rik,3.3128529,2.2728105,0.000923495717583437,0.026511036251567255,0.3333333333333333,0.08958168902920284,0.17552872,0.03893627
Rab30,3.311562,0.76459247,0.0009277669329323914,0.026605226774699422,0.7017543859649122,0.5270144220420464,0.7057256,0.47220144
Gfpt1,3.307895,1.09551,0.0009400005054459864,0.026927306589907943,0.543859649122807,0.32869340604147235,0.4087742,0.21213332
Trappc11,3.3019176,1.0832295,0.0009602625439692933,0.027420036723118924,0.5263157894736842,0.30838774485183323,0.36333182,0.18795305
Arhgap5,3.3004296,0.5380778,0.000965369661777618,0.027536605957499575,0.8771929824561403,0.691863385233551,1.0856019,0.8547028
Hjurp,3.2981603,1.2476246,0.0009732057552312429,0.027730687850544535,0.45614035087719296,0.22537131376910383,0.28907356,0.13204728
Utrn,3.2969928,0.7763264,0.0009772602781120915,0.027816719992449047,0.631578947368421,0.3754036019229389,0.6431123,0.42321593
Vwc2l,3.2940986,0.9017681,0.0009873784672554346,0.028015691040288837,0.5614035087719298,0.31014565544952283,0.5912345,0.3587308
Slc3a2,3.2929065,1.0055158,0.0009915746095609764,0.028105073585341176,0.543859649122807,0.34533974312979837,0.42355886,0.23324281
Osbpl8,3.2912128,0.6627168,0.0009975644209516434,0.02821532209575859,0.8771929824561403,0.6601851187486547,1.0455256,0.77260464
Pcyt1a,3.2884583,1.211177,0.0010073767078795802,0.028462893943979304,0.43859649122807015,0.2009399440338667,0.25188795,0.116647355
Nrip3,3.28022,0.9815066,0.001037261497854659,0.029245767520833882,0.5614035087719298,0.32926741766520773,0.45972463,0.2589613
Gm19938,3.2778356,1.1468606,0.0010460626453016586,0.029432150030634104,0.5263157894736842,0.3566047212456052,0.4513608,0.2292199
Ctnnbl1,3.2771204,0.88643026,0.0010487164329764204,0.02947595246242303,0.5789473684210527,0.36503551696921865,0.40261352,0.23757079
Bcl2l11,3.275295,2.948429,0.001055516421064123,0.029636077569480654,0.2982456140350877,0.052701442204204633,0.22896734,0.032789603
Srrm2,3.270066,0.5721257,0.0010752239623039814,0.030032502980361725,0.9649122807017544,0.7811580684508861,1.4000616,1.1168344
Ralgapa1,3.269252,0.6362541,0.0010783220835023978,0.030056550190569947,0.9649122807017544,0.7948625959675684,1.6280183,1.2902943
Ncbp3,3.268479,1.1442797,0.0010812713740432837,0.030107525202635266,0.49122807017543857,0.2845303867403315,0.34987795,0.1735447
Sox1ot,3.2616467,1.9916446,0.001107670773737259,0.030747018275124122,0.3333333333333333,0.0834110640740475,0.23517337,0.06453889
Slc9a7,3.2526767,0.70207256,0.0011432350535352028,0.031668789575763814,0.7719298245614035,0.5387816603286216,0.691819,0.47813118
Kcnk3,3.2523396,2.142734,0.0011445919205348215,0.03167372286794094,0.3508771929824561,0.11821051876300495,0.24535818,0.06106783
Ptpn9,3.2498648,0.6672923,0.001154598980322947,0.03191777222353661,0.7894736842105263,0.5772404391188921,0.7860336,0.5609141
Znrf1,3.2485163,0.63960785,0.0011600853030909752,0.03203041794964689,0.7894736842105263,0.6054387601348927,0.8335928,0.6072962
Rbm10,3.248278,0.7505153,0.0011610579487516214,0.03203041794964689,0.5964912280701754,0.38519767525292387,0.40875977,0.26247066
Cog6,3.2421691,1.0628374,0.001186236282090159,0.03265795993828133,0.49122807017543857,0.26408122264475853,0.29426828,0.15167409
Stmn3,3.2385926,0.57091725,0.0012012104712018216,0.03303636167982901,0.8245614035087719,0.6256726698715649,0.8868322,0.6734213
Phkg2,3.2292032,1.1864074,0.0012413569332980349,0.034035980405834894,0.49122807017543857,0.2736959173423262,0.3354952,0.16140218
Tmem132c,3.227756,2.1614575,0.0012476531904111892,0.034173742330630634,0.3333333333333333,0.088971801678984,0.29618677,0.07423111
Cers5,3.2236123,0.76413864,0.0012658468774520177,0.03463676741052517,0.6491228070175439,0.4442849967711846,0.51408863,0.3334277
Rarb,3.2231517,1.5013115,0.001267883446904235,0.03465720062900996,0.42105263157894735,0.19724474420607016,0.35868064,0.14184538
Kcnh7,3.2191231,0.9490107,0.0012858328943327229,0.03511212385235799,1.0,0.7966563822917414,2.438153,1.858472
Rxylt1,3.2095692,0.89846945,0.0013293404083892634,0.03615321535771205,0.5263157894736842,0.2962976250269068,0.33649328,0.19441329
A830019P07Rik,3.2086484,2.0242229,0.0013336048889687254,0.03623252109867508,0.3333333333333333,0.09040683073832245,0.22503619,0.060193006
Gm4258,3.2061243,0.64275944,0.0013453589355644881,0.0364780974759009,0.9473684210526315,0.7235057759919639,1.4060291,1.0894104
Adarb1,3.2057624,0.7327106,0.0013470513633940002,0.036487167474190306,0.7017543859649122,0.5250771328119395,0.6791137,0.46058527
Serpini1,3.204817,0.8247708,0.001351484033774151,0.03657036856748382,0.7192982456140351,0.5280548181100667,0.8593936,0.57029897
Arfgef2,3.2041593,0.77677613,0.001354575562429183,0.036610654546382244,0.6491228070175439,0.502726555212743,0.6309464,0.41427478
Mapk14,3.203304,0.6362363,0.0013586043025283425,0.036652306836281685,0.7719298245614035,0.5998780225299563,0.79820865,0.5799417
Cep164,3.2003279,1.0580217,0.00137271376555861,0.03699580629945823,0.5087719298245614,0.28940948554208223,0.3256996,0.16966794
Dlx1,3.1908891,2.498765,0.0014183574379626354,0.03809052974350274,0.2982456140350877,0.0578316710913396,0.18808927,0.035959367
Lclat1,3.1907904,0.70175815,0.001418841853793733,0.03809052974350274,0.7192982456140351,0.48615196957738394,0.5693485,0.38637605
Pi4k2a,3.1907575,1.0128276,0.0014190033596295588,0.03809052974350274,0.5087719298245614,0.2954724833177872,0.329596,0.1768691
Fam13a,3.1888993,0.9377385,0.001428156018710672,0.03829795631013548,0.5964912280701754,0.39237282054961614,0.4940562,0.2878554
Uhrf1bp1l,3.185586,0.7148718,0.0014446120780995002,0.038662078225631044,0.7017543859649122,0.5143502905933846,0.64391387,0.4387204
Adcy5,3.1852489,0.8137645,0.0014462960260562892,0.03866863106480845,0.5614035087719298,0.33134820980124846,0.3628098,0.22219351
Myo6,3.184772,0.5067047,0.0014486812865266473,0.03869390275245627,0.7719298245614035,0.5304584917844586,0.69955885,0.53817767
Mtss2,3.1807184,1.3278852,0.0014691028744145405,0.03916150221777649,0.43859649122807015,0.21525435890076774,0.3390134,0.14907444
Gas2,3.1775038,1.0452918,0.0014854875811634051,0.039559020124738054,0.543859649122807,0.3531247757767095,0.44982082,0.243133
Arx,3.1766486,2.6468375,0.0014898739215368807,0.039602954238109736,0.2982456140350877,0.05969720886847959,0.21331449,0.037262328
Ndufaf2,3.1766076,0.6990575,0.0014900851036371023,0.039602954238109736,0.5964912280701754,0.3736815670517328,0.4054458,0.26847586
Ndufs1,3.1761472,0.7785531,0.0014924522281673969,0.03962667131507703,0.6666666666666666,0.4656310540288441,0.5559175,0.36008257
Trip11,3.174256,0.6528892,0.0015022107282703933,0.03984639908057796,0.7368421052631579,0.5711056898902203,0.7348447,0.524827
Cd59a,3.172143,3.1518068,0.0015131843095137903,0.04009789190989699,0.2807017543859649,0.041902848532682786,0.19383033,0.023780905
Zfp385a,3.170622,1.6588423,0.001521129237922704,0.04026871194382567,0.38596491228070173,0.1596828585778862,0.26421323,0.09145727
Rpgr,3.166922,0.85608506,0.0015406154116739401,0.04074442530677044,0.631578947368421,0.44249121044701156,0.52979475,0.32637316
Dcaf17,3.1591113,0.836194,0.001582510059939615,0.041811253992701525,0.5964912280701754,0.380928463801392,0.42696133,0.2610678
Fem1c,3.156834,1.0246943,0.0015949216986720974,0.04206739408370581,0.45614035087719296,0.23667216761139412,0.2730485,0.14350945
Frmpd3,3.156579,1.1627972,0.0015963162882508698,0.04206739408370581,0.5087719298245614,0.30271938006744636,0.41419113,0.2063593
Slit2,3.1564722,0.83042866,0.0015969014501443961,0.04206739408370581,0.7543859649122807,0.5734376121116452,1.2272582,0.8571128
Gm13832,3.1527805,1.9723979,0.0016172336360007768,0.042519635811488134,0.3508771929824561,0.12656956303365144,0.24104841,0.06715575
Dcakd,3.1502316,0.99147874,0.0016314101992376726,0.04280858598976198,0.5263157894736842,0.31283633493578245,0.36608917,0.20077662
Hook1,3.141607,0.66814595,0.001680234432625691,0.04396095346119992,0.7719298245614035,0.5494008753677262,0.71298945,0.5035231
Atxn7l3,3.139642,1.3427064,0.0016915447449514902,0.04417009092304713,0.38596491228070173,0.15659754610030854,0.2198543,0.092535004
Pdhx,3.1394281,1.0404136,0.0016927793699668737,0.04417009092304713,0.5263157894736842,0.3413216617636507,0.40026027,0.21455349
Paxbp1,3.1342647,0.6779605,0.0017228532778693383,0.04490113246978576,0.7017543859649122,0.477290665135969,0.53000724,0.36247018
Golga1,3.1252947,0.8269123,0.0017762703132380238,0.046147905873013054,0.631578947368421,0.46362201334577025,0.55638635,0.35038933
Nfat5,3.1250808,0.5570438,0.0017775616888190736,0.046147905873013054,0.8771929824561403,0.7534261318791705,1.306467,1.0404483
Tbc1d23,3.1210358,0.6525845,0.001802161748285354,0.046696322253064096,0.6842105263157895,0.48055535624596396,0.5453847,0.37937763
Mfap3l,3.1196544,1.0762261,0.0018106331733375863,0.04682551815936568,0.5087719298245614,0.2966563822917414,0.3603101,0.18708098
Amph,3.1143103,0.61260617,0.0018437553854831431,0.04759049683759083,0.9298245614035088,0.745067087608524,1.4241664,1.1194
Lgr4,3.1134386,0.7848346,0.0018492093519353176,0.04768546572600958,0.6140350877192983,0.4136112506278252,0.49077573,0.31316185
Mir99ahg,3.1078148,0.6654985,0.0018847607906290213,0.048555630339599046,0.9824561403508771,0.8749372174786539,2.5291228,2.1135082
Tmem255a,3.0971675,1.700765,0.001953794273054165,0.049998525825681345,0.3508771929824561,0.11907153619860802,0.21794595,0.072239146
