names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Ependymal (for_DEGs),mean_expr_Rest (for_DEGs)
Sox2,3.3303604,2.5933197,0.0008673367559499986,0.02410066042644929,0.42857142857142855,0.1281126076238791,0.50168204,0.102516495
D3Ertd751e,3.3278308,1.978986,0.0008752502728537738,0.024295428545021595,0.5142857142857142,0.2573327140866707,0.5173299,0.15860169
Gpc6,3.3269842,1.1818138,0.0008779139293590237,0.02431912090915151,0.8285714285714286,0.5508199063984852,1.5115501,0.9390945
Ift81,3.3217053,1.7091118,0.0008946908878571847,0.024682078189653546,0.5714285714285714,0.3924832982029938,0.70689815,0.27331784
Ccdc141,3.315277,3.3496768,0.0009155234619355158,0.02517923789376388,0.4,0.09699546282733736,0.63795215,0.08393637
Elof1,3.3125906,3.5457191,0.0009243615507379563,0.025396313771297425,0.37142857142857144,0.0583759065413883,0.38813105,0.039805494
Itgb5,3.3105001,2.0048354,0.0009312940684040342,0.025560645166513178,0.42857142857142855,0.10517666392769104,0.4152628,0.120678104
Akap13,3.304051,1.1757429,0.0009529855813694836,0.02604956517944865,0.7142857142857143,0.5045550355471402,0.9574173,0.536753
Cpe,3.3018243,0.83473665,0.0009605819185847529,0.026230524545093815,0.9714285714285714,0.8449858883212461,2.0003562,1.5225084
Sntb1,3.2995353,2.920945,0.0009684506797846956,0.026418547985598752,0.4,0.09174377478475224,0.50308055,0.0828045
Slc1a3,3.2971938,1.7450238,0.0009765608135826336,0.02655889581069369,0.5714285714285714,0.3142438640991747,0.9667915,0.3961734
Ahsa1,3.2897515,2.463533,0.001002758992479456,0.027161425532180424,0.42857142857142855,0.13122074952663357,0.3951385,0.08420964
Tcp11l2,3.28741,2.2907195,0.0010111347107205463,0.02736071467981982,0.42857142857142855,0.13300703797649244,0.33059856,0.07702936
Pifo,3.2841697,4.916525,0.0010228329605857717,0.02764941815989908,0.34285714285714286,0.029330856346682862,0.34310204,0.013461921
Tspan3,3.2835321,1.3296982,0.001025149572854215,0.027656394600996743,0.6285714285714286,0.49097924332821263,0.86700815,0.43757504
Dyrk1a,3.2825809,0.91432524,0.0010286145295362724,0.02772203852421228,0.8285714285714286,0.6781465471044265,1.140752,0.75598055
Tjp2,3.2805219,1.9481169,0.0010361527504754479,0.027869293698974257,0.4857142857142857,0.2086027651745204,0.5334353,0.16775474
Rpl32,3.2785776,1.5414675,0.0010433169448862579,0.028005920388705044,0.5714285714285714,0.3090279018255868,0.69271535,0.29508334
Dcdc2a,3.2737694,3.4005053,0.0010612321550241477,0.028401701200696062,0.4,0.10839198313743703,0.50552505,0.060434762
Mrfap1,3.270508,1.6845319,0.0010735448654685324,0.02870263734839748,0.5428571428571428,0.2998821049623093,0.6719064,0.2608454
Rps28,3.2676232,1.5009832,0.001084546894518991,0.0289104911267116,0.5714285714285714,0.3238540959594155,0.6997514,0.30600837
Camk1d,3.2663896,0.6016005,0.0010892824082511154,0.029007946788609983,1.0,0.9534850487656746,2.7079062,2.3248188
Fbxo16,3.2614143,2.3821223,0.001108579805910224,0.029492613252284864,0.45714285714285713,0.19045407452395413,0.4195938,0.09531718
Dock6,3.2578602,3.224797,0.0011225566730487819,0.02983491375353192,0.37142857142857144,0.0623771926690722,0.32631606,0.040443573
Eif5,3.2556756,1.5260605,0.0011312290053118422,0.030035695032341107,0.6,0.40684505733985926,0.730273,0.31735587
Ndrg2,3.2552993,2.0342848,0.001132729042536915,0.03004583353698609,0.45714285714285713,0.16437426315601444,0.5059425,0.14908408
Togaram2,3.2474806,4.74103,0.0011643155211076006,0.030792478397796485,0.34285714285714286,0.032831981708406274,0.31019902,0.0135085955
Nwd1,3.240352,2.8862855,0.0011938224040569693,0.03141822526641603,0.4,0.10060376549605231,0.5116796,0.08650803
Asb3,3.2354705,1.1632043,0.0012144241199745782,0.03185667155495602,0.6857142857142857,0.5468543460397985,0.86336464,0.47762173
Rpl13,3.2341535,1.2299789,0.0012200385973935234,0.03195169309158282,0.6571428571428571,0.46221999928548463,0.8917083,0.47846982
Rpl4,3.2285194,2.0477724,0.0012443277685859878,0.03252440383453841,0.4857142857142857,0.230645564645779,0.5924149,0.17856906
Zc2hc1a,3.2278087,1.3263456,0.0012474236000658576,0.032573636670330024,0.6285714285714286,0.45243113858025796,0.70730734,0.3436971
Zfp423,3.2196555,2.1792173,0.0012834468945093006,0.03335224183313821,0.45714285714285713,0.18748883569718838,0.43366432,0.11321262
Fzd3,3.216269,1.4998285,0.0012986907699368466,0.033650743479462945,0.6,0.4857275552856275,0.8769733,0.40300328
Etfa,3.215464,1.6182518,0.0013023380343424936,0.03371273890441503,0.5714285714285714,0.3994498231574435,0.70225865,0.28645116
1700024G13Rik,3.2141783,10.423145,0.0013081838003520612,0.03382552629481989,0.3142857142857143,0.0005001607659604873,0.32658425,0.0002812539
Lratd2,3.2136767,4.1462464,0.0013104716365056758,0.03382552629481989,0.34285714285714286,0.03515415669322282,0.30111948,0.019649317
Diaph3,3.2125268,2.593661,0.0013157285277642663,0.033928623359909635,0.42857142857142855,0.13840162909506626,0.5117505,0.1049893
Rfwd3,3.2085862,2.1377883,0.0013338933164053946,0.03430452468831106,0.4857142857142857,0.2629416598192276,0.5725275,0.16176887
Rps15a,3.208534,1.6941872,0.0013341357759317101,0.03430452468831106,0.5714285714285714,0.3550784180629488,0.7765195,0.309517
Mkrn1,3.207656,1.4648342,0.0013382151805037608,0.0343765218930555,0.5428571428571428,0.31299346218427354,0.48189566,0.20237008
Rpl14,3.207311,1.5902493,0.001339820949971491,0.03438489868742499,0.5428571428571428,0.2845557500625201,0.62761486,0.25462767
Gm36037,3.2059624,4.3477707,0.0013461151204369618,0.034513466876088895,0.34285714285714286,0.03754778321603373,0.34274486,0.019878697
Pals1,3.2033494,1.5253917,0.0013583908491829194,0.03476439243800139,0.6,0.3922332178200136,0.729158,0.31689656
Crtc3,3.2033284,1.1466669,0.0013584894700372704,0.03476439243800139,0.6285714285714286,0.5030545532492587,0.760685,0.4152732
Sned1,3.1999314,3.437457,0.0013746033823990647,0.03508798694177875,0.37142857142857144,0.07366653567218034,0.5184081,0.060819555
Slc24a4,3.1998372,1.5560429,0.0013750521120094164,0.03508798694177875,0.5714285714285714,0.3675467114429638,0.670965,0.28153428
Gm13830,3.192395,2.997675,0.0014109827564418682,0.035902563130296404,0.4,0.11803794076667501,0.3846178,0.057066437
Tubb4b,3.188747,2.2265673,0.0014289091833464456,0.036289971414479205,0.45714285714285713,0.17437747847522417,0.5634225,0.1498638
Fat1,3.182632,2.2322078,0.0014594293501203467,0.03696028900823159,0.45714285714285713,0.19249044335679324,0.53087115,0.13895372
Rpl7,3.1797159,1.9246739,0.0014741957098345112,0.03726400632479145,0.4857142857142857,0.2163909828159051,0.5911614,0.19253814
Csad,3.1765172,1.8720989,0.0014905492938091646,0.03764197323745513,0.5142857142857142,0.28945018041513343,0.5471608,0.18145803
Sctr,3.1697752,6.5445566,0.001525568943368781,0.03828280635174741,0.3142857142857143,0.00503733342860205,0.3027087,0.0037799403
Mia,3.1697125,6.6691704,0.0015258982360521578,0.03828280635174741,0.3142857142857143,0.005144510735593584,0.37544712,0.004467176
Tuba1a,3.1600647,1.6673632,0.0015773412489965984,0.039426194753989396,0.6,0.41163231038548104,0.95489174,0.4076098
Fth1,3.156521,1.1970067,0.001596632815589298,0.03987130460491119,0.7142857142857143,0.5797577792861991,1.2510114,0.73609996
Tbc1d32,3.1521938,1.5049193,0.0016204869544991357,0.04042941918977881,0.6,0.45750419777785717,0.80090684,0.35944244
Drc1,3.1472914,3.1255286,0.0016479061353048621,0.040999294310779304,0.4,0.12786252724089886,0.44441405,0.062146496
Elmod2,3.145964,2.3951752,0.001655404051539542,0.04114773993049722,0.42857142857142855,0.15947983280340108,0.39468437,0.08800352
1700016K19Rik,3.1435807,6.1458006,0.0016689436895903733,0.04136948057130381,0.3142857142857143,0.008967168018291593,0.30444825,0.0050134854
Zhx2,3.1396713,1.703246,0.0016913742558156456,0.04188684447351742,0.5428571428571428,0.3245686113393591,0.63040704,0.23881556
Hmgn5,3.1351976,3.549666,0.0017173835301500593,0.04249180060325239,0.34285714285714286,0.04019149012182487,0.33271754,0.033155106
Arl4a,3.133452,2.1212847,0.0017276313924970055,0.04268957928775424,0.45714285714285713,0.2018505948340538,0.43411863,0.11773196
Tigd2,3.1313093,2.4759283,0.001740287978905483,0.0429398879643621,0.42857142857142855,0.16737522775177735,0.43026376,0.09225604
Fsd1l,3.1303475,1.1724367,0.0017459956778768616,0.04300174506375002,0.6285714285714286,0.46071951698760316,0.66773295,0.35164586
Ptprz1,3.126428,1.2490284,0.0017694392689864633,0.04353187379981313,0.7142857142857143,0.5663248901432604,1.4098537,0.83391607
Atp6v1c1,3.1229053,1.1342161,0.0017907537626511805,0.04394297132642669,0.6285714285714286,0.4007002250723447,0.56838053,0.29914504
Aplp2,3.12117,0.7570707,0.0018013394153760984,0.044081958188666455,0.7428571428571429,0.6676074452502591,1.0392153,0.7328636
Vangl1,3.1194036,3.8258264,0.0018121754287292748,0.04430678232025079,0.34285714285714286,0.04601479046836483,0.363835,0.030477537
Uqcr11,3.116759,1.3836275,0.0018285093951263447,0.04462492956134867,0.5428571428571428,0.2914150977099782,0.61397,0.28134084
Gm4681,3.1163409,4.3295255,0.0018311041910491304,0.04464770382349377,0.34285714285714286,0.05412454003072416,0.3881004,0.023310533
Pdgfd,3.1130378,3.623036,0.001851722333553243,0.04499268997410133,0.34285714285714286,0.042227858954664,0.48207736,0.0490522
Srsf5,3.1129334,0.94412625,0.0018523782746097824,0.04499268997410133,0.7142857142857143,0.5814011646600693,0.8642645,0.53868157
Ccdc150,3.112766,5.809502,0.0018534282243412492,0.04499268997410133,0.3142857142857143,0.013540066449930334,0.31443694,0.006566576
2610037D02Rik,3.1127348,1.1161257,0.0018536251507752205,0.04499268997410133,0.6857142857142857,0.48983601872030297,0.71548927,0.39351115
Styxl1,3.1122017,5.536829,0.0018569758426215898,0.04503334015455064,0.3142857142857143,0.012575470687006539,0.25918394,0.0063528973
Synm,3.1112819,2.9547012,0.001862770515707163,0.0451331323327786,0.37142857142857144,0.08449144367832517,0.34120512,0.051122293
Tprkb,3.1104143,2.0200293,0.0018682511640664523,0.04522514304366268,0.45714285714285713,0.1909899610589118,0.43328407,0.12549469
Sorbs1,3.1094735,0.8281787,0.001874210772697006,0.045328571973329033,0.8857142857142857,0.7487763924118467,1.6597805,1.2232927
Ncl,3.1082191,1.2003907,0.001882184083412323,0.0454804733105118,0.6,0.41577649958915364,0.6932535,0.3613385
Cep89,3.105418,1.9195712,0.00190010376157833,0.045872226481230655,0.4857142857142857,0.28112607623879105,0.5038879,0.15971477
Marchf4,3.1027837,1.5034107,0.001917096412435494,0.046240916159911785,0.5428571428571428,0.3456110892786967,0.5501604,0.23010322
Fndc3a,3.0995958,1.1625429,0.0019378495375205265,0.04669956688177269,0.6857142857142857,0.5751134293165661,0.9718579,0.5503739
Rpl35a,3.0935645,1.1893015,0.001977675597282475,0.047616615859301166,0.6285714285714286,0.443999857096924,0.82368785,0.44520646
Morn1,3.0920384,2.240627,0.0019878713109939073,0.04781924988935209,0.4857142857142857,0.26687149440891716,0.55467075,0.14571749
Cfap418,3.0893102,2.0011601,0.002006218191028049,0.048217426469520284,0.4857142857142857,0.2465078060805259,0.47305313,0.14071818
Bphl,3.0829446,2.1143677,0.0020496334895841865,0.049129038238293565,0.4857142857142857,0.2541531206459219,0.5157817,0.1448593
Hnrnpf,3.0819097,1.6846308,0.00205677205675887,0.04925620781204174,0.5142857142857142,0.29155800078596694,0.5144097,0.19000041
Tmsb4x,3.0807912,0.9680725,0.0020645131210300597,0.049397566840674714,0.8285714285714286,0.7211603729770283,1.5740772,1.0838227
Cfap57,3.078941,5.450605,0.002077377129215131,0.049661141870116166,0.3142857142857143,0.01650530527669608,0.27441835,0.007194574
