names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CNU-HYa Glut (for_DEGs),mean_expr_Rest (for_DEGs)
A630089N07Rik,-3.3576066,-1.3902586,0.0007862037808403417,0.010195605980299218,0.08571428571428572,0.32493828927127677,0.08591217,0.21119592
Ppm1b,-3.358805,-0.48031786,0.0007828028365100048,0.010156403774516575,0.24285714285714285,0.5305333953421815,0.3421291,0.4505026
Marchf8,-3.3588197,-1.1942763,0.0007827609350094582,0.010156403774516575,0.12857142857142856,0.37312631917862127,0.12770806,0.2713355
Kctd17,-3.359604,-2.6988313,0.0007805431323966477,0.010136874803043946,0.04285714285714286,0.27900404249991057,0.027367745,0.16563855
Washc4,-3.3598554,-1.1056017,0.0007798329982026821,0.01013254964299133,0.18571428571428572,0.42922047722963547,0.16050546,0.31820095
Pola1,-3.3599072,-0.91454273,0.0007796868685722135,0.01013254964299133,0.2,0.45182985726040137,0.2230605,0.38597465
Gars,-3.3605876,-1.5013229,0.0007777686686082608,0.01011551022531654,0.11428571428571428,0.34747612063105926,0.08855407,0.23280415
Gstz1,-3.3608317,-1.1745515,0.0007770816868013085,0.010111469697022354,0.12857142857142856,0.36858297857117306,0.11414982,0.24133202
Usp34,-3.3611794,-0.9480884,0.0007761042305654866,0.010103643738030342,0.4857142857142857,0.8326476585697421,1.007157,1.4708103
Mical3,-3.362348,-0.70359474,0.0007728266754064935,0.010065852044678858,0.37142857142857144,0.6792115336457625,0.59132797,0.8386531
Rasgrf2,-3.3625107,-0.9622684,0.0007723713274974282,0.010064799985381132,0.24285714285714285,0.4921833076950596,0.3321579,0.5696251
Utp20,-3.362873,-1.6496239,0.0007713580385401127,0.01005647282657585,0.08571428571428572,0.3212177583801381,0.06645326,0.19522375
Csnk2a2,-3.3630729,-0.95625305,0.0007708002231604494,0.01005407863899091,0.21428571428571427,0.4618466711980825,0.19372562,0.34695736
Agap1,-3.3634353,-0.7453427,0.0007697888479838039,0.010045763159458383,0.44285714285714284,0.7071870640002862,0.6413875,0.9191871
Tubgcp5,-3.3636572,-0.9917915,0.0007691702468937069,0.010042567800793928,0.15714285714285714,0.4053947697921511,0.16041401,0.29715148
Capn15,-3.3641896,-0.9872621,0.00076768748678281,0.010028081074309239,0.14285714285714285,0.3971308982935642,0.14497046,0.26946896
Bcl11a,-3.3648703,-0.9258802,0.0007657967107385709,0.010008247868455934,0.37142857142857144,0.6790684363037957,0.70184445,1.0760334
Itfg1,-3.36811,-0.51346123,0.0007568541206391745,0.009896189888844097,0.35714285714285715,0.6360676850427504,0.50995696,0.6676154
Crk,-3.3681617,-0.9427999,0.0007567119929985569,0.009896189888844097,0.2,0.4589131756877616,0.19612962,0.3482057
Crtc1,-3.3683467,-0.59123987,0.0007562045965694107,0.009896189888844097,0.14285714285714285,0.3971308982935642,0.18643706,0.2690825
Ttc13,-3.3689013,-1.3330367,0.00075468430218992,0.009882245224095101,0.17142857142857143,0.4061818051729689,0.11872482,0.27580127
U2surp,-3.3694782,-0.63705546,0.0007531062071510514,0.009866388974231474,0.32857142857142857,0.6002218008800486,0.4018509,0.57050514
3110082I17Rik,-3.3697298,-1.7249662,0.0007524192790217559,0.009862198062104675,0.05714285714285714,0.29091689621865274,0.056237,0.17498685
Fam227a,-3.369752,-2.7946978,0.0007523586956590839,0.009862198062104675,0.04285714285714286,0.27467534790541265,0.0239396,0.15539393
Tango2,-3.369974,-0.9886427,0.0007517531111259283,0.009862198062104675,0.2571428571428571,0.5122527099059135,0.2436618,0.4366398
Rimklb,-3.3713496,-1.6360308,0.0007480085789342982,0.009818754526607031,0.08571428571428572,0.32923120953028295,0.07508411,0.21700741
Nipbl,-3.371357,-0.6573752,0.0007479884939366194,0.009818754526607031,0.5,0.7965155797231066,0.87045693,1.1597629
Ssh2,-3.3724666,-0.9361538,0.0007449814099535759,0.009788582144475592,0.4714285714285714,0.8135083890816728,0.93398666,1.3751171
Wdr37,-3.3725922,-0.40728137,0.0007446413163453543,0.009788582144475592,0.3,0.5870210710836046,0.43748683,0.5468619
Trim3,-3.3730953,-2.538596,0.0007432823833091661,0.009775818717335925,0.07142857142857142,0.3015060995242013,0.03383842,0.18229939
Cers5,-3.3732135,-0.87416404,0.0007429629692649537,0.009775818717335925,0.2,0.44428147247164884,0.19562489,0.33364385
Gpcpd1,-3.3733542,-0.51128274,0.0007425838306664611,0.009775818717335925,0.3,0.6092369334239617,0.47822064,0.6280797
Dscaml1,-3.3736796,-0.95274657,0.0007417065152805346,0.00976943826744508,0.38571428571428573,0.7374521518262799,0.81764865,1.2380266
Uhrf1bp1l,-3.3739386,-0.6170958,0.0007410093383052847,0.009765042138432075,0.24285714285714285,0.5140772010159911,0.30669782,0.4385923
Sh3gl2,-3.3740864,-0.79819345,0.0007406112247794681,0.00976458469569397,0.4,0.712803634672486,0.7595296,1.0911285
Atm,-3.3741603,-1.2335116,0.0007404122425208535,0.00976458469569397,0.14285714285714285,0.385218044574822,0.12129105,0.2648382
Ssu72,-3.3743527,-1.1806473,0.0007398951210030887,0.00976458469569397,0.14285714285714285,0.38174793403212537,0.13087371,0.275319
Btbd3,-3.3747742,-0.5776911,0.0007387626051268492,0.00975457061413191,0.22857142857142856,0.49214753335956785,0.32183188,0.4489194
Tmcc1,-3.375255,-0.9071176,0.0007374731046170568,0.009742331524611757,0.4714285714285714,0.8110041855972525,0.91982347,1.3427466
Ppp1r21,-3.375255,-0.8793459,0.0007374731046170568,0.009742331524611757,0.17142857142857143,0.42990018960397813,0.18864551,0.32346767
Sntb2,-3.375795,-0.6108181,0.000736027388881888,0.00973280311971276,0.22857142857142856,0.49307766608235254,0.33900905,0.48012847
Cep162,-3.3759947,-1.5712297,0.000735493339306284,0.009730529801654285,0.1,0.3391049261259972,0.07942991,0.21966508
St8sia1,-3.3766677,-0.8684428,0.0007336960440866266,0.009711533352023476,0.12857142857142856,0.3825349694129432,0.1604185,0.2758683
Tia1,-3.376801,-0.72868454,0.0007333410187739909,0.009711533352023476,0.4142857142857143,0.7260401388044218,0.67722577,0.95734656
Mprip,-3.377193,-0.49405882,0.0007322965929013022,0.009702568762947726,0.35714285714285715,0.652237684685007,0.54769737,0.70660603
Sh3rf3,-3.3780732,-0.7126974,0.0007299565931045373,0.00967633628846518,0.3,0.6174292562515651,0.5171015,0.7465789
Ppip5k2,-3.3784504,-0.9024558,0.000728955863884581,0.009667840109861152,0.22857142857142856,0.4887131971523629,0.23351277,0.3998932
Adam12,-3.378665,-1.6161443,0.0007283873903048823,0.009665071198761574,0.05714285714285714,0.2974993739491289,0.09721197,0.27229455
Kcnq1ot1,-3.3799002,-1.0209665,0.0007251217726603481,0.00962649309850966,0.5,0.8027045397631739,1.0828711,1.6021057
Rad54l2,-3.3801515,-0.95796454,0.0007244585850133417,0.009622442995209339,0.18571428571428572,0.4309376453332379,0.16955046,0.3067
Cab39l,-3.3805437,-1.033518,0.0007234259161878376,0.009613478915908604,0.12857142857142856,0.3724466068042786,0.13760944,0.26389366
Zfp346,-3.381483,-1.0742617,0.0007209569697066722,0.009585410082146603,0.12857142857142856,0.38210567738704254,0.12893705,0.25446895
Zfp943,-3.3815496,-0.6055425,0.0007207823023666741,0.009585410082146603,0.15714285714285714,0.4076127785926376,0.19552535,0.28410983
Galnt2,-3.382363,-1.0848275,0.0007186506535960986,0.009564211521608305,0.11428571428571428,0.36192895216971344,0.121810555,0.24276607
2700097O09Rik,-3.3844638,-1.8330843,0.0007131741753327963,0.009496030768678016,0.05714285714285714,0.2936357457160233,0.053659786,0.1793264
Dync2i1,-3.384545,-1.4735103,0.0007129628402928041,0.009496030768678016,0.07142857142857142,0.3081243515901692,0.070497386,0.18468128
Lrrcc1,-3.3862612,-1.1590168,0.0007085191248993354,0.009443407185538264,0.17142857142857143,0.4089364290058312,0.13956435,0.2885192
Mdm2,-3.3869047,-0.6322361,0.0007068593768427159,0.009425961020230163,0.15714285714285714,0.41727184917540155,0.20397235,0.30062392
Ccdc148,-3.3875334,-0.7067585,0.0007052412737820027,0.0094090531412723,0.2714285714285714,0.5468822666618968,0.36716953,0.5446951
Smc5,-3.3884802,-0.93798316,0.0007028110941264478,0.009381288673212942,0.22857142857142856,0.47411726827174183,0.21249881,0.3740458
Tbc1d22a,-3.3910394,-1.5645882,0.0006962809078175686,0.00929874154724556,0.15714285714285714,0.39226558866669053,0.102546185,0.27719384
Rbfox2,-3.3912392,-0.9284888,0.0006957737059998394,0.009296588503339476,0.4714285714285714,0.7802740314098665,0.92428815,1.3592098
Tbck,-3.392208,-0.7164589,0.0006933177088793127,0.00926838151123738,0.3142857142857143,0.6043358494615962,0.39611155,0.5870225
Atg3,-3.3930957,-0.82138836,0.0006910750137781517,0.009242999313200067,0.15714285714285714,0.41390906163918006,0.18020515,0.2993174
Pum2,-3.3940573,-0.6078225,0.0006886530374033767,0.00921519278636889,0.38571428571428573,0.6809644760848568,0.55148655,0.7520678
Mtmr6,-3.394405,-0.53054124,0.000687779343297273,0.009208087172096525,0.14285714285714285,0.396773154938647,0.20248109,0.28080255
Kdm3b,-3.3945305,-0.79352593,0.0006874635800849268,0.009208087172096525,0.22857142857142856,0.49100275462383286,0.24663764,0.39530173
Hacd1,-3.3945453,-1.4301275,0.0006874264403317426,0.009208087172096525,0.14285714285714285,0.3916216506278396,0.112740956,0.27883694
Fbxo33,-3.39547,-0.92404693,0.0006851089030824973,0.009186065980951447,0.11428571428571428,0.36432583264765855,0.13485056,0.24210188
Ogt,-3.3955069,-0.8966028,0.0006850163528263727,0.009186065980951447,0.42857142857142855,0.773369584659965,0.7525573,1.1280363
Fbxw2,-3.3956993,-0.66783696,0.0006845352788009315,0.009186065980951447,0.12857142857142856,0.3816763853611419,0.1705898,0.25889906
Ywhaq,-3.3962688,-0.29684216,0.0006831124011363041,0.009173028594968761,0.2857142857142857,0.5961435266339927,0.5168321,0.60502875
Nmt2,-3.3964167,-0.5582594,0.0006827432725632817,0.00917265586688769,0.32857142857142857,0.57922226594641,0.42002934,0.570216
Lars,-3.396424,-0.73053044,0.0006827248210025596,0.00917265586688769,0.2,0.45311773333810323,0.2195176,0.34167776
Ipo8,-3.3991535,-0.62552416,0.0006759477493746385,0.009090448461309577,0.17142857142857143,0.43766322040568095,0.21865687,0.31995073
Tcaf1,-3.399405,-0.50264573,0.0006753264607290549,0.009086640961336857,0.38571428571428573,0.6662969985332522,0.5944609,0.7657114
Avl9,-3.4010026,-1.2712677,0.0006713918334272615,0.009038225733562383,0.12857142857142856,0.3708367617071513,0.113008544,0.25369856
Khdrbs3,-3.4020603,-0.9174059,0.0006687987013099697,0.009007830127417989,0.4142857142857143,0.6739169319929882,0.75672793,1.1431696
Gpatch2l,-3.402748,-1.3811504,0.0006671172592393253,0.008989689446218993,0.07142857142857142,0.3100203913712303,0.079550676,0.1953001
Sanbr,-3.4032438,-0.80580324,0.0006659083344596603,0.008977901127411475,0.2857142857142857,0.5566844345866275,0.32533494,0.5141044
Gcnt2,-3.4034657,-5.1843653,0.0006653676853522739,0.008975115313963654,0.014285714285714285,0.2474868529317068,0.004463581,0.15071754
Wdr59,-3.4039834,-1.7129531,0.000664107757556138,0.008962619510564252,0.1,0.33803169606124567,0.069021344,0.21047552
Ocrl,-3.4040353,-0.67837167,0.0006639818868589793,0.008962619510564252,0.3,0.5695989696991378,0.3610011,0.5281359
Akap8,-3.4053888,-1.1325594,0.0006606991268582564,0.008925583478472273,0.14285714285714285,0.3945193718026688,0.13010171,0.26592028
Camsap1,-3.4060323,-0.8098949,0.000659143769039588,0.008909050842099461,0.22857142857142856,0.48019890530533393,0.23061614,0.37480393
Far2,-3.4074748,-1.2063706,0.0006556699819718932,0.008871023371392131,0.18571428571428572,0.4233177118735019,0.15630493,0.32959193
Rasal1,-3.4089243,-0.6829394,0.0006521955425442067,0.008828460568343997,0.1,0.34940793474761206,0.15213203,0.23411487
Lias,-3.4089835,-1.3043305,0.0006520540930430999,0.008828460568343997,0.07142857142857142,0.32175437341251384,0.086857505,0.20220786
Klf9,-3.4090354,-0.45177338,0.0006519303481334928,0.008828460568343997,0.18571428571428572,0.46073766679783923,0.29918087,0.39001122
Hira,-3.4104776,-0.78401846,0.0006484919341514491,0.008791613658248959,0.2857142857142857,0.5471326870103388,0.3053969,0.47933918
Ppp2r2a,-3.4122233,-0.42661414,0.000644353130901445,0.008739913491833331,0.3142857142857143,0.6054806281973313,0.47681955,0.5994708
Diaph1,-3.413281,-1.171156,0.000641857264001758,0.008710456910973352,0.14285714285714285,0.39548527886094514,0.13743305,0.2865049
Pls3,-3.413747,-0.50364864,0.0006407605422286137,0.008699967544053992,0.24285714285714285,0.5168318248488535,0.37514675,0.49797615
Akap7,-3.4139614,-1.1674633,0.0006402562881093775,0.008697515905712322,0.12857142857142856,0.37180266876542767,0.12905246,0.26957625
Slc6a7,-3.414028,-1.3658737,0.0006400998705182122,0.008697515905712322,0.1,0.34464994812721356,0.09566574,0.23011221
Fmr1,-3.4181924,-0.83984375,0.0006303854398568368,0.008572093506555266,0.2,0.45483490144170574,0.20502892,0.3416729
Atg16l1,-3.419509,-0.9043742,0.000627342743577422,0.008535037731607761,0.17142857142857143,0.44589131756877615,0.18396674,0.3206658
Dgkz,-3.4205074,-0.8665468,0.0006250441976136816,0.008508073753738412,0.24285714285714285,0.5094265374020678,0.27835965,0.46071503
Dazap1,-3.4243019,-1.6623588,0.0006163809916051076,0.008394403063572855,0.1,0.34371981540442886,0.07578432,0.222509
Pygb,-3.4244943,-1.2701807,0.0006159449096182861,0.008392717911482427,0.12857142857142856,0.3739849032304225,0.123276,0.2749274
Ddx10,-3.424509,-0.6032932,0.0006159113767438277,0.008392717911482427,0.2571428571428571,0.5514971559403284,0.35154167,0.49467608
Rbpj,-3.425027,-1.1655695,0.0006147387957661327,0.008384787534129941,0.15714285714285714,0.4114048581547598,0.15489355,0.31904596
Cacna1e,-3.4250417,-1.0101159,0.0006147053239958315,0.008384787534129941,0.5142857142857142,0.7737988766858656,1.1866437,1.7199306
Sik3,-3.4259663,-0.7326111,0.000612616700424243,0.008364334725812708,0.4142857142857143,0.7519765320359174,0.741105,1.0384728
Eftud2,-3.4260697,-1.294269,0.000612383186267327,0.008364334725812708,0.15714285714285714,0.4023897256108468,0.12327915,0.2789731
Rars2,-3.4270387,-0.9128249,0.0006102021710253513,0.008339843507350553,0.24285714285714285,0.5018066039423318,0.23543717,0.4053261
Naa16,-3.4274306,-1.170408,0.0006093218311676945,0.008332049670980127,0.17142857142857143,0.42349658355096054,0.14799283,0.30675372
Dmxl2,-3.428296,-0.7171223,0.0006073826222705281,0.008309761232387521,0.44285714285714284,0.7264694308303223,0.7292812,1.0169959
Hycc1,-3.429938,-1.5694789,0.0006037188765542975,0.008263844224663258,0.11428571428571428,0.35724251422029835,0.100374065,0.27259773
Mtx2,-3.4305003,-1.1405387,0.0006024693545034374,0.008250943708209663,0.18571428571428572,0.4376989947411727,0.15887475,0.321807
Eif4e3,-3.4316838,-1.3804965,0.00059984664536133,0.008219214360458407,0.08571428571428572,0.3308052802919186,0.08252974,0.20211406
Heatr6,-3.4317355,-0.98957175,0.0005997321448254412,0.008219214360458407,0.07142857142857142,0.3186420062247344,0.10360476,0.19618501
Zdhhc17,-3.4319944,-0.5375722,0.0005991599472235295,0.00821818671868108,0.3,0.5906342789682681,0.40666476,0.5471846
Homer2,-3.4322681,-0.56594765,0.0005985556051529328,0.008214090454780033,0.12857142857142856,0.40374915035953207,0.22016928,0.31085673
Cilk1,-3.4333184,-1.7060877,0.0005962415014772812,0.008186514637043714,0.1,0.34468572246270524,0.085820526,0.256484
Snx5,-3.4333923,-1.0119445,0.0005960788507087791,0.008186514637043714,0.08571428571428572,0.3309841519693772,0.116784096,0.2229945
Nrxn3,-3.4334664,-0.8051393,0.0005959162412409124,0.008186514637043714,0.8285714285714286,0.9293099130683647,2.57964,3.1047552
Baiap2,-3.4341173,-0.40014148,0.0005944870573178516,0.008174957640803825,0.2571428571428571,0.5365434837047902,0.40058866,0.50089103
Gna12,-3.4356482,-1.1688267,0.000591137796792656,0.008133063287157535,0.11428571428571428,0.36071262476299504,0.13777354,0.2867623
Map2k2,-3.4359663,-2.3221283,0.0005904442637122326,0.008127683076817464,0.1,0.3308410546274103,0.047426585,0.21743111
Gm14636,-3.4379783,-0.7601525,0.0005860747832486904,0.008071670643717227,0.12857142857142856,0.3907630665760384,0.18048686,0.28893742
Garre1,-3.437993,-1.2184451,0.0005860427664934146,0.008071670643717227,0.15714285714285714,0.4064679998569027,0.13944484,0.29876733
Tmem29,-3.438533,-1.4316542,0.0005848752686778661,0.008063416351654315,0.1,0.35309269130325904,0.090600654,0.22778367
Snx7,-3.4393244,-1.4791347,0.0005831679171935712,0.008044005100098181,0.11428571428571428,0.3567416735234143,0.09947119,0.25585675
Ascc2,-3.4393244,-1.7599593,0.0005831679171935712,0.008044005100098181,0.12857142857142856,0.3618216291632383,0.0744953,0.23265241
Acyp2,-3.4412622,-0.7177848,0.0005790068712680656,0.00799481738487817,0.2857142857142857,0.5999356061961149,0.43972525,0.64621943
Cabin1,-3.441684,-0.85712814,0.0005781052744040232,0.007986472351278202,0.22857142857142856,0.477014989446571,0.21697354,0.3638999
Max,-3.4426086,-2.2992961,0.0005761326628431144,0.00796331514948276,0.05714285714285714,0.29993202876256575,0.039688807,0.181725
Opa1,-3.4429266,-0.6874489,0.0005754555345224947,0.007958049517560182,0.2714285714285714,0.5548241691410583,0.33066323,0.48926404
Sec22a,-3.443363,-1.1082402,0.0005745276573272422,0.007949309038302266,0.14285714285714285,0.39394698243480125,0.13585657,0.27285528
Lix1,-3.4452639,-0.8070008,0.0005705021145918798,0.007897677392624322,0.11428571428571428,0.3715880227524774,0.17156306,0.28325802
Tecpr1,-3.4452934,-1.6588327,0.000570439668319181,0.007897677392624322,0.12857142857142856,0.36926269094551567,0.083732896,0.24355821
Rbm6,-3.4457152,-0.97053725,0.0005695505002524143,0.007892636380496323,0.42857142857142855,0.7875004471791937,0.7935012,1.2158879
Prex2,-3.4467802,-1.4137485,0.0005673099265867587,0.007865643822180706,0.14285714285714285,0.38972561084677854,0.16617905,0.393163
Arhgef3,-3.4478898,-0.7755711,0.0005649847260821372,0.007837449452672703,0.18571428571428572,0.45730333059063427,0.24232316,0.38485774
Smad1,-3.4480376,-2.0479379,0.0005646753707965468,0.0078372041391029,0.08571428571428572,0.32622616534897864,0.05703915,0.2173041
Cnot6,-3.448718,-0.9467,0.0005632543672192222,0.007821521884847802,0.14285714285714285,0.396773154938647,0.1549466,0.27992806
Zfp91,-3.4503305,-0.782747,0.0005599004912196701,0.007778969079148156,0.2571428571428571,0.5159016921260687,0.27386916,0.4330799
Ctnnbl1,-3.4513736,-1.2920525,0.0005577411567645772,0.0077529771765463985,0.11428571428571428,0.36511286802847637,0.10402239,0.23779263
Spindoc,-3.4518247,-1.2981161,0.0005568093824435576,0.0077440311108997895,0.12857142857142856,0.3709083103781347,0.106549025,0.24410683
Sema3e,-3.4543912,-0.9597265,0.0005515364855725736,0.007674668755740577,0.17142857142857143,0.43827138410904015,0.3042446,0.5256884
Pot1a,-3.4545615,-2.5291278,0.0005511886341086287,0.007673802382641892,0.05714285714285714,0.2995027367366651,0.03540675,0.1889968
Rab12,-3.4564402,-0.7625079,0.0005473607104275554,0.007624459455255787,0.18571428571428572,0.4461417379172182,0.20740934,0.33002636
Acsl4,-3.4565659,-0.56105983,0.0005471053970944678,0.007624459455255787,0.22857142857142856,0.5073874002790398,0.32147637,0.44430098
