names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Mature GC (for_DEGs),mean_expr_Rest (for_DEGs)
Gm12279,-2.8088207,-0.6310156,0.004972332699514001,0.020148782934088554,0.03655107778819119,0.07438591070600958,0.022934625,0.035297833
Slc14a2,-2.8093553,-0.40854844,0.004964084481168311,0.020118393666514706,0.03795688847235239,0.076046655337556,0.028050506,0.037064433
Slc30a10,-2.8104575,-0.6403831,0.004947111597172754,0.02005263065560897,0.04967197750702906,0.08774911169473196,0.03310124,0.05113006
Pi4k2b,-2.810782,-1.5577103,0.004942128313083781,0.020038477104656886,0.015932521087160263,0.05275760852773057,0.009765451,0.028479556
Nova1,-2.8116615,-0.27113512,0.004928634272383814,0.019992814447305718,0.45407685098406747,0.5037849528811988,0.4017311,0.46789673
Chrna5,-2.811837,-2.2929256,0.004925947992300392,0.019984934705286356,0.007029053420805998,0.04372006797466399,0.0043881065,0.021322189
C430049B03Rik,-2.8124034,-6.6554904,0.004917279926239495,0.01995579393113657,0.00046860356138706655,0.037038467480302796,0.0003456326,0.034255777
Gm13944,-2.8128405,-1.6277554,0.004910601954379378,0.019931703098817807,0.01077788191190253,0.04762088676038931,0.006491458,0.019926073
Cast,-2.81297,-0.7715547,0.004908625658956397,0.01992669156309992,0.039831302717900655,0.07755291209640043,0.027578786,0.04663087
Abtb1,-2.8165274,-0.25058648,0.004854590238897158,0.01973118132191297,0.06654170571696345,0.10690560790977909,0.046581708,0.055178158
Ppp1r14a,-2.8169143,-1.1336226,0.004848745715134244,0.01971040807347309,0.04873477038425492,0.08566352541325506,0.037630245,0.08078451
Gm31218,-2.821616,-3.3732998,0.004778235356399357,0.01944437135036358,0.0032802249297094657,0.04001235902981616,0.0023877984,0.024471246
Nlrp5-ps,-2.826287,-0.46777195,0.004709104410225338,0.019180481355579024,0.041237113402061855,0.07952263247335084,0.02961915,0.040734127
Amotl2,-2.828798,-2.2969496,0.004672318774768452,0.019036422362096784,0.011246485473289597,0.04808435037849529,0.0070661725,0.034253992
Cd86,-2.8314118,-4.0423274,0.004634300765287897,0.018892984609814263,0.004217432052483599,0.041016530202379116,0.0026854193,0.04335204
Nipal4,-2.8343472,-3.1136892,0.004591940506817492,0.01873734873472832,0.007029053420805998,0.04387455584736598,0.004081108,0.03478588
Hmcn1,-2.835728,-3.2078974,0.0045721372437524475,0.018665045235434254,0.008903467666354265,0.0456897883516144,0.005663809,0.051151417
Ankrd34b,-2.8403406,-0.90672684,0.004506539559183142,0.018425246189173926,0.02436738519212746,0.062065502858025645,0.016352758,0.030441899
Mageb18,-2.8411381,-2.1878812,0.004495284382857854,0.01838202577497954,0.008903467666354265,0.04596014212884288,0.007114213,0.03201257
Cd164,-2.8448725,-0.42960852,0.0044429215147951924,0.01817620296932808,0.11527647610121837,0.15777073999691024,0.07603573,0.101115115
Dpp7,-2.8449378,-0.29958358,0.004442009184150901,0.018175237822161523,0.05060918462980318,0.09010505175343736,0.03458935,0.04240511
Cenpo,-2.8453763,-0.77490485,0.004435899008304934,0.01815576639042705,0.02858481724461106,0.06658427313455893,0.018794416,0.031947024
Plekhb1,-2.8479958,-1.9757334,0.0043995515621073865,0.01800974260722509,0.01780693533270853,0.05484319480920748,0.011824014,0.045721807
Nr6a1os,-2.8492985,-0.71024156,0.004381575104890616,0.0179416219244759,0.056232427366447985,0.09489417580719914,0.03956122,0.06393455
Helb,-2.8497815,-0.9051409,0.004374927690507935,0.017917132608435943,0.02577319587628866,0.06361038158504558,0.018106706,0.03364535
Parp4,-2.8501127,-3.2649853,0.0043703736555437975,0.017901210384826498,0.005623242736644799,0.042677274833925534,0.003668618,0.034721356
Nfe2l2,-2.8505192,-1.7147727,0.004364792222577488,0.0178838010095543,0.022492970946579195,0.05959369689479376,0.016903162,0.054445885
Lrp5,-2.8522549,-2.0676033,0.004341029093184725,0.01779186268057864,0.01499531396438613,0.0521396570369226,0.010547721,0.04348943
Soga1,-2.8576775,-0.2934692,0.004267539716734967,0.01751738346909083,0.22727272727272727,0.2789664761316237,0.16912588,0.20362385
Rcsd1,-2.8597276,-3.5982413,0.004240050061228203,0.017417848210549123,0.0037488284910965324,0.040939286266028115,0.0034896021,0.0414646
Lpar6,-2.8598223,-2.0983388,0.004238784907675164,0.01741531352740545,0.013120899718837863,0.05044029043720068,0.0087579,0.036975324
Rab38,-2.860741,-1.9310476,0.004226523252900839,0.01736759134507502,0.008903467666354265,0.04630773984242237,0.006458354,0.024407156
Gm3739,-2.860762,-1.9084007,0.004226244953208771,0.01736759134507502,0.011715089034676664,0.04912714351923374,0.0069905743,0.025993282
Gm35842,-2.862894,-2.3332253,0.004197908662445106,0.017257926217854956,0.005154639175257732,0.042522786961223545,0.0035830317,0.017926758
Scrg1,-2.8657403,-1.9090801,0.004160352367055116,0.01711138345366156,0.016869728209934397,0.05418662135022401,0.013338344,0.049199935
Cmtm7,-2.8706787,-3.4682891,0.004095916151697153,0.01685668050177707,0.005623242736644799,0.042947628611154025,0.0040156157,0.04357005
Anapc11,-2.8760595,-0.39582843,0.0040267368667991224,0.01661013503391041,0.0979381443298969,0.14042947628611155,0.06911736,0.08998154
Slc39a10,-2.8775878,-0.2989309,0.004007283285940587,0.01653242774347053,0.4386129334582943,0.49026726401977444,0.3659836,0.43416762
Syk,-2.879247,-2.7149558,0.0039862609068610525,0.016458332908321525,0.008903467666354265,0.04638498377877336,0.0058753854,0.037960056
1700007F19Rik,-2.8815253,-3.0865586,0.003957553587227267,0.01634483013968593,0.0032802249297094657,0.04082342036150162,0.0021219477,0.01788354
Gm43507,-2.881688,-3.7780154,0.003955509017791439,0.01634140948770848,0.0018744142455482662,0.039394407539008185,0.0012427822,0.016915416
Adgrg6,-2.8848965,-1.6749831,0.003915424349810721,0.016185761889140626,0.01780693533270853,0.05553839023636645,0.011670019,0.03679707
Gm12655,-2.8863955,-0.36616167,0.0038968217517756257,0.016113819709173756,0.045454545454545456,0.08504557392244709,0.029929379,0.0384123
Gm30313,-2.8873782,-2.229485,0.0038846708906425413,0.016068520140327138,0.005623242736644799,0.043333848292909004,0.003954429,0.018411139
Parp9,-2.8886044,-1.4299408,0.003869556404763233,0.016013396056674584,0.01640112464854733,0.054341109222926,0.0125492215,0.033459056
Btk,-2.891558,-2.4850588,0.0038333703132726873,0.015868534943404268,0.009840674789128397,0.047543642824038314,0.007103474,0.039135028
Wnt5a,-2.8923192,-0.840901,0.003824092396909802,0.015832567442984034,0.03608247422680412,0.07469488645141356,0.02408547,0.04273842
Gldc,-2.897419,-1.8253044,0.0037624698699483747,0.01559425657959476,0.026241799437675725,0.06376486945774756,0.01720955,0.059697457
Incenp,-2.898193,-0.4338675,0.003753198127901066,0.01555822796925357,0.048266166822867856,0.08821257531283794,0.03224478,0.043315876
A930005H10Rik,-2.9020023,-0.4390693,0.0037078584960415564,0.015379771193059066,0.05810684161199625,0.09840877491116948,0.039721362,0.053479362
Erbb3,-2.902282,-3.2448924,0.0037045485477759884,0.015368414308899306,0.007029053420805998,0.044724239147226945,0.0040604835,0.037846494
Cxcl14,-2.907962,-1.7369484,0.0036379233876774764,0.015103677599952688,0.027647610121836926,0.065348370152943,0.018373385,0.059974957
Smad9,-2.9112651,-0.8706534,0.003599685373375299,0.014954166045546427,0.02436738519212746,0.0629924300942376,0.017284697,0.03138199
Tgfb3,-2.9139318,-1.5797732,0.0035690785015312807,0.014833896262358162,0.01499531396438613,0.05322107214583655,0.009441637,0.02796225
Jup,-2.9152694,-1.2015975,0.003553816459887558,0.014775034546987264,0.023430178069353328,0.061872393017148156,0.016439708,0.037414145
Prodh,-2.916543,-0.59757847,0.0035393401662690803,0.014721682703970618,0.04217432052483599,0.08160821875482775,0.029387258,0.044139303
Cdk18,-2.9174964,-0.6899693,0.003528537861490514,0.014681296428964093,0.04732895970009372,0.08686080642669551,0.030071981,0.04807601
Gm49768,-2.9273534,-0.4942001,0.003418601602847327,0.0142592091071884,0.031865042174320526,0.07125753128379422,0.020915313,0.029335761
Gpr17,-2.9285574,-2.0834491,0.003405389798096634,0.01421513498133549,0.018275538894095594,0.056349451568051906,0.012929217,0.053685073
Gm48239,-2.929295,-0.3915619,0.003397317687624953,0.014183642987334134,0.029522024367385193,0.06905607909779082,0.021466123,0.028066399
Gm39526,-2.9315846,-0.5206355,0.0033723745026940127,0.014091778980066149,0.03420805998125586,0.07369071527885061,0.023761818,0.03391494
S100b,-2.9347246,-1.0193595,0.0033384378442368606,0.013963858168531204,0.04732895970009372,0.08628147690406303,0.03457571,0.0688835
Gpr108,-2.935145,-0.3761555,0.003333918585325649,0.013947126325346441,0.06513589503280225,0.1063649003553221,0.04390613,0.056620676
Gm42567,-2.9357643,-1.3138394,0.0033272695653276665,0.013923646351090859,0.01218369259606373,0.05074926618260467,0.00888689,0.02194886
Ctso,-2.9400945,-0.87265927,0.003281122513672117,0.013741234716703521,0.05154639175257732,0.09080024718059632,0.03426643,0.06187594
Gm45708,-2.9401474,-0.9991229,0.0032805624624338463,0.01374103092215081,0.01780693533270853,0.0566198053452804,0.013156989,0.026127433
Opn3,-2.9411063,-2.7859986,0.0032704229414579995,0.013704969500464199,0.004217432052483599,0.04256140892939904,0.0028478312,0.019478954
Arg2,-2.9417632,-0.95802397,0.003263493341715447,0.013680197518236202,0.02014995313964386,0.05905298934033679,0.014475076,0.027930755
Tnni1,-2.9424827,-4.598886,0.0032559184335061537,0.013650573928586419,0.0023430178069353325,0.040591688552448636,0.0014514803,0.0345936
Gm4117,-2.942672,-1.101395,0.0032539284706510066,0.013644359863669249,0.029053420805998126,0.06797466398887687,0.019190907,0.040733114
4930415C11Rik,-2.9458358,-0.41842973,0.003220833361503622,0.013522467566187862,0.03889409559512652,0.07890468098254287,0.026119247,0.034756485
Pawr,-2.9477692,-2.0339842,0.00320076066679773,0.013444495719377052,0.011715089034676664,0.05020855862814769,0.007592134,0.03073359
Trappc14,-2.9495716,-0.34206808,0.0031821491433279025,0.013370499997063447,0.06419868791002811,0.10582419280086514,0.045421965,0.05723369
Sh3tc2,-2.9526293,-3.8632293,0.0031507997075572213,0.013244991887056093,0.004217432052483599,0.04260003089757454,0.0025640468,0.036681034
Evi2a,-2.9538348,-2.2732522,0.0031385201280577923,0.013195436682978075,0.01358950328022493,0.05202379113239611,0.009737124,0.046215717
Nell1os,-2.958297,-3.1132684,0.0030934389349498836,0.013014044806967806,0.0032802249297094657,0.041827591534064575,0.0020864273,0.01791217
Gm43466,-2.959146,-0.36931112,0.0030849285702922676,0.012982307076547099,0.04779756326148079,0.08856017302641743,0.031252336,0.040188663
Cldn10,-2.9594564,-1.3864319,0.0030818227370017766,0.012971268318176337,0.029053420805998126,0.06785879808435037,0.020709697,0.053262174
Dnah14,-2.961039,-2.6144729,0.0030660314513052153,0.0129128942157635,0.007497656982193065,0.04607600803336938,0.004548876,0.027538072
Myo5c,-2.9615302,-1.8559796,0.003061143823962699,0.012894330545520884,0.008434864104967198,0.04715742314228333,0.005553253,0.019958073
Hapln4,-2.965778,-1.4812378,0.0030191812908919786,0.012727549621315887,0.018275538894095594,0.05731500077243936,0.01279523,0.035321083
Zfp82,-2.969454,-0.42219064,0.002983293876369205,0.012586136985090366,0.042642924086223055,0.08315309748184767,0.02840707,0.037883405
Gm56721,-2.9696894,-2.5034842,0.0029810107108651043,0.012580455128152247,0.004217432052483599,0.042947628611154025,0.0028133378,0.015849331
Zfp839,-2.9709113,-0.28622633,0.0029691746933743057,0.012532473140271378,0.06419868791002811,0.10624903445079562,0.04343826,0.052723333
Gm16701,-2.971052,-1.1826227,0.0029678159004817312,0.01252870593023474,0.01499531396438613,0.054147999382048506,0.009733835,0.021959733
Dsc2,-2.9717424,-2.4941204,0.0029611512477162433,0.012503782098158242,0.004686035613870665,0.0434497141974355,0.0036054896,0.020145167
Ankub1,-2.982926,-2.5420754,0.002855072001565964,0.012081225934185426,0.010309278350515464,0.04912714351923374,0.007409258,0.042401906
Grin2c,-2.9838166,-4.535421,0.002846773634414405,0.012048008750467012,0.0037488284910965324,0.042484164993048044,0.0019224341,0.043656837
Srpk3,-2.9838696,-2.851569,0.0028462816121381054,0.012047824026173737,0.006091846298031865,0.044955970956279935,0.0042675207,0.030401297
Zfp7,-2.9870791,-0.25538582,0.0028165685446289238,0.011927690590099162,0.04779756326148079,0.0891395025490499,0.032997783,0.039264012
Hykk,-2.9873922,-0.574924,0.002813684614053436,0.011917355860595181,0.03936269915651359,0.07971574231422833,0.026445527,0.039142575
Rbm43,-2.988226,-0.83426255,0.002806020090367142,0.011888640780221556,0.026710402999062792,0.06658427313455893,0.018591654,0.032910403
Lef1,-2.9991465,-3.6102176,0.0027073716568232825,0.011490613871243342,0.004686035613870665,0.04368144600648849,0.003554309,0.04256334
Samsn1,-3.000605,-3.2444327,0.0026944377215858935,0.011447300269470563,0.006560449859418931,0.045573922447087904,0.0041766576,0.038898546
4930511M06Rik,-3.000843,-0.9601288,0.0026923326841615603,0.011441242957997965,0.053420805998125584,0.09338791904835471,0.03683609,0.07045871
Casp7,-3.0012147,-2.278053,0.002689048876365575,0.011429095746273807,0.007966260543580132,0.04715742314228333,0.0058111204,0.02787518
Gm42699,-3.0013149,-1.9801346,0.002688163981950183,0.011427142255181365,0.007497656982193065,0.04673258149235285,0.0050206827,0.019663313
Pcdhb19,-3.00594,-0.37302598,0.002647612043773286,0.011270807290270626,0.059044048734770385,0.10091920284257686,0.037509784,0.048314
Mtmr2,-3.0075936,-0.2511536,0.0026332506113673606,0.011216779316334968,0.29615745079662603,0.36022709717287194,0.21882042,0.2555111
Armc6,-3.0093362,-0.27826032,0.0026181925970678774,0.011157943708677854,0.06654170571696345,0.10922292600030897,0.043518785,0.05253726
Spink8,-3.010021,-0.9256616,0.002612296806838218,0.011136350182412012,0.039831302717900655,0.08002471805963232,0.028141607,0.052797202
Adhfe1,-3.010256,-1.3542742,0.0026102744292188893,0.011129494432420114,0.02858481724461106,0.06812915186157886,0.018015279,0.04542907
Gm30541,-3.012287,-1.5956979,0.0025928743974055614,0.011062580571365098,0.00937207122774133,0.048856789742005254,0.007059387,0.021185813
Arl2,-3.0145903,-0.35734805,0.0025732652910196554,0.010985643210946638,0.09278350515463918,0.1371852309593697,0.06622245,0.08407224
4933436I20Rik,-3.0148716,-1.7942468,0.0025708812224286837,0.010977209351129625,0.011246485473289597,0.05071064421442917,0.0076432447,0.02626306
Slc4a2,-3.015463,-1.0327624,0.002565871830553738,0.0109575613615669,0.03280224929709466,0.07284103197898965,0.022596577,0.045697257
Gnpda1,-3.0160282,-0.2900239,0.002561094725973261,0.010938899266714595,0.059044048734770385,0.10145991039703384,0.039921075,0.048597075
4122401K19Rik,-3.018116,-0.9706226,0.00254351577612671,0.01086727125211078,0.019212746016869727,0.059168855244863275,0.01308037,0.02547455
Rasgrp2,-3.0185015,-2.3955834,0.0025402816265854816,0.010856905886170175,0.007497656982193065,0.046887069365054844,0.004946796,0.025759356
Filip1l,-3.0194674,-0.28748676,0.002532195248802915,0.010825789393052399,0.17291471415182755,0.2242391472269427,0.12895499,0.15528424
Lrig3,-3.0198057,-1.4647157,0.0025293694212518703,0.010815429081641908,0.029522024367385193,0.06897883516143982,0.018205823,0.049466044
Hsd11b1,-3.0210583,-1.1914158,0.0025189285001129625,0.010772498614998457,0.026241799437675725,0.06615943148462845,0.017404467,0.039312698
B230354K17Rik,-3.0212588,-0.58118445,0.002517261615998684,0.010767083671105482,0.05998125585754452,0.10149853236520934,0.03895025,0.05772385
Gm7276,-3.023259,-3.6313076,0.002500682690242573,0.010702985646195913,0.0018744142455482662,0.0412482620114321,0.0013878309,0.017063193
Barx2,-3.0266285,-2.2623389,0.0024729769415136557,0.010586090555754648,0.006091846298031865,0.045612544415263405,0.0048026037,0.02283411
Vmn2r86,-3.0279632,-0.37302876,0.002462080092371539,0.010546164846488642,0.03795688847235239,0.07917503475977136,0.026091836,0.033662416
Zfp758,-3.028406,-0.28474775,0.002458476458641532,0.010532407915130415,0.08200562324273665,0.1260234821566507,0.054748937,0.0663068
Cfap70,-3.0285575,-1.4929891,0.0024572423619886505,0.010530351743689036,0.012652296157450796,0.05237138884597559,0.008534556,0.023838745
Rin3,-3.0295389,-3.51656,0.0024492740414735776,0.010499679881045793,0.005154639175257732,0.04456975127452495,0.003384205,0.038061906
Crb1,-3.031081,-0.48687887,0.0024367985540776982,0.010452869915081058,0.02999062792877226,0.07075544569751274,0.025446448,0.035481453
Gm16008,-3.0317185,-0.35861456,0.0024316587278329907,0.010434153627734344,0.052014995313964384,0.09381276069828519,0.033195402,0.042366967
P2ry12,-3.0320246,-0.7622552,0.00242919334502694,0.010425239607231093,0.2000937207122774,0.24409083886914879,0.1479308,0.23934767
Ptgfrn,-3.032292,-0.6836529,0.0024270436079010457,0.010417677594936278,0.03655107778819119,0.07724393635099645,0.02520485,0.0401804
Cers2,-3.033024,-0.64427614,0.0024211631398957122,0.010394097071257035,0.07638238050609185,0.11822184458520006,0.05251709,0.08091198
Car8,-3.035631,-2.9449823,0.0024003294893450767,0.010307951634761421,0.005623242736644799,0.045149080797157425,0.0046449215,0.035224438
Mycbp,-3.035798,-0.52719086,0.0023990003219699248,0.010303890449381695,0.04732895970009372,0.08883052680364592,0.031097222,0.04451336
Gm38505,-3.0446877,-4.109334,0.0023292200784051993,0.010018591885184521,0.0028116213683223993,0.04240692105669705,0.0016744435,0.028514162
Tec,-3.0447338,-5.002704,0.002328864419059004,0.010018591885184521,0.0028116213683223993,0.04236829908852155,0.0013155456,0.04133791
Anxa5,-3.055576,-1.2640109,0.002246285332740997,0.009691343431398616,0.02530459231490159,0.06554147999382048,0.016571764,0.039346445
Slc7a10,-3.0562096,-2.5851924,0.0022415459862392788,0.009675556730963762,0.01358950328022493,0.05322107214583655,0.009090834,0.053353403
Nynrin,-3.0584614,-3.4269826,0.0022247667878232016,0.009609304547309022,0.0028116213683223993,0.04263865286575004,0.002250398,0.023942156
