names,scores,logfoldchanges,pvals,pvals_adj,rank_metric
Pask,0.89131796,0.14483872,0.37279600438734783,0.5140572140472524,0.28898854177866723
Gm2449,0.89129007,0.19301213,0.3728099045855503,0.5140572140472524,0.28898854177866723
Hnf1b,0.8912104,0.8853489,0.3728513641812551,0.5140572140472524,0.28898854177866723
Serpinf2,0.89117116,0.8274917,0.37287219887369905,0.5140572140472524,0.28898854177866723
4930441J16Rik,0.89112145,0.3865839,0.37290157407266633,0.5140608596334904,0.28898546186396284
Gm1720,0.89059645,0.63114125,0.3731806069589444,0.5144135434853296,0.28868760582350217
Col9a2,0.8901421,0.25227734,0.37342555804408717,0.514623253980101,0.28851059347144326
Uba5,0.88947386,0.050281916,0.3737868543721823,0.5149931574993016,0.2881985412113085
Rrp36,0.8890262,0.11740519,0.37402709333546635,0.5152246157890016,0.2880033959472583
B3galnt2,0.88811886,0.04833578,0.3745156500582678,0.5157729810601257,0.28754141226368485
Dpep2nb,0.8877079,0.9192499,0.3747331296203651,0.5160404438820526,0.28731625987184556
Slc6a9,0.8869635,0.094168,0.3751369165755768,0.516469262300409,0.28695552043777883
Asph,0.8869476,0.034900807,0.3751445910014912,0.516469262300409,0.28695552043777883
Lvrn,0.88653666,0.32606408,0.37536521894674546,0.5166542435177137,0.28679999920079746
Zfp772,0.8858006,0.11477001,0.37576243589160163,0.5170726129679184,0.2864484642621407
Ern2,0.8857101,0.7679761,0.37580836759052727,0.5171037334919167,0.2864223266079645
1700001C19Rik,0.8854336,0.9285455,0.37595753806414756,0.5172448064011579,0.28630386134399133
9230109A22Rik,0.8848765,0.31210613,0.3762600160344781,0.5175967395864444,0.28600846801183605
Gm57297,0.8847334,0.35517853,0.37633733588352947,0.5176709939356767,0.28594616866039285
Gm31774,0.8841717,0.78734934,0.3766382313296902,0.5179563895597364,0.28570680506340546
Phf21b,0.8839182,0.11286947,0.3767769746577324,0.5181150634895331,0.28557378100899583
Gm12679,0.8829086,0.6311314,0.37732206824734327,0.5187681377217518,0.2850267057501824
Gm16630,0.88282937,0.29716733,0.37736431145242133,0.5187940552561244,0.2850050090417998
Fat1,0.88194984,0.08470774,0.37784106289439456,0.5193529031838787,0.28453743632925216
Ppp1r3f,0.88166153,0.11293472,0.37799694302485654,0.5194937249931884,0.2844196939533699
C87487,0.8805781,0.5743937,0.378584011641235,0.5202451335385904,0.2837919735617396
Zfp873,0.8794095,0.10377294,0.37921779413569734,0.5209237973057096,0.2832258022860914
Gm42951,0.8794004,0.6340038,0.37921880726398594,0.5209237973057096,0.2832258022860914
6430584L05Rik,0.8792325,0.21026124,0.37931266633615157,0.5209777662264601,0.2831808106951052
Neurl4,0.8792042,0.072588645,0.3793285674553556,0.5209777662264601,0.2831808106951052
Dnaaf6b,0.87872237,0.70019186,0.37958638575730763,0.5212672980387348,0.28293951989709204
Senp2,0.8784832,0.034621403,0.3797193590310991,0.5213853358464411,0.28284118768731137
Cspg5,0.87812656,0.046903387,0.3799133239747118,0.5215547941263483,0.28270005821226457
ENSMUSG00000121346,0.8780319,0.18886991,0.3799642973370573,0.5215671019172377,0.28268980973471236
Gtf3c3,0.8773004,0.046742197,0.3803616738091655,0.5219917174404665,0.2823363879909161
Rnf8,0.87705255,0.049548674,0.38049581088178797,0.5220313079948217,0.2823034500980128
9930012K11Rik,0.8767042,0.353397,0.3806823356159046,0.5221903042608567,0.2821711961766125
Tifab,0.87431246,0.631556,0.38198256890192483,0.5236890258744158,0.28092652682817115
5530601H04Rik,0.87392986,0.045369025,0.38219409078037747,0.5239399521156639,0.28071848393070986
Togaram2,0.8736874,0.16860923,0.3823253310987189,0.5240874709875387,0.2805962225641795
Trappc3l,0.87346876,0.39550322,0.38244211022285357,0.5241601650179827,0.28053598752952674
Gm17315,0.873393,0.4765154,0.3824870750408593,0.5241601650179827,0.28053598752952674
Pttg1ip,0.8733738,0.07097153,0.3824965330801259,0.5241601650179827,0.28053598752952674
Atp6ap1,0.87328494,0.04341024,0.38254576286443986,0.5241628523914214,0.2805337609038859
Cpsf3,0.872855,0.0559378,0.38277961411170236,0.5243612107161773,0.2803694424491364
Rnf152,0.8728437,0.13114361,0.3827851024210889,0.5243612107161773,0.2803694424491364
Gap43,0.8726786,0.03846089,0.38287652511047143,0.5244056378187941,0.2803326479117195
Or4c115,0.8725378,0.66676813,0.3829498556289702,0.5244573235852354,0.2802898456696678
Gm32592,0.87184435,0.23254727,0.383329877489749,0.5248481308166226,0.279966345146126
Usf2,0.87165076,0.060385842,0.3834363717157362,0.5249291266612097,0.2798993289325807
Gm26653,0.8713938,0.2752994,0.38357463464700536,0.5250535888903398,0.27979636864805574
Gm11465,0.8709634,0.3996062,0.38380892835511937,0.5253418757674404,0.2795579795702538
Gm31121,0.87025505,0.44758588,0.3841950984236183,0.5258055472285719,0.27917483641518204
Gnb5,0.8702007,0.044729933,0.38422835500493624,0.5258186139269083,0.2791640439758408
Gm47424,0.8701129,0.44414493,0.38427270504904054,0.5258468595407924,0.2791407154278182
Dedd2,0.8697919,0.109719045,0.3844506109299509,0.5260578510121207,0.2789664935006111
Xpc,0.86937493,0.07596533,0.38467877386354377,0.5262413746419745,0.27881500940063386
Gm20342,0.8693742,0.061599374,0.38467964494975604,0.5262413746419745,0.27881500940063386
Nhej1,0.8686289,0.13149805,0.3850869971948322,0.5267011670543934,0.27843571934002886
mt-Nd2,0.8685065,0.047805674,0.3851544819467124,0.5267609830176485,0.2783864005433402
Foxc2,0.86836517,0.8621998,0.3852292771412854,0.5268003284259534,0.2783539629556319
Gm31912,0.8681695,0.86241764,0.38533541039116304,0.5268784668098159,0.2782895504057126
4833422M21Rik,0.8680192,0.36159495,0.3854184975692042,0.5269364133263084,0.27824178897653196
Sytl1,0.86797714,0.38023916,0.3854409622676279,0.5269364133263084,0.27824178897653196
Rmnd5b,0.86796665,0.05926562,0.38544926003706625,0.5269364133263084,0.27824178897653196
AI480526,0.86792415,0.050776,0.38547282756813184,0.5269364133263084,0.27824178897653196
Pgd,0.8677158,0.11085525,0.3855870673993318,0.527060091265478,0.2781398671076698
Lonp2,0.8674961,0.034210723,0.38570837440617944,0.5270879549060618,0.278116908235056
Vmn1r58,0.86684376,0.8736981,0.38606302769669987,0.5274831091829355,0.277791442582105
Nog,0.8667867,0.20092241,0.3860942852942145,0.5274933197348051,0.27778303597469134
Nr6a1,0.866346,0.03063051,0.3863387005500617,0.5277492176225507,0.27757240185253884
Gtpbp3,0.86631787,0.085734755,0.3863536029581659,0.5277492176225507,0.27757240185253884
Gm47414,0.8661576,0.834482,0.3864379156707317,0.5278002274753965,0.27753042694035684
Slc24a2,0.86573607,0.028724836,0.3866711531402546,0.5280862635842457,0.27729512909766474
Pigl,0.86469847,0.06850956,0.3872414859524651,0.5287674963338118,0.276735249053284
Fpgs,0.8641863,0.13074093,0.38752164933734223,0.5291174745431002,0.27644789529591013
Arl10,0.8639751,0.15241009,0.3876380449405923,0.5292438168365216,0.2763442071478808
Dennd5a,0.8637073,0.035816673,0.3877858503998882,0.529413024941134,0.27620537812632767
Gm57109,0.86350983,0.48688066,0.3878912642827683,0.5294917498161652,0.27614080238789945
Gm11775,0.8630698,0.7631099,0.3881331365328877,0.5296589159504297,0.2760037126751295
Kyat1,0.8629206,0.10020123,0.3882172613037381,0.5297411198667511,0.2759363147024773
Zfp653,0.86268085,0.06868661,0.3883497226685365,0.5298566686768873,0.2758415953450492
Scn11a,0.8622839,0.527445,0.38856732514221715,0.5300921513187041,0.2756486260022313
Srsf10,0.86223716,0.035556428,0.3885940209279237,0.5300921513187041,0.2756486260022313
Lcp2,0.8618459,0.18741523,0.3888083707845885,0.5302867011414184,0.27548926425107584
E2f2,0.8615565,0.35824737,0.3889657939711848,0.5304035525512135,0.2753935757642527
Btbd16,0.860682,0.19978273,0.3894503970669957,0.5309990720614676,0.2749062378619138
Prrt4,0.8599496,0.2678314,0.38985240756651696,0.5314165147517033,0.2745649532112365
1700027I24Rik,0.8598502,0.617477,0.3899056991376284,0.5314564928691736,0.27453228274976466
Fcna,0.8597808,0.7572365,0.3899438553753444,0.5314758372980818,0.274516475198347
Tcfl5,0.85908484,0.27283472,0.39032859844776424,0.5319675325001239,0.2741148731303733
Yipf6,0.8585071,0.0706256,0.3906491544869245,0.5323062760021511,0.27383841337442777
Lama1,0.8582723,0.29051524,0.39077615878968375,0.5323622515946567,0.2737927467836745
P2rx4,0.8582575,0.072273016,0.39078625015605606,0.5323622515946567,0.2737927467836745
Rab29,0.8575252,0.23789263,0.39118927993849806,0.5328785609284448,0.2733717521887582
Mcu,0.85618126,0.030095179,0.39193410014441044,0.5336309456076331,0.27275899334011355
Pcdha4,0.8559425,0.20064104,0.3920648595012821,0.5337728946943988,0.27264348372111213
Fgd3,0.85540736,0.16030571,0.39236173350494674,0.5340820306679377,0.27239203373848336
Gm43647,0.85528654,0.22326137,0.392429534462407,0.5341415377014399,0.27234364765699925
A430073D23Rik,0.8550027,0.12302971,0.3925853795191623,0.5343208681789494,0.27219786388936806
Spin4,0.8548345,0.4133627,0.3926765417096686,0.5344121466640298,0.2721236793326402
Rara,0.8539116,0.11549997,0.3931897585393781,0.534946473522258,0.27168967109444364
Gm11734,0.85356694,0.4241622,0.3933784186952638,0.5350718534083754,0.27158789378547393
Fam222a,0.8534359,0.13236152,0.39345317580322514,0.5351079004699778,0.2715586369435426
Tgfbrap1,0.85321724,0.054879572,0.39357485994929464,0.5351421276411904,0.27153085900156
4930509H03Rik,0.852847,0.08452194,0.39378002102310194,0.5353048150455586,0.27139885013737675
Armh1,0.85277915,0.33065477,0.3938151935378904,0.5353048150455586,0.27139885013737675
Grid2ip,0.8523965,0.24069828,0.3940287525668901,0.5354879252923426,0.2712503176202282
Plaat1,0.8513986,0.16780834,0.39458263088704926,0.5360851254479894,0.2707662428128931
Palld,0.8509062,0.13109587,0.39485701546819363,0.5363020177560364,0.2705905690659009
Adnp2,0.8508955,0.07128478,0.3948631818891838,0.5363020177560364,0.2705905690659009
Gm15287,0.8506472,0.7889494,0.3950009541255054,0.5364234376704096,0.2704922550028498
Cilp2,0.8499133,0.48570043,0.39540701163864733,0.5368433856211766,0.2701523934082225
Slc4a11,0.8492225,0.38435888,0.39579143036387776,0.5372788637790061,0.26980024397383057
Inhbe,0.8491716,0.87635684,0.39581895692240787,0.5372788637790061,0.26980024397383057
Ddx31,0.8491675,0.07012055,0.39582466206534317,0.5372788637790061,0.26980024397383057
Gm30606,0.84862196,0.2612831,0.39612511143737883,0.5376537773230224,0.2694972986845473
Gm29773,0.848515,0.32624644,0.3961867871445999,0.5377045814388921,0.2694562631599395
Gm45877,0.8480209,0.8274985,0.3964594955270041,0.5380088534417119,0.26921057755062827
Gm44516,0.84750557,0.66073483,0.39674744589995337,0.5382349434285029,0.2690281102780515
Cep152,0.8470114,0.09227716,0.39702483669335653,0.538479502702132,0.2688308235317957
Srebf1,0.8461881,0.13598964,0.3974830937663859,0.5390021432926265,0.26840950787762097
E2f8,0.84584546,0.66159767,0.3976726100177974,0.5391687223856589,0.26827530951670614
Shc4,0.84533596,0.119076446,0.3979577400187868,0.5394478796000645,0.2680505096382627
Gm44788,0.84516954,0.82052237,0.39805008146961507,0.5394861691522759,0.2680196848788325
Fam3a,0.8449495,0.08945907,0.3981749695771608,0.5396104170658278,0.26791967495539987
2310058D17Rik,0.84456325,0.088686705,0.398390289137864,0.5398362456467005,0.26773795943142303
Gm56948,0.84415287,0.1692518,0.39861816317326704,0.5400130488581465,0.26759574577218254
4930578E11Rik,0.8440448,0.44329733,0.3986772903089101,0.540060160302407,0.2675578590065147
Gm16041,0.8439645,0.70181614,0.39872215773248765,0.5400879505399812,0.26753551179929236
Ttc23l,0.84294003,0.74817955,0.3992948884591465,0.5407976816028672,0.26696517888084326
Zscan22,0.842826,0.07252019,0.39936137871115784,0.5408547054870578,0.2669193875368603
Gm45866,0.8426112,0.41603294,0.3994788171827047,0.5409476863767264,0.2668447323360424
Armc3,0.8417542,0.28785455,0.39995989282067357,0.5414855383267574,0.2664131377621275
Efcab1,0.84173256,0.06801099,0.3999736716055974,0.5414855383267574,0.2664131377621275
Sec14l2,0.8406739,0.06328373,0.4005665587463051,0.5421558122711799,0.2658758819396377
Xaf1,0.8404382,0.24422272,0.4006970026915445,0.5422992692801046,0.2657609807532453
Uap1,0.84022236,0.062159557,0.40082015773229196,0.5423789985984578,0.26569713508749443
Cdh10,0.8402046,0.034890227,0.40083185323437454,0.5423789985984578,0.26569713508749443
2810032G03Rik,0.83946,0.082179196,0.40124614978761597,0.5427112953582819,0.26543113942895613
Mlx,0.83868635,0.107571974,0.4016813699492826,0.5431400553317646,0.26508816780562344
Gm19782,0.8386768,0.43753612,0.40168559777940316,0.5431400553317646,0.26508816780562344
Zxdc,0.83852196,0.058862794,0.4017731853600963,0.5432253676105723,0.2650199575124413
Terf1,0.838183,0.043502256,0.40196326849452824,0.5434384445920624,0.264849641435972
Dele1,0.8381551,0.08030719,0.4019797855321843,0.5434384445920624,0.264849641435972
Gm8066,0.8379452,0.19685113,0.40209666012341294,0.543530183959106,0.26477633315470533
Kif14,0.83740765,0.37019548,0.40239726362410644,0.5438702244289982,0.26450471709980505
Zfp263,0.8370673,0.07525448,0.40259052879430757,0.5440651238559596,0.2643491127310448
Gc,0.8368505,0.93805975,0.4027101761985693,0.5441605000750546,0.26427298630128077
Cysrt1,0.83679223,0.7547624,0.40274204507550193,0.5441704079252152,0.26426507891829504
Cenpi,0.8365747,0.29019937,0.4028653503546662,0.5443038525839651,0.26415859173467016
1700036A12Rik,0.8361919,0.2756211,0.4030832586969363,0.5445233104491878,0.26398352383702217
Clcn6,0.8361395,0.052978914,0.40311183924767857,0.5445233104491878,0.26398352383702217
Lipg,0.83611345,0.26246464,0.40312599126455106,0.5445233104491878,0.26398352383702217
4930532M18Rik,0.83600473,0.74294907,0.40318489990369855,0.544536551371063,0.26397296342706195
Kcne1,0.83495903,0.6774563,0.40377322503001556,0.5451651397002122,0.26347192268305936
Pctp,0.83446556,0.67139626,0.40405136864675784,0.5453941188027028,0.2632895495357611
Ackr2,0.8344398,0.57316184,0.404065775365101,0.5453941188027028,0.2632895495357611
Gm41230,0.8341604,0.35794,0.4042243899582627,0.5455418073689741,0.26317196182373354
Gm15958,0.8337392,0.18043886,0.4044649028349895,0.5457999765789107,0.26296648730234445
Oxsm,0.8329626,0.14062205,0.40490123042709525,0.5461265035516399,0.26270674661603205
Stat4,0.83290803,0.26891753,0.40492963198048004,0.5461265035516399,0.26270674661603205
6720468P15Rik,0.8327793,0.59132725,0.4050043459062963,0.5461623728268175,0.26267822334051044
Ddx19b,0.8327075,0.057489265,0.4050450474422269,0.5461840495028704,0.2626609869389357
Gm57064,0.83240557,0.31333104,0.40521321413735434,0.5462797932037223,0.262584863667047
Gm16192,0.8324017,0.79447263,0.4052145765170184,0.5462797932037223,0.262584863667047
Gm47465,0.83209294,0.71866554,0.40538931314634863,0.5464418205704252,0.2624560704027698
Neu2,0.83204246,0.1553295,0.4054200792052285,0.5464418205704252,0.2624560704027698
Gm12043,0.83201414,0.49843603,0.4054333193924766,0.5464418205704252,0.2624560704027698
9430037G07Rik,0.8310097,0.21089752,0.4060011762060144,0.5470409529706554,0.26198015998573637
Arl4a,0.8305941,0.061581578,0.4062386708504564,0.547261206470353,0.26180533646006754
Asap3,0.8302812,0.18285279,0.4064154282797141,0.5473995729617089,0.261695545728317
Gm29666,0.828869,0.111680426,0.4072145386080095,0.5482761071666121,0.26100067943439026
Rad52,0.8286722,0.051341943,0.40732570649232447,0.5483924918707443,0.26090849983698644
Inpp5d,0.8285949,0.16666754,0.407368619067375,0.5484012450744855,0.26090156787164825
Plscr3,0.82765174,0.10608697,0.4079029015618296,0.5489696310964414,0.26045167997985
Zfp322a,0.82727647,0.0436249,0.4081153875499456,0.5491556282661506,0.26030456097946625
A830035A12Rik,0.8272249,0.39212877,0.4081424770393035,0.5491587608916868,0.2603020835795566
Klf12,0.8269795,0.030603988,0.4082843171678797,0.5493162816154596,0.26017752839360947
Zfp335,0.82679576,0.113845676,0.4083886914932918,0.5493900521617266,0.2601192086402159
Gm15444,0.8262169,0.8181229,0.4087137975245939,0.5496802575100612,0.25988986101209705
2610008E11Rik,0.82607865,0.046041675,0.40879518815845317,0.549736822882499,0.2598451718225686
Lamp2,0.8257593,0.03759012,0.40897612353937207,0.5499134514281674,0.25970565691463454
Acbd4,0.8256049,0.07751927,0.40906321205935503,0.5499768748846915,0.25965557108959686
Mcrip1,0.825568,0.065022394,0.409084845407362,0.5499768748846915,0.25965557108959686
Efs,0.8254661,0.2689717,0.4091397066438651,0.5499882393196517,0.25964659714791527
Dnah7a,0.8253123,0.12137143,0.40922878090702464,0.5500197504973028,0.2596217152730515
Msl2,0.82516253,0.038461875,0.40931509608374717,0.5501024240058989,0.2595564413435142
Man2c1,0.8248077,0.08106519,0.4095159984112159,0.5503390785168725,0.2593696476800943
Crebl2,0.8244634,0.062424608,0.40971142685761397,0.5505349909026455,0.25921507292656093
Gm15353,0.82412165,0.845544,0.4099025345465559,0.5507125081412687,0.2590750594274856
Kcnj14,0.8240701,0.4563424,0.4099327424313278,0.5507125081412687,0.2590750594274856
Tatdn2,0.8240655,0.1266123,0.40993753368169317,0.5507125081412687,0.2590750594274856
Itgal,0.8236548,0.58828306,0.41016822667195174,0.5509818855924012,0.2588626790367477
Gm48265,0.82284456,0.39165655,0.4106284862983566,0.5515333435758812,0.2584282266630059
Blk,0.82267666,0.82584476,0.41072522024875346,0.5515964596510146,0.2583785299489846
Trim67,0.82261354,0.21853097,0.41076207339860604,0.551612550035379,0.2583658615152058
Trappc13,0.82200533,0.051999144,0.4111092065009436,0.5520118654584929,0.25805158703934183
Fbxw13,0.82113856,0.70657104,0.4115995146783896,0.5526033074966599,0.2575865200289002
Gm11629,0.8210421,0.3037457,0.4116541931180536,0.5526098114504082,0.2575814085600349
Rigi,0.82078236,0.17473103,0.41180422685626583,0.5527443044978675,0.25747572371603533
Ccdc142,0.8204185,0.12529443,0.41201102464936235,0.5528545803892521,0.2573890879353218
Pcdhga11,0.8202225,0.19346994,0.41212390333699656,0.5529391366126987,0.2573226699393423
Ephx3,0.8201592,0.9022343,0.41215752267645633,0.5529507917197053,0.2573135157757506
Gm42664,0.8199272,0.08132369,0.4122934789427203,0.5530448563246092,0.25723964253940845
Casp3,0.8192976,0.12178761,0.41265041513227174,0.5533108166144814,0.2570308397260871
Npr1,0.8192148,0.30190828,0.4126965554089329,0.5533392301468663,0.2570085384749103
Col20a1,0.81899554,0.11109281,0.41282420757154026,0.5533863499064695,0.25697155757925655
1700067K01Rik,0.81869733,0.5373217,0.41299197352941797,0.5535345373140407,0.2568552765070983
Gm37529,0.8185117,0.061747696,0.4130992704273395,0.5535866980647376,0.25681435393151675
Slc25a22,0.8185113,0.06436446,0.4131000957101617,0.5535866980647376,0.25681435393151675
