names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_NLL Gata3 Gly-Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Stim2,-3.6437798,-2.2436857,0.0002686634304224456,0.010585024010925386,0.1,0.5772634445200817,0.16676228,0.62029034
Ccdc148,-3.6454997,-2.3249354,0.00026687275849961753,0.010529913393369637,0.05,0.5480276593457777,0.13529065,0.54572415
Trio,-3.6460822,-1.9001747,0.0002662687814414419,0.010521532584311094,0.2,0.7647164200494428,0.48586282,1.2044772
Caln1,-3.6483848,-2.1430702,0.00026389415233590017,0.010443057250759407,0.15,0.7035219089247967,0.4193636,1.1942925
Fam171b,-3.6496193,-1.5280539,0.0002626291979920101,0.01040832824490459,0.15,0.6760775321557809,0.3356606,0.76561457
Mapk14,-3.6512146,-1.7385224,0.00026100312392620046,0.010359163869862638,0.1,0.6005875819569345,0.21180491,0.5806512
Slc22a23,-3.6517,-2.511421,0.0002605101085148853,0.010354891443483682,0.1,0.5763319121493318,0.13394818,0.5973306
Fbxo42,-3.6519496,-28.71729,0.00026025689786055023,0.010354891443483682,0.0,0.4716420049442872,0.0,0.3655687
Tdrd3,-3.6526432,-4.340862,0.0002595547451818648,0.010347531161775529,0.05,0.5087958152699652,0.025996074,0.42767987
Ralgapa2,-3.654932,-2.1206286,0.0002572502230193837,0.010270896719956672,0.15,0.7077496327612769,0.32892984,0.99094814
Commd10,-3.657956,-3.764262,0.000254234873035553,0.010165611664382903,0.05,0.5249543190856651,0.04301334,0.4682645
Fubp1,-3.6642394,-1.7415856,0.0002480747189137139,0.009934080025650511,0.15,0.6757192504747233,0.28797868,0.74952835
Anapc5,-3.6644335,-28.737165,0.00024788658785848043,0.009934080025650511,0.0,0.4732542725090466,0.0,0.3698059
Brd4,-3.6645584,-1.557215,0.000247765717140877,0.009934080025650511,0.15,0.6602773100211387,0.29770786,0.7033393
Hnrnpa3,-3.6655986,-4.4174447,0.00024676060883799397,0.009925834669875596,0.05,0.512629429257282,0.025996074,0.44647542
Tenm4,-3.6658206,-2.50423,0.0002465466813075523,0.009925834669875596,0.2,0.748844541578589,0.5165439,1.5762029
Brwd3,-3.666653,-28.77378,0.000245746001468945,0.009914707296502331,0.0,0.47354089785389275,0.0,0.37772167
Arhgap35,-3.6670275,-1.9174364,0.00024538649188362395,0.009914707296502331,0.1,0.623517609544624,0.2065542,0.6241671
Cacul1,-3.6694272,-28.700687,0.00024309464961295762,0.009837278968524356,0.0,0.47389917953495037,0.0,0.36205757
Sp3,-3.6695242,-3.712243,0.0002430023401481188,0.009837278968524356,0.05,0.5297552936118376,0.04301334,0.45493284
Rbm39,-3.6701345,-2.06203,0.000242422861763538,0.009837278968524356,0.25,0.8592311275124503,0.62874067,1.5378947
Cdc27,-3.67019,-3.3790903,0.000242370246243005,0.009837278968524356,0.05,0.5395722116728172,0.055686325,0.46737888
Dgkd,-3.6705785,-2.371347,0.00024200223745987612,0.009837278968524356,0.1,0.5804879796496005,0.13394818,0.554829
Acvr1,-3.6716464,-2.094618,0.00024099291445100733,0.009826220957964442,0.1,0.5813836838522446,0.1678832,0.5770381
Hnrnph1,-3.671785,-1.8886923,0.00024086212367715318,0.009826220957964442,0.1,0.6172118519580094,0.20270033,0.60545284
Pde4dip,-3.6727839,-2.0477946,0.0002399223941165362,0.009812351187079646,0.2,0.7524990147253771,0.43046492,1.170737
Tmem132b,-3.6750448,-2.1591327,0.00023780764429767701,0.009740688113229545,0.15,0.7229766042062269,0.36273044,1.0828063
Ywhaz,-3.6759603,-1.6281403,0.00023695635004406947,0.009720636833105568,0.15,0.7242664182580345,0.38807592,0.9024551
Mgll,-3.6816335,-28.996063,0.00023174434040455015,0.009521361508670126,0.0,0.475475618931604,0.0,0.4287951
Pvt1,-3.6822162,-3.5742953,0.0002312152566197954,0.009514171432425578,0.05,0.5355236286768658,0.055686325,0.5200619
Map2k6,-3.683853,-28.881824,0.00022973484319655746,0.009467753430508433,0.0,0.47576224427645014,0.0,0.4018915
Sorbs1,-3.6862803,-2.0780306,0.000227555686262959,0.009392352211806005,0.2,0.750994231664935,0.45156652,1.2267019
Pum2,-3.686835,-1.6088612,0.0002270603247213918,0.009386324500405843,0.15,0.681989179893232,0.31341565,0.75269896
Zfp445,-3.6869738,-1.8878773,0.00022693664257899575,0.009386324500405843,0.1,0.6197198237254129,0.20270033,0.60519797
Nebl,-3.6874177,-2.1555336,0.00022654128452999827,0.009386324500405843,0.2,0.7479846655440507,0.50913775,1.3756596
Dgkz,-3.6874733,-4.476242,0.00022649191025581777,0.009386324500405843,0.05,0.5103364264985132,0.025996074,0.4613436
Map4k4,-3.6915236,-1.7696607,0.00022291474654783047,0.009272011207028181,0.1,0.6359141557092186,0.25021926,0.67773795
Tecr,-3.6921754,-28.969095,0.00022234394953443934,0.00926260763409362,0.0,0.4768370893196231,0.0,0.4223169
Abhd17b,-3.6928551,-4.516667,0.0002217503243666883,0.009252222384678438,0.05,0.513847586972878,0.025996074,0.4717893
Dgkh,-3.6932435,-2.1579194,0.00022141177833438923,0.009252222384678438,0.15,0.6741069829099638,0.331891,1.0139724
Ankfy1,-3.6955323,-4.310621,0.00021942660900445849,0.009183789694625856,0.05,0.5135967897961378,0.025996074,0.42043582
Elavl1,-3.6960595,-28.729216,0.00021897179196255287,0.009179051560115125,0.0,0.4773386836731038,0.0,0.36810577
Zc3h14,-3.6968362,-4.280938,0.00021830314828319487,0.009165321241202258,0.05,0.5142058686539357,0.025996074,0.41342163
Dnaaf9,-3.6984868,-2.1232724,0.000216888640247618,0.009120184293354454,0.2,0.802013543047544,0.49048895,1.3239847
Spop,-3.6988196,-1.7956986,0.00021660440612033464,0.009120184293354454,0.15,0.6623911719393787,0.26923886,0.72884375
Tmx3,-3.701053,-28.788828,0.00021470669271812974,0.009056779958141517,0.0,0.47798359069900753,0.0,0.38101393
Snx29,-3.7035081,-2.1194801,0.0002126384082723247,0.008983638412385794,0.1,0.6062126043495396,0.178304,0.61419326
Zhx3,-3.7060466,-28.844162,0.0002105196943584709,0.008908132578601752,0.0,0.47862849772491134,0.0,0.3933269
Pibf1,-3.7061298,-2.0399961,0.00021045056515027642,0.008908132578601752,0.1,0.5867937372362151,0.16691011,0.5579103
Gdap1,-3.7082658,-28.72649,0.00020868352762468183,0.008858335524921329,0.0,0.4789151230697574,0.0,0.36752662
Elavl4,-3.7102356,-3.5805945,0.0002070665384325573,0.00880360425266268,0.05,0.539894665185769,0.06578799,0.595279
Cox16,-3.7118585,-1.983044,0.00020574308096436982,0.008761199026168965,0.15,0.728601626598832,0.35304338,0.9834962
Bckdhb,-3.7131069,-3.4797504,0.00020473044784096147,0.00873191608489942,0.05,0.5427250904661245,0.055686325,0.49400008
Med12l,-3.7134259,-1.9283606,0.00020447241594027024,0.00873191608489942,0.15,0.698900075239153,0.33868653,0.9299191
Ago2,-3.7149239,-28.773157,0.0002032648677658311,0.008697017510936118,0.0,0.4797749991042958,0.0,0.3775854
Paip2,-3.7149515,-1.7683882,0.00020324256907008176,0.008697017510936118,0.1,0.6308265558382,0.2305943,0.6331472
Arhgap12,-3.7153955,-3.7354128,0.00020288610231471182,0.008697017510936118,0.05,0.5353803160044427,0.055686325,0.56686085
Arhgap44,-3.7154648,-2.3043365,0.0002028304574666982,0.008697017510936118,0.1,0.5845723908136577,0.15147373,0.59212637
Slc4a7,-3.7161028,-2.3403797,0.0002023191971189888,0.008697017510936118,0.1,0.5861130020422056,0.15029645,0.5995668
Srcap,-3.7170045,-2.2188401,0.00020159882768318408,0.00869496067391197,0.1,0.5877969259431766,0.14548375,0.5475414
Slc30a9,-3.7177813,-4.344761,0.00020098013465516976,0.008682212569428315,0.05,0.5165346995808104,0.025996074,0.42862213
Ccar1,-3.7207358,-2.0768895,0.00019864314951726004,0.008595074762526212,0.1,0.6089355451255777,0.17402473,0.58887666
Tet2,-3.7207913,-3.436969,0.00019859950769634307,0.008595074762526212,0.05,0.5449464368886818,0.055686325,0.48254585
Fars2,-3.721249,-1.7714322,0.00019823980625145724,0.008595074762526212,0.15,0.6811651320267995,0.30476815,0.7958922
Prkdc,-3.7221367,-28.836256,0.00019754394750735822,0.008589006261363618,0.0,0.48070653147504566,0.0,0.3915475
Sec61a2,-3.7230523,-2.0340266,0.00019682874735452654,0.008571780294029382,0.1,0.6202930744151052,0.19660036,0.63645655
Ophn1,-3.7243838,-2.2837267,0.00019579279830581395,0.008540507289735749,0.1,0.6052810719787898,0.168491,0.63848525
Babam2,-3.7244117,-1.8181208,0.0001957712706135039,0.008540507289735749,0.1,0.6426498513131024,0.24983923,0.6935532
Tecpr2,-3.726298,-28.777428,0.00019431259430306873,0.008503549525933969,0.0,0.48124395399663217,0.0,0.37851658
Tbc1d23,-3.726853,-28.784151,0.00019388551940297292,0.008498701315428845,0.0,0.4813156103328437,0.0,0.37998843
Nck2,-3.7271304,-28.811584,0.0001936723128815757,0.008498701315428845,0.0,0.48135143850094947,0.0,0.3860388
Hacd3,-3.7275603,-2.0218778,0.00019334227813786522,0.008498701315428845,0.05,0.5592777041309878,0.147014,0.4966213
Gpr137c,-3.7288086,-3.0698645,0.00019238710480952854,0.008474494272511528,0.05,0.5539751352513346,0.08766193,0.5705948
Rock1,-3.7289753,-1.6961236,0.00019226008394820942,0.008474494272511528,0.15,0.7125506072874493,0.35506913,0.86763304
Pde1a,-3.7296548,-2.4620833,0.0001917422329434503,0.008473871380247548,0.2,0.7636057468381642,0.5572804,1.631217
Pcm1,-3.7300017,-1.7524222,0.00019147852853913807,0.008473871380247548,0.15,0.7266669055211207,0.35433015,0.88899386
Zswim5,-3.7332335,-28.97533,0.0001890371420381623,0.008381894400272972,0.0,0.4821396581992763,0.0,0.42380822
Mon2,-3.7334833,-2.1937246,0.00018884975961613564,0.008381894400272972,0.1,0.5900541005338397,0.14890608,0.5507522
Huwe1,-3.7335386,-1.8167207,0.0001888081427930178,0.008381894400272972,0.2,0.7729927268818745,0.44527054,1.0905718
Rabgap1,-3.7344265,-1.8892874,0.0001881434448282386,0.008381894400272972,0.15,0.7372362151123213,0.36584467,0.96941745
Atp8a2,-3.7346485,-2.2295732,0.0001879776143457278,0.008381894400272972,0.1,0.6406793020672853,0.22374272,0.77749187
Ccdc50,-3.7352865,-2.3288655,0.00018750161665627226,0.008381894400272972,0.05,0.5597434703163627,0.12782493,0.5217998
Svop,-3.7362297,-2.3813744,0.00018680004276876058,0.008365528581994328,0.05,0.5599584393249973,0.124300376,0.52450305
Ap3b1,-3.7377279,-2.159506,0.00018569084789266948,0.008329738034851467,0.1,0.6231593278635663,0.18116398,0.6351589
P4ha1,-3.7379496,-28.88721,0.00018552705024160864,0.008329738034851467,0.0,0.4827487370570743,0.0,0.4031277
Mgat5,-3.7402384,-2.1879723,0.0001838457908888703,0.008274600336991532,0.1,0.625953924975816,0.2065542,0.71562
Gm45159,-3.7404466,-28.895315,0.00018369366145363044,0.008274600336991532,0.0,0.4830711905700262,0.0,0.40499353
Gapvd1,-3.7406406,-1.6084635,0.00018355178075986968,0.008274600336991532,0.15,0.6853570276951739,0.3322945,0.78932476
Pgbd5,-3.740835,-3.8616629,0.00018341000309203247,0.008274600336991532,0.05,0.5339471892802121,0.04301334,0.49404278
Mef2c,-3.742236,-2.292013,0.00018239022484085472,0.008264460946836031,0.25,0.7811615492099889,0.5432327,1.5115521
Rnf112,-3.7423885,-29.049288,0.00018227948235525186,0.008264460946836031,0.0,0.4833219877467665,0.0,0.44181567
Lrp1,-3.7427075,-2.3701792,0.00018204813412798758,0.008264460946836031,0.05,0.5598867829887858,0.12374868,0.51942444
Sec63,-3.7439559,-2.312519,0.000181145509368944,0.008249796333463602,0.05,0.5607824871914299,0.124300376,0.5052973
Kcnb1,-3.7442193,-2.3699307,0.00018095549393604653,0.008249796333463602,0.05,0.5609616280319587,0.124300376,0.5212752
Ripor2,-3.7469242,-2.4360363,0.00017901613693536614,0.008180550339206272,0.1,0.5882268639604457,0.15382102,0.6417707
Trerf1,-3.7472017,-1.9552735,0.0001788183373556146,0.008180550339206272,0.15,0.6687327576940991,0.29336086,0.84246355
Astn1,-3.7477982,-2.09336,0.00017839376392701865,0.008179932485868586,0.2,0.7574074737558668,0.4398231,1.2111844
Slc6a6,-3.747909,-2.3334656,0.00017831487817594394,0.008179932485868586,0.05,0.5612482533768048,0.12291,0.50631416
Wdpcp,-3.7496014,-28.95499,0.0001771159273400702,0.00814915234182823,0.0,0.4842535201175164,0.0,0.41896027
Dcaf8,-3.751474,-3.7345548,0.00017579805639829607,0.008102390695406888,0.05,0.5405395722116728,0.04301334,0.46061411
Tasp1,-3.7518485,-2.2059104,0.0001755355911981819,0.008102390695406888,0.1,0.632510479739171,0.18953668,0.67438275
Pacs1,-3.7525697,-2.1908631,0.0001750311406246178,0.008094813680866576,0.1,0.6208663251047974,0.18900216,0.6677701
Smg7,-3.75404,-1.9783467,0.00017400705661999702,0.008061326916171242,0.1,0.5926695568055605,0.17301008,0.5563297
Mtus2,-3.7557046,-2.4239795,0.00017285451765106544,0.008021763193927682,0.1,0.6227293898462971,0.18953668,0.7513836
Parg,-3.7569668,-2.1087453,0.00017198529978361624,0.007995233572985759,0.05,0.5632904589588335,0.14091404,0.5024068
Luc7l,-3.7579932,-4.346546,0.00017128149581801036,0.007976315065216531,0.05,0.5222313783096271,0.025996074,0.42905462
Zzz3,-3.7583122,-3.757481,0.0001710632983606937,0.007976315065216531,0.05,0.5404679158754613,0.04301334,0.46650755
Zfp644,-3.7610033,-1.8126036,0.0001692332253959193,0.007908342202414523,0.15,0.6709899322847622,0.27103466,0.7388821
Sez6l,-3.7615025,-2.2411869,0.00016889565653074767,0.007906317580106603,0.1,0.6463043244598904,0.22743979,0.7918234
Otud7b,-3.761655,-4.55961,0.00016879263689130374,0.007906317580106603,0.05,0.5217297839561463,0.025996074,0.48308918
Setd3,-3.7629175,-28.825329,0.00016794264783567863,0.00788919396388931,0.0,0.4859732721865931,0.0,0.38909918
Lmbrd2,-3.7634306,-4.3894787,0.00016759820063455436,0.007886801490456175,0.05,0.5223746909820501,0.025996074,0.4395381
Emsy,-3.763625,-2.1086726,0.00016746804265038414,0.007886801490456175,0.1,0.6120167675826735,0.17632918,0.60522574
Nfasc,-3.7636526,-1.9567829,0.0001674494564169327,0.007886801490456175,0.15,0.7235856830640249,0.35561132,0.97750235
Ap3s1,-3.7655392,-4.424207,0.00016619013511973992,0.0078618467089215,0.05,0.5209057360897137,0.025996074,0.44816545
Phc2,-3.7659967,-2.1032126,0.0001658859106304959,0.00786129527097253,0.1,0.5932786356633585,0.16574106,0.5735455
Mpdz,-3.766857,-2.488506,0.00016531575370997288,0.007848117141673095,0.05,0.5640070223209487,0.12374868,0.5534677
Kdm4c,-3.7676475,-1.7511169,0.0001647932042793681,0.0078371564583834,0.15,0.6866468417469814,0.30767605,0.7942173
Tmem63b,-3.7680774,-4.367943,0.00016450966352931517,0.0078371564583834,0.05,0.5232703951846942,0.025996074,0.43425477
Wdr33,-3.7681885,-1.8540586,0.0001644365662672547,0.0078371564583834,0.15,0.7360538855648311,0.36094046,0.9444619
Sirpa,-3.7686462,-4.53278,0.00016413536294920616,0.0078371564583834,0.05,0.5234137078571173,0.025996074,0.4760053
Carmil1,-3.7689514,-3.4519653,0.00016393484920426392,0.0078371564583834,0.05,0.5509655691304504,0.06578799,0.55626374
Kdm5b,-3.7697835,-2.014026,0.00016338916429398603,0.0078371564583834,0.1,0.6129841281215291,0.19002736,0.61264634
Rnf217,-3.7701304,-28.978449,0.0001631623003681788,0.0078371564583834,0.0,0.486904804557343,0.0,0.4245555
4933406I18Rik,-3.771892,-2.4264388,0.00016201440150418738,0.007801661233723145,0.1,0.5908781484002723,0.15700747,0.64913666
Arid2,-3.7720306,-3.7906365,0.00016192433923944367,0.007801661233723145,0.05,0.5420801834402207,0.04301334,0.47513765
Rundc3b,-3.77253,-2.3159297,0.00016160050499123885,0.007801661233723145,0.05,0.565189351868439,0.1310114,0.52886343
Tpm3,-3.7737367,-28.853632,0.00016082041967952805,0.007786026444664718,0.0,0.48737057074271795,0.0,0.3954645
Cul1,-3.7739449,-1.9598856,0.00016068628087049854,0.007786026444664718,0.1,0.6418258034466697,0.2139328,0.6564791
Tmtc2,-3.7740836,-5.037171,0.00016059691349572835,0.007786026444664718,0.05,0.5193651248611658,0.025996074,0.6231423
Npas2,-3.7742918,-29.258205,0.00016046295012351824,0.007786026444664718,0.0,0.4874422270789295,0.0,0.49597108
5330434G04Rik,-3.7744858,-2.3998225,0.00016033801252171283,0.007786026444664718,0.1,0.6466626061409481,0.2288746,0.8575012
Frs2,-3.7775652,-4.3652787,0.000158369052975346,0.007737048097177358,0.05,0.5238436458743865,0.025996074,0.43360272
Epn2,-3.7784808,-1.9242673,0.0001577880889627423,0.007722706649232943,0.1,0.6472000286625345,0.25212532,0.736385
Med27,-3.7790077,-28.792364,0.00015745450499536403,0.007720442608075606,0.0,0.48805130593672746,0.0,0.38178992
Setd2,-3.7799926,-1.7705871,0.00015683300754106567,0.007704027262574834,0.15,0.6741069829099638,0.276731,0.73609257
Gigyf2,-3.7804365,-1.9441842,0.00015655365145770313,0.007704027262574834,0.15,0.7025903765540468,0.2946498,0.8409657
Bbx,-3.7807832,-4.5502005,0.0001563357304495398,0.007704027262574834,0.05,0.5223388628139444,0.025996074,0.48059496
Fcho2,-3.7829888,-1.6464083,0.00015495642094470356,0.007653821747765045,0.1,0.6531833327361972,0.28280115,0.70467526
Lmo7,-3.7835574,-2.7775495,0.0001546026120803294,0.007650409183422561,0.05,0.566407509584035,0.12782493,0.66008633
Mdm4,-3.7835574,-2.3183525,0.0001546026120803294,0.007650409183422561,0.1,0.6167102576045287,0.15096545,0.59485394
Cacng8,-3.786193,-4.537004,0.0001529729139777226,0.007597748980741972,0.05,0.5218372684604636,0.025996074,0.47711626
Zfand3,-3.7881072,-1.7750064,0.00015179939136330075,0.007553425270244243,0.15,0.7489161979148006,0.41710606,1.0193199
Usp3,-3.78844,-28.992144,0.00015159616757508683,0.007553425270244243,0.0,0.48926946365232343,0.0,0.42784935
Myh10,-3.7889116,-3.5373898,0.00015130870560079238,0.007553425270244243,0.05,0.5535810254021711,0.055686325,0.50976634
Tafa5,-3.79059,-2.3352528,0.0001502898364169499,0.0075200892076786666,0.1,0.5947834187238007,0.15796287,0.6224848
Neo1,-3.7911448,-1.9006313,0.00014995444312466814,0.007517305758880285,0.15,0.6750026871126079,0.28676438,0.80648714
Arhgef28,-3.7930312,-2.8972127,0.00014881936921837523,0.007474348506350921,0.05,0.5656192898857082,0.1079521,0.6147767
Arid4a,-3.7939467,-4.4372644,0.00014827144455216695,0.0074607747474095985,0.05,0.526029164128838,0.025996074,0.45144403
Dlc1,-3.7948346,-3.7513316,0.0001477419380449288,0.007448078565229338,0.05,0.5487083945397871,0.074187815,0.71150875
Spopl,-3.7960968,-4.405778,0.00014699211084617954,0.0074242068015730155,0.05,0.5253842571029343,0.025996074,0.4435695
Setdb1,-3.7964852,-28.820286,0.00014676211663240796,0.0074242068015730155,0.0,0.4903084805273906,0.0,0.3879734
Prpf39,-3.798122,-3.0627904,0.00014579657317198225,0.00739161117194559,0.05,0.5635412561355738,0.074187815,0.4968143
Fnbp1,-3.8060563,-1.7321107,0.00014120032384872718,0.007172122309669753,0.15,0.6934900218551825,0.35295027,0.87802064
Mecp2,-3.8062227,-2.1419835,0.00014110537670356936,0.007172122309669753,0.1,0.5993335960732328,0.16308254,0.57763165
Tspan13,-3.8064167,-2.4106126,0.00014099468103557776,0.007172122309669753,0.1,0.6128408154491061,0.16676202,0.6754402
Rcor1,-3.8092465,-28.897898,0.00013939093763953368,0.007120597898049942,0.0,0.4919565762602558,0.0,0.40559134
Rapgefl1,-3.8098013,-28.888601,0.00013907849976126265,0.0071181700734954815,0.0,0.49202823259646733,0.0,0.40344763
Ube3c,-3.8131998,-1.3610362,0.00013717916525814717,0.007034359103981707,0.15,0.6927734584930673,0.401527,0.8194287
Rev3l,-3.8132553,-1.9903742,0.00013714835940294083,0.007034359103981707,0.15,0.743828598043782,0.37322986,1.0287744
Ocrl,-3.8133245,-2.3163698,0.0001371098612483635,0.007034359103981707,0.05,0.5707068897567268,0.1310114,0.52898693
Pnpla8,-3.8134494,-3.817131,0.00013704059022294867,0.007034359103981707,0.05,0.547060298806922,0.04301334,0.48212343
Reep1,-3.8155994,-2.4345508,0.00013585275025086146,0.007019929613924322,0.1,0.5971839059868869,0.14548375,0.6133312
Slc38a9,-3.8160017,-2.46038,0.00013563158916296471,0.007019929613924322,0.05,0.570671061588621,0.119487666,0.5297548
Wac,-3.8202462,-1.7677863,0.00013331853881433066,0.006915577486372712,0.15,0.6958905091182688,0.30951503,0.8043867
R3hdm1,-3.8220494,-2.485676,0.00013234716309083999,0.006878468611703812,0.25,0.8410304181147218,0.66613996,1.8409432
Dyrk1a,-3.822091,-1.7329142,0.0001323248256505492,0.006878468611703812,0.15,0.6805202250008957,0.293778,0.7585131
Creb1,-3.8222713,-3.9018893,0.00013222807111974065,0.006878468611703812,0.05,0.5458063129232202,0.04301334,0.5050063
Ube2k,-3.8227847,-1.7760108,0.00013195305757429416,0.006878468611703812,0.15,0.7254845759736305,0.35371605,0.897439
Adk,-3.824449,-2.095769,0.00013106482575054603,0.006864935415043219,0.1,0.6425781949768908,0.23306656,0.75231975
Map3k7,-3.8250594,-28.831514,0.00013074055474668255,0.006861325597740938,0.0,0.4939987818422844,0.0,0.3904832
Rfx3,-3.8266268,-2.2810144,0.00012991122842635067,0.006831144242301453,0.25,0.7961018953100928,0.558326,1.5334636
Kdm1a,-3.8267238,-28.835243,0.0001298600176383779,0.006831144242301453,0.0,0.494213750850919,0.0,0.39131927
Atp6v1b2,-3.8270984,-3.5501914,0.00012966266846353385,0.006831144242301453,0.05,0.5585611407688725,0.055686325,0.5133194
Birc6,-3.8298588,-2.0154097,0.00012821682631788367,0.006781862447168375,0.2,0.7926982193400451,0.46171078,1.215608
Spon1,-3.8308852,-29.466711,0.00012768306264738258,0.006766950479951026,0.0,0.49475117337250546,0.0,0.55499375
Gm49797,-3.8309822,-2.2969594,0.0001276326800575917,0.006766950479951026,0.05,0.5731790333560245,0.1310114,0.5234812
Mical3,-3.8315232,-1.8760415,0.00012735231988970444,0.006766950479951026,0.15,0.6803410841603669,0.3063259,0.83969533
Numb,-3.8321059,-1.9060267,0.000127051042731693,0.006766950479951026,0.1,0.655798789007918,0.27009207,0.77109057
Rgs17,-3.8325775,-4.0387197,0.00012680764384787066,0.006766950479951026,0.05,0.5416860735910572,0.04301334,0.54369426
Add1,-3.8328965,-1.7379091,0.00012664324094703973,0.006766950479951026,0.1,0.6587725269606965,0.26506656,0.6993209
Cacng3,-3.8358788,-29.174818,0.00012511611755911038,0.006710319518589413,0.0,0.4953960803984092,0.0,0.4737653
Bbs9,-3.8361561,-29.080318,0.0001249749454816409,0.006710319518589413,0.0,0.495431908566515,0.0,0.44955188
Fto,-3.8364336,-2.024016,0.00012483392356301705,0.006710319518589413,0.15,0.742610440328186,0.3327005,0.9575958
Mpped2,-3.8369467,-2.5987008,0.00012457342836624195,0.006710319518589413,0.1,0.5989036580559636,0.14974476,0.68233925
Rc3h1,-3.8370993,-1.9869744,0.0001244960827158198,0.006710319518589413,0.1,0.6035971480778188,0.18405601,0.58838135
Enah,-3.8391662,-2.081066,0.00012345285022956522,0.006687859043686325,0.15,0.7442585360610512,0.37627736,1.0760326
Tent4b,-3.839208,-28.900066,0.00012343193042746046,0.006687859043686325,0.0,0.4958260184156784,0.0,0.40609196
Fam219a,-3.840248,-3.5351324,0.0001229100201975217,0.006685409398193133,0.05,0.5601375801655262,0.055686325,0.5091416
Npepps,-3.8440764,-1.8138913,0.0001210072503654043,0.006595263321132684,0.15,0.714270359356526,0.32976836,0.8643545
Cd47,-3.8444927,-2.395138,0.00012080210931237785,0.006595263321132684,0.1,0.6348034824979398,0.16363843,0.66022
Ythdc1,-3.8446174,-3.1333961,0.00012074063096378903,0.006595263321132684,0.05,0.568843825015227,0.074187815,0.51626307
Ttll11,-3.845935,-2.7225626,0.00012009348940789082,0.006585534817122502,0.05,0.5748271290888897,0.1079521,0.5609923
Hnrnpdl,-3.8459768,-3.815755,0.00012007310672464492,0.006585534817122502,0.05,0.5516463043244599,0.04301334,0.48175713
Cd46,-3.8464208,-28.9139,0.00011985589429750067,0.006585534817122502,0.0,0.4967575507864283,0.0,0.4093029
St7,-3.8476968,-1.9708306,0.00011923347050626489,0.006578651647850796,0.15,0.6820608362294436,0.2992746,0.8618737
Nos1ap,-3.8486955,-2.0327222,0.00011874848354379015,0.006565373976999262,0.15,0.7005481709720182,0.35630774,1.0121374
Garem1,-3.8495555,-2.4888213,0.00011833234703434742,0.006555856009923536,0.1,0.6016982551682133,0.15796287,0.673224
Stag1,-3.8501244,-2.28638,0.00011805791575017842,0.00655416569464317,0.2,0.8246569452903874,0.5144879,1.4544314
Golm2,-3.85165,-2.185242,0.00011732459878709507,0.006526939895257235,0.1,0.6514277524990147,0.20947847,0.7226329
Msi2,-3.8521771,-2.0912232,0.00011707227090468677,0.006526414770143015,0.1,0.6535416144172549,0.25967702,0.81689614
Zzef1,-3.8523715,-2.128524,0.00011697943707156695,0.006526414770143015,0.1,0.623517609544624,0.1800998,0.62213355
Bclaf1,-3.8527043,-1.7481135,0.00011682045484688304,0.006526414770143015,0.15,0.7156318297445452,0.34346652,0.86570376
Bcl11a,-3.85552,-2.5004513,0.00011548385724581156,0.0064917390045919595,0.15,0.6804485686646842,0.29473504,1.0782727
Eif4e,-3.8564079,-28.850967,0.0001150654660455835,0.006481780026509074,0.0,0.4980473648382358,0.0,0.39486304
Pkia,-3.8584468,-2.2526536,0.00011410988030589793,0.0064414547979400796,0.1,0.6333703557737093,0.19277279,0.69972384
Ablim1,-3.8595705,-2.457288,0.00011358653660417458,0.006425411028535097,0.1,0.6141306295009136,0.17882845,0.7301492
Glrb,-3.860361,-2.3307674,0.00011321961571566416,0.006418166823375308,0.1,0.6056035254917416,0.15029645,0.59657055
Smarcc1,-3.8607495,-2.2306604,0.00011303978363266603,0.006418166823375308,0.05,0.577227616351976,0.13974497,0.5329382
Synj1,-3.8610685,-2.0591106,0.00011289226601037179,0.006418166823375308,0.15,0.7220809000035828,0.31417567,0.93148494
Arnt2,-3.8610823,-2.5797021,0.00011288585632171406,0.006418166823375308,0.05,0.5769768191752356,0.12782493,0.5961666
Susd6,-3.8625665,-3.2275817,0.00011220199957689754,0.006414612188577099,0.05,0.5707785460929383,0.08137739,0.5845241
Pdss2,-3.8626497,-2.2400184,0.00011216376841411602,0.006414612188577099,0.1,0.6222636236609222,0.17402473,0.64078516
Fmn2,-3.8660066,-2.2730012,0.00011063198098081362,0.006351883181526628,0.15,0.7555085808462614,0.38939363,1.1942369
Hs2st1,-3.869502,-2.2449093,0.00010905788413501044,0.006274915089309916,0.1,0.6375980796101895,0.18765311,0.68230045
Rabep1,-3.869724,-1.9797857,0.00010895865826665993,0.006274915089309916,0.15,0.736662964422629,0.34144527,0.95753455
Pfkp,-3.8709445,-4.596922,0.00010841443678146653,0.006264722400683883,0.05,0.5317974991938662,0.025996074,0.49307847
Celf1,-3.8722484,-2.0827262,0.00010783594274512059,0.006244723667158168,0.2,0.7812332055462005,0.44166383,1.2096336
Snd1,-3.8736355,-1.9161556,0.00010722372152059338,0.006222681203581737,0.1,0.6654723943964745,0.26367623,0.7601956
Glcci1,-3.8742597,-4.5867753,0.00010694929328454451,0.006220189416787253,0.05,0.5341979864569525,0.025996074,0.490347
Aff4,-3.8746066,-1.8768699,0.00010679711966362084,0.006220189416787253,0.15,0.7171007846368815,0.32090896,0.87116945
