names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OEC NN (for_DEGs),mean_expr_Rest (for_DEGs)
Ttc7b,-4.771476,-1.9448,1.8288086391819601e-06,9.431878720694678e-05,0.225,0.6767416012333728,0.28877932,0.82808226
Oxr1,-4.7740073,-1.2014551,1.8059579515134872e-06,9.331940414839885e-05,0.775,0.856082607292675,1.3703543,2.0481691
Ralgapa2,-4.7765684,-1.8482212,1.7831208426921853e-06,9.231687291548943e-05,0.3,0.7079344591445269,0.38575014,0.99134135
Mef2c,-4.785271,-1.8441496,1.7075655829334056e-06,8.909181983188468e-05,0.4,0.7813273098849091,0.6855408,1.5120425
Rnf112,-4.7952695,-3.8757327,1.6245631018711422e-06,8.50916384937185e-05,0.05,0.4835968592018931,0.03717224,0.4420792
A830018L16Rik,-4.8006563,-1.948795,1.581466303609824e-06,8.299609292577339e-05,0.325,0.6900433831701983,0.46533164,1.1901336
Garnl3,-4.802481,-3.0172415,1.567116069557392e-06,8.24039310939474e-05,0.075,0.5216736581693019,0.09993674,0.6156809
Nos1ap,-4.803884,-1.9230704,1.5561685626916847e-06,8.198872407750111e-05,0.275,0.7007636872109283,0.37991863,1.0125738
Jph1,-4.816561,-2.4083848,1.4605352439458909e-06,7.710133989160331e-05,0.125,0.5759922555663117,0.162169,0.65993285
4930578G10Rik,-4.827315,-2.5367737,1.383863409830476e-06,7.319765713020648e-05,0.1,0.5677817217023412,0.13758667,0.61838764
Hmbox1,-4.836734,-2.258481,1.3198985879831583e-06,7.009026691523213e-05,0.125,0.6122046538309849,0.16234109,0.61160576
Kazn,-4.840845,-2.5750449,1.2928809073087927e-06,6.879150490967773e-05,0.125,0.5753827399519559,0.15291683,0.685404
Peg3,-4.8472915,-2.217064,1.251584682656497e-06,6.672635004559539e-05,0.15,0.6365852784052203,0.21137016,0.7392408
Iqsec1,-4.852315,-2.057203,1.2202852684439229e-06,6.53168628746777e-05,0.2,0.6939873077336776,0.30246,0.90417045
Nyap2,-4.852943,-2.4178362,1.2164261992764076e-06,6.52402634222696e-05,0.175,0.6044243662830304,0.21652839,0.8293737
Rbfox3,-4.8617735,-1.7294021,1.1633859989671591e-06,6.252036358449513e-05,0.375,0.7206267254669966,0.5061264,1.1583557
Bcl11a,-4.861911,-2.0287843,1.1625787725302667e-06,6.252036358449513e-05,0.275,0.6806496719371841,0.3890857,1.0786991
Nkain3,-4.8762755,-2.1925318,1.0810761270177966e-06,5.844771737015733e-05,0.225,0.6710766914058298,0.41369525,1.2066284
Slc44a5,-4.87863,-2.4023025,1.0682508500851624e-06,5.8105061420624114e-05,0.15,0.6102326915492453,0.2137117,0.81518024
Kcnj6,-4.8894234,-2.2697933,1.0113184424902654e-06,5.511993214952014e-05,0.175,0.633286723315765,0.23780015,0.830577
Chsy3,-4.890012,-2.0850253,1.0082985449918777e-06,5.506703639010519e-05,0.3,0.7047076117744075,0.46495396,1.2560451
Unc5d,-4.8951826,-2.537099,9.821441103965855e-07,5.374788644879074e-05,0.25,0.6389874870029759,0.33608142,1.199516
Mlip,-4.8960757,-2.525881,9.776945078982135e-07,5.3613574341275504e-05,0.125,0.5894015990821412,0.17598194,0.7458235
Prkce,-4.896537,-1.0212631,9.754039677308763e-07,5.359735094668434e-05,0.8,0.8363271306156108,1.2818992,1.8380494
Elavl4,-4.8968015,-2.9244158,9.74090462649245e-07,5.359735094668434e-05,0.075,0.5402101036176544,0.10187058,0.5956069
Cdh12,-4.9049945,-2.0886707,9.342994121862317e-07,5.154953840953603e-05,0.325,0.686027750887383,0.47023907,1.2680013
Syt7,-4.910195,-2.2553089,9.098597460058191e-07,5.0304385545630366e-05,0.175,0.6366211322648884,0.22120436,0.7802557
Car10,-4.914492,-2.3983269,8.901280905620721e-07,4.931493153278943e-05,0.275,0.6393101717399878,0.36667138,1.2044879
Pknox2,-4.915189,-2.705853,8.869686399944916e-07,4.9241420158371885e-05,0.1,0.5625829120504823,0.11760149,0.59565836
Lpgat1,-4.918584,-2.1478333,8.717257822616495e-07,4.849538668606734e-05,0.15,0.6578824710480083,0.22220647,0.74322903
Cracdl,-4.9204874,-2.5256195,8.632899060969687e-07,4.8125725678061307e-05,0.125,0.5943135778566563,0.16740105,0.7175048
Rnf150,-4.92088,-2.0890746,8.615603524830722e-07,4.8125725678061307e-05,0.225,0.6739091463196013,0.3099614,0.934546
Runx2,-4.9229794,-3.207667,8.52363773093102e-07,4.771461371460761e-05,0.05,0.5168333871141229,0.079004675,0.5650266
Cdh11,-4.923853,-1.8880861,8.48566926181623e-07,4.760123863569982e-05,0.325,0.728729697751963,0.48853922,1.2034702
Elavl2,-4.9316435,-3.1218946,8.154071005775049e-07,4.583679663706602e-05,0.1,0.5432576816894339,0.11249457,0.7112363
Slc24a2,-4.9397283,-1.6616867,7.823153418775149e-07,4.406879085167468e-05,0.55,0.8159262844645226,0.97362995,1.8265744
Kif5c,-4.941298,-2.0300245,7.760415045173675e-07,4.380721686214636e-05,0.225,0.707540066688179,0.31077084,0.9117076
Myo16,-4.944644,-3.9364433,7.628317000567781e-07,4.315218480110659e-05,0.025,0.4862500448173246,0.043870475,0.5227303
Actn1,-4.9584785,-28.651783,7.104739281808066e-07,4.027517816501745e-05,0.0,0.45297766304542686,0.0,0.35188344
3110039M20Rik,-4.960166,-3.2236993,7.043291331403921e-07,4.00112554069394e-05,0.05,0.5147180093937113,0.058900047,0.44900897
Galnt18,-4.9664555,-2.312201,6.818769382413392e-07,3.890028307971292e-05,0.175,0.6539026926248611,0.28296474,0.9648141
Fmn2,-4.974197,-1.7446529,6.551866125356732e-07,3.753702404868558e-05,0.375,0.7556200925029579,0.5229678,1.1946224
Rab27b,-4.986344,-28.886518,6.153255922479473e-07,3.53286296232956e-05,0.0,0.45552328708185436,0.0,0.40296772
Pcdh15,-4.995194,-2.1596987,5.87765971206601e-07,3.3964025045852405e-05,0.425,0.7433939263561723,0.6452124,1.6193719
Ptpn3,-5.0028276,-28.807718,5.649542022730123e-07,3.27162056359393e-05,0.0,0.4570291491879101,0.0,0.38517997
Lrrtm4,-5.0040936,-1.0741932,5.612552407008917e-07,3.2572199390135986e-05,1.0,0.920368577677387,2.347596,3.0406873
Gpr45,-5.004682,-3.5492136,5.595427594844051e-07,3.254310378213412e-05,0.05,0.5096984690401922,0.046919394,0.4461862
Srrm4,-5.0052905,-2.7710423,5.577784881341113e-07,3.251086328885807e-05,0.1,0.5700405148614248,0.11310315,0.5974063
Csrnp3,-5.0081162,-1.9047865,5.496532408301264e-07,3.210691865457716e-05,0.275,0.7196945251156287,0.41101146,1.0659229
Jazf1,-5.0125217,-2.0371704,5.372129422508325e-07,3.1448609495163115e-05,0.25,0.6761320856190169,0.30981666,0.9125318
Syne1,-5.0149355,-1.7859672,5.305126767725662e-07,3.112418258707173e-05,0.425,0.819117277974974,0.76009226,1.5945325
Ntm,-5.0205574,-1.6821138,5.152169350351776e-07,3.029295195710114e-05,0.625,0.8155318920081747,1.0864495,1.9880826
Pip5k1b,-5.039514,-2.6710224,4.6671557187621695e-07,2.7561862453437252e-05,0.125,0.5941343085583163,0.17530152,0.7976418
Shtn1,-5.0446453,-2.2458394,4.543629136253384e-07,2.6891479050909347e-05,0.15,0.6583485712236923,0.22446828,0.78556424
Iqgap2,-5.0562725,-3.1620421,4.2753037892619417e-07,2.5415356818023973e-05,0.1,0.5526513929224481,0.12421095,0.78107256
Rapgef5,-5.0672812,-1.9082445,4.0353774391669033e-07,2.4042259820491065e-05,0.3,0.7174357319565451,0.43939337,1.122022
Vsnl1,-5.0708723,-2.2417102,3.959962244612743e-07,2.3645374558387647e-05,0.2,0.670646445089814,0.2666821,0.89424217
Esrrg,-5.078084,-3.4187927,3.812600310840177e-07,2.2816162661976736e-05,0.05,0.5274102757161808,0.071730055,0.58516955
Rasgrp1,-5.0908294,-3.6238606,3.5650039266005994e-07,2.1429900561019712e-05,0.025,0.5013086658778818,0.05397605,0.5209947
Gse1,-5.0998073,-2.816668,3.399994086206914e-07,2.0483820873627752e-05,0.1,0.5767451866193396,0.10419439,0.5730627
Cntnap5c,-5.1017895,-4.2792068,3.364572115160142e-07,2.0315966906596182e-05,0.05,0.5089813918468323,0.056706596,0.7574637
Sh3rf3,-5.112484,-2.5321515,3.1794969617659363e-07,1.9328751892002424e-05,0.125,0.6189810333082356,0.17612946,0.74858963
Nwd2,-5.115094,-3.5791867,3.135846399899722e-07,1.9106619674672455e-05,0.075,0.5345810476497795,0.07576177,0.66304487
Mirg,-5.120177,-3.0101473,3.052497206715791e-07,1.8641045441921205e-05,0.025,0.505360152020365,0.06980049,0.45896482
Arhgap44,-5.1417427,-2.7625961,2.722015163377749e-07,1.6698755123278565e-05,0.1,0.584919866623642,0.11256011,0.5924982
Tafa1,-5.1427436,-2.0276077,2.7075495657006645e-07,1.6648022157980973e-05,0.55,0.7917607830482951,0.8984741,1.9367088
Focad,-5.144647,-2.1964033,2.680241200892745e-07,1.6517908501832125e-05,0.2,0.6963536624717651,0.31837094,0.9999859
Ptchd4,-5.1468644,-29.596924,2.6487637731699886e-07,1.6361444272431633e-05,0.0,0.4701875156860636,0.0,0.5944371
5330434G04Rik,-5.149249,-2.3643174,2.615316988572544e-07,1.6199690523570868e-05,0.175,0.6469470438492704,0.23411927,0.8579444
Bicdl1,-5.156912,-3.885849,2.510559158968988e-07,1.561544550960572e-05,0.025,0.5071528450037647,0.035081405,0.42383215
Rtl4,-5.160807,-2.52174,2.458874084005072e-07,1.5329453976152272e-05,0.175,0.6293069448926177,0.2413344,0.9429209
Rab3c,-5.1658897,-2.4569168,2.392979791530853e-07,1.4953341162426516e-05,0.175,0.6469470438492704,0.22630957,0.8731195
Gabbr2,-5.180293,-2.0349517,2.2153727623048902e-07,1.3940764900031008e-05,0.3,0.7277616435409272,0.4149118,1.1337845
Wasf1,-5.181255,-2.0897577,2.2039809988253821e-07,1.3901636018412681e-05,0.25,0.7190491556416048,0.365255,1.0566555
Rapgef4,-5.184385,-2.0018396,2.1672903071415236e-07,1.3702374247739468e-05,0.3,0.7261840737155355,0.4569808,1.2000076
Sybu,-5.1882606,-2.038487,2.1226756308597001e-07,1.3451956179528336e-05,0.275,0.7029866265103438,0.333484,0.9654992
Gls,-5.19037,-1.4642006,2.098766062940932e-07,1.3331878040478214e-05,0.55,0.8043096339320928,0.8447477,1.5395309
Clstn2,-5.191449,-1.9886534,2.086634114809464e-07,1.3286222432447938e-05,0.425,0.7523573912731706,0.6945943,1.6054624
Atp6v0a1,-5.204931,-1.9905148,1.940690385261337e-07,1.23863065681644e-05,0.275,0.7436449033738481,0.36176234,1.0050392
Slc1a1,-5.2093654,-2.854328,1.8948740860554757e-07,1.2122682545788245e-05,0.075,0.5727654081961924,0.09726022,0.5531339
Lmo7,-5.2203746,-3.1358166,1.785617625687947e-07,1.1450965537526287e-05,0.075,0.5667419597719695,0.101167895,0.66050625
Ripor2,-5.2315598,-2.8772452,1.6808560871296218e-07,1.0804928962003095e-05,0.1,0.5885769603097774,0.115624525,0.6421754
Gda,-5.2370543,-2.9443257,1.6315958793086652e-07,1.0538697422361498e-05,0.075,0.5764583557419957,0.1039471,0.6114831
Trpc1,-5.2377214,-3.3460608,1.6257101909170704e-07,1.0525983814443779e-05,0.05,0.5454806209888494,0.060660165,0.4922107
Slc6a6,-5.238673,-3.1572192,1.6173499466501813e-07,1.0497148083693326e-05,0.075,0.5615790039797784,0.0713464,0.506663
Adcy9,-5.2451296,-2.1615157,1.56172578163969e-07,1.0160671126551687e-05,0.25,0.6981463554551648,0.31731462,0.9823369
Cacna1b,-5.2456985,-2.4669466,1.5569124416423206e-07,1.0153941093914842e-05,0.15,0.6537234233265211,0.2171044,0.850392
Msra,-5.246474,-2.1086109,1.5503794127769987e-07,1.0135935479639406e-05,0.3,0.7422107489871285,0.52132857,1.3739817
Sez6l,-5.256089,-2.208369,1.4715088202846805e-07,9.643766341719357e-06,0.125,0.6466602129719264,0.23226006,0.7922211
Cdkl5,-5.264773,-2.2828002,1.4036291504196824e-07,9.221397376962558e-06,0.2,0.6869599512387509,0.2634622,0.9029305
Aff2,-5.2653613,-2.8210113,1.3991384367052074e-07,9.214423969183559e-06,0.125,0.6036355813703345,0.14110672,0.72799295
Dock3,-5.279049,-1.5070882,1.2985620323950316e-07,8.608453667890926e-06,0.55,0.8067476963895164,0.8366313,1.5516908
Tmem108,-5.2799907,-2.6189525,1.2919040481436084e-07,8.608453667890926e-06,0.175,0.6371230863002402,0.23880868,0.9771945
Cntn5,-5.287016,-2.1785893,1.2432777850755793e-07,8.351718521245203e-06,0.5,0.7671291814563838,0.76079744,1.8182163
Egfem1,-5.287565,-1.9485552,1.2395501922535914e-07,8.347547284675188e-06,0.55,0.7737262916352945,0.8866531,1.8730271
Epb41l1,-5.31705,-2.7354264,1.0546319472454437e-07,7.19237574174748e-06,0.1,0.6097665913735614,0.12249102,0.62476015
Dtd1,-5.323604,-3.7379763,1.017311933073121e-07,6.973258071855806e-06,0.05,0.5377361873005629,0.04588147,0.48639488
Ksr2,-5.3252425,-2.426319,1.0081835651723526e-07,6.928361226644786e-06,0.175,0.6615395647341437,0.22274451,0.8506283
Galnt17,-5.331522,-2.1706173,9.739291411840594e-08,6.710122057337352e-06,0.35,0.7193001326592807,0.48142844,1.3307999
Gria4,-5.3329644,-2.0348158,9.662219213947509e-08,6.6741344544670845e-06,0.45,0.792728837259331,0.7339115,1.6935279
Srrm3,-5.3341026,-2.6972601,9.601817433950174e-08,6.649506042531989e-06,0.1,0.6006238571582231,0.12553982,0.62461597
Ptprr,-5.3345637,-3.1891506,9.577448492849515e-08,6.649506042531989e-06,0.075,0.5753827399519559,0.09575325,0.6505127
Ptk2b,-5.336752,-2.906377,9.46263923291569e-08,6.604184836063497e-06,0.1,0.6045677817217023,0.13973725,0.7534824
Npas2,-5.3395677,-29.259516,9.316839610187592e-08,6.5193614668161615e-06,0.0,0.4877917607830483,0.0,0.49632674
Cacna1e,-5.349615,-1.8451642,8.814148450653787e-08,6.216172411261608e-06,0.5,0.7746943458463303,0.8240038,1.7223257
Ica1,-5.350322,-2.411779,8.779808706708607e-08,6.208248946033165e-06,0.15,0.6594600408734,0.21287875,0.81642556
Slit1,-5.3559732,-4.829798,8.509715127313449e-08,6.033141041448875e-06,0.025,0.5145028862357033,0.024202334,0.52867746
Rimbp2,-5.365049,-2.6191998,8.092723281277068e-08,5.752684512378699e-06,0.15,0.6373740633179161,0.18299857,0.80370677
Entrep2,-5.3660693,-2.3771236,8.047096429570383e-08,5.7354239008635595e-06,0.225,0.6868523896597468,0.33823326,1.1284355
Zbtb16,-5.374635,-3.0219674,7.673791322432853e-08,5.483903532813052e-06,0.075,0.5805456957441468,0.113110185,0.6794235
Akap6,-5.3832006,-1.5790133,7.317282514281657e-08,5.24307683089995e-06,0.55,0.8265748807859166,0.86347246,1.6286911
Zmat4,-5.404522,-3.1062672,6.498152007460612e-08,4.6811084300393195e-06,0.125,0.6018428883869349,0.1488959,0.8681916
Rnf157,-5.4090056,-3.0512438,6.337558402302481e-08,4.6024376829693965e-06,0.1,0.5910867304865369,0.08933802,0.57359314
Ano4,-5.4201813,-2.7389023,5.953859264851595e-08,4.347288001265281e-06,0.15,0.6430389731454591,0.21943824,0.970037
Ralgps1,-5.4243712,-2.3094451,5.8158966919458335e-08,4.258123817781595e-06,0.15,0.6932343766806497,0.23582728,0.84084266
Camkv,-5.424773,-3.5296626,5.802813897426817e-08,4.258123817781595e-06,0.05,0.558316302749991,0.059813567,0.5375738
Adar,-5.429689,-3.2809777,5.6452339330395584e-08,4.15582015837734e-06,0.025,0.5340073858950916,0.057627726,0.45527384
A330076H08Rik,-5.437352,-2.5267684,5.407823671683917e-08,4.002981323915891e-06,0.15,0.6586354021010362,0.20397823,0.8346263
Gabrg3,-5.445604,-2.7986393,5.1629972406906175e-08,3.832313145230853e-06,0.225,0.654512208239217,0.28585988,1.1946479
Plcl2,-5.450362,-2.6712809,5.0267278769271265e-08,3.741500777092296e-06,0.15,0.6517514610447814,0.18782863,0.8399281
Bin1,-5.4504604,-2.6829824,5.023955209611976e-08,3.741500777092296e-06,0.1,0.6243949661181026,0.13614003,0.66092205
Adcy8,-5.4628625,-3.6919284,4.685171963248038e-08,3.5067011323809134e-06,0.05,0.558352156609659,0.074562155,0.6933677
Cpne4,-5.4730864,-4.1858625,4.422641392075272e-08,3.3194517934375015e-06,0.05,0.5461618443225413,0.062445085,0.77598745
Reps2,-5.489433,-2.468572,4.032262593465587e-08,3.034927055642026e-06,0.175,0.6876053207127747,0.23368672,0.89897084
Clvs1,-5.493799,-2.9304395,3.933778851838203e-08,2.9691190378902393e-06,0.1,0.6148936933060845,0.123835206,0.6956424
Dync1i1,-5.50051,-2.3090532,3.786934268154922e-08,2.8663358812766973e-06,0.25,0.7188698863432649,0.37562877,1.1815065
Slc35f4,-5.507202,-3.2597117,3.64581787804665e-08,2.76731995432524e-06,0.1,0.5938474776809723,0.11987774,0.797431
Fam135b,-5.512255,-2.2286868,3.542649639611905e-08,2.7042896538742013e-06,0.3,0.7014807644042881,0.3947503,1.1843649
Adcy2,-5.519467,-2.3955348,3.400299366969554e-08,2.603021196309741e-06,0.25,0.7003334408949123,0.3425939,1.1473783
Tafa2,-5.5203695,-2.4315524,3.38287692688313e-08,2.59708294358142e-06,0.325,0.7295184826646588,0.5302404,1.5629219
Unc13a,-5.5273356,-4.2436996,3.251303098427511e-08,2.51041707628584e-06,0.025,0.5398157111613066,0.03158499,0.47493497
Kcnab1,-5.5326047,-2.6518095,3.1550997534703714e-08,2.450217640917598e-06,0.175,0.6772794091283927,0.2798534,1.1083977
Elavl3,-5.5353127,-2.219498,3.106734697475115e-08,2.4196510527871403e-06,0.25,0.7361155928435696,0.3255619,1.026824
Kcnt2,-5.548686,-2.478217,2.8782422865586137e-08,2.248208437204359e-06,0.25,0.6880714208884586,0.32528976,1.1448855
Fam13c,-5.5598326,-2.7379413,2.7003386146506982e-08,2.1153964599319028e-06,0.125,0.6349718547201606,0.15116714,0.73652923
Dmxl2,-5.562472,-2.3025184,2.6598009638672964e-08,2.0897325116700077e-06,0.225,0.7279409128392671,0.30656308,1.0187635
Scn2a,-5.5635905,-1.6194745,2.6428001670304007e-08,2.0824645304430167e-06,0.5,0.79810691620953,0.7522394,1.4921664
Dgkb,-5.565484,-2.1300595,2.6142582090173427e-08,2.0660328845969415e-06,0.45,0.7800365709368614,0.66386366,1.6340677
Ryr3,-5.574825,-2.3467004,2.4777913739664974e-08,1.9639603014300823e-06,0.35,0.7204833100283246,0.4932208,1.4452959
Asic2,-5.575374,-1.9792309,2.4699829581277447e-08,1.9635633752926778e-06,0.575,0.792298590943315,0.847047,1.8333449
Gm26871,-5.580849,-1.9844464,2.3934708750216537e-08,1.908384641300648e-06,0.525,0.8002222939299416,0.9009851,1.9147763
Nol4,-5.5921426,-2.2498014,2.242845453483978e-08,1.7989629055258057e-06,0.275,0.7324584991574343,0.3610856,1.1211555
Pkp4,-5.61,-2.146947,2.0232662785812196e-08,1.6276995480681848e-06,0.275,0.7539349610985623,0.39053917,1.1365591
Cacnb4,-5.6120505,-2.0085742,1.9994289134556616e-08,1.6182124971251095e-06,0.4,0.7700691979491592,0.5549652,1.382588
Wnk2,-5.6244526,-3.385172,1.8609699897640965e-08,1.510702828548679e-06,0.05,0.5812986267971747,0.07201302,0.57670015
Syt14,-5.628731,-2.76791,1.8154060855712452e-08,1.4781806520999806e-06,0.075,0.6087985371625255,0.1283674,0.65904063
Mapt,-5.636413,-2.1480374,1.736284003071274e-08,1.418053226824472e-06,0.325,0.8077516044602201,0.49382776,1.3429488
Robo2,-5.643674,-1.9159186,1.6645912980507334e-08,1.363645371299488e-06,0.5,0.7867412426947761,0.76885563,1.6802847
Cadm2,-5.6562133,-1.0443044,1.547489988252561e-08,1.2794171072106557e-06,1.0,0.9631063784016349,2.7768283,3.468105
Ppm1e,-5.6562724,-1.7880578,1.546959557052618e-08,1.2794171072106557e-06,0.5,0.8108708902513355,0.811983,1.6724229
Mir124a-1hg,-5.658343,-3.4422503,1.52841795248784e-08,1.2714733864813701e-06,0.05,0.5879674446954215,0.070290186,0.5830716
Ttll11,-5.6628265,-3.6780734,1.488996201842199e-08,1.2425257125310522e-06,0.05,0.5752034706536159,0.05717083,0.56139
Kcnd3,-5.668105,-3.0096054,1.4438520959541924e-08,1.2086076578906277e-06,0.125,0.6324620845434011,0.1489545,0.8300994
Shisa9,-5.6715984,-2.7992861,1.4147137787993993e-08,1.1879174761356205e-06,0.2,0.6646947043849271,0.25593802,1.1086679
Caln1,-5.6749835,-2.3423092,1.3870212653851529e-08,1.1683154044168983e-06,0.3,0.7037037037037037,0.37445185,1.1949127
Hcn1,-5.6760235,-2.3929904,1.3786191090453017e-08,1.1648897943411087e-06,0.35,0.7494890824997311,0.5332491,1.5475944
A230006K03Rik,-5.677672,-2.601785,1.3654036748448175e-08,1.1573626732832886e-06,0.275,0.6668100821053387,0.3219548,1.1956358
Kalrn,-5.6829014,-1.3379778,1.3242856660210151e-08,1.1260618938602745e-06,0.8,0.8470832885160088,1.499034,2.281421
Slc7a14,-5.6975994,-3.733381,1.215060604681693e-08,1.039766829547678e-06,0.075,0.584740597325302,0.065628804,0.6429913
Zfp385b,-5.7022405,-2.7751224,1.1824284893452204e-08,1.01507519197144e-06,0.225,0.6673478900003585,0.27279896,1.1464329
Celf4,-5.711189,-2.2849839,1.121896829859343e-08,9.66197686484633e-07,0.325,0.7930873758560109,0.58999574,1.5929586
Gm20754,-5.713063,-2.314719,1.1096066015868299e-08,9.586858323034765e-07,0.4,0.7456527195152558,0.58621705,1.602616
Dlgap1,-5.71633,-0.9839469,1.0884913493970998e-08,9.434762115580668e-07,0.9,0.9191136925890072,2.3068335,2.9383779
Rgs7bp,-5.718332,-2.3071215,1.0757493226144928e-08,9.354493300534441e-07,0.275,0.7567315621526657,0.39944428,1.2325304
Nova2,-5.732039,-29.041874,9.92305390690091e-09,8.667924757891272e-07,0.0,0.5236456204510416,0.0,0.43998468
Actr3b,-5.736984,-4.674167,9.637736983859528e-09,8.462940939748546e-07,0.025,0.5542648166075078,0.026765417,0.5262488
Dpp6,-5.7390447,-1.6431943,9.521222919117955e-09,8.388041306121294e-07,0.6,0.8219855867484135,0.988342,1.8355752
St6galnac3,-5.765546,-2.6640084,8.139387051593978e-09,7.19425427882665e-07,0.175,0.7043132193180596,0.27050084,1.088122
Snap91,-5.782432,-2.5709245,7.362828251642671e-09,6.550966725882072e-07,0.175,0.723172349503424,0.25952554,1.0154719
Mtus2,-5.790566,-3.2266712,7.014959184999854e-09,6.283065110031536e-07,0.1,0.6231042271700549,0.11310838,0.75189614
Rims2,-5.794069,-1.8347497,6.870125817273319e-09,6.17392243177706e-07,0.5,0.8099028360402998,0.83873767,1.7378634
Lrrtm3,-5.794206,-3.320585,6.864505744213432e-09,6.17392243177706e-07,0.1,0.6279444982252339,0.15539184,0.98566467
Lrrfip1,-5.799838,-2.9910014,6.6378932445903185e-09,6.005393652597369e-07,0.1,0.6272274210318741,0.11565633,0.68045866
Tnr,-5.8173423,-2.407902,5.979058376189234e-09,5.464533964904922e-07,0.3,0.7387687784590011,0.43398792,1.3568159
Hdac9,-5.8256626,-2.0497777,5.688637378753001e-09,5.234715286544286e-07,0.45,0.8010827865619734,0.6735687,1.6054062
B830012L14Rik,-5.8348174,-3.4865053,5.384957658508571e-09,4.972295954780938e-07,0.075,0.6148578394464164,0.101536274,0.78747493
Sh3gl2,-5.853489,-2.56601,4.8136612705667306e-09,4.491079109032224e-07,0.2,0.7140654691477537,0.28885138,1.0929773
D430041D05Rik,-5.8689623,-2.7825,4.3853149449539405e-09,4.1056938178018255e-07,0.175,0.6803269872001722,0.22199722,0.99704576
Trank1,-5.8740153,-3.3818028,4.25364279052508e-09,4.0103642730318915e-07,0.075,0.6205227492739593,0.09787532,0.7284306
Apba2,-5.8962293,-2.5697508,3.7190256478979264e-09,3.556235557260402e-07,0.15,0.7201247714316447,0.26152042,1.0205094
Nfasc,-5.9106326,-2.6519012,3.4079603548651777e-09,3.282146764703488e-07,0.15,0.7239969882757878,0.23430905,0.97812223
Pakap,-5.925311,-2.9387255,3.1170655261836116e-09,3.0127895931134405e-07,0.15,0.6659495894733068,0.16339466,0.85907173
Khdrbs2,-5.9416966,-2.779011,2.820867284250473e-09,2.756243779193098e-07,0.2,0.7142805923057617,0.3209353,1.2802063
Hecw1,-5.941962,-2.5752373,2.8163111633178437e-09,2.756243779193098e-07,0.225,0.7153203542361335,0.3173511,1.1711972
Ldlrad4,-5.948369,-2.5391397,2.7082774899575374e-09,2.6656196393831144e-07,0.225,0.7451149116202359,0.32577053,1.175063
Gfod1,-5.9489284,-5.634382,2.6990411595611567e-09,2.6656196393831144e-07,0.025,0.5594636262593669,0.014173078,0.5359243
Grip1,-5.955041,-2.523255,2.60006858497951e-09,2.578001582228761e-07,0.35,0.7812556021655731,0.54672897,1.6453391
Lingo2,-5.962233,-1.8616282,2.4881417130262428e-09,2.4761617714450053e-07,0.8,0.883188125201678,1.5134785,2.630016
Eml5,-5.97228,-2.5690556,2.339603158584983e-09,2.3369939357315424e-07,0.2,0.7198737944139687,0.28292373,1.0785865
Ablim2,-5.977333,-3.8583221,2.268199525580055e-09,2.274123927325973e-07,0.025,0.58495572048331,0.05387632,0.5893547
Gpm6a,-5.9916387,-1.483222,2.0773693685003283e-09,2.0984554485565346e-07,0.7,0.8925818364346922,1.1880298,1.9982177
Scn1a,-5.9933753,-2.9566667,2.055295694339986e-09,2.0839922757326575e-07,0.15,0.6848087196586713,0.18931873,0.9624358
Grin1,-5.9941015,-2.6814835,2.0461350398534848e-09,2.0825624439720884e-07,0.2,0.7067154279158151,0.24791917,1.031385
Syt16,-5.998507,-2.9882123,1.991399073085956e-09,2.0345586727688074e-07,0.15,0.6708615682478218,0.17510922,0.92368513
Cntnap2,-5.9999886,-1.5564995,1.973313794774661e-09,2.0237763994501963e-07,0.925,0.9143092753934962,1.8194876,2.7852042
Plxna4,-6.0012546,-2.453585,1.957990286199843e-09,2.0157547505819837e-07,0.3,0.7473019970599835,0.4340476,1.3805611
Frmd5,-6.0040016,-2.7734241,1.925127801367683e-09,1.9895455393365246e-07,0.225,0.7408841561794127,0.35662133,1.3685722
Ank2,-6.009349,-1.1912545,1.8626971895223626e-09,1.9324584356164433e-07,0.925,0.9339213366318885,1.9678266,2.7117164
Kcnh7,-6.0431604,-2.389339,1.5112426542217628e-09,1.5739182216642935e-07,0.45,0.7975691083145101,0.71139324,1.8613014
Tenm1,-6.0447106,-2.562482,1.4967835747441745e-09,1.5649250837889482e-07,0.3,0.7534688609228783,0.45482445,1.4820452
Fgf12,-6.0511374,-1.7454687,1.4382672180788729e-09,1.5096187558507546e-07,0.675,0.8555089455379872,1.2054977,2.1793778
Epha6,-6.0585747,-1.7305973,1.3733296005430457e-09,1.4471124065330053e-07,0.8,0.8860205801154494,1.5242937,2.5587993
Dgki,-6.0790224,-2.1416316,1.209174321375358e-09,1.284210040132643e-07,0.425,0.7797855939191854,0.6115109,1.5519732
Fat3,-6.0899234,-2.784794,1.129647738731855e-09,1.2045093150684502e-07,0.2,0.739378294073357,0.34178466,1.3370847
Brinp1,-6.0928965,-1.988173,1.108858994026346e-09,1.1870534330473273e-07,0.5,0.7807895019898892,0.678748,1.5797843
Kctd16,-6.0975175,-2.2426624,1.0772823215737103e-09,1.157863039227424e-07,0.5,0.8049550034061167,0.83801335,1.9752089
Prickle1,-6.1097627,-2.5647202,9.97793641151227e-10,1.0810772232957045e-07,0.25,0.7430353877594923,0.3620103,1.2755886
