names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Peri NN (for_DEGs),mean_expr_Rest (for_DEGs)
Preb,-3.2329671,-1.8668152,0.0012251162268484864,0.01233773651926052,0.021739130434782608,0.30371167294244217,0.054353517,0.18542366
Rgs20,-3.2330678,-4.0635166,0.0012246846404267338,0.01233773651926052,0.021739130434782608,0.2986551909628833,0.021597907,0.3111896
Zfp81,-3.233992,-1.9124701,0.001220728451189389,0.012303440916526211,0.021739130434782608,0.3037833960910884,0.051544785,0.18159601
Srsf4,-3.2341385,-0.5884057,0.0012201028123087448,0.01230174955599849,0.10869565217391304,0.4239196700735162,0.20901017,0.29974848
Zfp523,-3.2375333,-1.5673194,0.0012056786021424604,0.012160879894732699,0.021739130434782608,0.30417787340864266,0.064141795,0.17924622
Ptprf,-3.2377439,-27.476768,0.0012047895852370623,0.012156476213037877,0.0,0.27584722969338354,0.0,0.17124414
Eif3h,-3.238064,-0.96932507,0.001203437895251759,0.012147399040351151,0.08695652173913043,0.3921821767975614,0.15329112,0.28092787
Ice2,-3.2381463,-1.7842119,0.0012030905443335042,0.012147399040351151,0.021739130434782608,0.3042137349829658,0.058401708,0.18825637
Platr25,-3.2381647,-27.509024,0.001203013367819084,0.012147399040351151,0.0,0.27588309126770666,0.0,0.17479593
Arl8b,-3.2384667,-0.81601423,0.0012017406154441815,0.012143952740498367,0.13043478260869565,0.45483234714003945,0.21760468,0.35625944
Rnpc3,-3.2394457,-0.7159665,0.0011976223629004102,0.012106889725784057,0.08695652173913043,0.39444145597991753,0.17381139,0.27141035
Pex14,-3.2395556,-1.5054275,0.0011971613168004168,0.012106783809720438,0.08695652173913043,0.3887753272368657,0.10136364,0.2645708
Odf2l,-3.2406902,-27.40676,0.0011924067658414298,0.0120632416408732,0.0,0.27609826071364535,0.0,0.16376151
Mlxip,-3.2414315,-1.16583,0.0011893103969082663,0.01203644834837104,0.06521739130434782,0.3635646404877174,0.11628191,0.24425253
Nup210,-3.2427948,-27.330927,0.0011836340002917606,0.011983513785922986,0.0,0.27627756858526087,0.0,0.15599658
P4htm,-3.2430694,-1.1401677,0.0011824941334267318,0.01197648600270497,0.06521739130434782,0.36345705576474807,0.11862672,0.24498457
Dennd6a,-3.243536,-0.40956202,0.001180558687229722,0.011961392128907478,0.1956521739130435,0.5648556571633495,0.4069315,0.51106423
Gm46218,-3.2446067,-2.0206275,0.0011761296008587147,0.011921011835184334,0.021739130434782608,0.30471579702348933,0.04916526,0.18604688
Cibar1,-3.2450917,-0.7880279,0.0011741283199633108,0.011905218097137418,0.08695652173913043,0.39458490227721,0.16488503,0.26966548
Hps4,-3.245238,-3.1458542,0.0011735247783441099,0.011903590333750937,0.021739130434782608,0.30331719562488796,0.02320602,0.18880115
Rnf32,-3.245732,-2.5761104,0.0011714899412541718,0.011891928493199696,0.021739130434782608,0.30457235072619687,0.032539304,0.18001315
Fndc3b,-3.2472968,-0.49669504,0.0011650677806105726,0.011831206071430872,0.17391304347826086,0.5377084454007531,0.3778582,0.49947646
Ndst4,-3.247553,-1.9632843,0.0011640193039316616,0.011825027862625235,0.08695652173913043,0.37625963779809934,0.13557778,0.4486513
Glyr1,-3.2477453,-0.72810775,0.0011632335187364415,0.011821514617416104,0.15217391304347827,0.4913394298009683,0.25252187,0.38923365
Sec22a,-3.2492094,-0.7605584,0.0011572626608704114,0.011765284789098733,0.08695652173913043,0.39483593329747174,0.1700477,0.273098
Slc26a4,-3.2499506,-27.638205,0.0011542507255964923,0.01173910560059718,0.0,0.2768872153487538,0.0,0.1897066
Grik3,-3.250893,-1.5380195,0.0011504311978614993,0.011704689998689318,0.06521739130434782,0.362488793258024,0.13886733,0.35949653
Kcnh5,-3.2512774,-2.4988632,0.0011488770762108692,0.011693305696131083,0.021739130434782608,0.3050744127667205,0.054175805,0.27358583
Uxs1,-3.2516067,-0.415024,0.0011475465166750265,0.01168418905004091,0.15217391304347827,0.49693383539537384,0.30952984,0.39454353
Lmln,-3.2520552,-27.416048,0.0011457377659439799,0.011670194757738717,0.0,0.2770665232203694,0.0,0.1647366
Amn1,-3.2525494,-0.9662873,0.0011437475012776124,0.011654340295536384,0.08695652173913043,0.3946924870001793,0.1524137,0.27890265
Rasa2,-3.2534919,-0.40566927,0.0011399601140670804,0.011620154880494102,0.17391304347826086,0.5355208893670432,0.38402483,0.4825521
Tmed10,-3.2540226,-0.81343496,0.0011378325160065661,0.011602868958290867,0.10869565217391304,0.42488793258024027,0.20014536,0.32887384
Sec11c,-3.2550015,-27.794613,0.0011339170938090154,0.011567331932668276,0.0,0.27731755424063115,0.0,0.2093008
Phf20l1,-3.2562277,-1.2228731,0.001129031234409798,0.01152186451522646,0.34782608695652173,0.7761879146494531,0.6961426,1.2083977
Ercc6l2,-3.2566395,-0.603892,0.0011273948310441325,0.011509536136077447,0.10869565217391304,0.43084095391787697,0.22515176,0.3248125
Ppm1e,-3.256722,-1.1536635,0.0011270678136090417,0.011509536136077447,0.4782608695652174,0.8109736417428726,1.079573,1.6721665
Etnk1,-3.2569416,-0.96039486,0.0011261961957950422,0.01150604250228623,0.30434782608695654,0.7441276672045902,0.6483852,1.0208247
Zfp318,-3.2569783,-0.34634623,0.0011260509867605526,0.01150604250228623,0.13043478260869565,0.4663080509234355,0.288237,0.35397494
Ppig,-3.2580397,-0.5885746,0.001121847446869481,0.01147033519687327,0.21739130434782608,0.5965572888649812,0.4170664,0.57560354
Ubtd2,-3.2585337,-1.3331182,0.0011198955795151634,0.011455106467118177,0.043478260869565216,0.33534158149542764,0.09216038,0.21771337
Ppp2r5a,-3.2585979,-0.73973054,0.0011196427896879274,0.011455106467118177,0.08695652173913043,0.3967007351622736,0.18961646,0.2990994
Ccni,-3.2592108,-0.9524678,0.0011172258975964955,0.011440495376683627,0.10869565217391304,0.4236327774789313,0.17367786,0.31265575
Grk3,-3.2599611,-0.65481126,0.0011142744750068498,0.011414622624260028,0.13043478260869565,0.46107226107226107,0.26227418,0.38671768
Pygo1,-3.261709,-2.7430599,0.0011074277508006474,0.011348811466061554,0.021739130434782608,0.30561233638156715,0.033539843,0.20567492
Gfra1,-3.2621574,-28.024836,0.0011056775424390232,0.011335198613253168,0.0,0.2779272010041241,0.0,0.24145232
Pdhb,-3.2625782,-27.51336,0.0011040368177266135,0.011322698203173323,0.0,0.2779630625784472,0.0,0.1752788
Akt3,-3.2634017,-1.3663374,0.0011008332139222038,0.01129415366861001,0.45652173913043476,0.841635287789134,1.1097013,1.8313864
Tfrc,-3.2636855,-0.8442525,0.0010997317423320407,0.011287162687724192,0.06521739130434782,0.3657880580957504,0.15022977,0.25543737
Kif5a,-3.2639508,-0.43965515,0.0010987022561905957,0.011280905473382234,0.17391304347826086,0.5376008606777838,0.38156205,0.48863432
Rnf217,-3.264024,-0.9209861,0.0010984184168935822,0.011280905473382234,0.15217391304347827,0.48710776403084094,0.24633996,0.4245449
Srpk1,-3.2650855,-0.59942484,0.0010943103600898054,0.011244405114957197,0.08695652173913043,0.39817105970952127,0.18813494,0.2727885
Tmod1,-3.266211,-2.4594817,0.001089969927590443,0.011208378091984385,0.021739130434782608,0.30622198314506005,0.04526623,0.22689189
Dync1h1,-3.2662842,-0.64912754,0.0010896881752439822,0.011208378091984385,0.2391304347826087,0.6482696790389099,0.48663238,0.68461484
Mios,-3.2666595,-1.3542666,0.0010882452513966926,0.011199214823833447,0.06521739130434782,0.36338533261610184,0.09994322,0.23801436
Cmtm4,-3.267428,-3.1956623,0.0010852945345593136,0.011173128024371171,0.021739130434782608,0.3052178590640129,0.023019878,0.19338885
Chd2,-3.2680411,-0.85563636,0.0010829462935287668,0.011153226104683008,0.2608695652173913,0.6850277927201004,0.5275433,0.8141337
Rtca,-3.2680502,-27.365211,0.0010829112807759645,0.011153226104683008,0.0,0.27842926304464766,0.0,0.15946439
Dlg1,-3.2680595,-1.1289712,0.0010828762690701832,0.011153226104683008,0.3695652173913043,0.7755782678859602,0.7422566,1.2258863
Agap3,-3.2685077,-0.6094354,0.0010811619774922048,0.011147667818578488,0.13043478260869565,0.46186121570736954,0.24331398,0.35084912
Pnisr,-3.2685535,-0.9215842,0.0010809871909922,0.011147667818578488,0.2826086956521739,0.7391787699480007,0.62289345,0.9697086
Ppfia3,-3.2698255,-2.5774856,0.0010761385765717928,0.011104394605408631,0.021739130434782608,0.30650887573964497,0.033315346,0.1841603
Cbfa2t2,-3.2701824,-0.62681574,0.0010747817923674851,0.011094654921595977,0.21739130434782608,0.6056302671687287,0.4258849,0.5987585
Aifm1,-3.2707772,-2.1549935,0.0010725240011650189,0.011075603347926231,0.021739130434782608,0.3068674914828761,0.046017606,0.19040176
Tmem170b,-3.2713811,-1.7334039,0.0010702359644995589,0.011056224669782063,0.06521739130434782,0.3624529316837009,0.079578415,0.24327585
Rgs7bp,-3.2723784,-1.1339052,0.0010664671212691273,0.011021527518654404,0.34782608695652173,0.7567150797920029,0.7451004,1.2321396
Dlst,-3.2727902,-1.2807752,0.0010649147605562785,0.011009718975047019,0.06521739130434782,0.3635287789133943,0.10515825,0.23856004
Stx17,-3.2733483,-3.1399524,0.0010628137866573312,0.010992227270008656,0.021739130434782608,0.30589922897615207,0.02320602,0.18809812
Tmem161b,-3.2734308,-0.7319137,0.001062504131724657,0.010992227270008656,0.1956521739130435,0.5623094853864085,0.32920456,0.49925885
Oscp1,-3.274785,-27.388466,0.001057423985064724,0.010944908504887956,0.0,0.27900304823381744,0.0,0.16185607
9930021J03Rik,-3.2749224,-0.7328324,0.0010569103615149327,0.010943807866630536,0.2608695652173913,0.686820871436256,0.5565502,0.80537164
Gm37529,-3.2777314,-27.407198,0.0010464487725182496,0.010839660184103843,0.0,0.27925407925407925,0.0,0.16380697
Klhl8,-3.2781157,-3.1095376,0.0010450250195904876,0.010829086878671965,0.021739130434782608,0.30650887573964497,0.023019878,0.18314646
Smc3,-3.2789395,-0.9110872,0.0010419801540929995,0.010801700131357598,0.10869565217391304,0.4289044289044289,0.1848239,0.32334775
Acss2,-3.2793787,-0.65386456,0.0010403595845476965,0.01078906292427503,0.10869565217391304,0.43270575578267884,0.21901193,0.32586962
Tacc2,-3.2796988,-0.75893474,0.0010391793899335146,0.010780984636105613,0.06521739130434782,0.3679756141294603,0.15254168,0.24597351
Chrm1,-3.2805955,-0.79929245,0.0010358814327528867,0.010750920856728493,0.10869565217391304,0.42933476779630625,0.19652201,0.3205732
Smad2,-3.2808244,-1.8175751,0.0010350416691075083,0.010746356124002609,0.043478260869565216,0.3351981351981352,0.06903748,0.22469929
Erlin1,-3.281172,-3.212208,0.0010337664348610699,0.010737264825943931,0.021739130434782608,0.30643715259099874,0.021597907,0.18426892
Galnt7,-3.2811813,-0.8247589,0.0010337328957083667,0.010737264825943931,0.10869565217391304,0.4322754168908015,0.21836038,0.35924393
Cpd,-3.2812088,-0.699399,0.0010336322842920329,0.010737264825943931,0.1956521739130435,0.5687645687645687,0.35647866,0.52796143
Ift81,-3.282206,-1.3811009,0.0010299828763626823,0.010710386953508233,0.08695652173913043,0.39422628653397884,0.11454354,0.27467802
Atp2b1,-3.2823524,-1.1891712,0.0010294481882172572,0.0107089712804482,0.5869565217391305,0.899515868746638,1.3526618,2.0200844
Ccdc88c,-3.282627,-1.9449267,0.0010284463402547243,0.010702692936732938,0.043478260869565216,0.33641742872512104,0.06684768,0.23599905
Rnf146,-3.2831395,-1.1758808,0.0010265786378828195,0.01068739558307298,0.06521739130434782,0.3660390891160122,0.113688864,0.2406131
Zkscan16,-3.2831852,-1.4793931,0.0010264120314850366,0.01068739558307298,0.043478260869565216,0.3374574143804913,0.08183947,0.2133293
Rbm41,-3.283606,-1.2723546,0.0010248804263496352,0.010677990328039821,0.043478260869565216,0.3376367222521069,0.09506456,0.21583913
Pcmtd1,-3.2843747,-0.9896451,0.0010220890388637908,0.010653038197932528,0.2826086956521739,0.7105970952124798,0.53346384,0.8752923
Hsd17b12,-3.2844298,-1.1989516,0.0010218899235456046,0.010653038197932528,0.06521739130434782,0.366290120136274,0.12435775,0.2654383
Hipk3,-3.284869,-0.75817597,0.0010202982929891492,0.010642630098066163,0.13043478260869565,0.4606777837547068,0.21970911,0.3475453
Ctnnbl1,-3.2851434,-1.4565221,0.0010193046893801141,0.010636394952871327,0.06521739130434782,0.36596736596736595,0.09346957,0.23814584
Prex1,-3.2857292,-27.815142,0.0010171879942170096,0.010618431004122396,0.0,0.2799354491662184,0.0,0.21200344
Cdk12,-3.286635,-0.7249532,0.0010139217443343549,0.01058844822007933,0.2608695652173913,0.6841671149363457,0.54279864,0.78454113
Atpaf1,-3.287861,-1.0785756,0.0010095162213430925,0.010546539995135652,0.06521739130434782,0.36707907477138246,0.12112776,0.2405548
Mkx,-3.2886755,-27.9532,0.0010065999648667463,0.010520163771283342,0.0,0.2801864801864802,0.0,0.23100595
Tppp,-3.2893162,-1.612539,0.0010043117610113146,0.010500333470184444,0.043478260869565216,0.3365608750224135,0.08778451,0.24730569
Fam172a,-3.2893617,-1.1246259,0.0010041485022734859,0.010500333470184444,0.3695652173913043,0.7948717948717948,0.7408761,1.2219006
Setd4,-3.2903593,-27.33648,0.0010005955616635052,0.010469627235941739,0.0,0.28032992648377264,0.0,0.15655303
Cdc42se2,-3.2904234,-0.32867348,0.0010003677893342102,0.010469627235941739,0.1956521739130435,0.580276134122288,0.46530172,0.5562326
Tmx4,-3.2917502,-0.5027536,0.0009956604299976495,0.010426109023397055,0.21739130434782608,0.603191680114757,0.448982,0.5894461
Zfp282,-3.2918966,-3.1598148,0.0009951422554718822,0.010424745576814609,0.021739130434782608,0.3074412766720459,0.02320602,0.19047241
Cox16,-3.2929397,-1.0272281,0.0009914574825769158,0.010390196005008474,0.30434782608695654,0.7288864981172674,0.59965074,0.98367715
Ilf2,-3.2938547,-1.3437023,0.000988235630325026,0.010360472644102009,0.043478260869565216,0.3382105074412767,0.0926999,0.22035956
Pip4p2,-3.2944038,-1.1949666,0.0009863071748419999,0.010344291096020506,0.08695652173913043,0.39655728886498115,0.13446319,0.2847995
Zfp277,-3.2948246,-0.65463674,0.0009848310526582292,0.010332842789897156,0.10869565217391304,0.43385332616101846,0.21604829,0.32182488
Dync2i1,-3.2951632,-2.3358176,0.0009836452216469471,0.010324432463145886,0.021739130434782608,0.30898332436793974,0.03951387,0.1852129
Ccdc50,-3.2953372,-0.6442239,0.0009830367953043945,0.010322078425099288,0.1956521739130435,0.5599784830554061,0.36346284,0.5217784
Hsd17b4,-3.295575,-1.1571028,0.0009822047765694938,0.010317373864903166,0.043478260869565216,0.33871256948180023,0.10499618,0.22064893
Nhlrc2,-3.2962887,-0.8011836,0.0009797126310960122,0.010295220335373426,0.08695652173913043,0.4001434462972924,0.17171372,0.28249967
Supt6,-3.2964535,-0.4361259,0.0009791383527301331,0.01029321108679917,0.13043478260869565,0.4669894208355747,0.28675675,0.37109533
Prmt3,-3.2970483,-1.1966897,0.0009770671639186739,0.010275457806064488,0.06521739130434782,0.36700735162273623,0.11329678,0.24292545
Rnf20,-3.297158,-0.6693564,0.0009766852345182194,0.010275457806064488,0.08695652173913043,0.40157790927021697,0.18463385,0.27951685
Adamtsl1,-3.2971673,-1.615018,0.0009766534133093432,0.010275457806064488,0.10869565217391304,0.41158328850636544,0.18923585,0.4935576
Ssbp2,-3.2979634,-1.2361345,0.0009738886403458174,0.010254070441258666,0.34782608695652173,0.7733907118522503,0.7594073,1.3024817
Wdr59,-3.2981462,-1.281446,0.0009732540857956127,0.010251406227098438,0.043478260869565216,0.3388918773534158,0.09216038,0.2108063
Acbd3,-3.3004797,-1.3074156,0.0009651970067481008,0.010170526890714302,0.043478260869565216,0.33878429263044646,0.098452255,0.22798492
Crocc,-3.3013031,-27.381676,0.0009623681117879487,0.010144696415748207,0.0,0.2812623274161736,0.0,0.1611545
Sh3kbp1,-3.3014588,-0.64786094,0.0009618346279553145,0.01014305198318654,0.1956521739130435,0.5761161915008068,0.45217195,0.63963985
Etv5,-3.3025477,-1.4080508,0.000958107903492928,0.010107718636378082,0.06521739130434782,0.3684418145956608,0.12429397,0.3010116
Rpgrip1l,-3.3046615,-1.0979766,0.0009509118240853513,0.01003574262104218,0.08695652173913043,0.40107584722969336,0.14045672,0.2797454
Zzz3,-3.3052564,-0.6040899,0.0009488959975499537,0.010018402928945878,0.17391304347826086,0.5407208176438946,0.33000603,0.46642908
Cux2,-3.3053203,-2.384581,0.0009486791448008654,0.010018402928945878,0.021739130434782608,0.31005917159763313,0.061396163,0.28566948
Hpca,-3.3057594,-1.6696813,0.0009471933907270031,0.010008291942129207,0.06521739130434782,0.36485565716334944,0.11119489,0.31785527
Gm30382,-3.3060067,-2.1061952,0.0009463586015744111,0.010003405044966336,0.043478260869565216,0.3369553523399677,0.08778451,0.33292708
Spred1,-3.3076446,-0.7442278,0.0009408414722257532,0.0099490005347131,0.2391304347826087,0.6385870539716694,0.46249053,0.6856146
Cyth1,-3.3089256,-0.5036931,0.000936547181222367,0.009907489275372048,0.17391304347826086,0.5307512999820692,0.3469193,0.4624633
Anapc1,-3.3101335,-0.47944587,0.0009325149170100075,0.009868718322197283,0.15217391304347827,0.5057199211045365,0.30663323,0.40566456
Zfp771,-3.3101425,-27.46295,0.000932484431034903,0.009868718322197283,0.0,0.28201542047695893,0.0,0.16974261
Mtmr6,-3.3106184,-1.3476746,0.0009309004321669765,0.009859398743526471,0.08695652173913043,0.39741796664873585,0.11989183,0.28078628
Ric1,-3.310655,-0.55187994,0.000930778689417566,0.009859398743526471,0.15217391304347827,0.4999462076385153,0.28637058,0.3961575
Pdcd10,-3.3120277,-0.7137232,0.0009262239707970545,0.009817608716101324,0.08695652173913043,0.40218755603370987,0.18117826,0.28198382
Rnf121,-3.3123295,-0.61610717,0.0009252247080903053,0.00981088709802151,0.06521739130434782,0.37066523220369374,0.16286217,0.23988387
Btbd7,-3.3136656,-0.59100574,0.0009208157020066096,0.009767989701112357,0.1956521739130435,0.5815312892235969,0.39565888,0.54875726
Usp28,-3.3147728,-1.2930262,0.0009171764247849604,0.009733226909151613,0.043478260869565216,0.34036220190066346,0.09323119,0.21466224
Tro,-3.316182,-1.1387482,0.0009125638937239211,0.009688104237203381,0.06521739130434782,0.3699121391429084,0.12309771,0.25343022
Erlec1,-3.3168042,-0.70864993,0.0009105340412609475,0.00967037537102042,0.13043478260869565,0.4650528958221266,0.23511802,0.359894
Cep89,-3.3168774,-27.375687,0.0009102955103759165,0.00967037537102042,0.0,0.2825892056661287,0.0,0.16053736
Zmiz1os1,-3.3172984,-27.607603,0.0009089250812183043,0.009660924419436645,0.0,0.28262506724045183,0.0,0.18607362
Frmd3,-3.3178198,-1.6841762,0.0009072295932907078,0.009646719102382793,0.06521739130434782,0.3673659673659674,0.095886275,0.28019896
Slitrk4,-3.3179572,-1.1909193,0.000906783899677673,0.00964579706426725,0.06521739130434782,0.3696969696969697,0.12565625,0.26671964
Nin,-3.3180945,-0.7178687,0.0009063384089940163,0.009644876455314541,0.21739130434782608,0.6126591357360588,0.48106197,0.7011712
Gpatch2l,-3.3181767,-2.4241447,0.0009060712119549763,0.009644876455314541,0.021739130434782608,0.3108122646584185,0.03951387,0.19583105
Yars,-3.318671,-1.8016548,0.0009044695622161587,0.009632618762088064,0.043478260869565216,0.338640846333154,0.06761551,0.21823011
