names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Unknown (for_DEGs),mean_expr_Rest (for_DEGs)
Ubald1,-7.541513,0.42552412,4.645504526309841e-14,1.2915127431137655e-13,0.036524915210018265,0.11623196792460629,0.080075786,0.060223665
Prps1,-7.5656157,0.58727735,3.860324806999929e-14,1.0742225306968527e-13,0.03887294547351944,0.11920803538213533,0.084988624,0.057364464
Ccndbp1,-7.568487,0.36272827,3.77595314171155e-14,1.0510707647134502e-13,0.034437777198017216,0.11408258587194643,0.0728558,0.05711204
Skp1,-7.577065,1.2572887,3.5345938583927844e-14,9.842940923931405e-14,0.22436733629011218,0.3810193031042037,0.52620274,0.25440246
Rrp7a,-7.586827,0.40125257,3.278344706595747e-14,9.134085676713784e-14,0.030524393425515262,0.10978382176662671,0.067883715,0.05182026
Armcx4,-7.595311,0.47275355,3.070533193105344e-14,8.558633495719979e-14,0.035481346204017744,0.1155292853304675,0.07555948,0.05501551
Rab35,-7.6003866,0.47025907,2.9524716550869086e-14,8.232971499811669e-14,0.03991651447951996,0.12065473484065639,0.083159,0.060712803
Rab5if,-7.6140046,1.055277,2.6573160710738507e-14,7.413006938305064e-14,0.08609444299504304,0.1769933451824908,0.19657397,0.0994197
Cct5,-7.6156483,1.291579,2.623712651083436e-14,7.32002480890997e-14,0.144012522828072,0.255652461455793,0.33512402,0.15068562
Gpatch11,-7.6175046,0.43008444,2.5862629841733155e-14,7.216291421052646e-14,0.03782937646751892,0.11850535278799652,0.08046924,0.060337044
Lrrc24,-7.6195354,0.29868746,2.5459043049530918e-14,7.105894741257877e-14,0.02765457865901383,0.10693175711982805,0.06193994,0.050644465
Nudc,-7.6198983,1.1117381,2.538752306974433e-14,7.086668864367652e-14,0.09209496477954605,0.18468151944777414,0.20926552,0.10229685
Fzr1,-7.633873,0.25218737,2.2780436076338782e-14,6.363554604129567e-14,0.02974171667101487,0.10945314760467904,0.062387306,0.05264015
Cct6a,-7.63922,1.3187457,2.185413171800413e-14,6.10670257136825e-14,0.16697104096008347,0.28967056586615963,0.39325327,0.17659093
Armcx2,-7.6446586,0.54359657,2.095002955155323e-14,5.855287019453248e-14,0.03574223845551787,0.11652130781631051,0.08081538,0.056140184
Commd4,-7.6687,0.50324297,1.7374815102196804e-14,4.864151716982998e-14,0.03182885468301591,0.11218120944074732,0.074433625,0.053084012
Pfdn4,-7.6694713,0.54642963,1.7270646961284804e-14,4.835997122235543e-14,0.037307591964518654,0.11842268424750961,0.084033504,0.058293093
Anapc11,-7.6751914,0.8199643,1.651717067067686e-14,4.625978485731574e-14,0.06313592486303157,0.14892737568718226,0.13805269,0.080524944
Snrpc,-7.6766343,0.50991553,1.6332269725731705e-14,4.575146867498029e-14,0.03965562222801983,0.12127474889430827,0.08654627,0.061552122
Pole4,-7.67826,0.2754623,1.6126402290618687e-14,4.5188907033989374e-14,0.03678580746151839,0.11780267019385773,0.07612257,0.06330056
Il31ra,-7.680453,1.0079873,1.5852732092930374e-14,4.44313039884259e-14,0.07774589094703888,0.16719712313479104,0.17603914,0.09140355
Ndufb4,-7.7073317,0.76003575,1.2847567751761273e-14,3.606122902849947e-14,0.04643882076702322,0.12962427148348696,0.11017866,0.06651583
Lin7b,-7.732166,0.9765018,1.0573203612553606e-14,2.969914081845237e-14,0.05896164883902948,0.14483528293307982,0.13727663,0.072116755
Mrpl58,-7.7338815,0.660951,1.043159956489703e-14,2.930445167891095e-14,0.042003652491521,0.1246641590542719,0.09565097,0.061549675
Tspyl5,-7.7352695,0.5836447,1.0318406556505351e-14,2.898950064547248e-14,0.038612053222019306,0.12069606911089985,0.08695084,0.058851235
Ldha,-7.7415504,1.2672453,9.821159288205429e-15,2.760114528543875e-14,0.12705452648056353,0.23308394990286446,0.29087415,0.13125205
Smpd1,-7.7571,0.9123529,8.689333841018152e-15,2.4443299864756882e-14,0.07096269240803549,0.15946761459926426,0.15873198,0.08746053
Atp5g2,-7.758591,1.3222401,8.58778770193702e-15,2.4162707387544262e-14,0.15888338116357945,0.27888232133261687,0.38500667,0.17211023
Id2,-7.7723446,0.667388,7.704656559631904e-15,2.1689274149534758e-14,0.07018001565353509,0.15835158930269086,0.15961282,0.10342656
Trim28,-7.773353,0.79283494,7.643514395886382e-15,2.151940819545967e-14,0.050873989042525436,0.13545240358781466,0.11639672,0.06882756
Psme3,-7.774028,0.36890584,7.602889477119756e-15,2.1409520042989715e-14,0.03287242368901644,0.11433059149340719,0.06916209,0.053969566
Ufm1,-7.7887945,0.6319385,6.765162377407121e-15,1.9060492091950226e-14,0.04017740673102009,0.12309345678502046,0.08942288,0.058612403
Chchd1,-7.791443,0.7673219,6.6248368095861805e-15,1.866708945821945e-14,0.05713540307852857,0.14297524077212417,0.1297855,0.07827411
Ghitm,-7.8052874,1.2781096,5.936622307219958e-15,1.6741922900398855e-14,0.15757891990607878,0.27747695614433926,0.3659846,0.167398
Phyh,-7.812968,0.40058362,5.585683187630053e-15,1.5755543486418174e-14,0.03913383772501957,0.12189476294796016,0.08402011,0.06428847
Pja1,-7.813153,1.1083049,5.577496471224147e-15,1.5734102906224967e-14,0.08870336551004435,0.18253213739511429,0.19793697,0.09669796
Rpl22,-7.817876,1.1736457,5.372221762242152e-15,1.5156614736607165e-14,0.11948865118705974,0.2234117306658951,0.27869636,0.13320065
Sod1,-7.8226933,1.3066181,5.170502164893492e-15,1.458903635101209e-14,0.16671014870858336,0.29124126813541107,0.39306936,0.17786442
Cct7,-7.8266115,1.2757136,5.011950475744929e-15,1.4144639143290226e-14,0.14375163057657186,0.2577191749679659,0.33609965,0.15271477
Tor1a,-7.845916,0.70978606,4.298048910738454e-15,1.213880326167146e-14,0.048004174276024,0.13276567602198983,0.10723157,0.06691703
Psmd2,-7.8662205,1.1955023,3.6551569957149255e-15,1.0332884637018417e-14,0.11661883642055831,0.21985698342495763,0.26650703,0.12517488
Ncbp2as2,-7.8720393,0.97417146,3.489060526076409e-15,9.865416851065252e-15,0.0821810592225411,0.17467862604885712,0.18719327,0.09965485
Fdx2,-7.877277,1.0524763,3.3459241974081606e-15,9.464678722429442e-15,0.07044090790503522,0.16029430000413342,0.16222812,0.081504986
Pin1,-7.885665,0.9161009,3.1286549967122147e-15,8.85474613036204e-15,0.062092355857031045,0.15012606952424254,0.14276983,0.078188814
Mgst3,-7.8997703,1.1123629,2.794178791557661e-15,7.91477800223006e-15,0.07409339942603704,0.16517174389286157,0.17581823,0.08517648
Ubxn6,-7.9002733,0.84554136,2.7829298805597087e-15,7.88374548135365e-15,0.05713540307852857,0.1443392716901583,0.1302076,0.07454137
Ache,-7.914942,0.31447187,2.4736913770607113e-15,7.015101562176392e-15,0.027915470910513957,0.11027983300954822,0.06431246,0.052037995
Lpl,-7.91762,0.44624132,2.4209983464131086e-15,6.8671197686182015e-15,0.03991651447951996,0.12404414500062001,0.08546478,0.06343061
Ctsb,-7.919153,1.0729485,2.3913357717637852e-15,6.784414759507223e-15,0.27315418732063657,0.4719133633695697,0.6492534,0.36082953
Eif3l,-7.9215007,0.580903,2.3466091187695346e-15,6.6596310753419305e-15,0.04304722149752152,0.12780556359277476,0.09748058,0.06621117
Zfp622,-7.925061,0.37556276,2.2803397979354776e-15,6.472927357968126e-15,0.03522045395251761,0.11862935559872691,0.07605176,0.059125
6330403K07Rik,-7.927615,1.1754861,2.233945935713839e-15,6.341904626796709e-15,0.1286198799895643,0.23792005952134915,0.30446655,0.14632277
Mrpl19,-7.9313035,0.46667284,2.168577650605467e-15,6.1576330415057486e-15,0.038612053222019306,0.12259744554209895,0.083652094,0.061224233
Rer1,-7.9472203,0.8079186,1.9074303034443062e-15,5.419546606064133e-15,0.06052700234803026,0.1487620386062084,0.13616505,0.08003258
Cops7a,-7.9500074,0.5101245,1.8650060659117033e-15,5.300128290962186e-15,0.04069919123402035,0.12532550737816725,0.089506,0.06367518
Ndufa12,-7.9703364,1.3538829,1.5824267605115135e-15,4.501355817800589e-15,0.18132011479259066,0.31587649320051253,0.4351803,0.1933592
Polr3k,-7.976997,0.3400592,1.4993676670493652e-15,4.265989963322368e-15,0.032350639186016175,0.11594262803290208,0.07128594,0.056732304
Mettl23,-8.000454,0.26139432,1.2396159940060833e-15,3.528440864294858e-15,0.03287242368901644,0.11676931343777125,0.07283103,0.061122306
Rpp21,-8.00771,0.35081857,1.168640192870658e-15,3.3274729238565843e-15,0.03495956170101748,0.11924936965237878,0.07617672,0.06021722
Tle5,-8.032692,1.2965363,9.535718723081872e-16,2.7177000645864436e-15,0.19827811114009913,0.3443558053982557,0.47572002,0.22153851
2410006H16Rik,-8.044276,0.5499592,8.675636827173502e-16,2.4736243797342104e-15,0.04226454474302113,0.12813623775472244,0.09694942,0.0672255
Rgs4,-8.0461035,0.8990877,8.54720327575192e-16,2.438039830355139e-15,0.06861466214453431,0.15967428595048155,0.15408257,0.085561335
Sart1,-8.049517,0.36566508,8.312185294339007e-16,2.371254048825662e-15,0.036524915210018265,0.12139875170503865,0.07597821,0.05946208
Fibp,-8.073272,0.34710488,6.843892649064098e-16,1.954670445156806e-15,0.037307591964518654,0.12247344273136858,0.078729704,0.062407393
Odc1,-8.078663,0.40425473,6.548059055941418e-16,1.8705756626955765e-15,0.03495956170101748,0.11991071797627413,0.07713229,0.058825254
Gnl1,-8.149654,0.6762981,3.649670770879684e-16,1.045375265041436e-15,0.050613096791025304,0.13900715082875212,0.1117753,0.0713941
Atp1b2,-8.152439,0.60158825,3.5665755929351097e-16,1.021792154623802e-15,0.09052961127054526,0.18699623858140785,0.19877246,0.13533758
Atpif1,-8.160198,1.2346164,3.34476009321311e-16,9.586528395161202e-16,0.26245760500913123,0.45922374240482783,0.65743256,0.33299214
Cox7b,-8.161203,1.2414535,3.3170261016017793e-16,9.508053269686346e-16,0.2648056352726324,0.4636878435911214,0.6657578,0.33653808
Msantd4,-8.168367,0.5158857,3.125903887618112e-16,8.963081577238147e-16,0.044612575006522305,0.13202165915760758,0.09628312,0.06829895
Ywhaz,-8.176349,0.32709002,2.925735315125849e-16,8.392709289786652e-16,0.4056874510827028,0.7727855164717067,1.0218521,0.88277155
Tsr2,-8.1799,0.47766635,2.8407970238502355e-16,8.149926973185547e-16,0.037568484216018785,0.12412681354110693,0.08325924,0.060484648
2310033P09Rik,-8.186546,0.596784,2.6882984771989e-16,7.714896943536734e-16,0.04226454474302113,0.12970694002397387,0.09705388,0.065218285
Ebna1bp2,-8.198961,0.25886446,2.4247239659862676e-16,6.963695272130293e-16,0.02974171667101487,0.11528127970900674,0.06579497,0.055280544
Ift22,-8.204996,0.5262987,2.3059784258264386e-16,6.623371491390315e-16,0.03965562222801983,0.1268548753771752,0.08741013,0.06149324
Bmyc,-8.30299,0.891724,1.015238247354981e-16,2.929179824592327e-16,0.07565875293503783,0.17120654734840657,0.17022133,0.09532404
Rnf208,-8.303746,1.0076457,1.0087927538866675e-16,2.9108957578323405e-16,0.07487607618053743,0.17054519902451123,0.17100284,0.08870131
Snn,-8.318441,0.61613834,8.912764492878114e-17,2.5729048337304996e-16,0.05348291155752674,0.14400859752821063,0.111310445,0.074009016
Chchd4,-8.340581,0.6957604,7.39263880463159e-17,2.1366054069103025e-16,0.050873989042525436,0.14144587277311618,0.11569967,0.072997056
Ss18l2,-8.360322,1.0427922,6.254746820824505e-17,1.8094858642932218e-16,0.07618053743803808,0.17261191253668418,0.17893161,0.09085148
Pmm1,-8.373627,1.0200466,5.587149967646198e-17,1.6173962468288446e-16,0.0933994260370467,0.19464307857644772,0.20862564,0.10830831
Esd,-8.377327,0.71068406,5.414327358651189e-17,1.5675355686559363e-16,0.0573962953300287,0.14950605547059068,0.12852311,0.080474734
Tmed4,-8.380607,0.49777523,5.265541088989122e-17,1.5251168379986817e-16,0.042525436994521264,0.13185632207663373,0.09385126,0.06736346
Paics,-8.392301,0.489951,4.767200341522354e-17,1.3821177511513342e-16,0.042003652491521,0.13152564791468607,0.095229484,0.068725064
Psma7,-8.395705,1.2798269,4.631057322496156e-17,1.342936652875801e-16,0.16618836420558308,0.29768941429339063,0.3985609,0.18371408
Pigp,-8.402929,0.5932656,4.354762812992213e-17,1.2636336585864012e-16,0.054004696060527005,0.14570330260819245,0.11766801,0.07952187
Mrps18c,-8.406607,0.77887815,4.2204205038763116e-17,1.2249157370831334e-16,0.056091834072528046,0.14839003017401728,0.13027072,0.077971235
Atp1a2,-8.409064,0.4557606,4.132949459979113e-17,1.1997877267679211e-16,0.20193060266110097,0.33294754681106103,0.52081835,0.40432292
Mpnd,-8.412182,0.37196103,4.024526788902983e-17,1.16843905799917e-16,0.03678580746151839,0.12540817591865416,0.07840179,0.06111559
Lmo1,-8.459192,0.45639807,2.692350308854433e-17,7.832768817552904e-17,0.03704669971301852,0.12644153267474062,0.08400446,0.061911058
Mrps24,-8.462279,0.76632,2.622016149337803e-17,7.629800079348794e-17,0.05843986433602922,0.15190344314471127,0.13515654,0.0816544
Kcnf1,-8.466526,0.75686854,2.5281969413736113e-17,7.358389494660847e-17,0.05426558831202713,0.1468606621750093,0.12254816,0.07432091
Ypel3,-8.56379,1.2341313,1.0921669934088553e-17,3.192268803752414e-17,0.1995825723975998,0.3523333195552433,0.4825053,0.23397663
Eif4a3,-8.565598,0.2753789,1.0751722346018206e-17,3.142937113114765e-17,0.03365510044351683,0.12350679948745505,0.074739024,0.06214636
Polr2g,-8.575264,0.9125027,9.885945336718947e-18,2.891111789264673e-17,0.06626663188103313,0.1626503534080106,0.15272684,0.084030345
Degs1,-8.583004,1.0020657,9.242697889407567e-18,2.7041734787497968e-17,0.11322723715105662,0.2229983879634605,0.2581229,0.13718311
Plpp6,-8.59454,0.26392555,8.359913330212144e-18,2.447225963425213e-17,0.03182885468301591,0.12168809159674286,0.06975713,0.05842855
Cuedc2,-8.615656,1.0332054,6.954244868529912e-18,2.0381823692997246e-17,0.09209496477954605,0.19555243252180382,0.2112745,0.10880897
Rbm8a,-8.638051,0.7566425,5.718001667397353e-18,1.6778716261108103e-17,0.061309679102530656,0.1571115611953871,0.14220683,0.08658769
Naxe,-8.640459,0.32935342,5.5987708903147884e-18,1.6432438429574917e-17,0.03965562222801983,0.13123630802298186,0.08683047,0.06970972
Tmem35a,-8.680311,0.7199753,3.946886812412146e-18,1.160315630738669e-17,0.05530915731802766,0.1502914066052164,0.124212205,0.077232964
Hnrnpa0,-8.70129,0.66123754,3.281318098257391e-18,9.654951522139301e-18,0.061309679102530656,0.1576075724383086,0.13407853,0.08684646
Stk16,-8.704766,0.26495066,3.182309946222878e-18,9.3656810794095e-18,0.03704669971301852,0.12883892034886124,0.07743875,0.06485819
Naca,-8.705447,1.2106521,3.1632547405436194e-18,9.31062053657652e-18,0.1737542394990869,0.312404414500062,0.41217393,0.19917808
Emc9,-8.712103,0.5164613,2.9828893575677187e-18,8.78262514111819e-18,0.04122097573702061,0.13384036704831975,0.09137935,0.064749435
Slc25a22,-8.74469,0.66980344,2.2362907624490803e-18,6.59161175811834e-18,0.05191755804852596,0.14690199644525276,0.112653635,0.07227956
Arl2,-8.749197,0.59358966,2.148765053942449e-18,6.335013934543956e-18,0.05191755804852596,0.14677799363452237,0.11491627,0.07761107
Mrpl2,-8.75077,0.36944962,2.11902304328916e-18,6.2480137356720866e-18,0.039394729976519695,0.1321043276980945,0.08866106,0.06930682
Timm10b,-8.752779,0.775151,2.0816234910443732e-18,6.138413433314564e-18,0.05452648056352726,0.15041540941594675,0.13561444,0.0814582
Wnt4,-8.775687,0.28891328,1.698639820325589e-18,5.011798833001931e-18,0.03261153143751631,0.12462282478402843,0.07537857,0.062114105
Otub1,-8.788792,1.0467259,1.5117654975215027e-18,4.461900144815771e-18,0.09366031828854683,0.19964452527590626,0.21303612,0.10879291
Gipc1,-8.792153,0.34720424,1.467197039389685e-18,4.331310091013056e-18,0.03809026871901904,0.13102963667176457,0.08175354,0.06482
Chst2,-8.832659,0.72945553,1.0221624337439316e-18,3.0221726006491462e-18,0.07931124445603965,0.18100276939610632,0.16755289,0.10437442
Cdh23,-8.834252,0.5633598,1.0076994880942286e-18,2.980066612931094e-18,0.0941821027915471,0.1993965196544455,0.2129887,0.14896703
Fkbp4,-8.837289,0.52460706,9.806962539894013e-19,2.9005292619367324e-18,0.047743282024523874,0.14297524077212417,0.10810669,0.076370835
Mrpl4,-8.875776,0.39443198,6.94474487534562e-19,2.056709961429922e-18,0.03704669971301852,0.13074029678006036,0.08332514,0.06401543
Fam217b,-8.887617,0.33338696,6.243356930303346e-19,1.8491953341848644e-18,0.03626402295851813,0.12999627991567808,0.07837601,0.06269999
Nkrf,-8.90495,0.30578566,5.341021737140653e-19,1.5835071618334917e-18,0.03495956170101748,0.1285909147274005,0.07575866,0.061725415
Pgrmc1,-8.941627,1.152021,3.834821125594914e-19,1.139967293337043e-18,0.2501956691886251,0.44636878435911215,0.60736436,0.31918702
Sumo3,-8.951376,0.8008653,3.5107861178304632e-19,1.0445667477145891e-18,0.06574484737803288,0.16608109783821767,0.14937666,0.08844837
Lsm8,-8.9602165,0.45764542,3.2404011086630323e-19,9.64866775152656e-19,0.04122097573702061,0.13652709461414458,0.09358258,0.06899859
Ccl27a,-9.008331,0.9218532,2.0921615758353782e-19,6.24418322144803e-19,0.06887555439603443,0.1704625304840243,0.15795054,0.08646775
Omg,-9.009932,0.8407862,2.0618469562929237e-19,6.154390992622845e-19,0.08922515001304461,0.1958004381432646,0.20099866,0.11715998
Iscu,-9.020021,0.7878718,1.8805274529401432e-19,5.616291281594048e-19,0.0693973388990347,0.17124788161865,0.15607099,0.09333713
Prdx1,-9.02462,0.80987954,1.8032068843279964e-19,5.388363988199874e-19,0.11322723715105662,0.22700781217707602,0.25057992,0.15052238
Gtf2f1,-9.028179,0.63048625,1.745520369006161e-19,5.216564599621349e-19,0.05165666579702583,0.1496713925515645,0.11544119,0.07607647
Sap18,-9.031646,0.7772885,1.6910856506010665e-19,5.055570920299361e-19,0.05870075658752935,0.15839292357293433,0.13424958,0.08050186
Tm2d3,-9.055531,0.7267692,1.3590536287897872e-19,4.067472823076585e-19,0.0633968171145317,0.16405571859628817,0.14384016,0.08936349
Set,-9.107601,1.1740423,8.422323989446121e-20,2.526603166198697e-19,0.19932168014609966,0.35907080560492705,0.47408345,0.2380763
Taldo1,-9.10859,0.9305016,8.345955358975439e-20,2.504532281613469e-19,0.11661883642055831,0.23262927293018643,0.26076537,0.1452366
Npm1,-9.110324,1.201734,8.213628257319056e-20,2.4650976351408807e-19,0.19853900339159927,0.3575001033356756,0.47074005,0.23219341
H3f3b,-9.114348,1.1107348,7.914443390841718e-20,2.376367123834138e-19,0.2261935820506131,0.40251312363080227,0.5450705,0.28937423
Map1lc3b,-9.134376,1.0225222,6.578559336188261e-20,1.976583801446702e-19,0.10853117662405426,0.2232050593146778,0.24859157,0.13008323
Wfs1,-9.141057,0.78440773,6.184504049773396e-20,1.8583943616351058e-19,0.07957213670753979,0.18530153350142603,0.18463102,0.111299075
Coro1a,-9.169742,0.86015666,4.7415440251727997e-20,1.426391490779144e-19,0.07487607618053743,0.17963873847807216,0.1681701,0.096118286
Irf2bpl,-9.17818,0.5855514,4.3843971284728895e-20,1.319690274919531e-19,0.056874510827028435,0.15723556400611746,0.12094721,0.08220214
Bag6,-9.194902,0.65751565,3.753349047792572e-20,1.1303798353977405e-19,0.05661361857552831,0.15752490389782167,0.12911701,0.08376713
Sowaha,-9.216328,0.5771443,3.0744931241066146e-20,9.263470536526659e-20,0.055048265066527526,0.15566486173686603,0.121822126,0.08327261
Tmem9,-9.216626,0.591988,3.0659442844244535e-20,9.238748785744653e-20,0.04696060527002348,0.14603397677014013,0.10685338,0.07214911
Gabarapl1,-9.2776785,1.2045029,1.732118892866247e-20,5.231205423324272e-20,0.2141925384816071,0.3864754267763403,0.5093815,0.2532741
Tsen34,-9.296321,0.34657052,1.4538974732832126e-20,4.396379147774018e-20,0.04748238977302374,0.14706733352622658,0.101248525,0.08047121
Glo1,-9.324079,0.586465,1.1195221319347048e-20,3.389089644556728e-20,0.060005217845030004,0.16269168767825404,0.13128863,0.08932302
