names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L6 CT CTX Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Swap70,3.2618058,-0.5654901,0.0011070497936145134,0.00290152438103999,0.12714429868819374,0.061358574610244986,0.03734798,0.05478739
Kcng2,3.2570622,-0.27361092,0.0011257177350745449,0.0029477228370278687,0.23208879919273462,0.15371195248700817,0.076208964,0.09141618
Plcg2,3.2547214,-0.5589995,0.0011350362033110547,0.002971397387272802,0.1503531786074672,0.08247958426132146,0.04593765,0.066963084
Maged1,3.2544045,-0.3752235,0.0011363032960074013,0.0029741349662691283,0.579212916246216,0.4083147735708983,0.27844056,0.34814593
Slc7a11,3.2515604,-0.8661229,0.001147733720088818,0.003002590308517821,0.16448032290615539,0.09480326651818857,0.06929394,0.12291216
Frmd8,3.2470114,-0.39369673,0.0011662370850405144,0.003049809291974562,0.12916246215943492,0.06373422420193021,0.035371006,0.046215817
Mrpl39,3.245822,-0.27912512,0.0011711203029844965,0.0030610897413612275,0.1705348133198789,0.10115070527097253,0.045481432,0.054927617
Fat4,3.2316756,-0.33928543,0.001230666999767118,0.0032101759327970553,0.4803229061553986,0.3412769116555308,0.22552252,0.2776686
Psmb3,3.2287593,-0.62096953,0.0012432852606354566,0.003242460929173514,0.24217961654894046,0.16158129175946548,0.078669086,0.11855793
Opalin,3.2283702,-0.64846253,0.0012449778568298117,0.0032465600750210635,0.19576185671039353,0.12242019302152933,0.09381546,0.14338528
Bud31,3.223478,-0.25888127,0.0012664397688120456,0.0032999647583378264,0.16851664984863773,0.10014847809948033,0.053752776,0.063986465
Gltp,3.21644,-0.33597735,0.0012979167904344957,0.0033793628061022187,0.12613521695257315,0.06172976985894581,0.03300117,0.04147787
Dnttip2,3.2035732,-0.30317378,0.0013573354055720142,0.0035292111307578225,0.16044399596367306,0.09342984409799554,0.046266586,0.056784358
Set,3.1859248,-0.515787,0.0014429214870904782,0.003743126120691364,0.4692230070635722,0.3328507795100223,0.19828106,0.2727385
Folh1,3.1833553,-0.7109397,0.001455788321228931,0.0037750465345899806,0.16145307769929365,0.09287305122494433,0.054962154,0.08845434
Lrrc73,3.1805954,-0.2961153,0.0014697271085975744,0.003809720953889333,0.15539858728557013,0.08882702301410542,0.044141185,0.05393123
Pdia4,3.1795204,-0.3690851,0.0014751899586871416,0.0038235125098797624,0.18062563067608475,0.1115441722345954,0.061383177,0.078591384
Dab2,3.1788766,-0.52993214,0.0014784705053905143,0.003831645686713264,0.11806256306760847,0.05467706013363029,0.03621386,0.051876865
Bax,3.1780522,-0.48858765,0.0014826806452061083,0.0038418157123132238,0.1856710393541877,0.11507052709725316,0.055790946,0.077426955
Polr2g,3.1740568,-0.38210687,0.001503242953862708,0.0038939687814798962,0.22199798183652875,0.14732739420935412,0.073291786,0.09449587
A330049N07Rik,3.171708,-0.5841452,0.0015154528201145876,0.00392484021941966,0.13218970736629668,0.06759465478841871,0.04647364,0.068887055
Tspan3,3.1708655,-0.27762702,0.0015198543189564283,0.003935860211098615,0.6770938446014128,0.48541202672605793,0.37615034,0.44055513
Cflar,3.167871,-0.69013935,0.0015355961026747686,0.003975093186789117,0.22199798183652875,0.1461395694135115,0.07436724,0.11739297
mt-Cytb,3.1658232,-0.66201293,0.001546447558502395,0.0040016415540215095,0.4308779011099899,0.3060876020786934,0.20513809,0.30768976
Tspan31,3.1549,-0.32485825,0.0016055314855377668,0.004152130030452338,0.15943491422805248,0.09328136599851522,0.04827818,0.060110576
Plpp6,3.1491735,-0.33494902,0.0016373291124768972,0.004230698456799137,0.17558022199798184,0.10731254639940609,0.048289496,0.06053401
Lratd1,3.1470053,-0.2620421,0.0016495192851557945,0.004260967428584522,0.16851664984863773,0.10066815144766147,0.04746983,0.05666138
Adap2,3.1468449,-0.6679051,0.001650424736196842,0.0042628965357694075,0.13218970736629668,0.06789161098737936,0.05312449,0.08313132
Zfp395,3.142374,-0.32511947,0.0016758374967703593,0.004326040305333803,0.12209889001009082,0.05902004454342984,0.03226886,0.04026316
Ccnd1,3.1405067,-0.30586478,0.001686557985137631,0.004352041972596576,0.16145307769929365,0.09606533036377134,0.05627302,0.06911263
Gm17750,3.1403182,-0.4748113,0.0016876438965279764,0.0043544259170065994,0.16649848637739656,0.0985894580549369,0.047798887,0.06582622
Nhsl1,3.1342068,-0.6914899,0.0017231938461652312,0.004443164633572571,0.30272452068617556,0.21284335560504825,0.12618676,0.1965545
Mrps26,3.134,-0.5147468,0.0017244075138729247,0.0044458673860838125,0.2341069626639758,0.15553080920564216,0.0711138,0.10011981
Ccn3,3.1333182,-0.4797281,0.001728419378047272,0.004455783237851885,0.33804238143289606,0.23697104677060132,0.12782152,0.17406891
Homer3,3.1315272,-0.26791477,0.0017389973329103693,0.0044826226338547225,0.15338042381432895,0.08782479584261321,0.044016287,0.052765287
Btg1,3.1246474,-0.51627374,0.0017801829098388433,0.004583510424240104,0.23713420787083753,0.15861172976985893,0.07901178,0.11117595
Gnb2,3.121009,-0.46835864,0.001802325139485297,0.004638742959575664,0.3249243188698285,0.23221974758723088,0.12676327,0.1714143
Gm3134,3.111941,-0.51051414,0.001858615887675289,0.004780416282361924,0.12815338042381433,0.06507052709725315,0.044669427,0.0630469
Cecr2,3.1117325,-0.56785196,0.0018599295869811136,0.004783337289642278,0.3773965691220989,0.2643652561247216,0.15261787,0.2186566
Rgs3,3.1071253,-0.61979705,0.001889163021229251,0.004855730857129326,0.13723511604439959,0.07305122494432072,0.037914254,0.057683647
Xlr5a,3.0972512,-0.3805146,0.0019532436981956835,0.005017558142496942,0.18869828456104945,0.11989606533036377,0.08085728,0.104029365
Dock5,3.089872,-0.6378203,0.0020024280004268553,0.0051394823165029704,0.15539858728557013,0.0896807720861173,0.059492704,0.09109977
Matn4,3.0890996,-0.48890013,0.0020076402020971066,0.00515236793031034,0.18062563067608475,0.11269487750556793,0.065271735,0.09044031
Gm54109,3.0805514,-0.67914194,0.0020661775930779606,0.005297537397519542,0.16145307769929365,0.09487750556792873,0.06140376,0.096582405
Prox1,3.0796947,-0.58306646,0.002072127796601486,0.005312286413002761,0.43491422805247226,0.30434298440979957,0.25410998,0.36004993
Mrpl51,3.0705667,-0.53151244,0.0021365293112373704,0.005473735945170494,0.18264379414732593,0.11395694135115071,0.053870816,0.07696369
Fundc2,3.0693753,-0.27567297,0.002145069122983296,0.005495090793646788,0.15539858728557013,0.09064587973273942,0.048335902,0.058222484
Uqcrh,3.0588493,-0.5040875,0.002221889448345879,0.005685379437868181,0.48234106962663975,0.3489977728285078,0.23162213,0.3145563
Apool,3.0583336,-0.25021517,0.002225715393217431,0.005694084796320325,0.14530776992936428,0.08255382331106162,0.04475579,0.05301073
Mdh1,3.0565848,-0.3920901,0.0022387418468768246,0.005726320173782035,0.6609485368314834,0.4703414996288047,0.35567105,0.44502637
Diaph3,3.0562558,-0.58026195,0.00224119956723919,0.005732060952952316,0.20887991927346114,0.13652561247216036,0.07264834,0.10675433
Lrrn1,3.0483892,-0.3336104,0.002300716579039401,0.005882041339561247,0.5368314833501514,0.3884558277654046,0.2643406,0.32301766
Supt4a,3.0467327,-0.33699393,0.0023134343730727754,0.005913430517928603,0.18264379414732593,0.1157757980697847,0.06374069,0.07985835
Snrpe,3.0426168,-0.56737936,0.0023453078530173864,0.00599319277323606,0.18163471241170534,0.11380846325167038,0.054885052,0.08029217
Slc46a3,3.0422418,-0.26571307,0.0023482324041105645,0.006000095539982014,0.124117053481332,0.06321455085374907,0.032651868,0.039127402
Pcp4l1,3.0399573,-0.2866782,0.00236611780947807,0.006044071255887037,0.10393541876892028,0.04420935412026726,0.028001757,0.03405361
Plekhj1,3.036722,-0.5570791,0.002391659735317189,0.0061058334525389895,0.16952573158425832,0.10315515961395694,0.046738286,0.06803038
Cplx2,3.0320647,-0.27372923,0.002428872079518018,0.006197891051913499,0.7608476286579213,0.5418708240534521,0.5191515,0.6003734
Fibcd1,3.0294652,-0.34100252,0.0024498714505212073,0.006250289202003877,0.19576185671039353,0.12646622123236823,0.065730885,0.082551256
Cited2,3.0291543,-0.26385865,0.002452394041776591,0.006256131007551221,0.14530776992936428,0.08255382331106162,0.045348506,0.054206703
Slc30a10,3.026605,-0.279132,0.0024731691208464634,0.006308529929480204,0.14530776992936428,0.08292501855976243,0.041577805,0.050233614
Pdxp,3.026298,-0.33151934,0.0024756808054032372,0.006314337279656856,0.2119071644803229,0.1412769116555308,0.07939216,0.0989172
Suclg2,3.0113554,-0.5123596,0.002600842636879679,0.006624136649569382,0.2250252270433905,0.15155902004454344,0.07349186,0.10325618
Gm10790,3.0099514,-0.6524852,0.002612895284653745,0.006653572431638185,0.13218970736629668,0.07052709725315516,0.059706803,0.09231481
Tubb4a,3.009161,-0.5524436,0.0026197016413953152,0.006670168664861432,0.4783047426841574,0.3477728285077951,0.23051637,0.32223395
Glrx5,3.009137,-0.36707255,0.0026199091957181822,0.006670168664861432,0.17457114026236126,0.10898292501855976,0.05968347,0.076330476
Itgam,3.005962,-0.53603387,0.0026474212348035165,0.006738297677291891,0.12008072653884964,0.05979955456570156,0.048749164,0.06993327
Col27a1,3.0023496,-0.6119933,0.002679043009186741,0.006816845232656036,0.11806256306760847,0.05790645879732739,0.03663027,0.055456102
Efna3,3.0014832,-0.25617802,0.002686679170963238,0.006835628190870391,0.1584258324924319,0.09510022271714923,0.04435673,0.0527521
Mrpl28,2.9972932,-0.4651188,0.002723886367848168,0.006928325132911802,0.16145307769929365,0.09751299183370453,0.047294553,0.064715415
Pdgfra,2.9918597,-0.47651488,0.0027728374270981613,0.007048830810418883,0.14732593340060546,0.08507795100222718,0.075465575,0.10351711
Trim36,2.9913101,-0.63517493,0.002777833032178159,0.007060862129848371,0.16750756811301715,0.10248700816629547,0.05328125,0.08157689
Srp14,2.9854934,-0.7817142,0.002831212436925652,0.007192462719125676,0.27648839556004035,0.1906829992576095,0.087840326,0.14655912
Hpgd,2.9830544,-0.38505393,0.002853872382288506,0.007248657804338043,0.11402623612512613,0.055233853006681516,0.041125864,0.053376116
Ubqln2,2.9807298,-0.5143604,0.0028756241404140712,0.007300455466073895,0.2613521695257316,0.18251670378619153,0.10007076,0.14005204
Rabac1,2.978393,-0.6848632,0.002897640927358356,0.007354265771051197,0.3794147325933401,0.2716406829992576,0.1527145,0.23525687
mt-Nd5,2.974209,-0.6184157,0.0029374480333880636,0.007451777630016736,0.26337033299697277,0.18311061618411284,0.10839751,0.1619185
Itpkb,2.9600627,-0.5973796,0.0030757647246347124,0.007785755831458759,0.20181634712411706,0.13181143281365998,0.0700615,0.104181856
Ndufb4,2.9558806,-0.33855277,0.003117776576495869,0.007887259471454643,0.18163471241170534,0.11625835189309577,0.058279358,0.07314205
Polr2k,2.9531307,-0.34351566,0.003145686049543288,0.007954506319520811,0.17356205852674067,0.10950259836674091,0.058394294,0.0735286
Tecr,2.9506156,-0.3497689,0.003171412976014011,0.008017298585520414,0.6518668012108981,0.4700445434298441,0.34733394,0.42476207
mt-Co2,2.942691,-0.5756748,0.003253730289395787,0.00821920963392543,0.47023208879919276,0.3433927245731255,0.2518679,0.35549253
Smc4,2.941277,-0.48593616,0.003268621689511079,0.008256050460346184,0.15136226034308778,0.08912397921306607,0.044175666,0.0613346
Pomp,2.936064,-0.68617404,0.0033240571140105116,0.008390550930339356,0.2593340060544904,0.1785449146250928,0.09049238,0.14184211
Rnf43,2.9358635,-0.4756177,0.003326207073283242,0.008395189184587705,0.13824419778002017,0.07780252412769116,0.04371245,0.060277082
Smim29,2.9357831,-0.25621566,0.003327067411544997,0.008396571930892651,0.136226034308779,0.07587230883444691,0.04365628,0.051923726
Itgb5,2.9343972,-0.81587464,0.003341961781882138,0.008431785265650051,0.16851664984863773,0.10348923533778767,0.0717074,0.1229849
Mrps23,2.9334064,-0.27383137,0.003352647050836587,0.00845715605106826,0.12714429868819374,0.06752041573867855,0.033426262,0.04027385
Abhd4,2.9265046,-0.26748583,0.0034279434959731594,0.008641414929805684,0.12008072653884964,0.06139569413511507,0.02960609,0.035531085
Snrnp27,2.9211915,-0.54811066,0.00348695443277846,0.008781112053304332,0.24924318869828457,0.17360801781737195,0.08344036,0.11977118
Pgam1,2.9208727,-0.48789668,0.0034905256639882355,0.008788458076402163,0.3884964682139253,0.2853749072011878,0.18036617,0.2446645
Tor1a,2.918897,-0.43726826,0.003512723607102271,0.00884186260635485,0.1846619576185671,0.11919079435783222,0.054582655,0.07321442
Ttc23,2.9162734,-0.4196453,0.0035423992115895405,0.008913219104355366,0.13420787083753785,0.07416481069042316,0.037220065,0.049479082
Adamts4,2.9155574,-0.47207895,0.0035505382731501806,0.008932025409563275,0.12008072653884964,0.06143281365998515,0.041858062,0.05760255
Spidr,2.9153588,-0.615084,0.0035527983349847797,0.008936874298917902,0.23612512613521694,0.16087602078693392,0.07550242,0.11343647
Hnrnpab,2.9151924,-0.5755281,0.0035546941428203148,0.008940806104800324,0.19677093844601412,0.12947290274684484,0.062124625,0.09122551
Pes1,2.9148374,-0.2643016,0.0035587400844562748,0.008950144708848754,0.12108980827447023,0.0625463994060876,0.030696273,0.03675573
Cbr1,2.9134634,-0.37527034,0.003574437617139254,0.00898878229036329,0.16750756811301715,0.10430586488492948,0.05223834,0.0672458
Trappc2,2.9125829,-0.37420654,0.003584530878799696,0.009012477282057438,0.13824419778002017,0.07821083890126207,0.03586317,0.04624098
Dda1,2.9123843,-0.50576174,0.003586810615155392,0.009016521772778126,0.17356205852674067,0.10939123979213065,0.048403177,0.06804814
Car4,2.906042,-0.46404976,0.003660321388516929,0.009197011007055347,0.21594349142280525,0.14495174461766888,0.059696198,0.08144446
Mcam,2.9057333,-0.2741797,0.0036639363498940387,0.009205233260556599,0.09687184661957618,0.040274684484038606,0.028742744,0.034655605
Ubald1,2.897245,-0.34207788,0.0037645565359274466,0.009444783764740476,0.16649848637739656,0.10337787676317743,0.050429177,0.06350269
Cox17,2.895514,-0.6733481,0.003785381005162862,0.009494272730619525,0.260343087790111,0.18173719376391984,0.09225849,0.1433485
Cerkl,2.8898618,-0.2819996,0.003854111358695735,0.009660445168671119,0.24318869828456105,0.16852264291017074,0.076323606,0.09206276
Gfra4,2.8870578,-0.34583625,0.0038886272686134127,0.009743324758265797,0.17356205852674067,0.11035634743875278,0.05290173,0.06676318
Plod1,2.8857,-0.3171019,0.003905442758253516,0.009781808996483218,0.12209889001009082,0.06406829992576095,0.04197552,0.05202988
Zfp521,2.8778455,-0.90665156,0.004004011872158802,0.01002121823816198,0.20484359233097882,0.13370452858203416,0.07415685,0.134798
Glis3,2.8753664,-0.5196776,0.004035588803102389,0.010097427240838178,0.4611503531786075,0.3305493689680772,0.3618235,0.48549938
Zfp428,2.8730838,-0.25739053,0.004064861766179644,0.010167830539680418,0.13521695257315844,0.07661469933184856,0.042295672,0.05035188
Aldh1a1,2.8684947,-0.35692462,0.004124300392119611,0.010311710387666692,0.1231079717457114,0.06529324424647365,0.04717518,0.06002651
Pgrmc1,2.8666656,-0.38049012,0.004148211743554397,0.010368599958075035,0.5721493440968718,0.41462509279881216,0.28799963,0.36080113
Gm12371,2.8606763,-0.28223398,0.004227383157175846,0.010557652703161537,0.17961654894046417,0.11507052709725316,0.053900264,0.0651748
Hacl1,2.8506017,-0.2653356,0.004363661050042532,0.010885857619036564,0.10090817356205853,0.04506310319227914,0.0286753,0.03436683
Prmt1,2.8505335,-0.47904795,0.004364596912542348,0.010887181492760203,0.16548940464177597,0.10330363771343727,0.05128145,0.07077685
Itga4,2.846869,-0.41323096,0.004415154128176968,0.011010226582284467,0.3794147325933401,0.2739420935412027,0.15348165,0.19959219
Alpk1,2.8463836,-0.42734334,0.004421890474255868,0.011026001952789084,0.1311806256306761,0.0726800296956199,0.03586745,0.047940645
Cnp,2.8430378,-0.70745903,0.004468575084512963,0.011137242604662213,0.26639757820383453,0.1890497401633259,0.12153264,0.19146034
Trim59,2.842761,-0.62464815,0.0044724574127206155,0.011144851217639149,0.16347124117053483,0.1016332590942836,0.059911676,0.09093447
Rreb1,2.8398268,-0.45029098,0.004513804067051433,0.011242669195557286,0.5065590312815338,0.369561989606533,0.27901942,0.36445314
Emg1,2.8386714,-0.32570562,0.004530177507677231,0.011280314116512574,0.1574167507568113,0.0971789161098738,0.047563862,0.059260044
Ppox,2.8377368,-0.2904357,0.0045434634276207315,0.011311300129729368,0.13218970736629668,0.0738678544914625,0.032254614,0.039308015
Neat1,2.8368042,-0.9783555,0.004556756009225912,0.011342291242973621,0.20080726538849647,0.13132887899034892,0.07493152,0.14263044
Plce1,2.834313,-0.5764707,0.004592432936162125,0.011424745208284074,0.22300706357214933,0.15311804008908686,0.08285916,0.121175185
Adprh,2.8338215,-0.466826,0.004599500457519492,0.011441268033100235,0.17658930373360243,0.11388270230141054,0.056899957,0.07781233
Fabp3,2.8335207,-0.5221559,0.004603832371451949,0.011450983599084872,0.17558022199798184,0.11262063845582776,0.059109084,0.08383135
Padi2,2.83119,-0.5350757,0.004637515640364605,0.011533695414346255,0.1231079717457114,0.06551596139569414,0.037951626,0.054535035
Mrps12,2.8307729,-0.44009015,0.0046435684971722424,0.011547680288664337,0.2209889001009082,0.1520044543429844,0.07930105,0.10613122
Plxnb3,2.8305361,-0.67492664,0.004647005508742735,0.01155515806218002,0.12613521695257315,0.06789161098737936,0.039480124,0.06230917
Hras,2.8195467,-0.5398769,0.0048091525520818825,0.011945084957888721,0.23107971745711403,0.16050482553823311,0.08585963,0.12252042
Atp5g2,2.8159945,-0.6154876,0.004862648598153128,0.012073495456696965,0.35822401614530774,0.25939123979213063,0.1371941,0.20318036
Spata13,2.8131526,-0.650798,0.004905838544250027,0.012177356275658035,0.18768920282542886,0.12242019302152933,0.06448853,0.09947012
Doc2b,2.8114176,-0.52462363,0.004932373878295296,0.01223983063444723,0.2684157416750757,0.18734224201930216,0.08075534,0.11421312
Myo1f,2.8033264,-0.61965424,0.005057846070285293,0.012540769946347312,0.11099899091826437,0.05497401633259094,0.039996132,0.06081271
Npy2r,2.8012986,-0.48090395,0.005089740745659324,0.012617523188104624,0.17658930373360243,0.1129547141796585,0.04760572,0.06583102
Snrpf,2.7921565,-0.31584832,0.0052358041641310605,0.012964067258588424,0.17356205852674067,0.11228656273199702,0.065308526,0.080663204
Megf10,2.7908807,-0.855272,0.005256483424082199,0.013014070727456804,0.20080726538849647,0.13270230141054196,0.0807987,0.1417081
Decr1,2.7833412,-0.42641878,0.005380219480123271,0.013305706160231228,0.09182643794147326,0.03749072011878248,0.021169985,0.028347839
Sra1,2.7763352,-0.30589703,0.005497550609985327,0.013583373323246505,0.14127144298688193,0.08366740905716406,0.04171562,0.051319364
Arl6ip4,2.7743154,-0.36478308,0.005531802341098707,0.013666745945689798,0.16044399596367306,0.10055679287305122,0.05287076,0.067577176
Tmem134,2.7705367,-0.25671008,0.005596401654737987,0.0138225307898529,0.11806256306760847,0.06221232368225687,0.032634027,0.03886747
Slirp,2.7683582,-0.51535666,0.005633947339829756,0.013913985755627347,0.16548940464177597,0.10523385300668152,0.051846564,0.07330759
A230001M10Rik,2.7674558,-0.61478144,0.005649571420198506,0.01394967007637092,0.12512613521695257,0.0684112843355605,0.049334757,0.07458985
Marcks,2.7635164,-0.44708455,0.005718220400576052,0.014103963848309024,0.6417759838546923,0.46677802524127693,0.3649238,0.47025138
Gprc5b,2.7607846,-0.8357724,0.005766268081426571,0.014215948559311126,0.22805247225025227,0.15460282108389012,0.07029057,0.12219096
Vav3,2.7556179,-0.29893744,0.00585813890603096,0.01443714504311216,0.5327951564076691,0.39302152932442463,0.3186912,0.37962788
Insc,2.7547233,-0.7367907,0.005874178444790121,0.014475346185941908,0.12916246215943492,0.07201187824795843,0.041495603,0.06822457
Rhoj,2.743441,-0.44464678,0.006079896129646347,0.014956221642735268,0.10696266397578204,0.05244988864142539,0.030567601,0.04137632
Prelid1,2.7429376,-0.29535756,0.006089225143847602,0.014977799305674212,0.16145307769929365,0.10330363771343727,0.061778132,0.07529693
Tm2d2,2.7231631,-0.53472763,0.006466013472738184,0.015868278565391816,0.2129162462159435,0.1473645137342242,0.07694402,0.10963146
Vwa3b,2.7226095,-0.27507272,0.0064768569785221275,0.01589343808336891,0.16246215943491424,0.10308092056421678,0.05125636,0.061697137
Prdx2,2.7209005,-0.6203034,0.006510433676059144,0.01597291388565643,0.3077699293642785,0.2218634001484781,0.113358155,0.16933309
Spag7,2.7205737,-0.43299177,0.006516875200401466,0.015987257978160082,0.15438950554994954,0.09632516703786191,0.04706887,0.06303456
Gpc4,2.713395,-0.47110447,0.006659764550710929,0.016327360718759367,0.4419778002018164,0.31651818856718633,0.19744328,0.2643458
6330403K07Rik,2.712637,-0.6503951,0.0066750192341065336,0.016363266747599907,0.3057517658930373,0.22048997772828507,0.111710265,0.1701723
Sall1,2.706347,-0.78232193,0.006802792933633705,0.016652186036871425,0.13420787083753785,0.07735708982925019,0.046009883,0.077868946
Ebf1,2.7041347,-0.42167348,0.006848253562236838,0.016758886449663373,0.14026236125126135,0.0845953971789161,0.07074367,0.09366525
Sub1,2.7039843,-0.5290025,0.006851354608859618,0.016764948396326192,0.5317860746720484,0.38144023756495915,0.23461676,0.3232027
A930024E05Rik,2.696874,-0.27422637,0.006999377722280506,0.017122476274369736,0.13218970736629668,0.0763177431328879,0.032199882,0.03881149
Mrpl52,2.6943266,-0.7032705,0.007053101936585725,0.017250759970513237,0.19979818365287588,0.13485523385300668,0.062044747,0.09913953
Pin4,2.690628,-0.5046463,0.007131767005979887,0.01743840016841201,0.13521695257315844,0.07884187082405346,0.03980131,0.05600978
Asf1a,2.6901085,-0.32017553,0.007142878806744399,0.017462392278884725,0.12815338042381433,0.0732739420935412,0.03596364,0.044702828
Lcp2,2.6886604,-0.56993175,0.0071739366558362236,0.01753034539308106,0.10595358224016145,0.05259836674090572,0.033425126,0.04922493
Mrps14,2.688532,-0.46410692,0.007176695546259781,0.01753549234591255,0.18264379414732593,0.12123236822568671,0.061737787,0.08420235
Fdps,2.688195,-0.537631,0.007183942165266329,0.017551602653273893,0.13824419778002017,0.08199703043801039,0.04182168,0.060149375
Lhx9,2.686103,-0.44288182,0.0072290787363251795,0.01765706259840538,0.18869828456104945,0.12564959168522644,0.059742704,0.08036642
Gm57352,2.6838024,-0.29332495,0.007279009685202755,0.017777403221359574,0.1584258324924319,0.10055679287305122,0.04832851,0.058909453
Ndrg1,2.681189,-0.7172173,0.007336106873156694,0.017908711881686232,0.18264379414732593,0.12023014105419451,0.058291107,0.09410876
Clu,2.6755488,-0.79846233,0.007460699518910487,0.01820128891166922,0.38647830474268413,0.2802895322939866,0.17303611,0.28409505
Cyp2j12,2.6743374,-0.2944746,0.007487707553667322,0.018264170379247817,0.09485368314833502,0.04257609502598367,0.03425502,0.041851357
Ndufb6,2.6743014,-0.6492747,0.007488513772540871,0.018264170379247817,0.22300706357214933,0.15582776540460283,0.08028075,0.12319295
Bmyc,2.6680393,-0.47120342,0.007629531250655522,0.01859629033972368,0.22199798183652875,0.15616184112843357,0.07802475,0.10660476
Pfdn5,2.6653297,-0.644968,0.007691288988743185,0.018738320348855687,0.32795156407669024,0.2402375649591685,0.1266393,0.19153868
Hnrnpa3,2.6643229,-0.25205746,0.007714350643352877,0.018791097977236135,0.7003027245206862,0.5053823311061618,0.3886313,0.44829062
Rida,2.6630912,-0.45657253,0.007742641765519085,0.018856592426311776,0.14026236125126135,0.08414996288047513,0.03872259,0.05276355
Nol7,2.6627703,-0.52036214,0.007750029298898434,0.018872873596284295,0.19475277497477295,0.13244246473645138,0.06666775,0.09429341
Mrpl53,2.6575012,-0.48475567,0.007872229885782062,0.019156567381902193,0.18062563067608475,0.12034149962880475,0.05711801,0.079046614
Get3,2.6543522,-0.3346227,0.007946083148466338,0.019327532741856657,0.13319878910191726,0.07817371937639198,0.040380254,0.050658368
Churc1,2.6512854,-0.4107248,0.008018603545261916,0.019498631426351828,0.14026236125126135,0.08474387527839644,0.042091206,0.055575132
Mydgf,2.6492255,-0.4109489,0.008067646244433466,0.01961256261539195,0.15640766902119072,0.0991833704528582,0.049031,0.064676985
Ctsz,2.6485918,-0.61626357,0.008082790237645633,0.0196440461003562,0.10898082744702321,0.0556792873051225,0.0346621,0.052654244
Plekhg3,2.6467686,-0.7361254,0.008126495173509595,0.019746692468095753,0.14127144298688193,0.0848181143281366,0.045688916,0.074986115
Htra1,2.6415858,-1.0270009,0.008251892138973219,0.020040641240400132,0.18869828456104945,0.12475872308834447,0.05914501,0.11703627
Mgat2,2.6415837,-0.35673615,0.008251941000513102,0.020040641240400132,0.1301715438950555,0.07564959168522643,0.039463,0.050259303
Rpl5,2.6404727,-0.5463391,0.008279050126586593,0.020102844469671224,0.4399596367305752,0.3245731254639941,0.19559683,0.27421293
Bbln,2.6318297,-0.47177228,0.008492639072613512,0.02060843600479771,0.2734611503531786,0.20029695619896065,0.12138694,0.16465335
Mrpl17,2.6308832,-0.3672922,0.008516332104818069,0.020662198072818196,0.14026236125126135,0.085003711952487,0.043935385,0.056320854
Vis1,2.6289556,-0.50200784,0.008564754268716942,0.020774051922768027,0.10494450050454086,0.052969561989606534,0.04389576,0.0616115
Cldn14,2.6248538,-0.26979417,0.008668616278733946,0.021014590347309736,0.09485368314833502,0.043392724573125464,0.036152128,0.04342701
Erap1,2.6240034,-0.37767377,0.008690290876957116,0.021065233727003856,0.1301715438950555,0.07605790645879733,0.03339272,0.04317234
Lmo2,2.6233134,-0.3088244,0.008707911503416316,0.021104138368972347,0.1231079717457114,0.06997030438010393,0.039198514,0.048332255
Tprgl,2.620052,-0.42255127,0.008791632581467927,0.021297436662823944,0.16851664984863773,0.11046770601336303,0.058681406,0.07789012
Lysmd1,2.6184998,-0.2849247,0.008831737121048146,0.02139073160650475,0.10090817356205853,0.04907201187824796,0.022835007,0.027752336
Ado,2.6089604,-0.36731324,0.009081774946303415,0.021976521326294376,0.11604439959636731,0.0635486265775798,0.031859953,0.040911026
5930430L01Rik,2.6070108,-0.2894014,0.009133647117934369,0.022096074372818627,0.12916246215943492,0.07498144023756496,0.0329208,0.040088806
Ahsa1,2.6062486,-0.491562,0.009153998164028879,0.022143313887959665,0.19071644803229063,0.12965850037119525,0.061352838,0.085223936
Laptm5,2.6024337,-0.75704014,0.009256470046698849,0.022381116724088733,0.13319878910191726,0.0789532293986637,0.054376513,0.09024458
Csrp1,2.5984783,-0.90848345,0.009363792898594564,0.02263450118614933,0.16952573158425832,0.10961395694135115,0.057359077,0.1050938
Lmo1,2.5971386,-0.35341755,0.009400398610938525,0.022712769595892288,0.1705348133198789,0.11247216035634744,0.051660437,0.0655396
Tmem63a,2.5968497,-0.7898704,0.009408306367800835,0.022729832053839997,0.14026236125126135,0.08474387527839644,0.0486509,0.08267902
B4gat1,2.5949864,-0.5733821,0.009459465161508432,0.022845212015974437,0.2512613521695257,0.18170007423904974,0.09222268,0.13431679
Rab5if,2.5942564,-0.5356226,0.009479577714219117,0.02289172761580549,0.22805247225025227,0.16262063845582778,0.07995042,0.11391082
Mrpl43,2.5806715,-0.43841544,0.009860836603844616,0.02378675640051215,0.16548940464177597,0.10853749072011878,0.05434599,0.07295583
Ddost,2.5796747,-0.521048,0.009889344011138617,0.023851240784426412,0.17558022199798184,0.11662954714179659,0.05780605,0.081944875
Ccr5,2.5765939,-0.6285202,0.00997791207195578,0.024056213313005993,0.10898082744702321,0.05746102449888642,0.039916992,0.06105654
Gid8,2.5754826,-0.36359632,0.010010029496237376,0.024127152185495004,0.15237134207870837,0.09714179658500371,0.045712836,0.058439147
Mrpl55,2.5718162,-0.46311283,0.0101166595595721,0.024364492459057304,0.15237134207870837,0.09643652561247217,0.043453876,0.05942131
