names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L6 CT CTX Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Fnbp1l,17.616632,0.94170386,1.8361364287063282e-69,2.4792455195647757e-67,0.8728557013118062,0.512694877505568,0.9251443,0.58361256
Anks1b,17.615225,0.7443324,1.8823984392427577e-69,2.5290023031226448e-67,0.9848637739656912,0.9005196733481812,3.2490518,2.7589817
Efr3b,17.60724,0.83252406,2.1675989972660855e-69,2.8976808485840655e-67,0.8153380423814329,0.4451373422420193,0.6320771,0.40213227
Sgk3,17.555975,0.84491587,5.353936027631448e-69,7.121795102101833e-67,0.7265388496468214,0.3497772828507795,0.44767395,0.27336153
Tenm1,17.545193,1.0407262,6.473310411255198e-69,8.568367032040747e-67,0.9606458123107972,0.7451744617668894,2.0537093,1.4594911
Rap1gap2,17.521435,0.87198406,9.831481619227658e-69,1.2949603485718e-66,0.8668012108980827,0.5042316258351893,0.741244,0.47015336
Npas2,17.489456,0.91648424,1.723917505389656e-68,2.2595933351131733e-66,0.8314833501513622,0.47442464736451373,0.778752,0.48520046
Frmpd3,17.484997,0.99727035,1.8642504543571196e-68,2.431670374202709e-66,0.6518668012108981,0.29031180400890866,0.36748272,0.20087186
Gsg1l,17.467808,1.0567186,2.519955068036343e-68,3.271072110054905e-66,0.6054490413723511,0.24450631031922793,0.33776093,0.17660323
Smyd3,17.465773,0.87465286,2.611385751872893e-68,3.357789487538437e-66,0.934409687184662,0.7203786191536748,1.469654,1.0387912
Abtb3,17.465765,1.44266,2.6117528950336186e-68,3.357789487538437e-66,0.4873864783047427,0.14465478841870824,0.33222753,0.13538174
Runx1t1,17.4496,1.0409209,3.466452094679418e-68,4.435407989715998e-66,0.9283551967709385,0.5979213066072754,1.3888988,0.9014274
Kcnc2,17.406958,1.208054,7.30656811118975e-68,9.304620149178606e-66,0.8254288597376388,0.5956570155902005,1.6321803,1.0228771
Elapor2,17.393856,0.84108007,9.184274298779957e-68,1.1640634453217802e-65,0.8234106962663976,0.45816629547141796,0.6379249,0.40429336
Cacna1a,17.387804,0.90020514,1.0207019605350004e-67,1.287617919228895e-65,0.9535822401614531,0.7453971789161099,1.8212513,1.3284714
Sema3e,17.378288,0.931033,1.2049497419280508e-67,1.5129439049348936e-65,0.8133198789101918,0.4249443207126949,0.8261828,0.5150618
Nhs,17.343592,1.0177898,2.2051602659764263e-67,2.755937504501701e-65,0.6135216952573158,0.2574981440237565,0.4588251,0.2527329
Osbpl9,17.320335,0.8048829,3.304266122187731e-67,4.110445865888164e-65,0.8900100908173562,0.5823311061618411,0.86509705,0.5806486
Gria3,17.30243,0.9483871,4.5095885908961075e-67,5.583992877298545e-65,0.9646821392532795,0.7989606533036377,2.3615153,1.7881637
Cacng2,17.260258,0.8582245,9.369220145659827e-67,1.1548208500636676e-64,0.751765893037336,0.3983296213808463,0.5041958,0.3087187
Nipal2,17.258846,0.965816,9.601144335347199e-67,1.1780034168528733e-64,0.6599394550958627,0.3010393466963623,0.37062013,0.20676601
Kcnt1,17.24959,1.0217569,1.1269821358017676e-66,1.3764549994997043e-64,0.615539858728557,0.261358574610245,0.30821624,0.16364524
Gabra3,17.24818,0.85960877,1.1547817631322324e-66,1.4040265147223116e-64,0.798183652875883,0.41622123236822567,0.59783065,0.37218112
Cntnap3,17.245228,1.1437871,1.2153126614646275e-66,1.470966270880835e-64,0.544904137235116,0.19769858945805494,0.3831571,0.19170108
Dpysl5,17.233984,1.055951,1.4762339427622053e-66,1.7787626027811864e-64,0.579212916246216,0.22520415738678545,0.27829725,0.14352547
Gm26691,17.228594,0.91753304,1.6204536757551744e-66,1.9438209940866755e-64,0.7477295660948536,0.38711952487008167,0.5679072,0.33987665
Syt16,17.204779,0.9107973,2.445086066350181e-66,2.919976115681305e-64,0.934409687184662,0.6603934669636229,1.3296295,0.90764
Car10,17.188766,1.1679956,3.2231414412245067e-66,3.832115509986836e-64,0.9303733602421796,0.6280623608017817,1.8040628,1.1811885
Pfkp,17.184029,0.8411481,3.4975115960980167e-66,4.14000601705523e-64,0.8435923309788093,0.5199703043801039,0.74828726,0.48334342
2210408F21Rik,17.180628,0.8867318,3.708761689754523e-66,4.370808184372983e-64,0.9101917255297679,0.5935783221974759,1.0495839,0.69516516
Dock3,17.133354,0.8082182,8.368721356871201e-66,9.81954335629385e-64,0.9606458123107972,0.8007052709725315,1.9974046,1.5342346
Hmgcll1,17.131844,0.89877474,8.588845949109296e-66,1.003401263706812e-63,0.8799192734611504,0.5516703786191537,0.9053525,0.5821736
Dip2a,17.1252,0.78281164,9.627604148860045e-66,1.1198862488306035e-63,0.7840565085771948,0.43210838901262066,0.5693681,0.3687268
Atp8a2,17.123058,0.83972126,9.988562847534197e-66,1.1568650160053615e-63,0.9071644803229062,0.6304751299183371,1.1167201,0.7646026
Mir670hg,17.121777,1.0554558,1.02109461268024e-65,1.1775455898162252e-63,0.5812310797174571,0.23333333333333334,0.3333899,0.17427692
Ctnna2,17.097795,0.73284924,1.541266661628681e-65,1.7698220170069513e-63,0.9788092835519677,0.883184855233853,2.9310765,2.4577956
Cdh13,17.09615,1.0693978,1.5853728276530077e-65,1.8127220374058006e-63,0.8536831483350151,0.5326280623608017,1.2692294,0.79705
Vopp1,17.091116,0.84063154,1.7283519467045352e-65,1.9678312206758842e-63,0.7537840565085772,0.38897550111358575,0.45651042,0.279951
Sv2b,17.052181,1.0381014,3.3673447139837455e-65,3.8177448297360016e-63,0.9485368314833501,0.6098366740905716,1.4561703,0.9562339
Arhgap44,16.996943,0.85406876,8.651647652689985e-65,9.767637496965543e-63,0.875882946518668,0.5734966592427617,0.8854577,0.58100873
Erbb4,16.994705,1.3184268,8.987995722153677e-65,1.0104914019007084e-62,0.8980827447023209,0.7135115070527097,2.3169878,1.540502
Gap43,16.99194,0.80390835,9.422058219553816e-65,1.0548779348308794e-62,0.8577194752774975,0.48741648106904234,0.71584105,0.46943638
Prkcb,16.98778,0.9146989,1.0114528260497692e-64,1.1277069475500954e-62,0.970736629667003,0.791833704528582,2.0081801,1.4864348
Cobl,16.985361,0.8307381,1.0540272525345613e-64,1.1703186890745316e-62,0.8163471241170535,0.4182628062360802,0.69485587,0.4473526
Sulf2,16.982237,0.8317725,1.1116822066596445e-64,1.2292551807796152e-62,0.6670030272452069,0.3070527097253155,0.40836754,0.24948902
Far2,16.967163,0.8827827,1.437086590575794e-64,1.5825621593758846e-62,0.7598385469223007,0.4115441722345954,0.53173226,0.3225493
Cacna1d,16.963123,0.85532,1.539389584494597e-64,1.6883019647089723e-62,0.941473259334006,0.719116555308092,1.5427791,1.1094693
Slc8a1,16.936302,0.8878324,2.4291974577147547e-64,2.6533551093006286e-62,0.9788092835519677,0.8732739420935413,2.8015969,2.2365358
Maf,16.933607,0.90141416,2.5430668255000068e-64,2.766486056728145e-62,0.5681130171543896,0.21625835189309578,0.43299487,0.25471643
Tanc2,16.931568,0.6694015,2.6327530415116352e-64,2.852502992960389e-62,0.9656912209889001,0.8491091314031181,2.2818196,1.8763678
Zfyve28,16.897049,0.8692463,4.7299628902313884e-64,5.1041808377717836e-62,0.8355196770938446,0.4974016332590943,0.69397575,0.43718418
Mast2,16.887085,0.81424105,5.60032261056251e-64,6.019226741832586e-62,0.9122098890010091,0.6357832219747587,1.0521383,0.72267705
Nav2,16.872417,0.7642502,7.179606874587455e-64,7.685897877297406e-62,0.9656912209889001,0.8151076466221232,2.0902505,1.6433529
Dnm3,16.847946,0.81122804,1.086219476419976e-63,1.158203068706538e-61,0.9424823410696267,0.7200816629547142,1.5188544,1.1094923
Srrm3,16.810656,0.82765007,2.039040827534697e-63,2.165574191140605e-61,0.9071644803229062,0.5886043058648849,0.91700816,0.6131186
Prickle1,16.79298,0.8943423,2.7469433542187356e-63,2.9059199971597414e-61,0.9505549949545913,0.7346696362286562,1.7363169,1.2572844
Reep1,16.792618,0.8355651,2.763800388536369e-63,2.9122869192145977e-61,0.9021190716448032,0.5855976243504083,0.90597016,0.602218
Ncald,16.792229,0.91998976,2.781982617506316e-63,2.9199950364216682e-61,0.9445005045408678,0.6930586488492947,1.4819758,1.0288366
Rps6ka2,16.7515,0.859296,5.521788396992945e-63,5.773169425182896e-61,0.7618567103935419,0.41139569413511506,0.52170616,0.32029238
Mir124-2hg,16.751032,0.84274334,5.565339432871748e-63,5.796150021754414e-61,0.7376387487386479,0.3750556792873051,0.47265434,0.29036677
Mtcl1,16.748457,0.844523,5.811354454347664e-63,6.028999775610877e-61,0.7537840565085772,0.3974016332590943,0.504375,0.31137082
Shc3,16.734732,0.8309988,7.318537155827198e-63,7.563426668349107e-61,0.8082744702320888,0.45430586488492947,0.6206938,0.39444736
Olfm2,16.727716,0.8121983,8.233525297654564e-63,8.476430066972342e-61,0.6458123107971746,0.2869710467706013,0.340819,0.20805281
St3gal1,16.706097,1.2535179,1.1833272834097947e-62,1.2135879429473735e-60,0.508577194752775,0.1775426874536006,0.25426486,0.11460382
Brinp2,16.669064,0.8687358,2.200108900894286e-62,2.2477918694688006e-60,0.8577194752774975,0.5344469190794358,0.9107663,0.59547794
Cdyl2,16.633457,0.81977874,3.989020563346361e-62,4.060037217315028e-60,0.7235116044399597,0.3574239049740163,0.42415193,0.26182097
Mtus2,16.622633,0.87018824,4.778642950701237e-62,4.845363625861971e-60,0.9071644803229062,0.6118782479584262,1.0974483,0.73823667
Pcdh15,16.612717,1.1305686,5.638037310745928e-62,5.695265509012898e-60,0.9535822401614531,0.7351893095768374,2.2610989,1.5943233
Nav3,16.60704,0.7921128,6.1975676790597155e-62,6.237027847802792e-60,0.9788092835519677,0.8951744617668894,3.1990776,2.6794405
Gm1043,16.59723,0.8701859,7.298081687014957e-62,7.317143840675071e-60,0.7951564076690212,0.4486636971046771,0.5872677,0.36266196
Pvt1,16.546402,0.82182735,1.6996238954181062e-61,1.697728404084926e-59,0.8425832492431887,0.5238678544914626,0.7778045,0.51023585
Negr1,16.533018,0.80221087,2.1224743465984978e-61,2.112255025670431e-59,0.9767911200807265,0.8997401633259094,3.0575552,2.5358605
Ica1,16.509048,0.83785653,3.1582189014247996e-61,3.1314148295676885e-59,0.9263370332996973,0.6488864142538976,1.1636214,0.80275744
Cdh2,16.488329,0.8461973,4.450852567772125e-61,4.396853253530772e-59,0.9495459132189707,0.7583890126206384,1.7057537,1.2545302
Gm33228,16.486284,0.90686053,4.604110267931418e-61,4.531591314993304e-59,0.7436932391523713,0.401818856718634,0.5786016,0.34917542
Cntnap2,16.455982,0.91423327,7.597825635201997e-61,7.450860394813054e-59,0.9889001009081736,0.9115812917594655,3.366021,2.7624025
Oxr1,16.452383,0.84568816,8.06327084672669e-61,7.878548641874406e-59,0.9767911200807265,0.8515219005196734,2.5546079,2.0285342
Ntrk2,16.44976,0.7811837,8.419950404081398e-61,8.197248817306781e-59,0.9576185671039354,0.7746844840386043,1.7818272,1.3545332
St8sia5,16.441591,0.84433544,9.635438807890874e-61,9.346723493430605e-59,0.7103935418768921,0.3572011878247958,0.41942072,0.25481635
Map3k5,16.390846,0.8497464,2.2232605533426385e-60,2.1488852902272192e-58,0.7991927346115035,0.45092798812175205,0.6437975,0.40642893
Bend6,16.387594,0.79447967,2.34548223860717e-60,2.2588927509453282e-58,0.7951564076690212,0.45493689680772087,0.5822831,0.3753803
Atrnl1,16.381842,0.923908,2.578201008729871e-60,2.4741521823061297e-58,0.9515640766902119,0.7429844097995546,1.8871155,1.3741678
Sez6,16.348759,0.76031774,4.4393397175167305e-60,4.2450198651129734e-58,0.7487386478304743,0.38771343726800295,0.467285,0.30132973
Slc16a10,16.340265,1.0059075,5.102975291470289e-60,4.8623030525463356e-58,0.5973763874873865,0.2602821083890126,0.33941627,0.18335296
Usp46,16.316273,0.7869182,7.561279342796936e-60,7.179207630422392e-58,0.805247225025227,0.4516332590942836,0.570428,0.36860046
Lnx1,16.308636,0.8028063,8.568538591490053e-60,8.106923660328792e-58,0.6670030272452069,0.31570155902004454,0.3667342,0.22629897
Gm30382,16.29434,0.8114616,1.0826486240207319e-59,1.0207287202609497e-57,0.6841574167507568,0.3236822568671121,0.5163046,0.3257628
Rab3b,16.250381,1.1553962,2.219807888984662e-59,2.085532796399226e-57,0.48234106962663975,0.1578693392724573,0.22591245,0.10777019
Slc6a7,16.241667,0.8441315,2.5587938976209536e-59,2.3956373529294434e-57,0.6821392532795156,0.3324424647364514,0.37327328,0.2247849
Cntn6,16.231802,0.94171095,3.0050723441293574e-59,2.8036907599567995e-57,0.7315842583249244,0.39688195991091313,0.82996917,0.51478946
9130024F11Rik,16.22449,1.0703361,3.3852372654140253e-59,3.147450703172141e-57,0.5529767911200807,0.22431328878990348,0.32028738,0.16532764
Adcy2,16.21569,0.9363906,3.9066714899930382e-59,3.61973320469355e-57,0.9556004036326943,0.6902746844840386,1.6105314,1.1291457
Ryr3,16.205324,1.0460086,4.624428593326054e-59,4.270047982909659e-57,0.9576185671039354,0.7112100965107646,2.015242,1.4229152
B230209E15Rik,16.173414,0.8563373,7.767124496839198e-59,7.147350521577714e-57,0.9101917255297679,0.5827023014105419,0.99564505,0.66401327
Robo1,16.17019,0.97264785,8.18434434203137e-59,7.505574487043785e-57,0.9646821392532795,0.7870452858203415,2.3280096,1.7435057
Arhgap25,16.136236,2.174544,1.4193636171666231e-58,1.2972211018118083e-56,0.3683148335015136,0.06369710467706013,0.21932532,0.052898634
Tbc1d9,16.13393,0.7465603,1.473392603735289e-58,1.3420359071988888e-56,0.7204843592330978,0.3736822568671121,0.42774713,0.27623436
B830012L14Rik,16.13221,0.8710836,1.5150330611674756e-58,1.3753019714043941e-56,0.8950554994954592,0.6037490720118782,1.1425309,0.7733947
Bbs9,16.12351,0.70976967,1.7441492457301045e-58,1.5779559000931955e-56,0.8425832492431887,0.48229398663697104,0.64657056,0.441971
Gabrb2,16.116735,0.89505124,1.9462490934043784e-58,1.7548897026770352e-56,0.9475277497477296,0.713177431328879,1.6634179,1.1939301
Slc8a3,16.095936,0.8033584,2.724239187445013e-58,2.4481708015601173e-56,0.7497477295660948,0.4102449888641425,0.5669019,0.36262256
Nrxn1,16.081808,0.6191479,3.422387792571956e-58,3.0653186662136154e-56,0.9969727547931383,0.9657015590200445,4.0276055,3.6079473
Mark1,16.071749,0.79353535,4.025722574071237e-58,3.5937264307406693e-56,0.8405650857719476,0.5135857461024499,0.674433,0.44182023
Pcgf5,16.021011,0.7814319,9.115619408452208e-58,8.110486539904332e-56,0.7386478304742684,0.3869339272457313,0.47939673,0.30590925
Rasgrp1,16.005238,0.7298416,1.1746363462530453e-57,1.041665961182156e-55,0.8557013118062563,0.48756495916852266,0.7461819,0.51201737
Galnt18,15.9962015,0.92481273,1.3581167837696181e-57,1.2004144072332118e-55,0.9424823410696267,0.6425760950259837,1.3867795,0.9482805
Ptprm,15.981873,1.036675,1.7093189233479712e-57,1.5058819498478685e-55,0.6770938446014128,0.3698218262806236,0.87694854,0.521269
Rims4,15.977794,1.0027038,1.8249284325810948e-57,1.6024780059952293e-55,0.5398587285570131,0.2129918337045286,0.22617422,0.11925693
Cxxc4,15.972336,0.84311074,1.991853188489116e-57,1.7433581490131124e-55,0.644803229061554,0.30597624350408315,0.3582503,0.21523961
Adamts16,15.966278,1.1528493,2.194980456856015e-57,1.9149066518091274e-55,0.4661957618567104,0.14725315515961396,0.22141694,0.10567811
Chrm2,15.963071,1.2973921,2.3107542119181027e-57,2.00938400240257e-55,0.4783047426841574,0.16343726800296957,0.33037794,0.14780228
Zfp385b,15.952517,0.99232894,2.736423612303186e-57,2.3718613697608585e-55,0.929364278506559,0.6570527097253155,1.6391351,1.1270115
Csmd1,15.929246,0.80869716,3.971141588826007e-57,3.431015256969608e-55,0.992936427850656,0.9419079435783222,4.1138606,3.565523
Ptprn2,15.925871,0.9212687,4.191379245407408e-57,3.609691036028751e-55,0.9566094853683148,0.7571269487750557,2.1118622,1.5759822
Antxr1,15.891691,0.86712754,7.23492554784604e-57,6.21094087765569e-55,0.5529767911200807,0.22334818114328137,0.27609992,0.16069657
Nin,15.880469,0.81762254,8.652914015619687e-57,7.404579605086018e-55,0.900100908173562,0.601410541945063,1.0113342,0.68938565
Gm56750,15.863137,1.0497353,1.140512638176803e-56,9.728753837400222e-55,0.4863773965691221,0.16666666666666666,0.29888582,0.15552871
Klf12,15.859159,0.79317546,1.2150830285541454e-56,1.0332050942167686e-54,0.9334006054490414,0.7090200445434298,1.4603957,1.0677243
Pou6f2,15.84681,1.3308163,1.4789893066486594e-56,1.2536417245946208e-54,0.4772956609485368,0.1670007423904974,0.30433187,0.13226756
Meis2,15.838577,0.8702266,1.6859281069482555e-56,1.4245562337641392e-54,0.8173562058526741,0.47787676317743133,0.9961101,0.6597099
Mcf2l,15.820194,0.76933616,2.257941071944287e-56,1.9019083574652977e-54,0.8254288597376388,0.4987750556792873,0.61571944,0.4049747
Septin6,15.811094,0.8088365,2.6089479569886792e-56,2.1907009876339314e-54,0.6478304742684158,0.31232368225686713,0.35095832,0.21511059
Gm57223,15.793414,0.7784686,3.4537134822725684e-56,2.8910056469988756e-54,0.7850655903128153,0.4356347438752784,0.5519496,0.35728922
Tmem63c,15.748628,0.8568349,7.018783771583237e-56,5.856978880200049e-54,0.7043390514631686,0.3632145508537491,0.39182732,0.23496363
Atp8b1,15.729042,1.0764118,9.564761827494956e-56,7.95681579890989e-54,0.46215943491422806,0.14721603563474386,0.23262885,0.11707269
Klhl32,15.712057,0.75832903,1.2505449165765403e-55,1.0371031453213468e-53,0.8365287588294652,0.5060133630289533,0.7274211,0.4900569
Peg3,15.704877,0.7494847,1.4004983273686418e-55,1.1578889248121663e-53,0.8940464177598385,0.626391982182628,1.0295033,0.72777915
Tmem196,15.704624,1.0179224,1.4060903267023812e-55,1.158946229401625e-53,0.5348133198789102,0.2157757980697847,0.30553058,0.16251557
A330102I10Rik,15.697185,0.7684973,1.5810457251988113e-55,1.2991650959049559e-53,0.7507568113017155,0.4056792873051225,0.5196466,0.3364875
Entrep2,15.6855955,0.9330476,1.8977500771026155e-55,1.5546507491386366e-53,0.9455095862764884,0.6766518188567187,1.5864968,1.1104138
Cdc14b,15.673461,0.7260472,2.2972282170169833e-55,1.8761860848403142e-53,0.7033299697275479,0.3609502598366741,0.41496986,0.27074414
Ghr,15.609917,0.73286474,6.231797561526495e-55,5.074193953885361e-53,0.7285570131180625,0.38719376391982185,0.53675425,0.3559123
Wnk2,15.591725,0.7842454,8.286537455298172e-55,6.7268659040441655e-53,0.8768920282542886,0.5696362286562732,0.8380965,0.5663349
Mgll,15.579242,0.6510841,1.0074337326364001e-54,8.1535374686566485e-53,0.8092835519677094,0.46284335560504825,0.60144264,0.422126
Mtmr7,15.576441,0.75253266,1.0525361403263105e-54,8.492986813984374e-53,0.7971745711402624,0.4573125463994061,0.5395154,0.35382143
Stx1a,15.560115,0.80642855,1.358554749503489e-54,1.0929450933879864e-52,0.6478304742684158,0.3125092798812175,0.34148952,0.20924334
Cadps2,15.550904,0.8473051,1.5687519205751842e-54,1.257130504362242e-52,0.8809283551967709,0.537713437268003,1.1438165,0.7833322
Myt1l,15.550772,0.8279054,1.5719979511191415e-54,1.257130504362242e-52,0.9626639757820383,0.7977728285077951,2.2182817,1.7253817
Pcnx2,15.546095,0.8035142,1.6910872891698938e-54,1.3483535744805652e-52,0.8335015136226034,0.5009651076466222,0.71867776,0.47161904
Gm5820,15.53749,1.1431113,1.934119003872443e-54,1.5375673856228564e-52,0.479313824419778,0.17037861915367483,0.21415327,0.102673866
Snhg11,15.535079,1.0612435,2.008247016154935e-54,1.5917875316838672e-52,0.9747729566094854,0.8231997030438011,2.848063,2.1735425
5330434G04Rik,15.532682,0.82127947,2.0847474612149996e-54,1.6475636553778542e-52,0.9021190716448032,0.636859688195991,1.2069069,0.84418136
Adcy1,15.530721,0.768425,2.149510518330825e-54,1.693763860045433e-52,0.9132189707366297,0.5987008166295471,1.0280923,0.71988505
Cyria,15.528217,0.7499019,2.235070498040559e-54,1.7560334585482406e-52,0.9081735620585267,0.5976614699331848,0.8975538,0.6229221
Dlgap2,15.521881,0.9441205,2.4671069765737514e-54,1.932687010511274e-52,0.9687184661957619,0.8074239049740163,2.7018878,2.1076143
Fam124a,15.520449,0.88839793,2.5227902181047755e-54,1.9705631732696315e-52,0.549949545913219,0.2255382331106162,0.24662054,0.14071304
