names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Sncg (for_DEGs),mean_expr_Rest (for_DEGs)
Arl5a,11.060644,1.7469784,1.946935311449498e-28,1.8683625649517147e-26,0.6125461254612546,0.3186092595928661,0.5696377,0.20595282
Mir670hg,11.036886,2.0842025,2.536729056248636e-28,2.4256907381281443e-26,0.5719557195571956,0.24186633039092056,0.5953251,0.17552646
Zfp385b,11.035117,1.3003219,2.5871548038462583e-28,2.4651365099059914e-26,0.9003690036900369,0.6629075842190596,1.8258609,1.1361294
Reln,11.012757,2.4409623,3.3169273903390554e-28,3.149322932099308e-26,0.5977859778597786,0.28805620608899296,1.2371528,0.37185237
Mtus2,10.95796,1.1208624,6.085574642425982e-28,5.757725022605146e-26,0.8892988929889298,0.6183750675553954,1.2260046,0.74529123
Ptprz1,10.910831,1.2255543,1.023163002168517e-27,9.612723730163654e-26,0.8487084870848709,0.5637542785083769,1.3912992,0.8291999
Epb41l1,10.907776,1.0604258,1.0581364362795744e-27,9.906664126422358e-26,0.8487084870848709,0.6050801657359034,1.0246959,0.61868584
Grb10,10.902977,1.448061,1.115465130642637e-27,1.0407134743183214e-25,0.6715867158671587,0.35229688344442445,0.6014957,0.2641455
Tmem130,10.895761,1.423881,1.2075326649855579e-27,1.1227128964761918e-25,0.6605166051660517,0.35438659700954783,0.5612109,0.24730714
Arl4c,10.886386,2.8544037,1.33846473273226e-27,1.2401568058108905e-25,0.4612546125461255,0.09324446045757522,0.379758,0.06191584
Cpeb2,10.837137,1.2218169,2.2954070710113806e-27,2.112246164317664e-25,0.8044280442804428,0.5927940911547469,1.0920658,0.6146937
Rfx7,10.83086,0.94724846,2.4583441127552036e-27,2.2544609662024686e-25,0.9298892988929889,0.7048820032426589,1.3147911,0.8807517
Scml4,10.797358,2.5409243,3.542512841775855e-27,3.2376639475686126e-25,0.5018450184501845,0.16238515582777877,0.4376034,0.09014644
Wls,10.795732,1.3941218,3.6057815923707904e-27,3.284316996169598e-25,0.6752767527675276,0.3388578634480274,0.654634,0.30138248
Sh3rf3,10.791428,1.2662939,3.778736115041219e-27,3.4302243044309986e-25,0.8118081180811808,0.6146640245000901,1.2917663,0.7405962
Thrb,10.7746935,1.1582402,4.53290625738921e-27,4.0872211790620157e-25,0.9446494464944649,0.6896415060349487,1.7120548,1.1099927
Cers5,10.769023,1.2911336,4.820879591722197e-27,4.332342295303526e-25,0.7047970479704797,0.4410736804179427,0.67123574,0.3299634
A230006K03Rik,10.764538,1.1801367,5.061481179394314e-27,4.533399976344174e-25,0.9261992619926199,0.662547288776797,1.8181438,1.1870329
Gpr158,10.751218,1.1105658,5.8484416560962e-27,5.220851405292522e-25,0.959409594095941,0.7493784903620969,2.0014832,1.3772353
Sorcs1,10.739674,1.6900017,6.62779385983553e-27,5.896980828270884e-25,0.7490774907749077,0.46143037290578276,1.3795179,0.65305895
Aff2,10.723917,1.1840011,7.860261206885683e-27,6.947540086480865e-25,0.8634686346863468,0.598774995496307,1.2234787,0.72069675
Cdc14b,10.711969,1.3961375,8.943840003982612e-27,7.8793764231807475e-25,0.6678966789667896,0.3692667987749955,0.6008677,0.27228478
Hdac9,10.70032,1.055705,1.0142681633301497e-26,8.906335146627816e-25,0.9298892988929889,0.7975860205368402,2.215578,1.5950764
Ogt,10.672321,0.84661275,1.3715569895421948e-26,1.2004474367752044e-24,0.9446494464944649,0.7707440100882724,1.5536495,1.1228113
Srgap1,10.66011,1.2671986,1.5641145224960523e-26,1.3645375720606792e-24,0.7380073800738007,0.4514862186993335,0.8367496,0.4342357
Osbpl8,10.6588125,1.0626147,1.586090800402107e-26,1.3792317089580783e-24,0.8523985239852399,0.6572149162313097,1.2269511,0.7674251
E230016M11Rik,10.579442,1.7146953,3.711634325586062e-26,3.1761660614171174e-24,0.5940959409594095,0.28982165375608,0.56514704,0.20819816
Shisa9,10.551455,1.2491239,5.0016863407135085e-26,4.239599746844542e-24,0.8597785977859779,0.6606016933885787,1.7502213,1.0988824
Plxna2,10.54534,1.01232,5.337988195481665e-26,4.5104321639179975e-24,0.8671586715867159,0.6541884345163034,1.2649022,0.81561273
Lgi2,10.542981,2.069949,5.473559023626235e-26,4.610486864101471e-24,0.5166051660516605,0.18112051882543687,0.4009424,0.11106894
Ccdc88a,10.525311,0.81204337,6.604258979986427e-26,5.5455137122573525e-24,0.959409594095941,0.8149162313096739,1.8234341,1.3757035
Sdk2,10.494831,1.5230573,9.124120597794829e-26,7.613823616855498e-24,0.6531365313653137,0.3870293640785444,0.7548124,0.3308936
Etl4,10.400136,1.3758591,2.4757962184515953e-25,2.0406332634906245e-23,0.9630996309963099,0.7092415780940371,2.3462703,1.5347143
Grip1os2,10.393647,3.8551059,2.6502010438336318e-25,2.1777034265385226e-23,0.4059040590405904,0.05119798234552333,0.28330082,0.02237928
A330102I10Rik,10.356463,1.2643914,3.911601829997897e-25,3.19467298395269e-23,0.7011070110701108,0.4139074040713385,0.67741966,0.33881497
Spats2l,10.318098,1.3893843,5.8368088927540935e-25,4.7239474382018823e-23,0.6678966789667896,0.3792469825256711,0.673007,0.31225702
Dock7,10.294268,0.96338844,7.478658011131906e-25,6.034580803577006e-23,0.8966789667896679,0.6522788686723113,1.1685816,0.75950134
Ankrd55,10.292846,2.4457126,7.5899762012193185e-25,6.106067680442009e-23,0.46863468634686345,0.12646370023419204,0.36356458,0.07740489
Vav2,10.281471,2.5261698,8.541339696367103e-25,6.850919332578628e-23,0.44280442804428044,0.09187533777697712,0.3133499,0.06192678
Sox1ot,10.268091,3.2530496,9.812726387582874e-25,7.847260655784281e-23,0.4280442804428044,0.08038191316879842,0.4689954,0.06087395
Egfem1,10.244155,1.2793636,1.2571853791125464e-24,9.964770246830124e-23,0.966789667896679,0.7701675373806521,2.6519454,1.861048
Nmt2,10.23363,1.0056355,1.4016480692632804e-24,1.1077142241501279e-22,0.8302583025830258,0.5760763826337597,0.92797226,0.56628245
Lrrtm4,10.21945,1.1687503,1.6225950692672107e-24,1.2785668478360689e-22,1.0,0.9192577913889389,3.8133676,3.0304458
Ppp3cc,10.166741,1.1563696,2.7908863260768097e-24,2.192722677827014e-22,0.7306273062730627,0.47890470185552153,0.72406596,0.38988936
App,10.159918,0.71941715,2.9932970872313233e-24,2.344894831892293e-22,0.985239852398524,0.8975680057647271,2.2388983,1.8068625
Osbpl9,10.158238,0.96625936,3.045277015757252e-24,2.3786800410871326e-22,0.8413284132841329,0.5894433435417042,0.9394586,0.5865294
Nfat5,10.107666,0.89628285,5.108679323729435e-24,3.9332439377825186e-22,0.922509225092251,0.7505314357773374,1.4771105,1.0353588
Sgcz,10.086001,1.362042,6.371232549675776e-24,4.891286245993946e-22,0.9261992619926199,0.7452711223203027,2.5174997,1.6926776
Tle2,10.082172,2.3351502,6.624515852154425e-24,5.071246180837305e-22,0.46494464944649444,0.13676814988290398,0.32205895,0.072599635
Stk32c,10.077412,1.8311008,6.953382356947363e-24,5.30788022531749e-22,0.5498154981549815,0.26110610700774634,0.47942936,0.1594697
Ppip5k2,10.076521,1.1164851,7.016652635169807e-24,5.3410044279607e-22,0.7453874538745388,0.4854981084489281,0.720001,0.39630517
Hipk2,10.059048,0.9465618,8.380528258660236e-24,6.325415570511252e-22,0.8265682656826568,0.5644028103044496,0.95093113,0.60104465
Elavl4,10.036232,1.1113433,1.0563240414082771e-23,7.9283315621900575e-22,0.8081180811808119,0.535543145379211,1.0065367,0.58977354
Cacng2,10.026832,1.2361817,1.1618561358903729e-23,8.696120994811789e-22,0.6826568265682657,0.40727796793370563,0.6229284,0.31256306
Pdzrn3,10.021961,1.4172821,1.220567451334377e-23,9.110179838154086e-22,0.7084870848708487,0.38929922536479916,1.0361239,0.5192668
Pdzrn4,10.007886,1.2539914,1.4072713380645666e-23,1.0474620735123243e-21,0.8228782287822878,0.5373446225905242,1.2907313,0.74431914
Gab2,10.007105,0.98794436,1.4184204051610094e-23,1.0528440963170255e-21,0.8487084870848709,0.5953521887948118,1.1294527,0.7206465
Gm29514,9.994105,1.5332364,1.6174058520820437e-23,1.1972367836210609e-21,0.6088560885608856,0.3233651594307332,0.58891535,0.24459451
Galnt14,9.975127,1.5052949,1.9585123613460882e-23,1.4417870451882024e-21,0.6678966789667896,0.3981264637002342,0.8381332,0.37992778
Wnt5a,9.968318,3.4371355,2.0975166727735607e-23,1.5398981693285677e-21,0.4059040590405904,0.0684921635741308,0.35252482,0.03827948
Mir124-2hg,9.937584,1.3030019,2.8567183843667055e-23,2.091553759889193e-21,0.6568265682656826,0.3843271482615745,0.6105311,0.29342192
Lima1,9.933547,1.9372838,2.974799076952208e-23,2.1720883477637453e-21,0.5166051660516605,0.19564042514862187,0.4784712,0.14860708
Slc25a12,9.906579,0.92518336,3.897655142504257e-23,2.8305403697051185e-21,0.8782287822878229,0.6542244640605296,1.0973222,0.7184207
Nell1,9.887641,1.47158,4.709948887713433e-23,3.402051790668278e-21,0.7675276752767528,0.5010268420104486,1.4426802,0.77261674
Tnks,9.783659,0.9018614,1.3233801765703888e-22,9.457240783097432e-21,0.8523985239852399,0.6319221761844712,0.9932563,0.6470188
Pacrg,9.741442,1.0248235,2.0068603922791002e-22,1.4303538127464038e-20,0.7933579335793358,0.545991713204828,0.90627146,0.5452016
Trp53i11,9.728575,3.1879272,2.277625185999523e-22,1.602088710675581e-20,0.4022140221402214,0.0746532156368222,0.35916802,0.04632982
Lmbrd1,9.671944,0.9287232,3.9677158624275523e-22,2.7619825187416665e-20,0.8191881918819188,0.5973698432714826,0.9117074,0.57772726
Mir124a-1hg,9.666062,0.9514031,4.2023817062147915e-22,2.9177776859429317e-20,0.8302583025830258,0.5832102323905602,0.9211547,0.57773584
Fer,9.653659,0.8596534,4.743269536045052e-22,3.276392093406955e-20,0.8634686346863468,0.6519906323185012,1.1110334,0.7527525
Grid1,9.628334,0.9082213,6.070549108970908e-22,4.171755871049829e-20,0.966789667896679,0.7807962529274005,2.0464978,1.5242658
Fam184a,9.616428,1.2724086,6.815653289217254e-22,4.659964475350321e-20,0.6457564575645757,0.4038911907764367,0.6146727,0.30120072
Ank1,9.611729,1.5119449,7.134133678665823e-22,4.865334313343925e-20,0.5719557195571956,0.27858043595748516,0.46604884,0.18910567
Fut8,9.590572,0.90317804,8.759745331225376e-22,5.958844482279135e-20,0.9446494464944649,0.7342100522428391,1.4332141,0.99579406
Bmper,9.551001,2.261179,1.2845004267679571e-21,8.715789511933083e-20,0.4907749077490775,0.19827058187713925,0.55964273,0.14536442
Erc1,9.535432,0.89970905,1.4926341376966985e-21,1.010253886143836e-19,0.9040590405904059,0.6965231489821654,1.3241341,0.9077641
Reps2,9.530037,0.90864843,1.5722710010334433e-21,1.058820095182171e-19,0.8966789667896679,0.6830120698973158,1.3091224,0.89191926
Zcchc18,9.5231905,0.96328115,1.6794266914521772e-21,1.1253415261675811e-19,0.7712177121771218,0.5185732300486399,0.7673247,0.46491063
Prkn,9.495045,0.82329667,2.2011771081582424e-21,1.467633471370024e-19,0.988929889298893,0.8303008466942893,2.1447563,1.6603585
Nrip3,9.43598,1.443773,3.873562773561246e-21,2.5510448952350657e-19,0.5977859778597786,0.3263556116015132,0.5840714,0.2559047
Plppr5,9.402809,0.94129455,5.3125318721612114e-21,3.490164582028649e-19,0.8302583025830258,0.6041073680417943,0.9900872,0.63173014
Ankrd12,9.383321,0.7607548,6.392673249407677e-21,4.148406679993369e-19,0.9520295202952029,0.7552873356152044,1.4205079,1.0482756
Erbin,9.373253,0.86335784,7.033106258780872e-21,4.542778008976972e-19,0.7601476014760148,0.4426229508196721,0.81326455,0.52471644
Stk32b,9.354048,4.2858152,8.435647754795416e-21,5.43563201849767e-19,0.36162361623616235,0.04082147360835885,0.3849355,0.02378589
Ehbp1,9.35324,0.8033797,8.500305216031028e-21,5.464191415185496e-19,0.9446494464944649,0.7706719509998199,1.62602,1.2059482
Purg,9.33743,0.8171095,9.87007899872993e-21,6.299501726742832e-19,0.8782287822878229,0.6680958385876419,1.0973938,0.75756776
Klhl29,9.323751,0.97878146,1.1229815400491939e-20,7.129805405768885e-19,0.8597785977859779,0.6620789047018555,1.4237618,0.9554035
Phka1,9.284669,1.3295062,1.6221022753009882e-20,1.0231429140220083e-18,0.5498154981549815,0.24889209151504232,0.451046,0.20439875
Kcnh1,9.274744,1.1679665,1.7804599164379676e-20,1.1177793914646772e-18,0.7232472324723247,0.5137092415780941,0.9336224,0.5229673
Grin2d,9.265762,2.471682,1.936893401824499e-20,1.2131544453851815e-18,0.42066420664206644,0.11439380291839309,0.30691227,0.062750146
C030017B01Rik,9.231516,1.8224261,2.6682777396970506e-20,1.6519959185635888e-18,0.5055350553505535,0.24373986669068637,0.4281649,0.14072677
Simc1,9.227152,1.1939616,2.77924285418091e-20,1.7166635282267266e-18,0.6420664206642066,0.3733021077283372,0.5353301,0.26962423
Lrfn5,9.226834,0.90633893,2.7874744630725776e-20,1.7166635282267266e-18,0.996309963099631,0.8561340299045217,2.854363,2.2752628
AI504432,9.211277,1.7984575,3.222669491849228e-20,1.9770120832417524e-18,0.4870848708487085,0.19783822734642406,0.35681596,0.116239265
Ablim3,9.209066,1.3659233,3.289728164171043e-20,2.01355343442542e-18,0.5830258302583026,0.29655917852639163,0.4742602,0.21142706
Hdac6,9.20723,2.033903,3.346505958959719e-20,2.0436503435738102e-18,0.47232472324723246,0.19546027742749053,0.36862686,0.10332233
Csrnp3,9.195064,0.8350907,3.747730189163274e-20,2.2834809565264666e-18,0.9298892988929889,0.7154386597009548,1.4726738,1.059159
Siah3,9.180475,2.0866709,4.291912090991167e-20,2.603243293113604e-18,0.4575645756457565,0.16562781480814268,0.3502472,0.094164886
St8sia5,9.165647,1.2608992,4.925089936391998e-20,2.9805668151093014e-18,0.6162361623616236,0.36627634660421543,0.53304595,0.25759614
Hs3st5,9.142816,1.6516225,6.084692627445306e-20,3.665822665907071e-18,0.5461254612546126,0.2657539182129346,0.6294469,0.2460763
Stmn2,9.049125,0.8265895,1.4411890985708342e-19,8.548510171876008e-18,0.7859778597785978,0.566492523869573,0.89473087,0.5964886
Setx,8.915028,0.8822364,4.876955988287737e-19,2.854984910790664e-17,0.7822878228782287,0.5763646189875699,0.8474344,0.5443813
Syndig1,8.866246,1.2385663,7.565283966405408e-19,4.3904790535056874e-17,0.6531365313653137,0.39661322284273104,0.6863294,0.34927154
Gm32442,8.823664,2.4664624,1.1077446538429636e-18,6.414891993267334e-17,0.4280442804428044,0.1499189335254909,0.3920015,0.08327221
9630014M24Rik,8.815844,1.3021969,1.1878718141121348e-18,6.864110891439367e-17,0.6014760147601476,0.3317240136912268,0.58184046,0.27769223
Ranbp17,8.800815,0.9990569,1.3582681569660613e-18,7.798432773008133e-17,0.7121771217712177,0.49328049000180146,0.7407686,0.4376954
Sema3c,8.793149,1.7998581,1.4542553310825976e-18,8.331735766778122e-17,0.5498154981549815,0.3136371824896415,0.7694308,0.28723353
Cxxc4,8.7796135,1.3504817,1.6403730129000186e-18,9.378047416302873e-17,0.5682656826568265,0.314790127904882,0.48231974,0.2175868
Gm5087,8.774064,2.2947881,1.7233065157197382e-18,9.831262436813029e-17,0.43911439114391143,0.15856602413979462,0.46162388,0.112933785
Zeb2,8.773804,0.88724655,1.7272967135382476e-18,9.83314887558744e-17,0.992619926199262,0.8571788866870834,2.6152701,2.0605695
Ubr5,8.758971,0.7078121,1.9704077706446467e-18,1.11934158133661e-16,0.9188191881918819,0.7531615925058548,1.3967971,1.0517302
Zranb2,8.729146,0.76090884,2.56601743219369e-18,1.4485060588874886e-16,0.8634686346863468,0.6483516483516484,1.0010375,0.70095015
Snap91,8.712288,0.7995825,2.9780286265288024e-18,1.6775603604785936e-16,0.940959409594096,0.7186452891370925,1.3947031,1.0090324
Bend4,8.705946,2.4832377,3.1493610225742722e-18,1.7703625664554538e-16,0.4022140221402214,0.11929382093316519,0.28831366,0.058047008
Srsf2,8.691789,0.9031152,3.5677797629461795e-18,2.0013829275650073e-16,0.7380073800738007,0.5203026481715006,0.7263131,0.4515825
Frmd4a,8.686764,0.8588634,3.729109631326297e-18,2.0875244957028668e-16,1.0,0.8536840208971357,2.7192118,2.17614
Tcf12,8.686205,0.7369858,3.747473810654252e-18,2.093443270109766e-16,0.966789667896679,0.8093316519546028,1.7560123,1.354167
Zmat4,8.656622,1.208331,4.859500839905957e-18,2.6828929056131866e-16,0.7306273062730627,0.5983426409655918,1.4230454,0.8599785
Carmil1,8.65655,0.8984828,4.8625561780186896e-18,2.6828929056131866e-16,0.7859778597785978,0.5468203927220321,0.863804,0.55164236
Ccdc82,8.641948,1.5089055,5.526278750315138e-18,3.0428506151837656e-16,0.5018450184501845,0.23768690326067377,0.37833557,0.14978275
Hectd4,8.628084,0.7559628,6.2388239860234425e-18,3.4281636094979527e-16,0.9188191881918819,0.699189335254909,1.2016069,0.8658487
Homer2,8.599259,1.1955539,8.023232171985916e-18,4.3640536125761445e-16,0.6273062730627307,0.40082867951720413,0.601776,0.307754
Metap1d,8.597053,1.1630173,8.178971009758197e-18,4.4337384315647613e-16,0.6125461254612546,0.3873176004323545,0.5437931,0.27964848
Sv2a,8.593951,0.70053595,8.402857320674985e-18,4.542953243592291e-16,0.8450184501845018,0.6223022878760583,0.91220003,0.6506234
Kat2b,8.5912695,1.2388078,8.601381937433191e-18,4.640946438932327e-16,0.5645756457564576,0.29396505134210055,0.47321904,0.228264
Agps,8.5819025,0.8658826,9.331682109564288e-18,5.014845965679849e-16,0.7490774907749077,0.5250225184651414,0.7301285,0.4637679
Stau2,8.580917,0.75117093,9.41191381332286e-18,5.047866749780145e-16,0.940959409594096,0.7375968294001081,1.4952282,1.1170646
Gnal,8.579786,1.1388412,9.504975416132131e-18,5.087623295447617e-16,0.6346863468634686,0.4034588362457215,0.61229086,0.32467252
Ccdc136,8.575263,1.4214135,9.886065774733294e-18,5.281085235926116e-16,0.5498154981549815,0.3078003963249865,0.48383492,0.20890467
Sel1l3,8.560905,1.2684349,1.1198472949752895e-17,5.958474617026936e-16,0.6605166051660517,0.4455773734462259,0.7724119,0.3944689
Nol4,8.56014,0.8386856,1.1273109573111884e-17,5.986333087539849e-16,0.959409594095941,0.7281570888128265,1.5396056,1.1144981
Rims1,8.534747,0.8984558,1.4046190425995154e-17,7.444203880601376e-16,0.996309963099631,0.8418303008466943,2.735539,2.1673062
Tnrc18,8.531556,0.8356266,1.4439228116931084e-17,7.637442116179887e-16,0.7343173431734318,0.5234372185191858,0.7007258,0.45035297
Bend6,8.529228,1.0425344,1.4732700746270063e-17,7.777360885113489e-16,0.6863468634686347,0.46388038191316877,0.66850126,0.37969398
Smarca1,8.523366,0.9912376,1.549818784198205e-17,8.165417790471719e-16,0.6974169741697417,0.47649072239236173,0.6620492,0.38678545
Tfg,8.521363,1.2265799,1.576864669533901e-17,8.291654338625425e-16,0.5608856088560885,0.3217798594847775,0.4231539,0.20302595
Lgals8,8.5087595,1.6839095,1.7580417219878866e-17,9.208300403472613e-16,0.4575645756457565,0.18731760043235454,0.3177595,0.1101248
Tcp11l1,8.502531,0.99224865,1.8550077240601878e-17,9.678457775824708e-16,0.6715867158671587,0.4599171320482796,0.61096984,0.35303262
Vstm2l,8.490422,1.7983763,2.058884213313103e-17,1.0721360234830053e-15,0.44649446494464945,0.1774094757701315,0.33295497,0.10758551
Dock3,8.489713,0.790163,2.0714871844016375e-17,1.0766123915835978e-15,0.9704797047970479,0.8033147180688164,1.9974343,1.5440891
Alcam,8.474676,1.0265826,2.3573500283732814e-17,1.2204623364622364e-15,0.8265682656826568,0.7170239596469105,1.7461729,1.2008994
Pitpnm3,8.465769,1.2793082,2.5446758100862872e-17,1.3123884648180142e-15,0.5682656826568265,0.31601513240857504,0.4509869,0.21089146
Ror2,8.445927,3.3882782,3.016436189476592e-17,1.5497445585322375e-15,0.34317343173431736,0.05411637542785084,0.3006606,0.032949638
Gprasp2,8.442233,1.2076726,3.113312903251914e-17,1.5943493753484717e-15,0.5535055350553506,0.3082327508557017,0.4220358,0.20484556
Mgat5b,8.424178,1.4067847,3.632898309520611e-17,1.8452925817924166e-15,0.5608856088560885,0.33489461358313816,0.52618855,0.23203678
Grk3,8.399182,0.9998214,4.495968532381587e-17,2.2750786151618314e-15,0.6826568265682657,0.4570707980544046,0.65909475,0.38293365
Tmem196,8.398613,1.6910034,4.517828298178075e-17,2.281842976918137e-15,0.4833948339483395,0.2240317059989191,0.4558374,0.16454494
Adam22,8.374088,0.74667144,5.565281715916269e-17,2.8003580469413882e-15,0.959409594095941,0.7528373266078184,1.5118009,1.1335673
